"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL29";"PENICILLIN G";"4.0";"334.40";"0";"0.86";"Pen-G";"CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O";"MIC";"'='";"4.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL1266603";"Antibacterial activity against beta-lactamase Bla1 and Bla2-producing Bacillus anthracis Vollum 1B by broth microdilution method";"F";"BAO_0000218";"organism-based format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL613904";"Bacillus anthracis";"Bacillus anthracis";"ORGANISM";"CHEMBL1255419";"1";"Scientific Literature";"Antimicrob Agents Chemother";"2010";"None";"";"";"";"4.0"
"CHEMBL127";"MEROPENEM";"4.0";"383.47";"0";"-0.31";"Meropenem";"C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12";"MIC";"'='";"0.12";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL1266615";"Antibacterial activity against beta-lactamase Bla1 and Bla2-producing Bacillus anthracis K4539 by broth microdilution method";"F";"BAO_0000218";"organism-based format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL613904";"Bacillus anthracis";"Bacillus anthracis";"ORGANISM";"CHEMBL1255419";"1";"Scientific Literature";"Antimicrob Agents Chemother";"2010";"None";"";"";"";"0.12"
"CHEMBL1098294";"";"None";"368.44";"0";"3.02";"MBX-1113, NSC-330687";"c1cc2cc(-c3ccc4cc(C5=NCCN5)[nH]c4c3)[nH]c2cc1C1=NCCN1";"MIC";"'='";"0.3";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL1694940";"Antimicrobial activity against Bacillus anthracis Ames by broth microdilution method in presence of 10% fetal calf serum";"F";"BAO_0000218";"organism-based format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL613904";"Bacillus anthracis";"Bacillus anthracis";"ORGANISM";"CHEMBL1687745";"1";"Scientific Literature";"Antimicrob Agents Chemother";"2009";"None";"";"";"";"0.3"
"CHEMBL1098600";"";"None";"484.56";"1";"5.43";"MBX-1128, NSC-369718";"c1cc2cc(-c3ccc4cc(-c5ccc6oc(C7=NCCN7)cc6c5)[nH]c4c3)[nH]c2cc1C1=NCCN1";"MBC";"'='";"0.4";"ug ml-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL1694868";"Antimicrobial activity against Bacillus anthracis Vollum clinical isolate by broth microdilution method";"F";"BAO_0000218";"organism-based format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL613904";"Bacillus anthracis";"Bacillus anthracis";"ORGANISM";"CHEMBL1687745";"1";"Scientific Literature";"Antimicrob Agents Chemother";"2009";"None";"";"";"";"0.4"
"CHEMBL1098294";"";"None";"368.44";"0";"3.02";"MBX-1113, NSC-330687";"c1cc2cc(-c3ccc4cc(C5=NCCN5)[nH]c4c3)[nH]c2cc1C1=NCCN1";"MBC";"'='";"1.1";"ug ml-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL1694868";"Antimicrobial activity against Bacillus anthracis Vollum clinical isolate by broth microdilution method";"F";"BAO_0000218";"organism-based format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL613904";"Bacillus anthracis";"Bacillus anthracis";"ORGANISM";"CHEMBL1687745";"1";"Scientific Literature";"Antimicrob Agents Chemother";"2009";"None";"";"";"";"1.1"
"CHEMBL8";"CIPROFLOXACIN";"4.0";"331.35";"0";"1.58";"Ciprofloxacin";"O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O";"MIC";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL1694863";"Antimicrobial activity against Bacillus anthracis Ames by broth microdilution method";"F";"BAO_0000218";"organism-based format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL613904";"Bacillus anthracis";"Bacillus anthracis";"ORGANISM";"CHEMBL1687745";"1";"Scientific Literature";"Antimicrob Agents Chemother";"2009";"None";"";"";"";""
"CHEMBL8";"CIPROFLOXACIN";"4.0";"331.35";"0";"1.58";"Ciprofloxacin";"O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O";"Inhibition";"";"";"%";"";"";"Active";"UO_0000187";"";"";"";"";"0";"CHEMBL1694862";"Inhibition of spore outgrowth in Bacillus anthracis Sterne spores assessed as reduction in bacterial CFU count at 0.1 ug/ml after 4 hrs relative to untreated control";"F";"BAO_0000218";"organism-based format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL613904";"Bacillus anthracis";"Bacillus anthracis";"ORGANISM";"CHEMBL1687745";"1";"Scientific Literature";"Antimicrob Agents Chemother";"2009";"None";"";"";"";""
"CHEMBL1688698";"";"None";"353.43";"0";"4.07";"S1, R1C10";"N=C(N)c1ccc(-c2[nH]c3cc(C(=N)N)ccc3c2-c2ccccc2)cc1";"MIC";"'='";"9.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL1694859";"Antimicrobial activity against Bacillus anthracis Sterne spores by broth microdilution method";"F";"BAO_0000218";"organism-based format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL613904";"Bacillus anthracis";"Bacillus anthracis";"ORGANISM";"CHEMBL1687745";"1";"Scientific Literature";"Antimicrob Agents Chemother";"2009";"None";"";"";"";"9.0"
"CHEMBL1688697";"";"None";"279.31";"0";"0.99";"S1, R1C9";"N=C(N)c1ccc(-n2nc3ccc(C(=N)N)cc3n2)cc1";"MIC";"'>'";"14.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL1694859";"Antimicrobial activity against Bacillus anthracis Sterne spores by broth microdilution method";"F";"BAO_0000218";"organism-based format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL613904";"Bacillus anthracis";"Bacillus anthracis";"ORGANISM";"CHEMBL1687745";"1";"Scientific Literature";"Antimicrob Agents Chemother";"2009";"None";"";"";"";"14.0"
"CHEMBL32";"MOXIFLOXACIN";"4.0";"401.44";"0";"2.37";"moxifloxacin";"COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12";"Activity";"'='";"29.8";"/hr";"";"";"";"";"";"";"";"";"0";"CHEMBL1695662";"Hill constant for compound-sensitive toxin and capsule gene-deficient Bacillus anthracis Sterne in hollow-fiber pharmacodynamic infection model administered for every 24 hrs";"F";"BAO_0000218";"organism-based format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL613904";"Bacillus anthracis";"Bacillus anthracis";"ORGANISM";"CHEMBL1687748";"1";"Scientific Literature";"Antimicrob Agents Chemother";"2009";"None";"";"";"";"29.8"
