reactants,products,reactionString,ruleName
C=CC[C@@H]1C(=O)OC(=C(CNC(N)=[NH2+])C(=O)O)[C@@H]1O,C=CC[C@@H]1C(=O)OC(=CCNC(N)=[NH2+])[C@@H]1O.O=C=O,C=CC[C@@H]1C(=O)OC(=C(CNC(N)=[NH2+])C(=O)O)[C@@H]1O >> C=CC[C@@H]1C(=O)OC(=CCNC(N)=[NH2+])[C@@H]1O.O=C=O,rule0024_52
C=CC(C)[C@@H]1C(=O)OC(=CCNC(N)=[NH2+])[C@@H]1O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,C=CC(C)[C@@H]1C(=O)OC(=C(C)CNC(N)=[NH2+])[C@@H]1O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,C=CC(C)[C@@H]1C(=O)OC(=CCNC(N)=[NH2+])[C@@H]1O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O >> C=CC(C)[C@@H]1C(=O)OC(=C(C)CNC(N)=[NH2+])[C@@H]1O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,rule0043_12
C=C[C@@]1(O)C(=CCNC(N)=[NH2+])OC(=O)[C@H]1C.CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,C=C[C@@]1(O)C(=CCN(C(N)=[NH2+])C(C)=O)OC(=O)[C@H]1C.CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCS,C=C[C@@]1(O)C(=CCNC(N)=[NH2+])OC(=O)[C@H]1C.CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O >> C=C[C@@]1(O)C(=CCN(C(N)=[NH2+])C(C)=O)OC(=O)[C@H]1C.CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCS,rule0042_09
NC(=[NH2+])NCC=C1OC(=O)[C@@H](CCCO)[C@H]1O,C[C@@H]1C(=O)OC(=CC(CCO)NC(N)=[NH2+])[C@@H]1O,NC(=[NH2+])NCC=C1OC(=O)[C@@H](CCCO)[C@H]1O >> C[C@@H]1C(=O)OC(=CC(CCO)NC(N)=[NH2+])[C@@H]1O,rule0028_51
C=CC(C(=O)O)[C@@H]1C(=O)OC(=CCNC(N)=[NH2+])[C@@H]1O,C=CC1C(O)=[NH+]C(=[NH2+])NCC=C2OC(=O)[C@@H]1[C@H]2O.O,C=CC(C(=O)O)[C@@H]1C(=O)OC(=CCNC(N)=[NH2+])[C@@H]1O >> C=CC1C(O)=[NH+]C(=[NH2+])NCC=C2OC(=O)[C@@H]1[C@H]2O.O,rule0339_1
C=CC[C@]1(O)CC(=O)OC1=CCNC(N)=[NH2+].O,C=CC[C@](O)(CC(=O)O)C(O)=CCNC(N)=[NH2+],C=CC[C@]1(O)CC(=O)OC1=CCNC(N)=[NH2+].O >> C=CC[C@](O)(CC(=O)O)C(O)=CCNC(N)=[NH2+],rule0035_7
C=CC(CNC(N)=[NH2+])=C1OC(=O)[C@@H](C)[C@H]1O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,C=CC(=C1OC(=O)[C@@H](C)[C@H]1O)C(O)NC(N)=[NH2+].NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,C=CC(CNC(N)=[NH2+])=C1OC(=O)[C@@H](C)[C@H]1O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O >> C=CC(=C1OC(=O)[C@@H](C)[C@H]1O)C(O)NC(N)=[NH2+].NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,rule0004_13
C=CC(C=C1OC(=O)[C@@H](C)[C@H]1O)NC(N)=[NH2+].C=CC(C=C1OC(=O)[C@@H](C)[C@H]1O)NC(N)=[NH2+],C=CC(C=C1OC(=O)[C@@](C)(C=C)[C@H]1O)NC(N)=[NH2+].C[C@@H]1C(=O)OC(=CCNC(N)=[NH2+])[C@@H]1O,C=CC(C=C1OC(=O)[C@@H](C)[C@H]1O)NC(N)=[NH2+].C=CC(C=C1OC(=O)[C@@H](C)[C@H]1O)NC(N)=[NH2+] >> C=CC(C=C1OC(=O)[C@@](C)(C=C)[C@H]1O)NC(N)=[NH2+].C[C@@H]1C(=O)OC(=CCNC(N)=[NH2+])[C@@H]1O,rule0126_2
C=CC(C(=O)O)[C@@H]1C(=O)OC(=CCNC(N)=[NH2+])[C@@H]1O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,C=CC(C(=O)O)[C@@H]1C(=O)OC(=CCNC(N)=[NH2+])[C@@H]1OC.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,C=CC(C(=O)O)[C@@H]1C(=O)OC(=CCNC(N)=[NH2+])[C@@H]1O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O >> C=CC(C(=O)O)[C@@H]1C(=O)OC(=CCNC(N)=[NH2+])[C@@H]1OC.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,rule0011_51
NC(=[NH2+])NCC=C1OC(=O)[C@@H](CCCO)[C@H]1O.O,NC(=[NH2+])NCC(O)=C1OC(O)[C@@H](CCCO)[C@H]1O,NC(=[NH2+])NCC=C1OC(=O)[C@@H](CCCO)[C@H]1O.O >> NC(=[NH2+])NCC(O)=C1OC(O)[C@@H](CCCO)[C@H]1O,rule0070_6
