reactants,products,reactionString,ruleName
N.NC(=O)O,NC(N)=O.O,N.NC(=O)O >> NC(N)=O.O,rule0055_2
CCCC=C1C=C(CCCC)C(=O)O1,CCCCCCC=C1C=C(C)C(=O)O1,CCCC=C1C=C(CCCC)C(=O)O1 >> CCCCCCC=C1C=C(C)C(=O)O1,rule0028_51
CCCC=C1C=C(CCCC)C(=O)O1.O,CCCC=C1C=C(CCCCO)C(O)O1,CCCC=C1C=C(CCCC)C(=O)O1.O >> CCCC=C1C=C(CCCCO)C(O)O1,rule0070_6
CCCC=C1C=C(CCCC)C(=O)O1,CCCC1=CC(=CCC(C)C)OC1=O,CCCC=C1C=C(CCCC)C(=O)O1 >> CCCC1=CC(=CCC(C)C)OC1=O,rule0028_51
CCCC=C1C=C(CCCC)C(=O)O1,CCCC=C1OC(=O)C(CCC)=C1C,CCCC=C1C=C(CCCC)C(=O)O1 >> CCCC=C1OC(=O)C(CCC)=C1C,rule0028_51
CCCC=C1C=C(CCCC)C(=O)O1,CCC1=CC(=CC(CC)CC)OC1=O,CCCC=C1C=C(CCCC)C(=O)O1 >> CCC1=CC(=CC(CC)CC)OC1=O,rule0028_51
CCCC=C1C=C(CCCC)C(=O)O1.O,CCCCC1=CC(=CCCCO)OC1O,CCCC=C1C=C(CCCC)C(=O)O1.O >> CCCCC1=CC(=CCCCO)OC1O,rule0070_6
CCCC=C1C=C(CCCC)C(=O)O1,CC=C1OC(=O)C(CCCC)=C1CC,CCCC=C1C=C(CCCC)C(=O)O1 >> CC=C1OC(=O)C(CCCC)=C1CC,rule0028_51
CCCC=C1C=C(CCCC)C(=O)O1,CCCC=C1OC(=O)C(CC)=C1CC,CCCC=C1C=C(CCCC)C(=O)O1 >> CCCC=C1OC(=O)C(CC)=C1CC,rule0028_51
C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.NC(=O)O,CNC(=O)O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.NC(=O)O >> CNC(=O)O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,rule0034_41
CCCC=C1C=C(CCCC)C(=O)O1,CCCC(C)CC=C1C=C(C)C(=O)O1,CCCC=C1C=C(CCCC)C(=O)O1 >> CCCC(C)CC=C1C=C(C)C(=O)O1,rule0028_51
CCCC=C1C=C(CCCC)C(=O)O1,CC=C1C=C(C(CC)CCC)C(=O)O1,CCCC=C1C=C(CCCC)C(=O)O1 >> CC=C1C=C(C(CC)CCC)C(=O)O1,rule0028_51
CCCC=C1C=C(CCCC)C(=O)O1,CCCC1=CC(=C(C)CCC)OC1=O,CCCC=C1C=C(CCCC)C(=O)O1 >> CCCC1=CC(=C(C)CCC)OC1=O,rule0028_51
