reactants,products,reactionString,ruleName
COCC(C)=C1OC(=O)[C@@H](C)[C@@H]1O,CC=C1OC(=O)[C@@H](C)[C@]1(O)COC,COCC(C)=C1OC(=O)[C@@H](C)[C@@H]1O >> CC=C1OC(=O)[C@@H](C)[C@]1(O)COC,rule0028_50
COC(C)C=C1OC(=O)[C@@H](C)[C@@H]1O.COC(C)C=C1OC(=O)[C@@H](C)[C@@H]1O,COC(C)C=C1OC(=O)[C@@H](C)[C@@]1(C)O.COCC=C1OC(=O)[C@@H](C)[C@@H]1O,COC(C)C=C1OC(=O)[C@@H](C)[C@@H]1O.COC(C)C=C1OC(=O)[C@@H](C)[C@@H]1O >> COC(C)C=C1OC(=O)[C@@H](C)[C@@]1(C)O.COCC=C1OC(=O)[C@@H](C)[C@@H]1O,rule0126_2
COC(C)C=C1OC(=O)[C@@H](C)[C@@H]1O.COC(C)C=C1OC(=O)[C@@H](C)[C@@H]1O,C=C1OC(=O)[C@@H](C)[C@@H]1O.COC(C)C=C1OC(=O)[C@@](C)(C(C)OC)[C@@H]1O,COC(C)C=C1OC(=O)[C@@H](C)[C@@H]1O.COC(C)C=C1OC(=O)[C@@H](C)[C@@H]1O >> C=C1OC(=O)[C@@H](C)[C@@H]1O.COC(C)C=C1OC(=O)[C@@](C)(C(C)OC)[C@@H]1O,rule0126_2
COC(O)C=C1OC(O)[C@@H](C)[C@@H]1O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,COC(O)C=C1OC(O)[C@@H](C)[C@@H]1OC.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,COC(O)C=C1OC(O)[C@@H](C)[C@@H]1O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O >> COC(O)C=C1OC(O)[C@@H](C)[C@@H]1OC.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,rule0011_51
COC(C)C=C1OC(=O)[C@@H](C)[C@@H]1O,CC[C@@H]1C(=O)OC(=CCOC)[C@H]1O,COC(C)C=C1OC(=O)[C@@H](C)[C@@H]1O >> CC[C@@H]1C(=O)OC(=CCOC)[C@H]1O,rule0028_51
COC(C)C=C1OC(=O)[C@@H](C)[C@@H]1O,COCCC=C1OC(=O)[C@@H](C)[C@@H]1O,COC(C)C=C1OC(=O)[C@@H](C)[C@@H]1O >> COCCC=C1OC(=O)[C@@H](C)[C@@H]1O,rule0028_51
COC(=O)C=C1OC(=O)[C@@H](C)[C@@H]1O,C=C1OC(=O)[C@@H](CC(=O)OC)[C@@H]1O,COC(=O)C=C1OC(=O)[C@@H](C)[C@@H]1O >> C=C1OC(=O)[C@@H](CC(=O)OC)[C@@H]1O,rule0028_50
COCCC1(O)OC(=O)[C@@H](C)[C@@H]1O,COCC[C@]1(C)C(=O)OC(O)[C@H]1O,COCCC1(O)OC(=O)[C@@H](C)[C@@H]1O >> COCC[C@]1(C)C(=O)OC(O)[C@H]1O,rule0028_51
COC(O)C=C1OC(=O)[C@@H](C)[C@@H]1O.O=O,COC(=O)C=C1OC(=O)[C@@H](C)[C@@H]1O.OO,COC(O)C=C1OC(=O)[C@@H](C)[C@@H]1O.O=O >> COC(=O)C=C1OC(=O)[C@@H](C)[C@@H]1O.OO,rule0074_18
C[C@@H]1C(=O)OC(=CCO)[C@H]1O.C[C@@H]1C(=O)OC(=CCO)[C@H]1O,C=C1OC(=O)[C@@H](C)[C@@H]1O.O=C1OC(=CCO)[C@@H](O)[C@@H]1CCO,C[C@@H]1C(=O)OC(=CCO)[C@H]1O.C[C@@H]1C(=O)OC(=CCO)[C@H]1O >> C=C1OC(=O)[C@@H](C)[C@@H]1O.O=C1OC(=CCO)[C@@H](O)[C@@H]1CCO,rule0126_2
COCCC1(O)OC(=O)[C@@H](C)[C@@H]1O,COCC[C@@H]1C(=O)OC(C)(O)[C@H]1O,COCCC1(O)OC(=O)[C@@H](C)[C@@H]1O >> COCC[C@@H]1C(=O)OC(C)(O)[C@H]1O,rule0028_50
COCC=C(O)[C@@H](O)[C@H](C)C(=O)O,COCC1=C(O)[C@@H](O)[C@H](C)C(O)O1,COCC=C(O)[C@@H](O)[C@H](C)C(=O)O >> COCC1=C(O)[C@@H](O)[C@H](C)C(O)O1,rule0169_1
C[C@@H]1C(=O)OC(=CC=O)[C@H]1O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,C[C@@H]1C(=O)OC(=C=C=O)[C@H]1O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,C[C@@H]1C(=O)OC(=CC=O)[C@H]1O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1 >> C[C@@H]1C(=O)OC(=C=C=O)[C@H]1O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,rule0018_76
COCC=C1OC(=O)[C@@H](C)[C@@H]1OC.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,COC(C)C=C1OC(=O)[C@@H](C)[C@@H]1OC.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,COCC=C1OC(=O)[C@@H](C)[C@@H]1OC.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O >> COC(C)C=C1OC(=O)[C@@H](C)[C@@H]1OC.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,rule0043_12
COCC=C1OC(=O)[C@@H](C)[C@@H]1O,C=C1OC(=O)[C@@](C)(COC)[C@@H]1O,COCC=C1OC(=O)[C@@H](C)[C@@H]1O >> C=C1OC(=O)[C@@](C)(COC)[C@@H]1O,rule0028_50
COCC(C)=C1OC(=O)[C@@H](C)[C@@H]1O,CC=C1OC(=O)[C@@](C)(COC)[C@@H]1O,COCC(C)=C1OC(=O)[C@@H](C)[C@@H]1O >> CC=C1OC(=O)[C@@](C)(COC)[C@@H]1O,rule0028_50
COCC(C)=C1OC(=O)[C@@H](C)[C@@H]1O.COCC(C)=C1OC(=O)[C@@H](C)[C@@H]1O,CC=C1OC(=O)[C@@H](C)[C@@H]1O.COCCOCC(C)=C1OC(=O)[C@@H](C)[C@@H]1O,COCC(C)=C1OC(=O)[C@@H](C)[C@@H]1O.COCC(C)=C1OC(=O)[C@@H](C)[C@@H]1O >> CC=C1OC(=O)[C@@H](C)[C@@H]1O.COCCOCC(C)=C1OC(=O)[C@@H](C)[C@@H]1O,rule0126_2
C[C@@H]1C(=O)OC(=CCO)[C@H]1O.C[C@@H]1C(=O)OC(=CCO)[C@H]1O,C=C1OC(=O)[C@@H](C)[C@@H]1O.C[C@@H]1C(=O)OC(=C(CO)CO)[C@H]1O,C[C@@H]1C(=O)OC(=CCO)[C@H]1O.C[C@@H]1C(=O)OC(=CCO)[C@H]1O >> C=C1OC(=O)[C@@H](C)[C@@H]1O.C[C@@H]1C(=O)OC(=C(CO)CO)[C@H]1O,rule0126_2
COCCC1(O)OC(=O)[C@@H](C)[C@@H]1O,COCC[C@]1(O)C(O)OC(=O)[C@H]1C,COCCC1(O)OC(=O)[C@@H](C)[C@@H]1O >> COCC[C@]1(O)C(O)OC(=O)[C@H]1C,rule0028_51
CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O.COCC(C)=C1OC(=O)[C@@H](C)[C@@H]1O,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCS.COCC(C)=C1OC(=O)[C@@H](C)[C@@H]1OC(C)=O,CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O.COCC(C)=C1OC(=O)[C@@H](C)[C@@H]1O >> CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCS.COCC(C)=C1OC(=O)[C@@H](C)[C@@H]1OC(C)=O,rule0062_19
COCC=C1OC(=O)[C@@H](CCOC)[C@@H]1O,C=C1OC(=O)[C@@](CCOC)(COC)[C@@H]1O,COCC=C1OC(=O)[C@@H](CCOC)[C@@H]1O >> C=C1OC(=O)[C@@](CCOC)(COC)[C@@H]1O,rule0028_50
COCC=C(O)[C@@H](O)[C@H](C)C(=O)O,COCC=C(O)[C@@H](O)[C@@H]1COC1O,COCC=C(O)[C@@H](O)[C@H](C)C(=O)O >> COCC=C(O)[C@@H](O)[C@@H]1COC1O,rule0169_1
