Smiles,Standard Value,Standard Units,Standard Type,Standard Relation,pChEMBL Value,Molecule ChEMBL ID,Molecular Weight,AlogP,Target ChEMBL ID,Target Name,Target Organism
CC(C)c1ccc(S(=O)(=O)c2nnn3c2nc(NC(C)c2ccccc2)c2sccc23)cc1,8.0,%,Inhibition,'=',,CHEMBL1631615,477.62,5.47,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
Cc1cccc(C)c1NC(=S)N/N=C\c1cn(C)c2ccc(S(=O)(=O)N3CCOCC3)cc12,0.0,%,Inhibition,'=',,CHEMBL1631617,485.64,3.14,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
CCCCN(CC)CCCNC(=O)C1CCCN(c2ncnc3onc(C)c23)C1,3.1,%,Inhibition,'=',,CHEMBL1631732,402.54,2.77,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
O=C1c2cccnc2C(=O)N1Cc1ccc(F)cc1S(=O)(=O)N1CCN(c2ccccc2F)CC1,2.3,%,Inhibition,'=',,CHEMBL1631737,498.51,2.67,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
O=C(CSc1nc2nccnc2c(=O)n1Cc1ccc2c(c1)OCO2)NCCc1ccccc1,8.0,%,Inhibition,'=',,CHEMBL1631742,475.53,2.41,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
CCOC(=O)c1sc2nc(SCC(=O)NCc3ccccc3)n(Cc3ccco3)c(=O)c2c1C,25.9,%,Inhibition,'=',,CHEMBL1631750,497.6,3.99,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
O=C(CCNS(=O)(=O)c1cccc2nsnc12)N(CCc1ccccc1)Cc1ccccc1,0.0,%,Inhibition,'=',,CHEMBL1632519,480.62,3.63,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
COc1ccc(/C=N/NC(=O)c2sc3ccccc3c2Cl)cc1CSc1ccccn1,0.0,%,Inhibition,'=',,CHEMBL1632520,468.0,6.01,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
CC(C)[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@@H](N)CSSC[C@@H](C(=O)O)NC1=O,,%,Inhibition,,,CHEMBL1630962,565.72,0.14,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
O=C(NCc1ccc2c(c1)OCO2)C(Cc1ccccc1)NS(=O)(=O)c1cccc2cccnc12,,%,Inhibition,,,CHEMBL1630982,489.55,3.17,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
O=c1c(/C=N/Cc2ccco2)c(CSc2ccc(Cl)cc2)[nH]n1-c1nc2ccccc2s1,,%,Inhibition,,,CHEMBL1631748,481.0,5.93,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
O=C(NCc1cccs1)C(Cc1ccccc1)NS(=O)(=O)c1ccc2nsnc2c1,,%,Inhibition,,,CHEMBL1631618,458.59,2.96,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
O=C(NCc1cccs1)C(Cc1ccccc1)NS(=O)(=O)c1ccc2nsnc2c1,,%,Inhibition,,,CHEMBL1631618,458.59,2.96,CHEMBL2111407,Integrin alpha-V/beta-1,Homo sapiens
O=C(NCc1ccc2c(c1)OCO2)C(Cc1ccccc1)NS(=O)(=O)c1cccc2cccnc12,,%,Inhibition,,,CHEMBL1630982,489.55,3.17,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
Nc1c([S+]([O-])Cc2ccc(Cl)cc2)sc2nc(-c3cccs3)cc(-c3ccccc3)c12,1.0,%,Inhibition,'=',,CHEMBL1632516,481.07,7.24,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
COc1ccc(N2CCN(C(=O)Cc3csc4nc(-c5ccc(F)cc5)cn34)CC2)cc1,0.0,%,Inhibition,'=',,CHEMBL1632517,450.54,4.1,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
O=c1c(/C=N/Cc2ccco2)c(CSc2ccc(Cl)cc2)[nH]n1-c1nc2ccccc2s1,,%,Inhibition,,,CHEMBL1631748,481.0,5.93,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
CC(C)[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@@H](N)CSSC[C@@H](C(=O)O)NC1=O,,%,Inhibition,,,CHEMBL1630962,565.72,0.14,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
CC(C)[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@@H](N)CSSC[C@@H](C(=O)O)NC1=O,,%,Inhibition,,,CHEMBL1630962,565.72,0.14,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
O=c1c(/C=N/Cc2ccco2)c(CSc2ccc(Cl)cc2)[nH]n1-c1nc2ccccc2s1,,%,Inhibition,,,CHEMBL1631748,481.0,5.93,CHEMBL2111407,Integrin alpha-V/beta-1,Homo sapiens
O=C(C(Cc1ccccc1)NS(=O)(=O)c1ccc2nsnc2c1)N1CCC2(CC1)OCCO2,6.0,%,Inhibition,'=',,CHEMBL1631622,488.59,1.95,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
O=C(C(Cc1ccccc1)NS(=O)(=O)c1ccc2nsnc2c1)N1CCn2c1nc1ccccc12,0.0,%,Inhibition,'=',,CHEMBL1631624,504.6,2.98,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
CCC1CCCCN1CCNC(=O)C(Cc1ccccc1)NS(=O)(=O)c1ccc2nsnc2c1,0.0,%,Inhibition,'=',,CHEMBL1631625,501.68,2.96,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
O=C(NCc1ccccc1Cl)C(Cc1ccccc1)NS(=O)(=O)c1cccc2cccnc12,21.4,%,Inhibition,'=',,CHEMBL1631626,479.99,4.09,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
O=C(NCc1ccc(Cl)cc1)C(Cc1ccccc1)NS(=O)(=O)c1cccc2cccnc12,9.1,%,Inhibition,'=',,CHEMBL1631627,479.99,4.09,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
COc1ccc(OC)c(CNC(=O)C2CCCN(c3ncnc4onc(C)c34)C2)c1,0.0,%,Inhibition,'=',,CHEMBL1631734,411.46,2.48,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
O=C(CCCn1c(=O)c2sccc2n(Cc2ccc(F)cc2Cl)c1=O)NCc1ccco1,12.2,%,Inhibition,'=',,CHEMBL1631736,475.93,3.76,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
O=C(Cn1c(=O)n(Cc2ccc3c(c2)OCO3)c(=O)c2ccccc21)NCCc1ccccc1,25.9,%,Inhibition,'=',,CHEMBL1631749,457.49,2.3,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
CC1(C)CC(=O)c2cc(C(=O)NCCCN3CCOCC3)c(=O)n(-c3ccc(Cl)cc3)c2C1,18.0,%,Inhibition,'=',,CHEMBL1632507,471.99,3.1,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
O=C(CSc1nc2ccccc2n1S(=O)(=O)c1ccc(Cl)cc1)NCCc1ccccc1,13.6,%,Inhibition,'=',,CHEMBL1632510,486.02,4.38,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
O=C(N/N=C1\C(=O)N(CN(Cc2ccccc2)Cc2ccccc2)c2ccccc21)c1cccs1,3.8,%,Inhibition,'=',,CHEMBL1632514,480.59,4.89,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
O=c1c(/C=N/Cc2ccco2)c(CSc2ccc(Cl)cc2)[nH]n1-c1nc2ccccc2s1,,%,Inhibition,,,CHEMBL1631748,481.0,5.93,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
O=C(NCc1ccc2c(c1)OCO2)C(Cc1ccccc1)NS(=O)(=O)c1cccc2cccnc12,,%,Inhibition,,,CHEMBL1630982,489.55,3.17,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
CC(C)[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@@H](N)CSSC[C@@H](C(=O)O)NC1=O,,%,Inhibition,,,CHEMBL1630962,565.72,0.14,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
O=C(NCc1ccc2c(c1)OCO2)C(Cc1ccccc1)NS(=O)(=O)c1cccc2cccnc12,,%,Inhibition,,,CHEMBL1630982,489.55,3.17,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
O=c1c(/C=N/Cc2ccco2)c(CSc2ccc(Cl)cc2)[nH]n1-c1nc2ccccc2s1,,%,Inhibition,,,CHEMBL1631748,481.0,5.93,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
CC(C)[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@@H](N)CSSC[C@@H](C(=O)O)NC1=O,,%,Inhibition,,,CHEMBL1630962,565.72,0.14,CHEMBL2111407,Integrin alpha-V/beta-1,Homo sapiens
O=C(NCc1cccnc1)C(Cc1ccccc1)NS(=O)(=O)c1cccc2nsnc12,35.0,%,Inhibition,'=',,CHEMBL1630964,453.55,2.29,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
COc1ccc([N+](=O)[O-])cc1NC(=O)C(Cc1ccccc1)NS(=O)(=O)c1cccc2nsnc12,8.0,%,Inhibition,'=',,CHEMBL1630967,513.56,3.14,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
Cc1ccc(CNC(=O)C(Cc2ccccc2)NS(=O)(=O)c2cccc3cccnc23)cc1,0.0,%,Inhibition,'=',,CHEMBL1630991,459.57,3.75,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
O=C(NCc1ccccc1)C(Cc1ccccc1)NS(=O)(=O)c1cccc2cccnc12,11.2,%,Inhibition,'=',,CHEMBL1630987,445.54,3.44,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
Cc1cc(NC(=O)C(Cc2ccccc2)NS(=O)(=O)c2cccc3cccnc23)no1,9.6,%,Inhibition,'=',,CHEMBL1630989,436.49,3.06,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
O=C(CC(NS(=O)(=O)c1ccc(Cl)cc1)c1ccco1)NCc1cccnc1,9.6,%,Inhibition,'=',,CHEMBL1507832,419.89,3.05,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
O=C(NCc1ccccc1Cl)C(Cc1ccccc1)NS(=O)(=O)c1cccc2nsnc12,0.0,%,Inhibition,'=',,CHEMBL1630975,487.01,3.55,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
CCOC(=O)N1CCC(NC(=O)C(Cc2ccccc2)NS(=O)(=O)c2cccc3nsnc23)CC1,0.0,%,Inhibition,'=',,CHEMBL1630976,517.63,2.32,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
COc1ccc(NC(=O)C(Cc2ccccc2)NS(=O)(=O)c2cccc3cccnc23)c(OC)c1,22.5,%,Inhibition,'=',,CHEMBL1630983,491.57,3.78,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
CC(C)[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@@H](N)CSSC[C@@H](C(=O)O)NC1=O,53.0,%,Inhibition,'=',,CHEMBL1630962,565.72,0.14,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
O=C(NCc1ccc2c(c1)OCO2)C(Cc1ccccc1)NS(=O)(=O)c1cccc2cccnc12,46.5,%,Inhibition,'=',,CHEMBL1630982,489.55,3.17,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
NS(=O)(=O)c1ccc(CCNC(=O)C(Cc2ccccc2)NS(=O)(=O)c2cccc3nsnc23)cc1,9.6,%,Inhibition,'=',,CHEMBL1630966,545.67,1.59,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
O=C(NCc1ccc2c(c1)OCO2)C(Cc1ccccc1)NS(=O)(=O)c1cccc2nsnc12,0.0,%,Inhibition,'=',,CHEMBL1630978,496.57,2.63,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
O=C(C(Cc1ccccc1)NS(=O)(=O)c1cccc2cccnc12)N1CCOCC1,4.5,%,Inhibition,'=',,CHEMBL1631631,425.51,1.98,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
COc1cccc(CNC(=O)C(Cc2ccccc2)NS(=O)(=O)c2cccc3cccnc23)c1,0.8,%,Inhibition,'=',,CHEMBL1631632,475.57,3.45,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
O=C(NCCc1ccc(Cl)cc1)C1CCCN(c2ncnc3onc(-c4ccc(F)cc4)c23)C1,14.5,%,Inhibition,'=',,CHEMBL1631727,479.94,4.65,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
Cc1noc2ncnc(N3CCCC(C(=O)NCc4ccc5c(c4)OCO5)C3)c12,3.0,%,Inhibition,'=',,CHEMBL1631733,395.42,2.19,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
COc1ccc(CCNC(=O)CN(CCc2ccccc2)S(=O)(=O)c2ccccc2)cc1OC,15.2,%,Inhibition,'=',,CHEMBL1632509,482.6,3.3,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
O=C(NCc1ccc2c(c1)OCO2)C(Cc1ccccc1)NS(=O)(=O)c1cccc2cccnc12,1.6,nM,EC50,'=',8.8,CHEMBL1630982,489.55,3.17,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
O=C(NCc1cccs1)C(Cc1ccccc1)NS(=O)(=O)c1ccc2nsnc2c1,2.5,nM,EC50,'=',8.6,CHEMBL1631618,458.59,2.96,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
O=c1c(/C=N/Cc2ccco2)c(CSc2ccc(Cl)cc2)[nH]n1-c1nc2ccccc2s1,,%,Inhibition,,,CHEMBL1631748,481.0,5.93,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
O=C(NCc1cccs1)C(Cc1ccccc1)NS(=O)(=O)c1ccc2nsnc2c1,,%,Inhibition,,,CHEMBL1631618,458.59,2.96,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
O=C(NCc1cccs1)C(Cc1ccccc1)NS(=O)(=O)c1ccc2nsnc2c1,,%,Inhibition,,,CHEMBL1631618,458.59,2.96,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
COc1ccc(Cc2cccc(CNC(=O)C3CCCN(c4ncnc5onc(-c6ccc(F)cc6)c45)C3)c2)cc1,39.0,%,Inhibition,'=',,CHEMBL1631001,551.62,5.56,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
NS(=O)(=O)c1ccc(CCNC(=O)C(NS(=O)(=O)c2cccc3nsnc23)c2ccccc2)cc1,6.0,%,Inhibition,'=',,CHEMBL1631616,531.64,1.72,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
O=C(NCc1ccco1)C(Cc1ccccc1)NS(=O)(=O)c1ccc2nsnc2c1,21.0,%,Inhibition,'=',,CHEMBL1631620,442.52,2.49,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
CCOC(=O)N1CCN(C(=O)C(Cc2ccccc2)NS(=O)(=O)c2ccc3nsnc3c2)CC1,4.0,%,Inhibition,'=',,CHEMBL1631623,503.61,1.88,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
CC1CCN(CCNC(=O)C(Cc2ccccc2)NS(=O)(=O)c2cccc3cccnc23)CC1,7.0,%,Inhibition,'=',,CHEMBL1631630,480.63,2.97,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
O=C(CSc1nc2ccsc2c(=O)n1-c1ccc(Cl)cc1)NCCc1ccc(Cl)cc1,11.4,%,Inhibition,'=',,CHEMBL1631741,490.44,5.21,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
O=C(NC(Cc1c[nH]c2ccccc12)C(=O)OCC(=O)c1ccc(Cl)cc1)Oc1ccccc1,29.0,%,Inhibition,'=',,CHEMBL1631747,476.92,4.95,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
O=c1c(/C=N/Cc2ccco2)c(CSc2ccc(Cl)cc2)[nH]n1-c1nc2ccccc2s1,29.0,%,Inhibition,'=',,CHEMBL1631748,481.0,5.93,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
Cc1nnc(SCC(=O)NCCc2cccs2)c2nn(-c3ccccc3)c(C)c12,17.0,%,Inhibition,'=',,CHEMBL1632508,423.57,3.94,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
Cc1cccc(OCC(=O)N/N=C/c2ccc(OC(=O)/C=C/c3ccco3)cc2)c1,8.0,%,Inhibition,'=',,CHEMBL1632511,404.42,3.74,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
CC(C)[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@@H](N)CSSC[C@@H](C(=O)O)NC1=O,,%,Inhibition,,,CHEMBL1630962,565.72,0.14,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
CC(C)[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@@H](N)CSSC[C@@H](C(=O)O)NC1=O,,%,Inhibition,,,CHEMBL1630962,565.72,0.14,CHEMBL2111407,Integrin alpha-V/beta-1,Homo sapiens
O=C(NCc1ccc2c(c1)OCO2)C(Cc1ccccc1)NS(=O)(=O)c1cccc2cccnc12,,%,Inhibition,,,CHEMBL1630982,489.55,3.17,CHEMBL2111407,Integrin alpha-V/beta-1,Homo sapiens
O=C(NCc1cccs1)C(Cc1ccccc1)NS(=O)(=O)c1ccc2nsnc2c1,,%,Inhibition,,,CHEMBL1631618,458.59,2.96,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
O=C(NCc1cccs1)C(Cc1ccccc1)NS(=O)(=O)c1ccc2nsnc2c1,,%,Inhibition,,,CHEMBL1631618,458.59,2.96,CHEMBL2111407,Integrin alpha-V/beta-1,Homo sapiens
CCOc1ccccc1CNC(=O)C1CCCN(c2ncnc3onc(-c4ccc(F)cc4)c23)C1,18.0,%,Inhibition,'=',,CHEMBL1631728,475.52,4.36,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
O=S(=O)(c1cccc(SCc2ccccc2)c1)c1cccc(SCc2ccccc2)c1,44.2,%,Inhibition,'=',,CHEMBL1631745,462.66,7.1,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
O=C(NC(C(=O)N/N=C/c1ccco1)c1nnc(O)c2ccccc12)c1ccccc1,33.0,%,Inhibition,'=',,CHEMBL1631746,415.41,2.55,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
N#Cc1ccccc1OCC(=O)N/N=C/c1cc(Br)ccc1OC(=O)c1ccccc1,15.0,%,Inhibition,'=',,CHEMBL1632505,478.3,4.07,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
CC(C)[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@@H](N)CSSC[C@@H](C(=O)O)NC1=O,,%,Inhibition,,,CHEMBL1630962,565.72,0.14,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
O=c1c(/C=N/Cc2ccco2)c(CSc2ccc(Cl)cc2)[nH]n1-c1nc2ccccc2s1,,%,Inhibition,,,CHEMBL1631748,481.0,5.93,CHEMBL2111407,Integrin alpha-V/beta-1,Homo sapiens
O=C(NCc1cccs1)C(Cc1ccccc1)NS(=O)(=O)c1ccc2nsnc2c1,,%,Inhibition,,,CHEMBL1631618,458.59,2.96,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
Cc1ccc(Cl)cc1NC(=O)C(Cc1ccccc1)NS(=O)(=O)c1cccc2nsnc12,3.2,%,Inhibition,'=',,CHEMBL1436398,487.01,4.18,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
O=C(NCC1CCCO1)C(Cc1ccccc1)NS(=O)(=O)c1cccc2nsnc12,2.0,%,Inhibition,'=',,CHEMBL1630972,446.55,1.88,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
COc1ccc(CCNC(=O)C(Cc2ccccc2)NS(=O)(=O)c2cccc3nsnc23)cc1OC,0.0,%,Inhibition,'=',,CHEMBL1630980,526.64,2.96,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
COc1ccccc1NC(=O)C(Cc1ccccc1)NS(=O)(=O)c1cccc2cccnc12,19.3,%,Inhibition,'=',,CHEMBL1630985,461.54,3.77,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
Cc1ccc(C)c(NC(=O)C(Cc2ccccc2)NS(=O)(=O)c2cccc3cccnc23)c1,0.0,%,Inhibition,'=',,CHEMBL1630993,459.57,4.38,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
CCN(CCNC(=O)C(Cc1ccccc1)NS(=O)(=O)c1cccc2nsnc12)c1ccccc1,8.0,%,Inhibition,'=',,CHEMBL1630968,509.66,3.22,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
