Smiles,Standard Value,Standard Units,Standard Type,Standard Relation,pChEMBL Value,Molecule ChEMBL ID,Molecular Weight,AlogP,Target ChEMBL ID,Target Name,Target Organism
CCN(CC)CCNC(=O)c1cc(Br)c(N)cc1OC,0.05168,,Inhibition index,'=',,CHEMBL399510,344.25,2.11,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
CN1CCC(OC(c2ccccc2)c2ccccc2)CC1.Cl,0.8198,,Inhibition index,'=',,CHEMBL1564,317.86,3.89,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
CCOC(=O)c1ccc(N)cc1,0.05201,,Inhibition index,'=',,CHEMBL278172,165.19,1.45,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,0.2658,,Inhibition index,'=',,CHEMBL710,372.55,3.81,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
Cc1c(NC(C)C)c(=O)n(-c2ccccc2)n1C.Cl,0.04982,,Inhibition index,'=',,CHEMBL1567296,281.79,2.3,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
O=C([O-])CCNC(=O)c1ccc(/N=N/c2ccc(O)c(C(=O)[O-])c2)cc1.[Na+].[Na+],0.1124,,Inhibition index,'=',,CHEMBL1200760,401.29,2.71,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
CC(=O)O.O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,0.049,,Inhibition index,'=',,CHEMBL1200822,474.4,3.44,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
CC(=O)Nc1nnc(S(N)(=O)=O)s1,0.04502,,Inhibition index,'=',,CHEMBL20,222.25,-0.86,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NCNS2(=O)=O,-0.09243,,Inhibition index,'=',,CHEMBL1763,331.3,0.01,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I,-0.01139,,Inhibition index,'=',,CHEMBL788,354.1,-1.22,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
CN(C)CCOC(C)(c1ccccc1)c1ccccn1.O=C(O)CCC(=O)O,-0.01157,,Inhibition index,'=',,CHEMBL1200392,388.46,2.92,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,0.0437,,Inhibition index,'=',,CHEMBL26,341.43,0.56,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
CCCCOc1cc(C(=O)OCCN(CC)CC)ccc1N.Cl,1.193,,Inhibition index,'=',,CHEMBL1200654,344.88,2.95,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1.Cl,-0.02068,,Inhibition index,'=',,CHEMBL559180,337.85,2.87,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1,0.9095,,Inhibition index,'=',,CHEMBL1086,343.47,3.49,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
CCN(CC)C(=S)SSC(=S)N(CC)CC,-0.1161,,Inhibition index,'=',,CHEMBL964,296.55,3.62,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
CCOc1nc2cccc(C(=O)OCc3oc(=O)oc3C)c2n1Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1,0.2234,,Inhibition index,'=',,CHEMBL2028661,568.54,4.71,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12.Cl,0.03495,,Inhibition index,'=',,CHEMBL2146063,515.35,0.44,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,0.2182,,Inhibition index,'=',,CHEMBL93645,354.19,3.91,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
Cc1c(N)c(=O)n(-c2ccccc2)n1C,0.06433,,Inhibition index,'=',,CHEMBL1165011,203.25,1.07,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,0.08341,,Inhibition index,'=',,CHEMBL628,278.31,0.19,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
O=C(O)c1cccnc1Nc1cccc(C(F)(F)F)c1,0.07479,,Inhibition index,'=',,CHEMBL63323,282.22,3.54,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1,1.086,,Inhibition index,'=',,CHEMBL267930,395.48,3.22,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1.O=C(O)C(O)C(O)C(=O)O,1.159,,Inhibition index,'=',,CHEMBL1256662,475.54,3.77,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1.Cl.Cl,-0.1697,,Inhibition index,'=',,CHEMBL1257040,480.43,4.95,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
CCCCCCC[N+](CC)(CC)CCCCc1ccc(Cl)cc1.Cc1ccc(S(=O)(=O)[O-])cc1,-0.094,,Inhibition index,'=',,CHEMBL598270,510.18,6.49,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](N=C(N)N)[C@@H](O)[C@@H]3N=C(N)N)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O.CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](N=C(N)N)[C@@H](O)[C@@H]3N=C(N)N)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O.O=S(=O)(O)O.O=S(=O)(O)O.O=S(=O)(O)O,0.1291,,Inhibition index,'=',,CHEMBL3184791,1457.4,-8.16,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,0.2513,,Inhibition index,'=',,CHEMBL196,176.12,-1.41,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O,0.1311,,Inhibition index,'=',,CHEMBL459,211.22,0.44,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
CC[C@@H](c1ccc(F)c(F)c1)n1c(C(=O)OC)c(-c2ccno2)[nH]c1=S,31.0,%,Inhibition,'=',,CHEMBL4303445,379.39,4.26,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
,13.33,%,Inhibition,'=',,CHEMBL3833367,500.28,,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
C[C@]12CC[C@H](O)C[C@@H]1CC[C@@H]1[C@H]2CC[C@]2(C)C(=O)CC[C@@H]12,-9.19,%,Inhibition,'=',,CHEMBL4303157,290.45,3.96,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccn4ncccc43)CS[C@H]12)c1nsc(N)n1,6.71,%,Inhibition,'=',,CHEMBL1276663,515.54,-2.49,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
CNC1CCCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2OC)C1,-4.09,%,Inhibition,'=',,CHEMBL1210954,389.43,2.37,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
CCCCCCCCCCCCCCCC(=O)N[C@@H](CCC(O)NCCCC[C@H](NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@@H](N)Cc1c[nH]cn1)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCCN=C(N)N)C(=O)NCC(=O)N[C@@H](CCCN=C(N)N)C(=O)NCC(=O)O)C(C)C)[C@@H](C)CC)C(=O)O,-1.09,%,Inhibition,'=',,CHEMBL4524066,3753.28,,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
COc1cc2c(cc1OC)[C@@H](Cc1cc(OC)c(OC)c(OC)c1)[N+](C)(CCCOC(=O)CC/C=C/CCC(=O)OCCC[N+]1(C)CCc3cc(OC)c(OC)cc3[C@H]1Cc1cc(OC)c(OC)c(OC)c1)CC2.[Cl-].[Cl-],2.04,%,Inhibition,'=',,CHEMBL984,1100.18,,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,-3.43,%,Inhibition,'=',,CHEMBL1170,344.5,4.84,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
FC(F)OC(F)(F)C(F)Cl,7.47,%,Inhibition,'=',,CHEMBL1257,184.49,2.35,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
c1cc2c(cc1C1CCCCC1)c1c3n2CCNC3CCC1,75.19,%,Inhibition,'=',,CHEMBL4303571,294.44,4.67,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
O=C1c2cc(Cl)ccc2OC2CCON12,-4.47,%,Inhibition,'=',,CHEMBL2105593,225.63,1.84,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
N#CC(c1ccnc(OCc2ccc(CN3CCOCC3)cc2)n1)c1nc2ccccc2s1,78.42,%,Inhibition,'=',,CHEMBL3545213,457.56,4.15,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
O=C(c1ccccc1)C(O)c1ccccc1,25.25,%,Inhibition,'=',,CHEMBL190677,212.25,2.6,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
O=C1CCC[C@@H]2[C@@H]3CCC[N+]4([O-])CCC[C@H](CN12)[C@@H]34,1.81,%,Inhibition,'=',,CHEMBL4303373,264.37,1.88,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
CCOC1O[C@H]([C@@H](COCc2ccccc2)OCc2ccccc2)[C@H](OCc2ccccc2)[C@H]1O,-34.62,%,Inhibition,'=',,CHEMBL3301681,478.59,4.5,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
,10.81,%,Inhibition,'=',,CHEMBL2079699,907.88,,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
COc1ccccc1N1CCN(CC(O)COc2cc(OC)c(OC)c(OC)c2)CC1,27.86,%,Inhibition,'=',,CHEMBL101284,432.52,2.28,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,7.67,%,Inhibition,'=',,CHEMBL1499,360.45,1.99,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
CC(C)(C)C(=O)OCOC(=O)[C@@H]1N2C(=O)C[C@H]2S(=O)(=O)C1(C)C,-7.71,%,Inhibition,'=',,CHEMBL423875,347.39,0.21,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
O=c1c(O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,1.83,%,Inhibition,'=',,CHEMBL251254,464.38,-0.54,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C=CC[C@@H]12,-0.22,%,Inhibition,'=',,CHEMBL1309552,272.43,4.76,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
CC(=O)NC(C(=O)O)C(C)(C)SN=O,31.78,%,Inhibition,'=',,CHEMBL27308,220.25,0.77,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
CC(C)(C)C(O)/C=C/c1ccc2c(c1)OCO2,2.28,%,Inhibition,'=',,CHEMBL1983350,234.29,2.84,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
C=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5.Cl,-4.09,%,Inhibition,'=',,CHEMBL1201152,375.9,2.51,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
C#CCC(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,36.06,%,Inhibition,'=',,CHEMBL1201746,477.48,0.98,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
Cc1cc(NC(=O)C(c2ccccc2)N2CCCc3ccccc32)no1,7.41,%,Inhibition,'=',,CHEMBL4303225,347.42,4.12,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)([O-])OP(=O)([O-])O)[C@@H](O)[C@H]1O.[Na+].[Na+],2.34,%,Inhibition,'=',,CHEMBL2106579,551.15,-1.63,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
COc1cc(C)c2c(Oc3cccc(C(F)(F)F)c3)c(OC)cc(NC(C)CCCN)c2n1,89.95,%,Inhibition,'=',,CHEMBL298470,463.5,5.91,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NC(Cc1ccccc1)NS2(=O)=O,-3.59,%,Inhibition,'=',,CHEMBL1684,421.42,1.63,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2,-4.62,%,Inhibition,'=',,CHEMBL385517,315.42,1.16,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
C=CC[N+]12CC[C@@]34c5ccccc5N5/C=C6/[C@H]7C[C@H]8[C@@]9(CC[N@@+]8(CC=C)C/C7=C/CO)c7ccccc7N(/C=C(/[C@@H](C[C@@H]31)/C(=C\CO)C2)[C@H]54)[C@@H]69,-13.21,%,Inhibition,'=',,CHEMBL1180293,666.91,5.48,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
CCN(CC)CCCCC(NC(=O)c1ccc([N+](=O)[O-])cc1)c1ccccc1,37.46,%,Inhibition,'=',,CHEMBL4303576,383.49,4.58,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
CN(C)CCOc1cc(-c2cn[nH]c2)ccc1NC(=O)C1COc2ccccc2O1,-2.59,%,Inhibition,'=',,CHEMBL521179,408.46,2.8,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
NC(=O)N1C(=O)/C(=C(\O)c2cccs2)c2cc(Cl)ccc21,75.2,%,Inhibition,'=',,CHEMBL1908355,320.76,3.25,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
Cn1c(=O)cc(N2CCCC(N)C2)n(Cc2cc(F)ccc2C#N)c1=O,-0.88,%,Inhibition,'=',,CHEMBL4303381,357.39,0.53,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
CCCCCCCCCCCCCCCCCCOP(=O)([O-])OC1CC[N+](C)(C)CC1,25.18,%,Inhibition,'=',,CHEMBL372764,461.67,6.99,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
N=C(N)NCCCC[C@@H]1NC(=O)CCSSC[C@@H](C(N)=O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CC(=O)O)NC(=O)CNC1=O,38.92,%,Inhibition,'=',,CHEMBL1174,831.98,-1.84,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
OCC(O)COc1ccc(Cl)cc1,4.48,%,Inhibition,'=',,CHEMBL388751,202.64,1.07,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
c1ccc(-c2ccc(C(c3ccccc3)n3ccnc3)cc2)cc1,70.75,%,Inhibition,'=',,CHEMBL277535,310.4,5.19,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
CC(C(=O)O)c1ccc2c(c1)Cc1ccccc1-2,-6.75,%,Inhibition,'=',,CHEMBL2104122,238.29,3.45,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
CCN(CC)C(=O)Nc1ccc(OCC(O)CNC(C)(C)C)c(C(C)=O)c1,-4.12,%,Inhibition,'=',,CHEMBL27810,379.5,2.89,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
Cc1cc(CC(C)CC(C)(C)C)n(O)c(=O)c1.NCCO,-5.9,%,Inhibition,'=',,CHEMBL2107154,298.43,3.01,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
CCN1CCCC(OC(=O)C(c2ccccc2)c2ccccc2)C1.Cl,14.14,%,Inhibition,'=',,CHEMBL1511957,359.9,3.85,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
,40.43,%,Inhibition,'=',,CHEMBL2110563,1356.4,,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1n[nH]c2c(F)c(F)ccc12,11.86,%,Inhibition,'=',,CHEMBL4303603,429.35,1.75,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
Nc1ccc(S(=O)(=O)O[Zn]OS(=O)(=O)c2ccc(N)cc2)cc1,1.01,%,Inhibition,'=',,CHEMBL4303436,409.76,,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
CCCCCCCCCCCCOS(=O)(=O)O,11.54,%,Inhibition,'=',,CHEMBL1204779,266.4,3.73,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
O=CN1CCC(C(=O)NCCN2CCC(=C3c4ccccc4C=Cc4ccccc43)CC2)CC1,75.41,%,Inhibition,'=',,CHEMBL4303347,455.6,4.05,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
CC1(C)CC(Oc2ccc(-c3ccc(-c4cn[nH]c4)cc3O)nn2)CC(C)(C)N1,4.84,%,Inhibition,'=',,CHEMBL4290141,393.49,3.93,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
OCC[N+]12CN3CN(CN(C3)C1)C2,-1.88,%,Inhibition,'=',,CHEMBL4303724,185.25,-1.51,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
O=C(O)c1ccc(-c2ccc3cc(C45CC6CC(CC(C6)C4)C5)c(O)cc3c2)cc1,-6.22,%,Inhibition,'=',,CHEMBL1434137,398.5,6.38,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
N=C(N)N=Nc1ccc(NNC(=N)S)cc1,11.56,%,Inhibition,'=',,CHEMBL1414870,237.29,1.44,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
C=CCCCCCCCCC(=O)O[Zn]OC(=O)CCCCCCCCC=C,16.84,%,Inhibition,'=',,CHEMBL4303341,431.93,,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
CCOC(=O)Nc1ccc(NCc2c(C)cc(C)cc2C)cc1N,7.52,%,Inhibition,'=',,CHEMBL4303215,327.43,4.37,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
CCOC(=O)C1=C(N)Oc2ccc(Br)cc2[C@H]1[C@H](C#N)C(=O)OCC,49.92,%,Inhibition,'=',,CHEMBL4303144,409.24,2.36,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
COc1ccc(-n2c(SCCCN3C(=O)c4cccc5cccc(c45)C3=O)nnc2-c2ccncc2)cc1,9.18,%,Inhibition,'=',,CHEMBL4303453,521.6,5.27,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
,-7.3,%,Inhibition,'=',,CHEMBL4303172,,,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
C[C@@H](N[C@H]1CCCC[C@@H]1NC(=O)c1ccc(Cl)cc1)c1cccc2ccccc12,30.31,%,Inhibition,'=',,CHEMBL4303565,406.96,5.89,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
O=C(O)Cc1ccc(OCc2ccccc2)c(Cl)c1,0.63,%,Inhibition,'=',,CHEMBL4303431,276.72,3.55,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
COc1cc2c(cc1OC)CC(=O)N(CCCN(C)C[C@@H]1Cc3cc(OC)c(OC)cc31)CC2,41.37,%,Inhibition,'=',,CHEMBL4303271,468.59,3.31,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
CC(=O)N[C@H]1[C@@H](OC(C)C)O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,25.67,%,Inhibition,'=',,CHEMBL4303607,389.4,0.07,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
O=C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,-7.95,%,Inhibition,'=',,CHEMBL448805,180.16,-3.38,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
O=NN(CCCl)C(=O)NC1CCCCC1,-3.85,%,Inhibition,'=',,CHEMBL514,233.7,2.25,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
COc1cc2cc(c1Cl)N(C)C(=O)C[C@H](OC(=O)C(C)C)[C@]1(C)O[C@H]1[C@H](C)[C@@H]1C[C@@](O)(NC(=O)O1)[C@H](OC)/C=C/C=C(\C)C2,62.61,%,Inhibition,'=',,CHEMBL507305,635.15,4.32,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,19952.62,nM,IC50,'>',,CHEMBL1064,418.57,4.59,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
CN1CCN(Cc2ccc(Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)N(C)C)n3)cc2)CC1,20000.0,nM,IC50,'>',,CHEMBL2022968,516.07,3.61,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
CN1C(CC(O)c2ccccc2)CCCC1CC(O)c1ccccc1,20000.0,nM,IC50,'>',,CHEMBL1906848,339.48,4.09,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
O=P(O)(O)OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,20000.0,nM,IC50,'>',,CHEMBL4283156,260.13,-3.1,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1,50100.0,nM,IC50,'>',,CHEMBL2105759,371.43,1.1,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
CC(C)NCC1CCc2cc(CO)c([N+](=O)[O-])cc2N1,19952.62,nM,IC50,'>',,CHEMBL847,279.34,1.81,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
CCCSc1ccccc1N1CCN(CCCCn2c(=O)[nH]c3ccccc3c2=O)CC1,9120.0,nM,IC50,,,CHEMBL2111010,452.62,3.79,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
CC(C)N(CCNC(=O)CN1CCCC1=O)C(C)C,19952.62,nM,IC50,'>',,CHEMBL159776,269.39,0.84,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2)CC1,19952.62,nM,IC50,'>',,CHEMBL6259,399.4,2.72,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
CCOC(=O)C1(c2ccccc2)CCN(CCC(O)c2ccccc2)CC1,19952.62,nM,IC50,'>',,CHEMBL2105385,367.49,3.71,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
CN(C/C=C/c1ccccc1)Cc1cccc2ccccc12,19952.62,nM,IC50,'>',,CHEMBL626,287.41,4.99,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
C[C@]12CCC(=O)C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C(=O)COC(=O)CCC(=O)O)CC[C@@H]12,20000.0,nM,IC50,'>',,CHEMBL2110850,432.56,4.19,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
COc1ccccc1C(=O)Nc1cc2c(cc1N1CCNC[C@H]1C)n(C)c(=O)n2C,1.27,%,Inhibition,'=',,CHEMBL3828191,409.49,1.94,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2
