Smiles,Standard Value,Standard Units,Standard Type,Standard Relation,pChEMBL Value,Molecule ChEMBL ID,Molecular Weight,AlogP,Target ChEMBL ID,Target Name,Target Organism
CCC(CC)COC(=O)[C@H](C)N[P@@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,80.0,nM,EC50,'=',7.1,CHEMBL4061258,602.59,2.31,CHEMBL4434621,Ebolavirus,Ebolavirus
C[C@@]1(O)[C@H](O)[C@@H](CO)O[C@@]1(C#N)c1ccc2c(N)ncnn12,10000.0,nM,EC50,'>',,CHEMBL3120779,305.29,-1.47,CHEMBL4434621,Ebolavirus,Ebolavirus
CCOC(=O)[C@@H](NP(=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1)C(C)C,3151.0,nM,EC50,'=',5.5,CHEMBL4101182,574.53,1.53,CHEMBL4434621,Ebolavirus,Ebolavirus
C[C@H](NP(=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1)C(=O)OC1CCC1,88.0,nM,EC50,'=',7.06,CHEMBL4065821,572.51,1.43,CHEMBL4434621,Ebolavirus,Ebolavirus
CN1CCCN(C(=O)c2cc3occc3n2Cc2ccc(Cl)cc2)CC1,1410.0,nM,EC50,'=',5.85,CHEMBL5595241,371.87,3.71,CHEMBL4434621,Ebolavirus,Ebolavirus
CN(C)CCNC(=O)c1cc2occc2n1C(=O)OCc1ccccc1,8110.0,nM,EC50,'=',5.09,CHEMBL5592829,355.39,2.71,CHEMBL4434621,Ebolavirus,Ebolavirus
CN(C)CCNC(=O)c1cc2occc2n1Cc1ccccc1,4510.0,nM,EC50,'=',5.35,CHEMBL5594413,311.38,2.57,CHEMBL4434621,Ebolavirus,Ebolavirus
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,60.0,nM,EC50,'=',7.22,CHEMBL4065616,602.59,2.31,CHEMBL4434621,Ebolavirus,Ebolavirus
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,86.0,nM,EC50,'=',7.07,CHEMBL4065616,602.59,2.31,CHEMBL4434621,Ebolavirus,Ebolavirus
Nc1cccc2c1ncn2[C@@H]1C(F)=C(CO)[C@@H](O)[C@H]1O,360.0,nM,EC50,'<',,CHEMBL4285617,279.27,0.11,CHEMBL4434621,Ebolavirus,Ebolavirus
CCOP(=O)(Cc1ccc(COc2ccccc2OC2CCN(Cc3ccc4nc(-c5cccc(C(F)(F)F)c5)[nH]c4c3)CC2)cc1)OCC,29670.0,nM,EC50,'=',4.53,CHEMBL4749838,707.73,9.64,CHEMBL4434621,Ebolavirus,Ebolavirus
O=C(CNCCC1CCN(Cc2ccccc2)CC1)NC1c2ccccc2-c2ccccc21,1700.0,nM,EC50,'=',5.77,CHEMBL5426718,439.6,4.76,CHEMBL4434621,Ebolavirus,Ebolavirus
O=C(CNCCN1CCOCC1)NN(c1ccccc1)c1ccccc1,27.0,%,Activity,'=',,CHEMBL5424379,354.45,1.78,CHEMBL4434621,Ebolavirus,Ebolavirus
O=C(Cc1ccc(Br)cc1)NN(c1ccccc1)c1ccccc1,73.0,%,Activity,'=',,CHEMBL5433670,381.27,4.86,CHEMBL4434621,Ebolavirus,Ebolavirus
O=C(CNCCc1ccccc1)N(c1ccccc1)c1ccccc1,38.0,%,Activity,'=',,CHEMBL5428045,330.43,4.18,CHEMBL4434621,Ebolavirus,Ebolavirus
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,60.0,nM,EC50,'=',7.22,CHEMBL4065616,602.59,2.31,CHEMBL4434621,Ebolavirus,Ebolavirus
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,100.0,%,Activity,'=',,CHEMBL4065616,602.59,2.31,CHEMBL4434621,Ebolavirus,Ebolavirus
CCC(CC)COC(=O)[C@@H](C)NP(=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,729.0,nM,EC50,'=',6.14,CHEMBL4090912,602.59,2.31,CHEMBL4434621,Ebolavirus,Ebolavirus
O=C(CC12CC3CC(CC(C3)C1)C2)NCC(=O)N1CCN(Cc2ccccc2OCc2cccc(Br)c2)CC1,2400.0,nM,IC50,'=',5.62,CHEMBL2323247,594.59,5.4,CHEMBL4434621,Ebolavirus,Ebolavirus
Nc1ncnc2c1c(-c1cccc(OCc3ccccc3)c1)cn2[C@H]1C[C@H](CN2CCCC2)C1,1000.0,nM,IC50,'=',6.0,CHEMBL399021,453.59,5.31,CHEMBL4434621,Ebolavirus,Ebolavirus
COC(=O)c1ccc(CCc2ccccc2CN2CCN(C(=O)CNC(=O)CC34CC5CC(CC(C5)C3)C4)CC2)cc1,20.0,nM,IC50,'=',7.7,CHEMBL4215782,571.76,4.63,CHEMBL4434621,Ebolavirus,Ebolavirus
CCCCCCCCCCOCCC(=O)O[C@H]1[C@@H](OC(=O)CCOCCCCCCCCCC)[C@](C#N)(c2ccc3c(N)ncnn23)O[C@@H]1CO[P@@](=O)(N[C@H](C)C(=O)OCC(CC)CC)Oc1ccccc1,,,Activity,,,CHEMBL5080493,1027.25,,CHEMBL4434621,Ebolavirus,Ebolavirus
N=C(N)c1ccc2oc(/C=C/c3nc4cc(C(=N)N)ccc4[nH]3)cc2c1,57.0,U/L,Activity,'=',,CHEMBL1256768,344.38,3.05,CHEMBL4434621,Ebolavirus,Ebolavirus
O=C(CC12CC3CC(CC(C3)C1)C2)NCC(=O)N1CCN(Cc2ccc(O)cc2)CC1,7000.0,nM,IC50,'=',5.16,CHEMBL2323051,425.57,2.76,CHEMBL4434621,Ebolavirus,Ebolavirus
COc1ccccc1CN1CCN(C(=O)CNC(=O)CC23CC4CC(CC(C4)C2)C3)CC1,2100.0,nM,IC50,'=',5.68,CHEMBL2323261,439.6,3.06,CHEMBL4434621,Ebolavirus,Ebolavirus
O=C(Cc1ccc(Cl)cc1)NCC(=O)N1CCN(Cc2ccccc2)CC1,19000.0,nM,IC50,'=',4.72,CHEMBL1729263,385.89,2.34,CHEMBL4434621,Ebolavirus,Ebolavirus
O=C(CC12CC3CC(CC(C3)C1)C2)NCC(=O)N1CCN(Cc2ccccc2)CC1,1300.0,nM,IC50,'=',5.89,CHEMBL2323275,409.57,3.05,CHEMBL4434621,Ebolavirus,Ebolavirus
CN(C)CC(=O)Nn1c2ccccc2c2ccccc21,75.0,%,Activity,'<',,CHEMBL5413947,267.33,2.43,CHEMBL4434621,Ebolavirus,Ebolavirus
COC(=O)C1CCN(CC(=O)NN(Cc2ccccc2)c2ccccc2)CC1,24.0,%,Activity,'=',,CHEMBL5397129,381.48,2.61,CHEMBL4434621,Ebolavirus,Ebolavirus
CCOC(=O)CCCCCCNCC(=O)NN(Cc1ccccc1)c1ccccc1,30.0,%,Activity,'=',,CHEMBL5405466,411.55,3.83,CHEMBL4434621,Ebolavirus,Ebolavirus
N=C(N)c1ccc2oc(/C=C/c3nc4cc(C(=N)N)ccc4[nH]3)cc2c1,,,Activity,,,CHEMBL1256768,344.38,3.05,CHEMBL4434621,Ebolavirus,Ebolavirus
O=C1C=C2C(=CCOC2O)O1,89.0,%,Inhibition,'=',,CHEMBL294018,154.12,-0.3,CHEMBL4434621,Ebolavirus,Ebolavirus
O=C(CC12CC3CC(CC(C3)C1)C2)NCC(=O)N1CCN(Cc2cccc(C(=O)O)c2)CC1,40000.0,nM,IC50,'>',,CHEMBL2321889,453.58,2.75,CHEMBL4434621,Ebolavirus,Ebolavirus
O=C(CC12CC3CC(CC(C3)C1)C2)NCC(=O)N1CCN(Cc2cccc(OCc3ccccc3)c2)CC1,4000.0,nM,IC50,'=',5.4,CHEMBL2323272,515.7,4.63,CHEMBL4434621,Ebolavirus,Ebolavirus
CN(CC(=O)N1CCN(Cc2ccccc2)CC1)C(=O)CC12CC3CC(CC(C3)C1)C2,6700.0,nM,IC50,'=',5.17,CHEMBL2323259,423.6,3.4,CHEMBL4434621,Ebolavirus,Ebolavirus
CC(O)C(NC(=O)CC12CC3CC(CC(C3)C1)C2)C(=O)N1CCN(Cc2ccccc2)CC1,40000.0,nM,IC50,'>',,CHEMBL2323255,453.63,2.8,CHEMBL4434621,Ebolavirus,Ebolavirus
CC(NC(=O)CC12CC3CC(CC(C3)C1)C2)C(=O)N1CCN(Cc2ccccc2)CC1,40000.0,nM,IC50,'>',,CHEMBL2323282,423.6,3.44,CHEMBL4434621,Ebolavirus,Ebolavirus
O=C(CC1CCCCC1)NCC(=O)N1CCN(Cc2ccccc2)CC1,40000.0,nM,IC50,'>',,CHEMBL2323278,357.5,2.42,CHEMBL4434621,Ebolavirus,Ebolavirus
Cc1cc(NCCCN2CCCCC2)c2ccc3c(ccc4c(NCCCN5CCCCC5)cc(C)nc43)c2n1.Cl,100.0,%,Inhibition,'=',,CHEMBL1773163,575.25,7.13,CHEMBL4434621,Ebolavirus,Ebolavirus
N=C(N)c1ccc2oc(/C=C/c3nc4cc(C(=N)N)ccc4[nH]3)cc2c1,,,Activity,,,CHEMBL1256768,344.38,3.05,CHEMBL4434621,Ebolavirus,Ebolavirus
N=C(N)c1ccc2oc(/C=C/c3nc4cc(C(=N)N)ccc4[nH]3)cc2c1,,,Activity,,,CHEMBL1256768,344.38,3.05,CHEMBL4434621,Ebolavirus,Ebolavirus
C[C@H](NP(=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1)C(=O)OCC(C)(C)C,168.0,nM,EC50,'=',6.78,CHEMBL4083126,588.56,1.92,CHEMBL4434621,Ebolavirus,Ebolavirus
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,100.0,nM,EC50,'=',7.0,CHEMBL4065616,602.59,2.31,CHEMBL4434621,Ebolavirus,Ebolavirus
CCC(CC)COC(=O)[C@H](C)N[P@@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,111.0,nM,EC50,'=',6.96,CHEMBL4061258,602.59,2.31,CHEMBL4434621,Ebolavirus,Ebolavirus
C[C@]12CC3CC(C(=O)N[C@H]4CC[C@H](N)CC4)(C1)C[C@@](c1ccccc1)(C3)C2,240.0,nM,EC50,'=',6.62,CHEMBL5200782,366.55,4.3,CHEMBL4434621,Ebolavirus,Ebolavirus
CCOP(=O)(Cc1ccc(COc2ccccc2OC2CCN(Cc3ccc4nc(-c5cccc(OC(F)(F)F)c5)[nH]c4c3)CC2)cc1)OCC,2950.0,nM,EC50,'=',5.53,CHEMBL4794298,723.73,9.52,CHEMBL4434621,Ebolavirus,Ebolavirus
CCOC(=O)[C@H](Cc1ccccc1)NP(=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,587.0,nM,EC50,'=',6.23,CHEMBL4084735,622.58,2.12,CHEMBL4434621,Ebolavirus,Ebolavirus
CCOC(=O)[C@H](C)NP(=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,636.0,nM,EC50,'=',6.2,CHEMBL4093434,546.48,0.9,CHEMBL4434621,Ebolavirus,Ebolavirus
CCOC(=O)[C@H](C)NP(=O)(N[C@@H](C)C(=O)OCC)OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O,9102.0,nM,EC50,'=',5.04,CHEMBL4069927,569.51,-0.64,CHEMBL4434621,Ebolavirus,Ebolavirus
COc1cc2c(OCCN3CCOCC3)c3c(c(-c4ccc5c(c4)OCO5)c2cc1OC)C(=O)OC3,651.0,nM,EC50,'=',6.19,CHEMBL5596273,493.51,3.63,CHEMBL4434621,Ebolavirus,Ebolavirus
COc1cc2c(OCCCN3CCS(=O)(=O)CC3)c3c(c(-c4ccc5c(c4)OCO5)c2cc1OC)C(=O)OC3,180.0,nM,EC50,'=',6.75,CHEMBL5596938,555.61,3.42,CHEMBL4434621,Ebolavirus,Ebolavirus
COc1cc2c(OCCCN3CCS(=O)(=O)CC3)c3c(c(-c4ccc5c(c4)OCO5)c2cc1OC)C(=O)OC3,117.0,nM,EC50,'=',6.93,CHEMBL5596938,555.61,3.42,CHEMBL4434621,Ebolavirus,Ebolavirus
COc1cc2c(OCCCN3C4CCC3CN(C)C4)c3c(c(-c4ccc5c(c4)OCO5)c2cc1OC)C(=O)OC3,25.0,nM,EC50,'=',7.6,CHEMBL5597241,546.62,4.47,CHEMBL4434621,Ebolavirus,Ebolavirus
O=C(CC12CC3CC(CC(C3)C1)C2)NCC(=O)N1CCN(C(c2ccccc2)c2ccccc2)CC1,10000.0,nM,IC50,'>',,CHEMBL2323042,485.67,4.64,CHEMBL4434621,Ebolavirus,Ebolavirus
O=C(CC12CC3CC(CC(C3)C1)C2)NCC(=O)N1CCC(Cc2ccccc2)CC1,1300.0,nM,IC50,'=',5.89,CHEMBL2323040,408.59,4.19,CHEMBL4434621,Ebolavirus,Ebolavirus
O=C(CC12CC3CC(CC(C3)C1)C2)NCC(=O)N1CCN(Cc2ccccc2OCc2ccccc2[N+](=O)[O-])CC1,1600.0,nM,IC50,'=',5.8,CHEMBL2323245,560.7,4.54,CHEMBL4434621,Ebolavirus,Ebolavirus
Cc1cc(O)cc(C)c1CN1CCN(C(=O)CNC(=O)CC23CC4CC(CC(C4)C2)C3)CC1,8000.0,nM,IC50,'=',5.1,CHEMBL2323060,453.63,3.38,CHEMBL4434621,Ebolavirus,Ebolavirus
O=C(CC12CC3CC(CC(C3)C1)C2)NCC(=O)N1CCN(Cc2cccnc2)CC1,6800.0,nM,IC50,'=',5.17,CHEMBL2323046,410.56,2.45,CHEMBL4434621,Ebolavirus,Ebolavirus
N#Cc1cccc(CN2CCN(C(=O)CNC(=O)CC34CC5CC(CC(C5)C3)C4)CC2)c1,1200.0,nM,IC50,'=',5.92,CHEMBL2323274,434.58,2.93,CHEMBL4434621,Ebolavirus,Ebolavirus
O=C(CC12CC3CC(CC(C3)C1)C2)NC(CCC(=O)OCc1ccccc1)C(=O)N1CCN(Cc2ccccc2)CC1,8700.0,nM,IC50,'=',5.06,CHEMBL2323258,571.76,4.95,CHEMBL4434621,Ebolavirus,Ebolavirus
O=C(CC12CC3CC(CC(C3)C1)C2)NC(CCO)C(=O)N1CCN(Cc2ccccc2)CC1,40000.0,nM,IC50,'>',,CHEMBL2323257,453.63,2.8,CHEMBL4434621,Ebolavirus,Ebolavirus
O=C(NCC(=O)N1CCN(Cc2ccccc2)CC1)C1CCCCC1,27000.0,nM,IC50,'=',4.57,CHEMBL2323276,343.47,2.03,CHEMBL4434621,Ebolavirus,Ebolavirus
Nc1nccc2c1ncn2C1=CC[C@@H](O)[C@H]1O,430.0,nM,EC50,'=',6.37,CHEMBL4565849,232.24,-0.02,CHEMBL4434621,Ebolavirus,Ebolavirus
CN(C)C(=O)c1ccc(COc2ccccc2CN2CCN(C(=O)CNC(=O)CC34CC5CC(CC(C5)C3)C4)CC2)cc1,3300.0,nM,IC50,'=',5.48,CHEMBL2323036,586.78,4.33,CHEMBL4434621,Ebolavirus,Ebolavirus
CC(=O)Nc1ccc(CN2CCN(C(=O)CNC(=O)CC34CC5CC(CC(C5)C3)C4)CC2)cc1,7500.0,nM,IC50,'=',5.12,CHEMBL2323055,466.63,3.01,CHEMBL4434621,Ebolavirus,Ebolavirus
CCN(CC)CCCNc1ccnc2c1ccc1c2ccc2c(NCCN3CCOCC3)ccnc21.Cl.Cl.Cl.Cl,4.85,uM,EC90,'=',,CHEMBL4574120,632.51,4.82,CHEMBL4434621,Ebolavirus,Ebolavirus
CC(C)(C)OC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NNC(=O)OCC(=O)N1CCCc2ccccc21,193000.0,nM,IC50,'=',,CHEMBL263634,535.6,3.34,CHEMBL4434621,Ebolavirus,Ebolavirus
CCCCCN(CC)c1ccc(Oc2ccc(-c3c(C)c(=O)c4c(F)cccc4n3C)cc2F)cc1,7.0,nM,IC50,'=',8.15,CHEMBL5558689,490.59,7.6,CHEMBL4434621,Ebolavirus,Ebolavirus
Cc1cc(NCCCN2CCOCC2)c2ccc3c(ccc4c(NCCCN5CCOCC5)cc(C)nc43)c2n1.Cl,96.0,%,Inhibition,'=',,CHEMBL1773165,579.19,4.82,CHEMBL4434621,Ebolavirus,Ebolavirus
FC(C1=Nc2ccccc2N=C(c2ccccc2)C1)C(F)(F)F,10000.0,nM,IC50,'=',5.0,CHEMBL5176722,320.29,5.18,CHEMBL4434621,Ebolavirus,Ebolavirus
CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,162.0,nM,IC50,'=',6.79,CHEMBL1655,405.97,6.22,CHEMBL4434621,Ebolavirus,Ebolavirus
CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,970.0,nM,EC50,'=',6.01,CHEMBL1655,405.97,6.22,CHEMBL4434621,Ebolavirus,Ebolavirus
c1cc(NCCCN2CCOCC2)c2nccc(NCCCN3CCOCC3)c2n1,10000.0,nM,EC50,'=',5.0,CHEMBL4454384,414.55,1.9,CHEMBL4434621,Ebolavirus,Ebolavirus
c1cc(NCCCCN2CCOCC2)c2nccc(NCCCCN3CCOCC3)c2n1,2240.0,nM,EC50,'=',5.65,CHEMBL4451043,442.61,2.68,CHEMBL4434621,Ebolavirus,Ebolavirus
COC(=O)c1ccc(COc2ccccc2CN2CCN(C(=O)CNC(=O)CC34CC5CC(CC(C5)C3)C4)CC2)cc1,13.0,nM,IC50,'=',7.89,CHEMBL2323039,573.73,4.42,CHEMBL4434621,Ebolavirus,Ebolavirus
O=C(CC1CCC(F)(F)CC1)NCC(=O)N1CCN(Cc2cc(Cl)ccc2NS(=O)(=O)C2CC2)CC1,2200.0,nM,IC50,'=',5.66,CHEMBL4214399,547.07,3.22,CHEMBL4434621,Ebolavirus,Ebolavirus
Nc1ccc(Cl)cc1CN1CCN(C(=O)CNC(=O)C2CC23CCC3)CC1,2500.0,nM,IC50,'=',5.6,CHEMBL4209297,390.92,1.87,CHEMBL4434621,Ebolavirus,Ebolavirus
Nc1ccc(C2CC2)cc1CN1CCN(C(=O)CNC(=O)C2CC23CCC(F)(F)CC3)CC1,4200.0,nM,IC50,'=',5.38,CHEMBL4217000,460.57,3.12,CHEMBL4434621,Ebolavirus,Ebolavirus
COC(=O)c1ccc(COc2ccc(F)cc2CN2CCN(C(=O)CNC(=O)CC34CC5CC(CC(C5)C3)C4)CC2)cc1,1.4,nM,IC50,'=',8.85,CHEMBL4217113,591.72,4.56,CHEMBL4434621,Ebolavirus,Ebolavirus
CNS(=O)(=O)c1ccc(COc2ccccc2CN2CCN(C(=O)CNC(=O)CC34CC5CC(CC(C5)C3)C4)CC2)cc1,300.0,nM,IC50,'=',6.52,CHEMBL4202839,608.81,3.54,CHEMBL4434621,Ebolavirus,Ebolavirus
O=C(CC12CC3CC(CC(C3)C1)C2)NCC(=O)N1CCN(Cc2cc(Cl)ccc2O)CC1,200.0,nM,IC50,'=',6.7,CHEMBL4209870,460.02,3.41,CHEMBL4434621,Ebolavirus,Ebolavirus
Nc1ccc(Cl)cc1CN1CCN(C(=O)CNC(=O)CC23CC4CC(CC(C4)C2)C3)CC1,90.0,nM,IC50,'=',7.05,CHEMBL4208401,459.03,3.29,CHEMBL4434621,Ebolavirus,Ebolavirus
O=C(CC12CC3CC(CC(C3)C1)C2)NCC(=O)N1CCN(Cc2cc(Cl)ccc2C(F)(F)F)CC1,2000.0,nM,IC50,'>',,CHEMBL4207275,512.02,4.73,CHEMBL4434621,Ebolavirus,Ebolavirus
O=C(CC12CC3CC(CC(C3)C1)C2)NCC(=O)N1CCN(Cc2cc(Cl)cc(Cl)c2Cl)CC1,430.0,nM,IC50,'=',6.37,CHEMBL4215666,512.91,5.01,CHEMBL4434621,Ebolavirus,Ebolavirus
CS(=O)(=O)c1ccc(COc2ccc(Cl)cc2CN2CCN(C(=O)CNC(=O)C3CC34CCC(F)(F)CC4)CC2)cc1,35.0,nM,IC50,'=',7.46,CHEMBL4205782,624.15,4.3,CHEMBL4434621,Ebolavirus,Ebolavirus
CS(=O)(=O)c1ccc(CNc2ccc(Cl)cc2CN2CCN(C(=O)CNC(=O)C3CC34CCC(F)(F)CC4)CC2)cc1,17.0,nM,EC50,'=',7.77,CHEMBL4203388,623.17,4.33,CHEMBL4434621,Ebolavirus,Ebolavirus
[2H]C([2H])(c1cc(Cl)ccc1NCc1ccc(S(C)(=O)=O)cc1)N1CCN(C(=O)CNC(=O)C2CC23CCC(F)(F)CC3)CC1,5.0,,Ratio IC50,'=',,CHEMBL4218620,625.18,4.33,CHEMBL4434621,Ebolavirus,Ebolavirus
O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23,1400.0,nM,IC50,'=',5.85,CHEMBL6246,302.19,1.31,CHEMBL4434621,Ebolavirus,Ebolavirus
FC(C1=Nc2ccccc2N=C(c2ccccc2)C1)C(F)(F)F,10000.0,nM,IC50,'=',5.0,CHEMBL5176722,320.29,5.18,CHEMBL4434621,Ebolavirus,Ebolavirus
CC1CCN(CCC(=O)O[C@H]2C(C)(C)[C@H]3CC[C@]2(C)C3)CC1,3900.0,nM,IC50,'=',5.41,CHEMBL5593695,307.48,3.87,CHEMBL4434621,Ebolavirus,Ebolavirus
CCN1CCN(CCC(=O)O[C@H]2C(C)(C)[C@H]3CC[C@]2(C)C3)CC1,8100.0,nM,IC50,'=',5.09,CHEMBL5590104,322.49,2.77,CHEMBL4434621,Ebolavirus,Ebolavirus
CCN(CC)CCNc1ccnc2c(NCCN(CC)CC)ccnc12,14110.0,nM,EC50,'=',4.85,CHEMBL4435242,358.53,3.14,CHEMBL4434621,Ebolavirus,Ebolavirus
Nc1nccc2c1ncn2C1=C[C@H](CO)[C@@H](O)[C@H]1O,320.0,nM,EC50,'<',,CHEMBL3753637,262.27,-0.8,CHEMBL4434621,Ebolavirus,Ebolavirus
O=S(=O)(c1cc(Cl)cc(Cl)c1)N1CCCC2=C[C@H]3C[C@H](CN4CCCC[C@H]34)[C@@H]21,10600.0,nM,EC50,'=',4.97,CHEMBL4212614,441.42,4.58,CHEMBL4434621,Ebolavirus,Ebolavirus
NC(=O)c1nc(F)cnc1O,10.5,ug.mL-1,EC50,'=',,CHEMBL221722,157.1,-0.58,CHEMBL4434621,Ebolavirus,Ebolavirus
COC(=O)N1CCN(CC(O)COc2c3c(c(-c4ccc5c(c4)OCO5)c4cc(OC)c(OC)cc24)C(=O)OC3)CC1,41.0,nM,EC50,'=',7.39,CHEMBL5598387,580.59,3.05,CHEMBL4434621,Ebolavirus,Ebolavirus
COc1cc2c(OCCCN3CC4CCC(C3)N4C)c3c(c(-c4ccc5c(c4)OCO5)c2cc1OC)C(=O)OC3,10.0,nM,EC50,'=',8.0,CHEMBL5596191,546.62,4.47,CHEMBL4434621,Ebolavirus,Ebolavirus
COc1cc2c(OCCCC#N)c3c(c(-c4ccc5c(c4)OCO5)c2cc1OC)C(=O)OC3,37.0,nM,EC50,'=',7.43,CHEMBL5590879,447.44,4.61,CHEMBL4434621,Ebolavirus,Ebolavirus
COc1cc2c(OCCCN3CC4CCC3CN4C)c3c(c(-c4ccc5c(c4)OCO5)c2cc1OC)C(=O)OC3,2.0,nM,EC50,'=',8.7,CHEMBL5596937,546.62,4.47,CHEMBL4434621,Ebolavirus,Ebolavirus
O=C(Nc1ccc(Cl)cc1)c1ccc(-c2cccc(OC3CCNCC3)c2)s1,3530.0,nM,EC50,'=',5.45,CHEMBL5612846,412.94,5.45,CHEMBL4434621,Ebolavirus,Ebolavirus
O=C(Nc1ccccc1)c1ccc(-c2ccc(OC3CCNCC3)cc2)s1,,,Activity,,,CHEMBL5612941,378.5,4.8,CHEMBL4434621,Ebolavirus,Ebolavirus
CC(C)C(=O)OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O,4160.0,nM,EC50,'=',5.38,CHEMBL4863829,361.36,-0.65,CHEMBL4434621,Ebolavirus,Ebolavirus
Nc1ncnc2c([C@@H]3N[C@H](CO)[C@@H](O)[C@H]3O)c[nH]c12,11800.0,nM,EC50,'=',4.93,CHEMBL1236524,265.27,-1.73,CHEMBL4434621,Ebolavirus,Ebolavirus
O=C(Nc1ccc(N2CCOCC2)cc1)c1ccc(-c2ccccc2OC2CCNCC2)s1,9700.0,nM,EC50,'=',5.01,CHEMBL5614222,463.6,4.63,CHEMBL4434621,Ebolavirus,Ebolavirus
CC/C(=C(/c1ccc(NC(=O)C2CCN(C)CC2)cc1)c1ccc(OCCN2CCCC2)cc1)c1ccccc1,,%,Inhibition,,,CHEMBL4754810,537.75,6.81,CHEMBL4434621,Ebolavirus,Ebolavirus
O=C(CC12CC3CC(CC(C3)C1)C2)NCC(=O)N1CCN(Cc2cccc(C(F)(F)F)c2)CC1,2600.0,nM,IC50,'=',5.58,CHEMBL2323044,477.57,4.07,CHEMBL4434621,Ebolavirus,Ebolavirus
O=C(CC12CC3CC(CC(C3)C1)C2)NCC(=O)N1CCN(Cc2ccccc2O)CC1,2900.0,nM,IC50,'=',5.54,CHEMBL2323266,425.57,2.76,CHEMBL4434621,Ebolavirus,Ebolavirus
O=C(NCC(=O)N1CCN(Cc2cc(Cl)ccc2O)CC1)C1CC12CCC(F)(F)CC2,180.0,nM,IC50,'=',6.75,CHEMBL4205619,455.93,3.02,CHEMBL4434621,Ebolavirus,Ebolavirus
NC(=O)c1nc(F)cnc1O,100.0,%,Activity,'=',,CHEMBL221722,157.1,-0.58,CHEMBL4434621,Ebolavirus,Ebolavirus
Cl.Cl.Cl.Cl.c1cc(NCCN2CCOCC2)c2ccc3c(ccc4c(NCCN5CCOCC5)ccnc43)c2n1,90.0,%,Activity,'=',,CHEMBL4472278,632.46,3.42,CHEMBL4434621,Ebolavirus,Ebolavirus
CN1CCN(CC(=O)O[C@H]2C(C)(C)[C@H]3CC[C@]2(C)C3)CC1,17000.0,nM,IC50,'>',,CHEMBL5584026,294.44,1.99,CHEMBL4434621,Ebolavirus,Ebolavirus
C[C@@H]1[C@H]2C[C@@H](C[C@H]1OC(=O)CN1CCN(C)CC1)C2(C)C,34000.0,nM,IC50,'>',,CHEMBL5592622,294.44,1.85,CHEMBL4434621,Ebolavirus,Ebolavirus
CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,12300.0,nM,IC50,'=',4.91,CHEMBL1655,405.97,6.22,CHEMBL4434621,Ebolavirus,Ebolavirus
CCN1CCN(CCCC(=O)O[C@H]2C(C)(C)[C@H]3CC[C@]2(C)C3)CC1,12.0,,Ratio IC50,'>',,CHEMBL5591747,336.52,3.16,CHEMBL4434621,Ebolavirus,Ebolavirus
CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,3.5,,Ratio IC50,'=',,CHEMBL1655,405.97,6.22,CHEMBL4434621,Ebolavirus,Ebolavirus
