Smiles,Standard Value,Standard Units,Standard Type,Standard Relation,pChEMBL Value,Molecule ChEMBL ID,Molecular Weight,AlogP,Target ChEMBL ID,Target Name,Target Organism
COc1ccc(-n2cnc3cc(N(C)Cc4ccc(C(C)C)cc4)ccc32)cc1,57.0,nM,EC50,'=',7.24,CHEMBL2322821,385.51,5.79,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
COc1ccc(-n2cnc3cc(NCc4cccc(OC)c4OC)ccc32)cc1,160.0,nM,EC50,'=',6.8,CHEMBL2322814,389.46,4.66,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
COc1ccc(-n2cnc3cc(NCc4ccc(OC)c(OC)c4)ccc32)cc1,700.0,nM,EC50,'=',6.16,CHEMBL2322812,389.46,4.66,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
Cc1ccc(CNc2ccc3c(c2)ncn3C2CCCCC2)cc1,320.0,nM,EC50,'=',6.5,CHEMBL2322795,319.45,5.46,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CCc1ccc(CNc2ccc3c(c2)ncn3-c2ccc(OC)nc2)cc1,32.0,nM,EC50,'=',7.5,CHEMBL2322791,358.45,4.6,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CCCCOc1ccc(-n2cnc3cc(NCc4ccc(C(C)C)cc4)ccc32)cc1,5.6,nM,EC50,'=',8.25,CHEMBL2322785,413.57,6.94,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
O=C(c1cc2ccccc2o1)N1CCN[C@@H](Cc2ccccc2)C1,,,IC50,,,CHEMBL563427,320.39,3.09,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CCOc1ccc(-n2cnc3cc(NCc4ccc(C)nc4)ccc32)cc1,240.0,nM,EC50,'=',6.62,CHEMBL2322817,358.45,4.74,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
COc1ccc(CN2C(=O)CN(C(=O)c3cc4ccccc4o3)CC2CCc2ccccc2)cc1,1000.0,nM,IC50,'=',6.0,CHEMBL551961,468.55,4.93,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
O=C(c1cc2ccccc2o1)N1CC(=O)N(Cc2ccc(Cl)cc2)C(Cc2ccccc2)C1,800.0,nM,IC50,'=',6.1,CHEMBL563809,458.95,5.18,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CCC1CN(C(=O)c2cc3ccccc3[nH]2)CC(=O)N1Cc1cccc(C(F)(F)F)c1,2400.0,nM,IC50,'=',5.62,CHEMBL563380,429.44,4.45,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
Cc1ccc(CN2CCN(C(=O)c3cc4ccccc4o3)C[C@@H]2Cc2ccccc2)cc1,3100.0,nM,IC50,'=',5.51,CHEMBL564774,424.54,5.31,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
O=C(c1cc2ccccc2s1)N1CC(=O)N(Cc2ccc(Cl)cc2)C(Cc2ccccc2)C1,2100.0,nM,IC50,'=',5.68,CHEMBL549969,475.01,5.65,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
COc1ccc(CN2C(=O)CN(C(=O)c3cc4ccccc4[nH]3)CC2CCc2ccccc2)cc1,1700.0,nM,IC50,'=',5.77,CHEMBL550698,467.57,4.66,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
COc1ccc(CN2C(=O)CN(C(=O)c3cc4ccccc4[nH]3)CC2Cc2ccccc2)cc1,1200.0,nM,IC50,'=',5.92,CHEMBL559776,453.54,4.27,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
COc1ccc(CN2C(=O)CN(C(=O)c3cc4ccccc4o3)CC2Cc2ccccc2)cc1,600.0,nM,IC50,'=',6.22,CHEMBL563908,454.53,4.54,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CCc1ccc(CNc2cnc3c(c2)ncn3-c2ccc(O)cc2)cc1,19.0,nM,EC50,'=',7.72,CHEMBL2314869,344.42,4.3,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CCOc1ccc(-n2c(C(=O)O)nc3cc(NCc4ccc(CC)cc4)ccc32)cc1,1.5,nM,EC50,'=',8.82,CHEMBL2314882,415.49,5.3,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CCOc1ccc(-n2c(C)nc3cc(NCc4ccc(CC)cc4)ccc32)cc1,1.9,nM,EC50,'=',8.72,CHEMBL2314879,385.51,5.91,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CCOc1ccc(-n2cnc3cc(NCc4ccc(CC)c(CN)c4)cnc32)cc1,26.0,nM,EC50,'=',7.58,CHEMBL2314877,401.51,4.45,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CCc1ccc(CNc2cnc3c(c2)ncn3-c2ccc(OCCN(C)C)cc2)cc1,80.0,nM,EC50,'=',7.1,CHEMBL2314871,415.54,4.54,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
COc1ccc(-n2cnc3cc(NCc4ccc(Cl)cc4)ccc32)cc1,47.0,nM,EC50,'=',7.33,CHEMBL2322802,363.85,5.3,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CCOc1ccc(CNc2ccc3c(c2)ncn3-c2ccc(OC)cc2)cc1,4.0,nM,EC50,'=',8.4,CHEMBL2322799,373.46,5.04,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CCc1ccc(CNc2ccc3c(c2)ncn3-c2ccc(OC)cc2)cc1,1.2,nM,EC50,'=',8.92,CHEMBL2322796,357.46,5.21,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
COc1ccc(-n2cnc3cc(NCc4ccco4)ccc32)cc1,1200.0,nM,EC50,'=',5.92,CHEMBL1444012,319.36,4.24,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
COc1ccc(-n2cnc3cc(NCc4ccc(OCCN(C)C)cc4)ccc32)cc1,3300.0,nM,EC50,'=',5.48,CHEMBL2322806,416.53,4.59,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CC(C)/C(=N\NC(=O)[C@H]1C[C@H]1c1ccccc1)c1ccccc1,850.0,nM,EC50,'=',6.07,CHEMBL2435291,306.41,3.97,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
C/C(=N\NC(=O)[C@@H]1C[C@H]1c1ccccc1)c1ccc(C2CCCCC2)cc1,24.0,nM,EC50,'=',7.62,CHEMBL2435312,360.5,5.38,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
C/C(=N\NC(=O)[C@@H]1C[C@H]1c1ccccc1)c1ccc(C)cc1,9.0,nM,EC50,'=',8.05,CHEMBL2435306,292.38,3.64,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
C/C(=N\NC(=O)[C@@H]1C[C@H]1c1ccccc1)c1ccc(Br)cc1,470.0,nM,EC50,'=',6.33,CHEMBL2435297,357.25,4.09,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CC(C)c1ccc(CNc2ccc3c(c2)ncn3-c2ccc(C(C)(C)C)cc2)cc1,4.0,nM,EC50,'=',8.4,CHEMBL2322784,397.57,7.06,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CC(C)Oc1ccc(-c2cnc3ccc(-c4ccc(O)cc4)cn23)cc1,2.69,nM,EC50,'=',8.57,CHEMBL4859320,344.41,5.16,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CC(C)Oc1ccc(-c2cnc3ccc(-c4ccc(OC(F)F)cc4)cn23)cc1,4.35,nM,EC50,'=',8.36,CHEMBL4854571,394.42,6.06,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CC(C)Oc1ccc(-c2cnc3ccc(-c4ccc(OC(C)(C)O)cc4)cn23)cc1,1.11,nM,EC50,'=',8.96,CHEMBL4850426,402.49,5.56,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CC(C)Oc1ccc(-c2cnc3ccc(-c4ccc(C(N)=O)cc4)cn23)cc1,25.0,nM,EC50,'>',,CHEMBL4865537,371.44,4.55,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
Cc1cc(OC(C)C)ccc1-c1ccc2ncc(-c3ccc(OC(C)C)cc3)n2c1,18.13,nM,EC50,'=',7.74,CHEMBL4868358,400.52,6.55,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CC(C)Oc1ccc(-c2cn3c(-c4ccc(OC(C)C)cc4)cnc3cc2C#N)cc1,1.4,nM,EC50,'=',8.85,CHEMBL4874472,411.51,6.11,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CC(C)Oc1ccc(-c2ccc3ncn(-c4ccc(OC(C)C)cc4)c3n2)cc1,0.82,nM,EC50,'=',9.09,CHEMBL4846159,387.48,5.66,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CC(C)Oc1ccc(-c2cnc3ncc(-c4ccc(OC(C)C)cc4)n3c2)cc1,1.24,nM,EC50,'=',8.91,CHEMBL4861968,387.48,5.64,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CC(C)Oc1ccc(-c2ccc3ccn(-c4ccc(OC(C)C)cc4)c3c2)cc1,25.0,nM,EC50,'>',,CHEMBL4877127,385.51,6.87,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
C/C(=N\NC(=O)[C@@H]1C[C@H]1c1ccc(C(C)(C)C)cc1)c1ccccc1,15.0,nM,EC50,'=',7.82,CHEMBL2435319,334.46,4.63,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
C/C(=N\NC(=O)[C@@H]1C[C@H]1c1ccccc1)c1cccc(C)c1,58.0,nM,EC50,'=',7.24,CHEMBL2435305,292.38,3.64,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CCOc1ccc(-n2c(C(N)=O)nc3cc(NCc4ccc(CC)cc4)ccc32)cc1,9.2,nM,EC50,'=',8.04,CHEMBL2315138,414.51,4.7,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CCc1ccc(CNc2cnc3c(c2)ncn3-c2ccc(NC(C)=O)cc2)cc1,11.0,nM,EC50,'=',7.96,CHEMBL2314872,385.47,4.55,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CCOc1ccc(-n2cnc3cc(NCCCc4ccc(CC)cc4)cnc32)cc1,210.0,nM,EC50,'=',6.68,CHEMBL2314866,400.53,5.43,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
Cc1cc2ncc(-c3ccc(OC(C)C)cc3)n2cc1-c1ccc(OC(C)C)cc1,1.0,nM,EC50,'<',,CHEMBL4858248,400.52,6.55,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
Cc1cc2ncn(-c3ccc(OC(C)(C)C)cc3)c2cc1-c1ccc(OC(C)(C)O)cc1,0.3,nM,EC50,'<',,CHEMBL4874618,430.55,6.29,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
Cc1cc2ncn(-c3ccc(OC(C)(C)C)cc3)c2cc1-c1ccc(OC(C)(C)O)cc1,0.3,nM,EC90,'<',,CHEMBL4874618,430.55,6.29,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CC(C)Oc1ccc(-c2cnc3ccc(-c4ccc(OC5CC5)cc4)cn23)cc1,7.25,nM,EC50,'=',8.14,CHEMBL4860462,384.48,6.0,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CC(C)Nc1ccc(-c2ccc3ncc(-c4ccc(OC(C)C)cc4)n3c2)cc1,0.56,nM,EC50,'=',9.25,CHEMBL4852706,385.51,6.28,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CC(C)Oc1ccc(-c2ccc3ncc(-c4ccc(OC(C)(C)O)cc4)n3c2)cc1,0.85,nM,EC50,'=',9.07,CHEMBL4853959,402.49,5.56,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CC(=O)c1ccc(-c2cnc3ccc(-c4ccc(OC(C)C)cc4)cn23)cc1,0.67,nM,EC50,'=',9.17,CHEMBL4869681,370.45,5.66,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CCOc1ccc(-n2cnc3cc(NCc4ccc(CC)cc4)cc(N)c32)cc1,620.0,nM,EC50,'=',6.21,CHEMBL2314864,386.5,5.18,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CCOc1ccc(-n2c(O)nc3cc(NCc4ccc(CC)cc4)ccc32)cc1,1800.0,nM,EC50,'=',5.75,CHEMBL2314861,387.48,5.3,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
C/C(=N\NC(=O)[C@@H]1C[C@H]1c1ccc(C(C)(C)C)cc1)c1cccc(NC(=O)c2ccccc2F)c1,770.0,nM,EC50,'=',6.11,CHEMBL2435324,471.58,6.02,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
C/C(=N\NC(=O)[C@@H]1C[C@H]1c1ccc(C(C)(C)C)cc1)c1ccc(Cl)cc1,6.6,nM,EC50,'=',8.18,CHEMBL2435320,368.91,5.28,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
C/C(=N\NC(=O)[C@@H]1C[C@H]1c1ccccc1)c1ccc(NC(=O)c2ccc(Cl)s2)cc1,0.95,nM,EC50,'=',9.02,CHEMBL2435317,437.95,5.3,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
C/C(=N\NC(=O)[C@@H]1C[C@H]1c1ccccc1)c1ccc(C)cc1C,170.0,nM,EC50,'=',6.77,CHEMBL2435308,306.41,3.95,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
C/C(=N\NC(=O)[C@@H]1C[C@H]1c1ccccc1)c1cccc(Br)c1,56.0,nM,EC50,'=',7.25,CHEMBL2435296,357.25,4.09,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CCC1CN(C(=O)c2cc3ccccc3o2)CC(=O)N1Cc1cccc(C(F)(F)F)c1,1600.0,nM,IC50,'=',5.8,CHEMBL563061,430.43,4.71,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
Cc1ccc(CN2C(=O)CN(C(=O)c3cc4ccccc4o3)C[C@H]2Cc2ccccc2)cc1,3000.0,nM,IC50,'=',5.52,CHEMBL557292,438.53,4.84,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
C/C(=N\NC(=O)[C@@H]1C[C@H]1c1ccccc1)c1ccc(NC(=O)C2CC2)cc1,2.1,nM,EC50,'=',8.68,CHEMBL2435315,361.45,3.68,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
C/C(=N\NC(=O)[C@@H]1C[C@H]1c1ccccc1)c1ccccc1O,570.0,nM,EC50,'=',6.24,CHEMBL2435300,294.35,3.04,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
C/C(=N\NC(=O)[C@@H]1C[C@H]1c1ccccc1)c1cccc([N+](=O)[O-])c1,250.0,nM,EC50,'=',6.6,CHEMBL2435298,323.35,3.24,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
Cc1cc2ncc(-c3ccc(OC(C)C)cc3)n2cc1-c1ccc(OC(C)C)cc1,3.3,nM,EC90,'<',,CHEMBL4858248,400.52,6.55,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
Cc1cc2ncn(-c3ccc(OC(C)(C)C)cc3)c2cc1-c1ccc(OC(C)(C)O)cc1,3.3,nM,EC90,'<',,CHEMBL4874618,430.55,6.29,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
Cc1cc(-c2ccc(OC(C)C)cc2)cn2c(-c3ccc(OC(C)C)cc3)cnc12,15.48,nM,EC50,'=',7.81,CHEMBL4865651,400.52,6.55,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CC(C)Oc1ccc(-c2ccc3cnn(-c4ccc(OC(C)C)cc4)c3c2)cc1,25.0,nM,EC50,'>',,CHEMBL4865002,386.5,6.27,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CC(C)Oc1ccc(-c2ccc3ncc(-c4ccc(OC(C)C)cc4)n3n2)cc1,1.5,nM,EC50,'=',8.82,CHEMBL4853054,387.48,5.64,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
COc1ccc(CN2C(=O)CN(C(=O)c3cc4ccccc4s3)CC2CCc2ccccc2)cc1,500.0,nM,IC50,'=',6.3,CHEMBL561108,484.62,5.4,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
Cc1ccc(CN2C(=O)CN(Cc3cc4ccccc4o3)C[C@@H]2Cc2ccccc2)cc1,10000.0,nM,IC50,'=',5.0,CHEMBL562312,424.54,5.2,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
COc1ccc(CNc2ccc3c(c2)ncn3-c2ccc(OC)cc2)cc1,11.0,nM,EC50,'=',7.96,CHEMBL2322826,359.43,4.65,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
COc1ccc(-n2cnc3cc(NCc4ccccc4O)ccc32)cc1,310.0,nM,EC50,'=',6.51,CHEMBL2322816,345.4,4.35,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OCCOCn1cnc(-c2cnc(N)nc2OC)c1)Oc1ccccc1,50000.0,nM,EC50,'>',,CHEMBL4093197,576.59,4.07,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CCCCc1ccc(CNc2ccc3c(c2)ncn3-c2ccc(OC)cc2)cc1,1.5,nM,EC50,'=',8.82,CHEMBL2322797,385.51,5.99,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CCc1ccc(CNc2ccc3c(c2)ncn3-c2ccc(OC)nn2)cc1,81.0,nM,EC50,'=',7.09,CHEMBL2322793,359.43,4.0,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CCc1ccc(-n2cnc3cc(NCc4ccc(C(C)C)cc4)ccc32)cc1,1.9,nM,EC50,'=',8.72,CHEMBL2322782,369.51,6.32,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CCOc1ccc(-n2c(N)nc3cc(NCc4ccc(CC)cc4)ccc32)cc1,29.0,nM,EC50,'=',7.54,CHEMBL2314860,386.5,5.18,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CCOc1ccc(-n2cnc3cc(NCCc4ccc(CC)cc4)cnc32)cc1,65.0,nM,EC50,'=',7.19,CHEMBL2314865,386.5,5.04,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CCOc1ccc(-n2nnc3cc(NCc4ccc(CC)cc4)cnc32)cc1,0.87,nM,EC50,'=',9.06,CHEMBL2315147,373.46,4.39,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CCOc1ccc(-n2cnc3cc(NCc4ccc(CC)cc4)cnc32)cc1,0.16,nM,EC50,'=',9.8,CHEMBL2315146,372.47,4.99,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
C/C(=N\NC(=O)[C@H]1C[C@H]1c1ccccc1)c1ccc(NC(=O)c2ccco2)cc1,0.9,nM,EC50,'=',9.05,CHEMBL2435196,387.44,4.18,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CC(C)Oc1ccc(-c2ccc3nnc(-c4ccc(OC(C)C)cc4)n3c2)cc1,9.6,nM,EC50,'=',8.02,CHEMBL4864575,387.48,5.64,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CC(C)Oc1ccc(-c2ccc3nnn(-c4ccc(OC(C)C)cc4)c3c2)cc1,2.82,nM,EC50,'=',8.55,CHEMBL4854894,387.48,5.66,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
Cc1cc2ncc(-c3ccc(OC(C)C)cc3)n2cc1-c1ccc(OC(C)C)cc1,1.0,nM,EC90,'<',,CHEMBL4858248,400.52,6.55,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
Cc1cc2ncc(-c3ccc(OC(C)(C)C)cc3)n2cc1-c1ccc(OC(C)C)cc1,3.3,nM,EC50,'<',,CHEMBL4871246,414.55,6.94,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CC(C)Oc1ccc(-c2ccc3ncc(-c4ccc(OC(C)C)cc4)n3c2)cc1,1.03,nM,EC50,'=',8.99,CHEMBL4876761,386.5,6.24,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
Cc1cc(-c2ccc3ncc(-c4ccc(OC(C)C)cc4)n3c2)ccc1OC(C)C,2.35,nM,EC50,'=',8.63,CHEMBL4871905,400.52,6.55,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CC(C)Oc1ccc(-c2cnc3ccc(-c4ccc5[nH]ccc5c4)cn23)cc1,2.03,nM,EC50,'=',8.69,CHEMBL4860575,367.45,5.94,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CC(C)Oc1ccc(-c2ccc3ncc(-c4cccc(OC(C)C)c4)n3c2)cc1,14.46,nM,EC50,'=',7.84,CHEMBL4866634,386.5,6.24,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CC(C)Oc1ccc(-c2ccc3ncc(-c4ccc5[nH]ccc5c4)n3c2)cc1,8.41,nM,EC50,'=',8.07,CHEMBL4849095,367.45,5.94,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
COc1cc2ncc(-c3ccc(OC(C)C)cc3)n2cc1-c1ccc(OC(C)C)cc1,13.72,nM,EC50,'=',7.86,CHEMBL4861450,416.52,6.25,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CC(C)Oc1ccc(-c2ccc3[nH]nc(-c4ccc(OC(C)C)cc4)c3c2)cc1,10.5,nM,EC50,'=',7.98,CHEMBL4870517,386.5,6.47,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CC(C)Oc1ccc(-c2cn3c(-c4ccc(OC(C)C)cc4)cnc3cn2)cc1,2.95,nM,EC50,'=',8.53,CHEMBL4863098,387.48,5.64,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CCCNc1ccc2c(c1)ncn2-c1ccc(OC)cc1,,,Activity,,,CHEMBL2323112,281.36,3.86,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
Nc1nccc2c1ncn2[C@H]1C=C(CO)[C@H](O)[C@@H]1O,,,Activity,,,CHEMBL4574399,262.27,-0.79,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
Nc1ncc(Br)c2c1ncn2[C@H]1C=C(CO)[C@H](O)[C@@H]1O,,,Activity,,,CHEMBL4473489,341.17,-0.03,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
Nc1nccc2c1ncn2[C@H]1C=C(CF)[C@H](O)[C@@H]1O,,,Activity,,,CHEMBL4471550,264.26,0.19,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
C/C(=N\NC(=O)[C@H]1C[C@@H]1c1ccccc1)c1ccc(NC(=O)c2ccco2)cc1,0.34,nM,EC50,'=',9.47,CHEMBL2435318,387.44,4.18,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CC(C)Oc1ccc(-c2ccc3cnc(-c4ccc(OC(C)C)cc4)n3c2)cc1,25.0,nM,EC50,'>',,CHEMBL4870239,386.5,6.24,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CC(C)Oc1ccc(-c2ccn3cnc(-c4ccc(OC(C)C)cc4)c3c2)cc1,20.92,nM,EC50,'=',7.68,CHEMBL4849078,386.5,6.24,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
COc1ccc(-n2cnc3cc(NCc4ccc(C(C)C)cc4)ccc32)cc1,1.4,nM,EC50,'=',8.85,CHEMBL2314859,371.48,5.77,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CCOc1ccc(-n2nnc3cc(NCc4ccc(CC)cc4)ccc32)cc1,6.1,nM,EC50,'=',8.21,CHEMBL2315142,372.47,4.99,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CCOc1ccc(-c2c[nH]c3cc(NCc4ccc(CC)cc4)ccc23)cc1,13.0,nM,EC50,'=',7.89,CHEMBL2315140,370.5,6.41,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
COc1ccc(-n2cnc3cc(N(Cc4ccc(C(C)C)cc4)S(=O)(=O)c4ccc(C)cc4)ccc32)cc1,110.0,nM,EC50,'=',6.96,CHEMBL2322822,525.67,6.86,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
