Smiles,Standard Value,Standard Units,Standard Type,Standard Relation,pChEMBL Value,Molecule ChEMBL ID,Molecular Weight,AlogP,Target ChEMBL ID,Target Name,Target Organism
CCC(=C(c1ccc(OCCN2CCCC2)cc1)c1ccc(OCCN2CCCC2)cc1)c1ccccc1,610.0,nM,IC50,'=',6.21,CHEMBL392916,510.72,7.0,CHEMBL4296577,Marburgvirus,Marburgvirus
COc1ccc2c(Oc3ccc(OCCN4CCCCC4)cc3)c(-c3ccc(Br)cc3)sc2c1,1250.0,nM,IC50,'=',5.9,CHEMBL4746824,538.51,8.0,CHEMBL4296577,Marburgvirus,Marburgvirus
Cc1c(-c2ccc(O)cc2)nn(-c2ccc(O)cc2)c1-c1ccc(OCCN2CCCCC2)cc1,1190.0,nM,IC50,'=',5.92,CHEMBL520107,469.59,5.79,CHEMBL4296577,Marburgvirus,Marburgvirus
CC/C(=C(/c1ccc(NC(=O)C2CCN(C)C2)cc1)c1ccc(OCCN2CCCC2)cc1)c1ccccc1,720.0,nM,IC50,'=',6.14,CHEMBL4782391,523.72,6.42,CHEMBL4296577,Marburgvirus,Marburgvirus
O=C(c1ccc(Cl)cc1)N1CCCC2=C[C@H]3C[C@H](CN4CCCC[C@H]34)[C@@H]21,111500.0,nM,EC50,'=',,CHEMBL4211002,370.92,4.38,CHEMBL4296577,Marburgvirus,Marburgvirus
CC/C(=C(/c1ccc(NC(=O)CC2CCN(C)CC2)cc1)c1ccc(OCCN2CCCC2)cc1)c1ccccc1,870.0,nM,IC50,'=',6.06,CHEMBL4751531,551.78,7.2,CHEMBL4296577,Marburgvirus,Marburgvirus
CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,3900.0,nM,IC50,'=',5.41,CHEMBL1655,405.97,6.22,CHEMBL4296577,Marburgvirus,Marburgvirus
Cc1ccccc1C(=O)c1sc2cc(O)ccc2c1Oc1ccc(OCCN2CC(CF)C2)cc1,6250.0,nM,IC50,'>',,CHEMBL4532671,491.58,6.22,CHEMBL4296577,Marburgvirus,Marburgvirus
CC/C(=C(/c1ccc(NC(=O)N2CCN(C)CC2)cc1)c1ccc(OCCN2CCCC2)cc1)c1ccccc1,1060.0,nM,IC50,'=',5.97,CHEMBL4757636,538.74,6.31,CHEMBL4296577,Marburgvirus,Marburgvirus
CC1=C(c2ccc(O)cc2)[C@H](c2ccc(OCCN3CCCCC3)cc2)Oc2ccccc21,900.0,nM,IC50,'=',6.05,CHEMBL4747864,441.57,6.32,CHEMBL4296577,Marburgvirus,Marburgvirus
CC/C(=C(/c1ccc(NC(=O)C2CCN(C)CC2)cc1)c1ccc(OCCN2CCCC2)cc1)c1ccccc1,540.0,nM,IC50,'=',6.27,CHEMBL4754810,537.75,6.81,CHEMBL4296577,Marburgvirus,Marburgvirus
CC1(C)[C@H]2CC[C@](C)(C2)[C@H]1OC(=O)CN1CCCCC1,164000.0,nM,IC50,'=',,CHEMBL5593073,279.42,3.23,CHEMBL4296577,Marburgvirus,Marburgvirus
CCN(CC)CCNC(=O)c1cc2occc2n1Cc1ccc(Cl)cc1,3670.0,nM,EC50,'=',5.43,CHEMBL5592531,373.88,4.01,CHEMBL4296577,Marburgvirus,Marburgvirus
CN(C)C1CCN(C(=O)c2cc3ccccc3n2CC2CCCCC2)CC1,3340.0,nM,EC50,'=',5.48,CHEMBL5594429,367.54,4.39,CHEMBL4296577,Marburgvirus,Marburgvirus
COc1ccc(-c2sc3cc(OC)ccc3c2Oc2ccc(OCCN3CCC(CCNC(=O)CCCCNC(=O)OC(C)(C)C)CC3)cc2)cc1,600.0,nM,IC50,'=',6.22,CHEMBL4797649,731.96,8.67,CHEMBL4296577,Marburgvirus,Marburgvirus
CC/C(=C(/c1ccc(NC(=O)CC2CCN(C)CC2)cc1)c1ccc(OCCN2CCCC2)cc1)c1ccccc1,620.0,nM,IC50,'=',6.21,CHEMBL4751531,551.78,7.2,CHEMBL4296577,Marburgvirus,Marburgvirus
CC/C(=C(/c1ccc(NC(=O)CN2CCOCC2)cc1)c1ccc(OCCN2CCCC2)cc1)c1ccccc1,1210.0,nM,IC50,'=',5.92,CHEMBL4742939,539.72,5.8,CHEMBL4296577,Marburgvirus,Marburgvirus
CC/C(=C(/c1ccc(NC(=O)CN2CCOCC2)cc1)c1ccc(OCCN2CCCC2)cc1)c1ccccc1,2800.0,nM,IC50,'=',5.55,CHEMBL4742939,539.72,5.8,CHEMBL4296577,Marburgvirus,Marburgvirus
OCCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,34350.0,nM,IC50,'=',4.46,CHEMBL2105395,378.9,5.65,CHEMBL4296577,Marburgvirus,Marburgvirus
Oc1ccc2c(Oc3ccc(OCCN4CCCCC4)cc3)c(-c3ccccc3)sc2c1,670.0,nM,IC50,'=',6.17,CHEMBL226327,445.58,6.93,CHEMBL4296577,Marburgvirus,Marburgvirus
CC/C(=C(/c1ccc(NC(=O)CN2CCN(C)CC2)cc1)c1ccc(OCCN2CCCC2)cc1)c1ccccc1,420.0,nM,IC50,'=',6.38,CHEMBL4761341,552.76,5.72,CHEMBL4296577,Marburgvirus,Marburgvirus
Nc1nccc2c1ncn2[C@@H]1C(F)=C[C@@H](O)[C@H]1O,520.0,nM,EC50,'=',6.28,CHEMBL4853962,250.23,0.14,CHEMBL4296577,Marburgvirus,Marburgvirus
CC1(C)[C@H]2CC[C@]1(C)[C@H](OC(=O)CCN1CCCCC1)C2,3700.0,nM,IC50,'=',5.43,CHEMBL4278533,293.45,3.62,CHEMBL4296577,Marburgvirus,Marburgvirus
CN1CCN(CCC(=O)O[C@@H]2C[C@@H]3CC[C@@]2(C)C3(C)C)CC1,,,IC50,,,CHEMBL4277048,308.47,2.38,CHEMBL4296577,Marburgvirus,Marburgvirus
C=C(C)O[C@@H]1[C@@H](OC(C)=O)[C@H](NC(=O)[C@]23CCC(C)(C)C[C@H]2C2=CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]2(C)CC3=O)O[C@H](COC(C)=O)[C@@H]1OC(C)=O,2290.0,nM,IC50,'=',5.64,CHEMBL5183759,796.01,6.72,CHEMBL4296577,Marburgvirus,Marburgvirus
COc1ccc2c(c1)CCC(c1ccccc1)=C2c1ccc(OCCN2CCCC2)cc1,1300.0,nM,IC50,'=',5.89,CHEMBL28211,425.57,6.08,CHEMBL4296577,Marburgvirus,Marburgvirus
C1=C2CCCN[C@H]2[C@@H]2C[C@H]1[C@H]1CCCCN1C2,10200.0,nM,EC50,'=',4.99,CHEMBL3329704,232.37,2.17,CHEMBL4296577,Marburgvirus,Marburgvirus
Clc1ccc(CN2CCCC3=C[C@H]4C[C@H](CN5CCCC[C@H]45)[C@@H]32)cc1Cl,45.0,%,Activity,'=',,CHEMBL4207565,391.39,5.39,CHEMBL4296577,Marburgvirus,Marburgvirus
Cc1cc(F)cc(C)c1C(=O)c1sc2cc(O)ccc2c1Oc1ccc(OCCN2CC(CF)C2)cc1,1870.0,nM,IC50,'=',5.73,CHEMBL4543096,523.6,6.67,CHEMBL4296577,Marburgvirus,Marburgvirus
CCNCCc1ccc(CN(CC)c2cc(OC)ccc2[C@@H]2CCc3cc(O)ccc3C2)cc1,1300.0,nM,IC50,'=',5.89,CHEMBL4297509,458.65,5.85,CHEMBL4296577,Marburgvirus,Marburgvirus
CC/C(=C(/c1ccc(N)cc1)c1ccc(OCCN2CCCC2)cc1)c1ccccc1,1070.0,nM,IC50,'=',5.97,CHEMBL4745844,412.58,6.11,CHEMBL4296577,Marburgvirus,Marburgvirus
CC/C(=C(/c1ccc(NCCN2CCCC2)cc1)c1ccc(OCCN2CCCC2)cc1)c1ccccc1,12500.0,nM,IC50,'>',,CHEMBL4743737,509.74,7.04,CHEMBL4296577,Marburgvirus,Marburgvirus
COc1ccc2c(Oc3ccc(OCCN4CCCCC4)cc3)c(-c3ccccc3)sc2c1,6250.0,nM,IC50,'>',,CHEMBL4741938,459.61,7.23,CHEMBL4296577,Marburgvirus,Marburgvirus
CN1CCN(CCCC(=O)O[C@H]2C(C)(C)[C@H]3CC[C@]2(C)C3)CC1,8300.0,nM,IC50,'=',5.08,CHEMBL5583953,322.49,2.77,CHEMBL4296577,Marburgvirus,Marburgvirus
CCN1CCN(CCCC(=O)O[C@H]2C(C)(C)[C@H]3CC[C@]2(C)C3)CC1,11300.0,nM,IC50,'=',4.95,CHEMBL5591747,336.52,3.16,CHEMBL4296577,Marburgvirus,Marburgvirus
Nc1ncc(F)c2c1ncn2C1=C[C@H](CO)[C@@H](O)[C@H]1O,100.0,nM,EC50,'<',,CHEMBL5279888,280.26,-0.66,CHEMBL4296577,Marburgvirus,Marburgvirus
Clc1ccc(CCN2CCCC3=C[C@H]4C[C@H](CN5CCCC[C@H]45)[C@@H]32)cc1Cl,,,EC50,,,CHEMBL4203360,405.41,5.43,CHEMBL4296577,Marburgvirus,Marburgvirus
CC/C(=C(/c1ccc(N)cc1)c1ccc(OCCN2CCCC2)cc1)c1ccccc1,1780.0,nM,IC50,'=',5.75,CHEMBL4745844,412.58,6.11,CHEMBL4296577,Marburgvirus,Marburgvirus
CC/C(=C(/c1ccc(NC(=O)CN2CCN(C)CC2)cc1)c1ccc(OCCN2CCCC2)cc1)c1ccccc1,360.0,nM,IC50,'=',6.44,CHEMBL4761341,552.76,5.72,CHEMBL4296577,Marburgvirus,Marburgvirus
COc1ccc2c(Oc3ccc(OCCN4CCCCC4)cc3)c(-c3ccc(Br)cc3)[s+]([O-])c2c1,1810.0,nM,IC50,'=',5.74,CHEMBL4751659,554.51,7.66,CHEMBL4296577,Marburgvirus,Marburgvirus
CC/C(=C(/c1ccc(NC(=O)C2CCN(C3CCN(C)CC3)CC2)cc1)c1ccc(OCCN2CCCC2)cc1)c1ccccc1,2050.0,nM,IC50,'=',5.69,CHEMBL4796723,620.88,7.28,CHEMBL4296577,Marburgvirus,Marburgvirus
CC/C(=C(/c1ccc(NC(=O)CN2CCOCC2)cc1)c1ccc(OCCN2CCOCC2)cc1)c1ccccc1,4230.0,nM,IC50,'=',5.37,CHEMBL4760524,555.72,5.04,CHEMBL4296577,Marburgvirus,Marburgvirus
COc1ccc2c(c1)CCC(c1ccccc1)=C2c1ccc(OCCN2CCCC2)cc1,6250.0,nM,IC50,'>',,CHEMBL28211,425.57,6.08,CHEMBL4296577,Marburgvirus,Marburgvirus
Oc1ccc2c(Oc3ccc(OCCN4CCCCC4)cc3)c(-c3ccccc3)sc2c1,6250.0,nM,IC50,'>',,CHEMBL226327,445.58,6.93,CHEMBL4296577,Marburgvirus,Marburgvirus
NC(=O)c1nc(F)cnc1O,155000.0,nM,EC50,'=',,CHEMBL221722,157.1,-0.58,CHEMBL4296577,Marburgvirus,Marburgvirus
CC1(C)[C@H]2CC[C@]1(C)[C@H](OC(=O)CCN1CCOCC1)C2,,,IC50,,,CHEMBL4276737,295.42,2.47,CHEMBL4296577,Marburgvirus,Marburgvirus
O=[N+]([O-])c1cc(S(=O)(=O)NCCN2CCOCC2)ccc1Sc1nnnn1-c1ccccc1,12900.0,nM,IC50,'=',4.89,CHEMBL1372119,491.56,1.33,CHEMBL4296577,Marburgvirus,Marburgvirus
C#CN(CCCC1(C)N=N1)C(=O)[C@]12CCC(C)(C)C[C@H]1C1=CC[C@@H]3[C@@]4(C)CCC(=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2=O,5520.0,nM,IC50,'=',5.26,CHEMBL5199121,587.85,7.92,CHEMBL4296577,Marburgvirus,Marburgvirus
CC(C)(C)c1ccc(NC(=O)c2ccc(CN3CCCCC3)cc2)c(C(C)(C)C)c1,2000.0,nM,EC50,'=',5.7,CHEMBL4640955,406.61,6.52,CHEMBL4296577,Marburgvirus,Marburgvirus
CC(c1ccc(C(=O)N2CCc3cc(C(C)(C)C)ccc32)cc1)N1CCCCC1,3380.0,nM,EC50,'=',5.47,CHEMBL4640931,390.57,5.73,CHEMBL4296577,Marburgvirus,Marburgvirus
NC(=O)c1nc(F)cnc1O,167000.0,nM,EC50,'=',,CHEMBL221722,157.1,-0.58,CHEMBL4296577,Marburgvirus,Marburgvirus
CN(C)C1CCN(C(=O)c2cc3ccccc3n2Cc2ccccc2)CC1,9530.0,nM,EC50,'=',5.02,CHEMBL5591841,361.49,3.86,CHEMBL4296577,Marburgvirus,Marburgvirus
CN1CCC(Nc2ncc3ncnc(Nc4ccc(F)c(Cl)c4)c3n2)CC1,1800.0,nM,EC50,'=',5.75,CHEMBL258940,387.85,3.46,CHEMBL4296577,Marburgvirus,Marburgvirus
COC(=O)c1ccc(NC(=O)c2ccc(CN3CCCCC3)cc2)cc1,,,EC50,,,CHEMBL4648334,352.43,3.71,CHEMBL4296577,Marburgvirus,Marburgvirus
O=C(Nc1ccc(C2CCCCC2)cc1)c1ccc(CN2CCCCC2)c(F)c1,16550.0,nM,EC50,'=',4.78,CHEMBL4640843,394.53,6.11,CHEMBL4296577,Marburgvirus,Marburgvirus
CN(C)CCNC(=O)c1cc2ccccc2n1Cc1ccc(-c2ccccc2)cc1,3100.0,nM,EC50,'=',5.51,CHEMBL5594941,397.52,4.65,CHEMBL4296577,Marburgvirus,Marburgvirus
CN(C)C1CCN(C(=O)c2cn(Cc3ccc(F)cc3)c3ccccc23)CC1,10900.0,nM,EC50,'=',4.96,CHEMBL5593065,379.48,3.99,CHEMBL4296577,Marburgvirus,Marburgvirus
CN(C)CCNC(=O)c1cc2occc2n1Cc1ccc(Cl)cc1,6690.0,nM,EC50,'=',5.17,CHEMBL5583881,345.83,3.23,CHEMBL4296577,Marburgvirus,Marburgvirus
CN1CCCN(C(=O)c2cc3occc3n2Cc2ccc(Cl)cc2)CC1,10500.0,nM,EC50,'=',4.98,CHEMBL5595241,371.87,3.71,CHEMBL4296577,Marburgvirus,Marburgvirus
CC1CCN(c2ccc(NC(=O)c3cc4occc4n3Cc3ccc(Cl)cc3)cc2C(F)(F)F)CC1,13600.0,nM,EC50,'=',4.87,CHEMBL5594989,515.96,7.44,CHEMBL4296577,Marburgvirus,Marburgvirus
CC1(C)[C@H]2CC[C@](C)(C2)[C@H]1OC(=O)CN1CCN(c2ccccc2)CC1,56000.0,nM,IC50,'=',4.25,CHEMBL5594558,356.51,3.57,CHEMBL4296577,Marburgvirus,Marburgvirus
CN[C@@H]1CC[C@H](c2ccc(Cl)c(Cl)c2)c2ccccc21.Cl,,,Activity,,,CHEMBL4212624,342.7,5.18,CHEMBL4296577,Marburgvirus,Marburgvirus
O=C(c1ccc(Cl)c(Cl)c1)N1CCCC2=C[C@H]3C[C@H](CN4CCCC[C@H]34)[C@@H]21,80800.0,nM,EC50,'=',4.09,CHEMBL4206112,405.37,5.03,CHEMBL4296577,Marburgvirus,Marburgvirus
COc1cccc(CN2CCCC3=C[C@H]4C[C@H](CN5CCCC[C@H]45)[C@@H]32)c1,17800.0,nM,EC50,'=',4.75,CHEMBL4202702,352.52,4.09,CHEMBL4296577,Marburgvirus,Marburgvirus
Clc1ccc(CN2CCCC3=C[C@H]4C[C@H](CN5CCCC[C@H]45)[C@@H]32)c(Cl)c1,6400.0,nM,EC50,'=',5.19,CHEMBL4211932,391.39,5.39,CHEMBL4296577,Marburgvirus,Marburgvirus
CN(C)CCNC(=O)c1cc2occc2n1Cc1ccc(F)cc1,10800.0,nM,EC50,'=',4.97,CHEMBL5593252,329.38,2.71,CHEMBL4296577,Marburgvirus,Marburgvirus
CN(C)CCNC(=O)c1cc2occc2n1Cc1ccc(Cl)c(C(F)(F)F)c1,3160.0,nM,EC50,'=',5.5,CHEMBL5594325,413.83,4.25,CHEMBL4296577,Marburgvirus,Marburgvirus
CN[C@@H]1CC[C@H](c2ccc(Cl)c(Cl)c2)c2ccccc21.Cl,900.0,nM,EC50,'=',6.05,CHEMBL4212624,342.7,5.18,CHEMBL4296577,Marburgvirus,Marburgvirus
Nc1ccc(-c2sc3cc(O)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)cc1,6250.0,nM,IC50,'>',,CHEMBL226329,460.6,6.51,CHEMBL4296577,Marburgvirus,Marburgvirus
CC/C(=C(/c1ccc(NCCN2CCCC2)cc1)c1ccc(OCCN2CCCC2)cc1)c1ccccc1,25000.0,nM,IC50,'>',,CHEMBL4743737,509.74,7.04,CHEMBL4296577,Marburgvirus,Marburgvirus
CC/C(=C(/c1ccc(NC(=O)C2CCN(C)C2)cc1)c1ccc(OCCN2CCCC2)cc1)c1ccccc1,960.0,nM,IC50,'=',6.02,CHEMBL4782391,523.72,6.42,CHEMBL4296577,Marburgvirus,Marburgvirus
CN(C)CCNC(=O)c1cc2occc2n1C(=O)OCc1ccccc1,31100.0,nM,EC50,'=',4.51,CHEMBL5592829,355.39,2.71,CHEMBL4296577,Marburgvirus,Marburgvirus
CC/C(=C(/c1ccc(NC(=O)N2CCN(C)CC2)cc1)c1ccc(OCCN2CCCC2)cc1)c1ccccc1,750.0,nM,IC50,'=',6.12,CHEMBL4757636,538.74,6.31,CHEMBL4296577,Marburgvirus,Marburgvirus
CN(C)CCNC(=O)c1cc2occc2n1Cc1ccccc1,25600.0,nM,EC50,'=',4.59,CHEMBL5594413,311.38,2.57,CHEMBL4296577,Marburgvirus,Marburgvirus
CN(C)CCNC(=O)c1cc2ccccc2n1Cc1ccc(F)cc1,4210.0,nM,EC50,'=',5.38,CHEMBL5590535,339.41,3.12,CHEMBL4296577,Marburgvirus,Marburgvirus
CN(C)C1CCN(C(=O)c2cc3ccccc3n2Cc2ccncc2)CC1,3780.0,nM,EC50,'=',5.42,CHEMBL5589828,362.48,3.25,CHEMBL4296577,Marburgvirus,Marburgvirus
CN(C)CCNC(=O)c1cn(Cc2ccccc2)c2ccccc12,11100.0,nM,EC50,'=',4.96,CHEMBL5593948,321.42,2.98,CHEMBL4296577,Marburgvirus,Marburgvirus
CN(C)C1CCN(C(=O)c2cn(Cc3ccccc3)c3ccccc23)CC1,14600.0,nM,EC50,'=',4.84,CHEMBL5591817,361.49,3.86,CHEMBL4296577,Marburgvirus,Marburgvirus
CN(C)C1CCN(C(=O)CN(Cc2ccccc2)c2ccccc2)CC1,100000.0,nM,EC50,'>',,CHEMBL5593647,351.49,3.25,CHEMBL4296577,Marburgvirus,Marburgvirus
CN(C)CCNC(=O)c1cc2occc2n1Cc1ccc(Cl)cc1,7700.0,nM,EC50,'=',5.11,CHEMBL5583881,345.83,3.23,CHEMBL4296577,Marburgvirus,Marburgvirus
CC1(C)[C@H]2CC[C@](C)(C2)[C@H]1OC(=O)CN1CCOCC1,213000.0,nM,IC50,'=',,CHEMBL5583989,281.4,2.08,CHEMBL4296577,Marburgvirus,Marburgvirus
C[C@@H]1[C@H]2C[C@@H](C[C@H]1OC(=O)CCN1CCCCC1)C2(C)C,24000.0,nM,IC50,'=',4.62,CHEMBL5593652,293.45,3.48,CHEMBL4296577,Marburgvirus,Marburgvirus
NCC(=O)Nc1ccc(-n2nc(C(F)(F)F)cc2-c2ccc3c(ccc4ccccc43)c2)cc1,300.0,nM,EC50,'=',6.52,CHEMBL1650595,460.46,5.76,CHEMBL4296577,Marburgvirus,Marburgvirus
CC1CCN(CC(=O)O[C@H]2C(C)(C)[C@H]3CC[C@]2(C)C3)CC1,9900.0,nM,IC50,'=',5.0,CHEMBL5592840,293.45,3.48,CHEMBL4296577,Marburgvirus,Marburgvirus
CN(C)C1CCN(C(=O)c2cc3occc3n2Cc2ccc(Cl)cc2)CC1,11500.0,nM,EC50,'=',4.94,CHEMBL5593153,385.9,4.1,CHEMBL4296577,Marburgvirus,Marburgvirus
O=C(Nc1ccc(N2CCOCC2)cc1)c1cc2occc2n1Cc1ccc(Cl)cc1,100000.0,nM,EC50,'>',,CHEMBL5591420,435.91,5.02,CHEMBL4296577,Marburgvirus,Marburgvirus
CN(C)C1CCN(C(=O)c2cc3ccccc3n2Cc2ccc(F)cc2)CC1,4990.0,nM,EC50,'=',5.3,CHEMBL5584196,379.48,3.99,CHEMBL4296577,Marburgvirus,Marburgvirus
O=C(NCCCn1ccnc1)c1cc2occc2n1Cc1ccc(Cl)cc1,13200.0,nM,EC50,'=',4.88,CHEMBL5583751,382.85,3.95,CHEMBL4296577,Marburgvirus,Marburgvirus
CN1CCN(C(=O)c2cc3sccc3n2Cc2ccc(Cl)cc2)CC1,24700.0,nM,EC50,'=',4.61,CHEMBL3438758,373.91,3.79,CHEMBL4296577,Marburgvirus,Marburgvirus
CN(C)CCNC(=O)c1cc2occc2n1Cc1cccc(C(F)(F)F)c1,4290.0,nM,EC50,'=',5.37,CHEMBL5589621,379.38,3.59,CHEMBL4296577,Marburgvirus,Marburgvirus
CN(C)CCNC(=O)c1cc2ccccc2n1Cc1ccc(Cl)cc1,3920.0,nM,EC50,'=',5.41,CHEMBL5595489,355.87,3.63,CHEMBL4296577,Marburgvirus,Marburgvirus
CN(C)C1CCN(C(=O)c2cc3ccccc3n2Cc2ccc(Cl)cc2)CC1,6830.0,nM,EC50,'=',5.17,CHEMBL5591525,395.93,4.51,CHEMBL4296577,Marburgvirus,Marburgvirus
COc1ccc(Cn2c(C(=O)N3CCC(N(C)C)CC3)cc3ccccc32)cc1,4290.0,nM,EC50,'=',5.37,CHEMBL5591328,391.52,3.86,CHEMBL4296577,Marburgvirus,Marburgvirus
CN(C)C1CCN(C(=O)c2cc3ccccc3n2CC2CCCCC2)CC1,1320.0,nM,EC50,'=',5.88,CHEMBL5594429,367.54,4.39,CHEMBL4296577,Marburgvirus,Marburgvirus
CC1(C)[C@H]2CC[C@](C)(C2)[C@H]1OC(=O)CCN1CCCCC1,31000.0,nM,IC50,'=',4.51,CHEMBL5594482,293.45,3.62,CHEMBL4296577,Marburgvirus,Marburgvirus
CN1CCN(CC(=O)O[C@H]2C(C)(C)[C@H]3CC[C@]2(C)C3)CC1,27500.0,nM,IC50,'=',4.56,CHEMBL5584026,294.44,1.99,CHEMBL4296577,Marburgvirus,Marburgvirus
CC1CCN(CCCC(=O)O[C@H]2C(C)(C)[C@H]3CC[C@]2(C)C3)CC1,14000.0,nM,IC50,'=',4.85,CHEMBL5595960,321.5,4.26,CHEMBL4296577,Marburgvirus,Marburgvirus
CC1(C)[C@H]2CC[C@](C)(C2)[C@H]1OC(=O)CCN1CCOCC1,1.1,,Ratio IC50,'=',,CHEMBL5595942,295.42,2.47,CHEMBL4296577,Marburgvirus,Marburgvirus
CCN1CCN(CCCC(=O)O[C@H]2C(C)(C)[C@H]3CC[C@]2(C)C3)CC1,1.1,,Ratio IC50,'=',,CHEMBL5591747,336.52,3.16,CHEMBL4296577,Marburgvirus,Marburgvirus
C[C@@H]1[C@H]2C[C@@H](C[C@H]1OC(=O)CN1CCN(C)CC1)C2(C)C,3.5,,Ratio IC50,'=',,CHEMBL5592622,294.44,1.85,CHEMBL4296577,Marburgvirus,Marburgvirus
O=C(NCCCn1ccnc1)c1cc2occc2n1Cc1cccc(C(F)(F)F)c1,9780.0,nM,EC50,'=',5.01,CHEMBL5589831,416.4,4.32,CHEMBL4296577,Marburgvirus,Marburgvirus
CCC(=C(c1ccc(OCCN2CCCC2)cc1)c1ccc(OCCN2CCCC2)cc1)c1ccccc1,1560.0,nM,IC50,'=',5.81,CHEMBL392916,510.72,7.0,CHEMBL4296577,Marburgvirus,Marburgvirus
CC/C(=C(/c1ccc(NC(=O)C2CCN(C)CC2)cc1)c1ccc(OCCN2CCCC2)cc1)c1ccccc1,640.0,nM,IC50,'=',6.19,CHEMBL4754810,537.75,6.81,CHEMBL4296577,Marburgvirus,Marburgvirus
CC/C(=C(/c1ccc(NC(=O)CN2CCOCC2)cc1)c1ccc(OCCN2CCOCC2)cc1)c1ccccc1,3240.0,nM,IC50,'=',5.49,CHEMBL4760524,555.72,5.04,CHEMBL4296577,Marburgvirus,Marburgvirus
O=C(c1cc(Cl)cc(Cl)c1)N1CCCC2=C[C@H]3C[C@H](CN4CCCC[C@H]34)[C@@H]21,35300.0,nM,EC50,'=',4.45,CHEMBL4211416,405.37,5.03,CHEMBL4296577,Marburgvirus,Marburgvirus
FC(F)(F)Oc1ccc(CN2CCCC3=C[C@H]4C[C@H](CN5CCCC[C@H]45)[C@@H]32)cc1,11900.0,nM,EC50,'=',4.92,CHEMBL4215857,406.49,4.98,CHEMBL4296577,Marburgvirus,Marburgvirus
N#C[C@@]1(c2ccc3c(N)ncnn23)O[C@H](CO)[C@@H](O)[C@H]1O,1900.0,nM,EC50,'=',5.72,CHEMBL2016757,291.27,-1.86,CHEMBL4296577,Marburgvirus,Marburgvirus
COc1ccc2c(Oc3ccc(OCCN4CCCCC4)cc3)c(-c3ccccc3)sc2c1,3180.0,nM,IC50,'=',5.5,CHEMBL4741938,459.61,7.23,CHEMBL4296577,Marburgvirus,Marburgvirus
