molecule_chembl_id,smiles,molecular_formula,inchi_key,inchi,molecular_weight,type,standard_value,standard_units,standard_relation,standard_type,pchembl_value,AlogP,polar_surface_area,hba,hbd,rotatable_bonds,qed_weighted,heavy_atoms,aromatic_rings,ro5_violations,Target ChEMBL ID,Target Name,Target Organism
CHEMBL2314859,COc1ccc(-n2cnc3cc(NCc4ccc(C(C)C)cc4)ccc32)cc1,C24H25N3O,JPSZEXYTKSIPDW-UHFFFAOYSA-N,"InChI=1S/C24H25N3O/c1-17(2)19-6-4-18(5-7-19)15-25-20-8-13-24-23(14-20)26-16-27(24)21-9-11-22(28-3)12-10-21/h4-14,16-17,25H,15H2,1-3H3",371.48,Small molecule,63.0,%,'=',Activity,,5.77,39.08,4,1,6,0.47,28,4,1,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CHEMBL2322825,CC(C)c1ccc(CNc2ccc3ncn(-c4ccc(OC(C)(C)C)cc4)c3c2)cc1,C27H31N3O,WESVCIORFMHABH-UHFFFAOYSA-N,"InChI=1S/C27H31N3O/c1-19(2)21-8-6-20(7-9-21)17-28-22-10-15-25-26(16-22)30(18-29-25)23-11-13-24(14-12-23)31-27(3,4)5/h6-16,18-19,28H,17H2,1-5H3",413.57,Small molecule,180.0,nM,'=',EC50,6.75,6.94,39.08,4,1,6,0.37,31,4,1,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CHEMBL2322821,COc1ccc(-n2cnc3cc(N(C)Cc4ccc(C(C)C)cc4)ccc32)cc1,C25H27N3O,RSWBAJDUHXONLP-UHFFFAOYSA-N,"InChI=1S/C25H27N3O/c1-18(2)20-7-5-19(6-8-20)16-27(3)22-11-14-25-24(15-22)26-17-28(25)21-9-12-23(29-4)13-10-21/h5-15,17-18H,16H2,1-4H3",385.51,Small molecule,57.0,nM,'=',EC50,7.24,5.79,30.29,4,0,6,0.42,29,4,1,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CHEMBL2322814,COc1ccc(-n2cnc3cc(NCc4cccc(OC)c4OC)ccc32)cc1,C23H23N3O3,DGGFGNOCHBWENN-UHFFFAOYSA-N,"InChI=1S/C23H23N3O3/c1-27-19-10-8-18(9-11-19)26-15-25-20-13-17(7-12-21(20)26)24-14-16-5-4-6-22(28-2)23(16)29-3/h4-13,15,24H,14H2,1-3H3",389.46,Small molecule,160.0,nM,'=',EC50,6.8,4.66,57.54,6,1,7,0.5,29,4,0,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CHEMBL2322812,COc1ccc(-n2cnc3cc(NCc4ccc(OC)c(OC)c4)ccc32)cc1,C23H23N3O3,FLPMDKMKNCSOHN-UHFFFAOYSA-N,"InChI=1S/C23H23N3O3/c1-27-19-8-6-18(7-9-19)26-15-25-20-13-17(5-10-21(20)26)24-14-16-4-11-22(28-2)23(12-16)29-3/h4-13,15,24H,14H2,1-3H3",389.46,Small molecule,700.0,nM,'=',EC50,6.16,4.66,57.54,6,1,7,0.5,29,4,0,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CHEMBL2322795,Cc1ccc(CNc2ccc3c(c2)ncn3C2CCCCC2)cc1,C21H25N3,TWSLNIMQJKXKHA-UHFFFAOYSA-N,"InChI=1S/C21H25N3/c1-16-7-9-17(10-8-16)14-22-18-11-12-21-20(13-18)23-15-24(21)19-5-3-2-4-6-19/h7-13,15,19,22H,2-6,14H2,1H3",319.45,Small molecule,320.0,nM,'=',EC50,6.5,5.46,29.85,3,1,4,0.69,24,3,1,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CHEMBL2322791,CCc1ccc(CNc2ccc3c(c2)ncn3-c2ccc(OC)nc2)cc1,C22H22N4O,RAUKTMKCVQXPNQ-UHFFFAOYSA-N,"InChI=1S/C22H22N4O/c1-3-16-4-6-17(7-5-16)13-23-18-8-10-21-20(12-18)25-15-26(21)19-9-11-22(27-2)24-14-19/h4-12,14-15,23H,3,13H2,1-2H3",358.45,Small molecule,32.0,nM,'=',EC50,7.5,4.6,51.97,5,1,6,0.55,27,4,0,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CHEMBL2322785,CCCCOc1ccc(-n2cnc3cc(NCc4ccc(C(C)C)cc4)ccc32)cc1,C27H31N3O,YTRBYWWZMNOWSA-UHFFFAOYSA-N,"InChI=1S/C27H31N3O/c1-4-5-16-31-25-13-11-24(12-14-25)30-19-29-26-17-23(10-15-27(26)30)28-18-21-6-8-22(9-7-21)20(2)3/h6-15,17,19-20,28H,4-5,16,18H2,1-3H3",413.57,Small molecule,5.6,nM,'=',EC50,8.25,6.94,39.08,4,1,9,0.3,31,4,1,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CHEMBL563427,O=C(c1cc2ccccc2o1)N1CCN[C@@H](Cc2ccccc2)C1,C20H20N2O2,HCKHQWJMBUCPFW-KRWDZBQOSA-N,"InChI=1S/C20H20N2O2/c23-20(19-13-16-8-4-5-9-18(16)24-19)22-11-10-21-17(14-22)12-15-6-2-1-3-7-15/h1-9,13,17,21H,10-12,14H2/t17-/m0/s1",320.39,Small molecule,,,,IC50,,3.09,45.48,3,1,3,0.81,24,3,0,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CHEMBL2322817,CCOc1ccc(-n2cnc3cc(NCc4ccc(C)nc4)ccc32)cc1,C22H22N4O,IBYKLOHNGXSCRZ-UHFFFAOYSA-N,"InChI=1S/C22H22N4O/c1-3-27-20-9-7-19(8-10-20)26-15-25-21-12-18(6-11-22(21)26)24-14-17-5-4-16(2)23-13-17/h4-13,15,24H,3,14H2,1-2H3",358.45,Small molecule,240.0,nM,'=',EC50,6.62,4.74,51.97,5,1,6,0.54,27,4,0,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CHEMBL551961,COc1ccc(CN2C(=O)CN(C(=O)c3cc4ccccc4o3)CC2CCc2ccccc2)cc1,C29H28N2O4,ZOHNJGGAOGJSFT-UHFFFAOYSA-N,"InChI=1S/C29H28N2O4/c1-34-25-15-12-22(13-16-25)18-31-24(14-11-21-7-3-2-4-8-21)19-30(20-28(31)32)29(33)27-17-23-9-5-6-10-26(23)35-27/h2-10,12-13,15-17,24H,11,14,18-20H2,1H3",468.55,Small molecule,1000.0,nM,'=',IC50,6.0,4.93,62.99,4,0,7,0.39,35,4,0,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CHEMBL563809,O=C(c1cc2ccccc2o1)N1CC(=O)N(Cc2ccc(Cl)cc2)C(Cc2ccccc2)C1,C27H23ClN2O3,YZHRYHBDHPSVDA-UHFFFAOYSA-N,"InChI=1S/C27H23ClN2O3/c28-22-12-10-20(11-13-22)16-30-23(14-19-6-2-1-3-7-19)17-29(18-26(30)31)27(32)25-15-21-8-4-5-9-24(21)33-25/h1-13,15,23H,14,16-18H2",458.95,Small molecule,800.0,nM,'=',IC50,6.1,5.18,53.76,3,0,5,0.41,33,4,1,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CHEMBL563380,CCC1CN(C(=O)c2cc3ccccc3[nH]2)CC(=O)N1Cc1cccc(C(F)(F)F)c1,C23H22F3N3O2,WEKIESZILYKISQ-UHFFFAOYSA-N,"InChI=1S/C23H22F3N3O2/c1-2-18-13-28(22(31)20-11-16-7-3-4-9-19(16)27-20)14-21(30)29(18)12-15-6-5-8-17(10-15)23(24,25)26/h3-11,18,27H,2,12-14H2,1H3",429.44,Small molecule,2400.0,nM,'=',IC50,5.62,4.45,56.41,2,1,4,0.67,31,3,0,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CHEMBL564774,Cc1ccc(CN2CCN(C(=O)c3cc4ccccc4o3)C[C@@H]2Cc2ccccc2)cc1,C28H28N2O2,HULWOOGEHDFSNJ-VWLOTQADSA-N,"InChI=1S/C28H28N2O2/c1-21-11-13-23(14-12-21)19-29-15-16-30(20-25(29)17-22-7-3-2-4-8-22)28(31)27-18-24-9-5-6-10-26(24)32-27/h2-14,18,25H,15-17,19-20H2,1H3/t25-/m0/s1",424.54,Small molecule,3100.0,nM,'=',IC50,5.51,5.31,36.69,3,0,5,0.44,32,4,1,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CHEMBL549969,O=C(c1cc2ccccc2s1)N1CC(=O)N(Cc2ccc(Cl)cc2)C(Cc2ccccc2)C1,C27H23ClN2O2S,ROYNSRXQTNXWFN-UHFFFAOYSA-N,"InChI=1S/C27H23ClN2O2S/c28-22-12-10-20(11-13-22)16-30-23(14-19-6-2-1-3-7-19)17-29(18-26(30)31)27(32)25-15-21-8-4-5-9-24(21)33-25/h1-13,15,23H,14,16-18H2",475.01,Small molecule,2100.0,nM,'=',IC50,5.68,5.65,40.62,3,0,5,0.37,33,4,1,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CHEMBL550698,COc1ccc(CN2C(=O)CN(C(=O)c3cc4ccccc4[nH]3)CC2CCc2ccccc2)cc1,C29H29N3O3,VOZZSJSBAWXSMW-UHFFFAOYSA-N,"InChI=1S/C29H29N3O3/c1-35-25-15-12-22(13-16-25)18-32-24(14-11-21-7-3-2-4-8-21)19-31(20-28(32)33)29(34)27-17-23-9-5-6-10-26(23)30-27/h2-10,12-13,15-17,24,30H,11,14,18-20H2,1H3",467.57,Small molecule,1700.0,nM,'=',IC50,5.77,4.66,65.64,3,1,7,0.43,35,4,0,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CHEMBL559776,COc1ccc(CN2C(=O)CN(C(=O)c3cc4ccccc4[nH]3)CC2Cc2ccccc2)cc1,C28H27N3O3,VBDROVXNVIMRJQ-UHFFFAOYSA-N,"InChI=1S/C28H27N3O3/c1-34-24-13-11-21(12-14-24)17-31-23(15-20-7-3-2-4-8-20)18-30(19-27(31)32)28(33)26-16-22-9-5-6-10-25(22)29-26/h2-14,16,23,29H,15,17-19H2,1H3",453.54,Small molecule,1200.0,nM,'=',IC50,5.92,4.27,65.64,3,1,6,0.47,34,4,0,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CHEMBL563908,COc1ccc(CN2C(=O)CN(C(=O)c3cc4ccccc4o3)CC2Cc2ccccc2)cc1,C28H26N2O4,OFBSJEXCAHSCKK-UHFFFAOYSA-N,"InChI=1S/C28H26N2O4/c1-33-24-13-11-21(12-14-24)17-30-23(15-20-7-3-2-4-8-20)18-29(19-27(30)31)28(32)26-16-22-9-5-6-10-25(22)34-26/h2-14,16,23H,15,17-19H2,1H3",454.53,Small molecule,600.0,nM,'=',IC50,6.22,4.54,62.99,4,0,6,0.43,34,4,0,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CHEMBL2314869,CCc1ccc(CNc2cnc3c(c2)ncn3-c2ccc(O)cc2)cc1,C21H20N4O,NMWXGNOBEGGAOE-UHFFFAOYSA-N,"InChI=1S/C21H20N4O/c1-2-15-3-5-16(6-4-15)12-22-17-11-20-21(23-13-17)25(14-24-20)18-7-9-19(26)10-8-18/h3-11,13-14,22,26H,2,12H2,1H3",344.42,Small molecule,19.0,nM,'=',EC50,7.72,4.3,62.97,5,2,5,0.57,26,4,0,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CHEMBL2314882,CCOc1ccc(-n2c(C(=O)O)nc3cc(NCc4ccc(CC)cc4)ccc32)cc1,C25H25N3O3,LFJLIAFKBPAFIB-UHFFFAOYSA-N,"InChI=1S/C25H25N3O3/c1-3-17-5-7-18(8-6-17)16-26-19-9-14-23-22(15-19)27-24(25(29)30)28(23)20-10-12-21(13-11-20)31-4-2/h5-15,26H,3-4,16H2,1-2H3,(H,29,30)",415.49,Small molecule,1.5,nM,'=',EC50,8.82,5.3,76.38,5,2,8,0.41,31,4,1,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CHEMBL2314879,CCOc1ccc(-n2c(C)nc3cc(NCc4ccc(CC)cc4)ccc32)cc1,C25H27N3O,WQCVQWQEINYQSG-UHFFFAOYSA-N,"InChI=1S/C25H27N3O/c1-4-19-6-8-20(9-7-19)17-26-21-10-15-25-24(16-21)27-18(3)28(25)22-11-13-23(14-12-22)29-5-2/h6-16,26H,4-5,17H2,1-3H3",385.51,Small molecule,1.9,nM,'=',EC50,8.72,5.91,39.08,4,1,7,0.43,29,4,1,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CHEMBL2314877,CCOc1ccc(-n2cnc3cc(NCc4ccc(CC)c(CN)c4)cnc32)cc1,C24H27N5O,CYPBJHYRANASMX-UHFFFAOYSA-N,"InChI=1S/C24H27N5O/c1-3-18-6-5-17(11-19(18)13-25)14-26-20-12-23-24(27-15-20)29(16-28-23)21-7-9-22(10-8-21)30-4-2/h5-12,15-16,26H,3-4,13-14,25H2,1-2H3",401.51,Small molecule,26.0,nM,'=',EC50,7.58,4.45,77.99,6,2,8,0.46,30,4,0,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CHEMBL2314871,CCc1ccc(CNc2cnc3c(c2)ncn3-c2ccc(OCCN(C)C)cc2)cc1,C25H29N5O,GVWZCRYRWNQTNW-UHFFFAOYSA-N,"InChI=1S/C25H29N5O/c1-4-19-5-7-20(8-6-19)16-26-21-15-24-25(27-17-21)30(18-28-24)22-9-11-23(12-10-22)31-14-13-29(2)3/h5-12,15,17-18,26H,4,13-14,16H2,1-3H3",415.54,Small molecule,80.0,nM,'=',EC50,7.1,4.54,55.21,6,1,9,0.44,31,4,0,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CHEMBL2322802,COc1ccc(-n2cnc3cc(NCc4ccc(Cl)cc4)ccc32)cc1,C21H18ClN3O,WZZXYDZGTLLJGD-UHFFFAOYSA-N,"InChI=1S/C21H18ClN3O/c1-26-19-9-7-18(8-10-19)25-14-24-20-12-17(6-11-21(20)25)23-13-15-2-4-16(22)5-3-15/h2-12,14,23H,13H2,1H3",363.85,Small molecule,47.0,nM,'=',EC50,7.33,5.3,39.08,4,1,5,0.52,26,4,1,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CHEMBL2322799,CCOc1ccc(CNc2ccc3c(c2)ncn3-c2ccc(OC)cc2)cc1,C23H23N3O2,XDOLHGQIESJYPU-UHFFFAOYSA-N,"InChI=1S/C23H23N3O2/c1-3-28-21-9-4-17(5-10-21)15-24-18-6-13-23-22(14-18)25-16-26(23)19-7-11-20(27-2)12-8-19/h4-14,16,24H,3,15H2,1-2H3",373.46,Small molecule,4.0,nM,'=',EC50,8.4,5.04,48.31,5,1,7,0.49,28,4,1,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CHEMBL2322796,CCc1ccc(CNc2ccc3c(c2)ncn3-c2ccc(OC)cc2)cc1,C23H23N3O,QCOOXQIBLRSNNZ-UHFFFAOYSA-N,"InChI=1S/C23H23N3O/c1-3-17-4-6-18(7-5-17)15-24-19-8-13-23-22(14-19)25-16-26(23)20-9-11-21(27-2)12-10-20/h4-14,16,24H,3,15H2,1-2H3",357.46,Small molecule,1.2,nM,'=',EC50,8.92,5.21,39.08,4,1,6,0.51,27,4,1,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CHEMBL1444012,COc1ccc(-n2cnc3cc(NCc4ccco4)ccc32)cc1,C19H17N3O2,JLKSRLWXOIXKNK-UHFFFAOYSA-N,"InChI=1S/C19H17N3O2/c1-23-16-7-5-15(6-8-16)22-13-21-18-11-14(4-9-19(18)22)20-12-17-3-2-10-24-17/h2-11,13,20H,12H2,1H3",319.36,Small molecule,1200.0,nM,'=',EC50,5.92,4.24,52.22,5,1,5,0.6,24,4,0,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CHEMBL2322806,COc1ccc(-n2cnc3cc(NCc4ccc(OCCN(C)C)cc4)ccc32)cc1,C25H28N4O2,PSZMBCZQDUQQCV-UHFFFAOYSA-N,"InChI=1S/C25H28N4O2/c1-28(2)14-15-31-23-9-4-19(5-10-23)17-26-20-6-13-25-24(16-20)27-18-29(25)21-7-11-22(30-3)12-8-21/h4-13,16,18,26H,14-15,17H2,1-3H3",416.53,Small molecule,3300.0,nM,'=',EC50,5.48,4.59,51.55,6,1,9,0.43,31,4,0,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CHEMBL2435291,CC(C)/C(=N\NC(=O)[C@H]1C[C@H]1c1ccccc1)c1ccccc1,C20H22N2O,RBWJKFBVGTZIHP-MDYJUBHLSA-N,"InChI=1S/C20H22N2O/c1-14(2)19(16-11-7-4-8-12-16)21-22-20(23)18-13-17(18)15-9-5-3-6-10-15/h3-12,14,17-18H,13H2,1-2H3,(H,22,23)/b21-19+/t17-,18-/m0/s1",306.41,Small molecule,850.0,nM,'=',EC50,6.07,3.97,41.46,2,1,5,0.66,23,2,0,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CHEMBL2435312,C/C(=N\NC(=O)[C@@H]1C[C@H]1c1ccccc1)c1ccc(C2CCCCC2)cc1,C24H28N2O,XDQVGZCHPZGOBG-ZILGIFHJSA-N,"InChI=1S/C24H28N2O/c1-17(18-12-14-20(15-13-18)19-8-4-2-5-9-19)25-26-24(27)23-16-22(23)21-10-6-3-7-11-21/h3,6-7,10-15,19,22-23H,2,4-5,8-9,16H2,1H3,(H,26,27)/b25-17+/t22-,23+/m0/s1",360.5,Small molecule,24.0,nM,'=',EC50,7.62,5.38,41.46,2,1,5,0.56,27,2,1,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CHEMBL2435306,C/C(=N\NC(=O)[C@@H]1C[C@H]1c1ccccc1)c1ccc(C)cc1,C19H20N2O,DHSJROPFTIYQDU-TZGKDVFTSA-N,"InChI=1S/C19H20N2O/c1-13-8-10-15(11-9-13)14(2)20-21-19(22)18-12-17(18)16-6-4-3-5-7-16/h3-11,17-18H,12H2,1-2H3,(H,21,22)/b20-14+/t17-,18+/m0/s1",292.38,Small molecule,9.0,nM,'=',EC50,8.05,3.64,41.46,2,1,4,0.68,22,2,0,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CHEMBL2435297,C/C(=N\NC(=O)[C@@H]1C[C@H]1c1ccccc1)c1ccc(Br)cc1,C18H17BrN2O,BRYQZWFFSUNEHV-QWSZEGLUSA-N,"InChI=1S/C18H17BrN2O/c1-12(13-7-9-15(19)10-8-13)20-21-18(22)17-11-16(17)14-5-3-2-4-6-14/h2-10,16-17H,11H2,1H3,(H,21,22)/b20-12+/t16-,17+/m0/s1",357.25,Small molecule,470.0,nM,'=',EC50,6.33,4.09,41.46,2,1,4,0.65,22,2,0,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CHEMBL2322784,CC(C)c1ccc(CNc2ccc3c(c2)ncn3-c2ccc(C(C)(C)C)cc2)cc1,C27H31N3,LAMFXYORUSJJHT-UHFFFAOYSA-N,"InChI=1S/C27H31N3/c1-19(2)21-8-6-20(7-9-21)17-28-23-12-15-26-25(16-23)29-18-30(26)24-13-10-22(11-14-24)27(3,4)5/h6-16,18-19,28H,17H2,1-5H3",397.57,Small molecule,4.0,nM,'=',EC50,8.4,7.06,29.85,3,1,5,0.39,30,4,1,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CHEMBL4859320,CC(C)Oc1ccc(-c2cnc3ccc(-c4ccc(O)cc4)cn23)cc1,C22H20N2O2,XMNMRQXUAYDCAP-UHFFFAOYSA-N,"InChI=1S/C22H20N2O2/c1-15(2)26-20-10-5-17(6-11-20)21-13-23-22-12-7-18(14-24(21)22)16-3-8-19(25)9-4-16/h3-15,25H,1-2H3",344.41,Unknown,2.69,nM,'=',EC50,8.57,5.16,46.76,4,1,4,0.56,26,4,1,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CHEMBL4854571,CC(C)Oc1ccc(-c2cnc3ccc(-c4ccc(OC(F)F)cc4)cn23)cc1,C23H20F2N2O2,JQVLSHNSQDIEEQ-UHFFFAOYSA-N,"InChI=1S/C23H20F2N2O2/c1-15(2)28-19-10-5-17(6-11-19)21-13-26-22-12-7-18(14-27(21)22)16-3-8-20(9-4-16)29-23(24)25/h3-15,23H,1-2H3",394.42,Unknown,4.35,nM,'=',EC50,8.36,6.06,35.76,4,0,6,0.4,29,4,1,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CHEMBL4850426,CC(C)Oc1ccc(-c2cnc3ccc(-c4ccc(OC(C)(C)O)cc4)cn23)cc1,C25H26N2O3,QDGCHKAKSPZJNP-UHFFFAOYSA-N,"InChI=1S/C25H26N2O3/c1-17(2)29-21-10-7-19(8-11-21)23-15-26-24-14-9-20(16-27(23)24)18-5-12-22(13-6-18)30-25(3,4)28/h5-17,28H,1-4H3",402.49,Unknown,1.11,nM,'=',EC50,8.96,5.56,55.99,5,1,6,0.43,30,4,1,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CHEMBL4865537,CC(C)Oc1ccc(-c2cnc3ccc(-c4ccc(C(N)=O)cc4)cn23)cc1,C23H21N3O2,UJCWRRKRMRZDJJ-UHFFFAOYSA-N,"InChI=1S/C23H21N3O2/c1-15(2)28-20-10-7-17(8-11-20)21-13-25-22-12-9-19(14-26(21)22)16-3-5-18(6-4-16)23(24)27/h3-15H,1-2H3,(H2,24,27)",371.44,Unknown,25.0,nM,'>',EC50,,4.55,69.62,4,1,5,0.56,28,4,0,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CHEMBL4868358,Cc1cc(OC(C)C)ccc1-c1ccc2ncc(-c3ccc(OC(C)C)cc3)n2c1,C26H28N2O2,SARQVHPWAQYFRD-UHFFFAOYSA-N,"InChI=1S/C26H28N2O2/c1-17(2)29-22-9-6-20(7-10-22)25-15-27-26-13-8-21(16-28(25)26)24-12-11-23(14-19(24)5)30-18(3)4/h6-18H,1-5H3",400.52,Unknown,18.13,nM,'=',EC50,7.74,6.55,35.76,4,0,6,0.37,30,4,1,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CHEMBL4874472,CC(C)Oc1ccc(-c2cn3c(-c4ccc(OC(C)C)cc4)cnc3cc2C#N)cc1,C26H25N3O2,IQYKBLJKDWXZIU-UHFFFAOYSA-N,"InChI=1S/C26H25N3O2/c1-17(2)30-22-9-5-19(6-10-22)24-16-29-25(15-28-26(29)13-21(24)14-27)20-7-11-23(12-8-20)31-18(3)4/h5-13,15-18H,1-4H3",411.51,Unknown,1.4,nM,'=',EC50,8.85,6.11,59.55,5,0,6,0.38,31,4,1,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CHEMBL4846159,CC(C)Oc1ccc(-c2ccc3ncn(-c4ccc(OC(C)C)cc4)c3n2)cc1,C24H25N3O2,AIGFXGSSYIGCDV-UHFFFAOYSA-N,"InChI=1S/C24H25N3O2/c1-16(2)28-20-9-5-18(6-10-20)22-13-14-23-24(26-22)27(15-25-23)19-7-11-21(12-8-19)29-17(3)4/h5-17H,1-4H3",387.48,Unknown,0.82,nM,'=',EC50,9.09,5.66,49.17,5,0,6,0.43,29,4,1,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CHEMBL4861968,CC(C)Oc1ccc(-c2cnc3ncc(-c4ccc(OC(C)C)cc4)n3c2)cc1,C24H25N3O2,RTIDRXNVEIDIIT-UHFFFAOYSA-N,"InChI=1S/C24H25N3O2/c1-16(2)28-21-9-5-18(6-10-21)20-13-25-24-26-14-23(27(24)15-20)19-7-11-22(12-8-19)29-17(3)4/h5-17H,1-4H3",387.48,Unknown,1.24,nM,'=',EC50,8.91,5.64,48.65,5,0,6,0.43,29,4,1,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CHEMBL4877127,CC(C)Oc1ccc(-c2ccc3ccn(-c4ccc(OC(C)C)cc4)c3c2)cc1,C26H27NO2,YNJMEMFHKOOQNV-UHFFFAOYSA-N,"InChI=1S/C26H27NO2/c1-18(2)28-24-11-7-20(8-12-24)22-6-5-21-15-16-27(26(21)17-22)23-9-13-25(14-10-23)29-19(3)4/h5-19H,1-4H3",385.51,Unknown,25.0,nM,'>',EC50,,6.87,23.39,3,0,6,0.36,29,4,1,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CHEMBL2435319,C/C(=N\NC(=O)[C@@H]1C[C@H]1c1ccc(C(C)(C)C)cc1)c1ccccc1,C22H26N2O,MGZTVXXLNUOWSZ-MTAMYTDCSA-N,"InChI=1S/C22H26N2O/c1-15(16-8-6-5-7-9-16)23-24-21(25)20-14-19(20)17-10-12-18(13-11-17)22(2,3)4/h5-13,19-20H,14H2,1-4H3,(H,24,25)/b23-15+/t19-,20+/m0/s1",334.46,Small molecule,15.0,nM,'=',EC50,7.82,4.63,41.46,2,1,4,0.64,25,2,0,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CHEMBL2435305,C/C(=N\NC(=O)[C@@H]1C[C@H]1c1ccccc1)c1cccc(C)c1,C19H20N2O,AACQGPALHLAWFZ-TZGKDVFTSA-N,"InChI=1S/C19H20N2O/c1-13-7-6-10-16(11-13)14(2)20-21-19(22)18-12-17(18)15-8-4-3-5-9-15/h3-11,17-18H,12H2,1-2H3,(H,21,22)/b20-14+/t17-,18+/m0/s1",292.38,Small molecule,58.0,nM,'=',EC50,7.24,3.64,41.46,2,1,4,0.68,22,2,0,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CHEMBL2315138,CCOc1ccc(-n2c(C(N)=O)nc3cc(NCc4ccc(CC)cc4)ccc32)cc1,C25H26N4O2,YMQDIPBWGURVRJ-UHFFFAOYSA-N,"InChI=1S/C25H26N4O2/c1-3-17-5-7-18(8-6-17)16-27-19-9-14-23-22(15-19)28-25(24(26)30)29(23)20-10-12-21(13-11-20)31-4-2/h5-15,27H,3-4,16H2,1-2H3,(H2,26,30)",414.51,Small molecule,9.2,nM,'=',EC50,8.04,4.7,82.17,5,2,8,0.44,31,4,0,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CHEMBL2314872,CCc1ccc(CNc2cnc3c(c2)ncn3-c2ccc(NC(C)=O)cc2)cc1,C23H23N5O,MDKUCGLTNHPIOL-UHFFFAOYSA-N,"InChI=1S/C23H23N5O/c1-3-17-4-6-18(7-5-17)13-24-20-12-22-23(25-14-20)28(15-26-22)21-10-8-19(9-11-21)27-16(2)29/h4-12,14-15,24H,3,13H2,1-2H3,(H,27,29)",385.47,Small molecule,11.0,nM,'=',EC50,7.96,4.55,71.84,5,2,6,0.51,29,4,0,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CHEMBL2314866,CCOc1ccc(-n2cnc3cc(NCCCc4ccc(CC)cc4)cnc32)cc1,C25H28N4O,VQTSWULCRQZZGQ-UHFFFAOYSA-N,"InChI=1S/C25H28N4O/c1-3-19-7-9-20(10-8-19)6-5-15-26-21-16-24-25(27-17-21)29(18-28-24)22-11-13-23(14-12-22)30-4-2/h7-14,16-18,26H,3-6,15H2,1-2H3",400.53,Small molecule,210.0,nM,'=',EC50,6.68,5.43,51.97,5,1,9,0.38,30,4,1,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
CHEMBL4858248,Cc1cc2ncc(-c3ccc(OC(C)C)cc3)n2cc1-c1ccc(OC(C)C)cc1,C26H28N2O2,MJQQLLCMNOALHJ-UHFFFAOYSA-N,"InChI=1S/C26H28N2O2/c1-17(2)29-22-10-6-20(7-11-22)24-16-28-25(15-27-26(28)14-19(24)5)21-8-12-23(13-9-21)30-18(3)4/h6-18H,1-5H3",400.52,Unknown,1.0,nM,'<',EC50,,6.55,35.76,4,0,6,0.37,30,4,1,CHEMBL615051,Lassa virus,Mammarenavirus lassaense
