molecule_chembl_id,smiles,molecular_formula,inchi_key,inchi,molecular_weight,type,standard_value,standard_units,standard_relation,standard_type,pchembl_value,AlogP,polar_surface_area,hba,hbd,rotatable_bonds,qed_weighted,heavy_atoms,aromatic_rings,ro5_violations,Target ChEMBL ID,Target Name,Target Organism
CHEMBL1632517,COc1ccc(N2CCN(C(=O)Cc3csc4nc(-c5ccc(F)cc5)cn34)CC2)cc1,C24H23FN4O2S,ZKDXIJNUPLELLM-UHFFFAOYSA-N,"InChI=1S/C24H23FN4O2S/c1-31-21-8-6-19(7-9-21)27-10-12-28(13-11-27)23(30)14-20-16-32-24-26-22(15-29(20)24)17-2-4-18(25)5-3-17/h2-9,15-16H,10-14H2,1H3",450.54,Small molecule,0.0,%,'=',Inhibition,,4.1,50.08,6.0,0.0,5.0,0.46,32.0,4.0,0.0,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
CHEMBL1631748,O=c1c(/C=N/Cc2ccco2)c(CSc2ccc(Cl)cc2)[nH]n1-c1nc2ccccc2s1,C23H17ClN4O2S2,MCVUVXZGPCCVIY-DHRITJCHSA-N,"InChI=1S/C23H17ClN4O2S2/c24-15-7-9-17(10-8-15)31-14-20-18(13-25-12-16-4-3-11-30-16)22(29)28(27-20)23-26-19-5-1-2-6-21(19)32-23/h1-11,13,27H,12,14H2/b25-13+",481.0,Small molecule,,%,,Inhibition,,5.93,76.18,7.0,1.0,7.0,0.23,32.0,5.0,1.0,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
CHEMBL1630962,CC(C)[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@@H](N)CSSC[C@@H](C(=O)O)NC1=O,C25H35N5O6S2,RNYSLTKEMLNTBH-FSGKZVOOSA-N,"InChI=1S/C25H35N5O6S2/c1-14(2)20-23(33)28-18(25(35)36)13-38-37-12-16(26)24(34)30-10-6-9-19(30)22(32)27-17(21(31)29-20)11-15-7-4-3-5-8-15/h3-5,7-8,14,16-20H,6,9-13,26H2,1-2H3,(H,27,32)(H,28,33)(H,29,31)(H,35,36)/t16-,17-,18-,19+,20-/m0/s1",565.72,Protein,,%,,Inhibition,,0.14,170.93,8.0,5.0,4.0,0.32,38.0,1.0,1.0,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
CHEMBL1630962,CC(C)[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@@H](N)CSSC[C@@H](C(=O)O)NC1=O,C25H35N5O6S2,RNYSLTKEMLNTBH-FSGKZVOOSA-N,"InChI=1S/C25H35N5O6S2/c1-14(2)20-23(33)28-18(25(35)36)13-38-37-12-16(26)24(34)30-10-6-9-19(30)22(32)27-17(21(31)29-20)11-15-7-4-3-5-8-15/h3-5,7-8,14,16-20H,6,9-13,26H2,1-2H3,(H,27,32)(H,28,33)(H,29,31)(H,35,36)/t16-,17-,18-,19+,20-/m0/s1",565.72,Protein,,%,,Inhibition,,0.14,170.93,8.0,5.0,4.0,0.32,38.0,1.0,1.0,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
CHEMBL1631748,O=c1c(/C=N/Cc2ccco2)c(CSc2ccc(Cl)cc2)[nH]n1-c1nc2ccccc2s1,C23H17ClN4O2S2,MCVUVXZGPCCVIY-DHRITJCHSA-N,"InChI=1S/C23H17ClN4O2S2/c24-15-7-9-17(10-8-15)31-14-20-18(13-25-12-16-4-3-11-30-16)22(29)28(27-20)23-26-19-5-1-2-6-21(19)32-23/h1-11,13,27H,12,14H2/b25-13+",481.0,Small molecule,,%,,Inhibition,,5.93,76.18,7.0,1.0,7.0,0.23,32.0,5.0,1.0,CHEMBL2111407,Integrin alpha-V/beta-1,Homo sapiens
CHEMBL1631622,O=C(C(Cc1ccccc1)NS(=O)(=O)c1ccc2nsnc2c1)N1CCC2(CC1)OCCO2,C22H24N4O5S2,VTFLWEKLXCMLCU-UHFFFAOYSA-N,"InChI=1S/C22H24N4O5S2/c27-21(26-10-8-22(9-11-26)30-12-13-31-22)20(14-16-4-2-1-3-5-16)25-33(28,29)17-6-7-18-19(15-17)24-32-23-18/h1-7,15,20,25H,8-14H2",488.59,Small molecule,6.0,%,'=',Inhibition,,1.95,110.72,8.0,1.0,6.0,0.56,33.0,3.0,0.0,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
CHEMBL1631624,O=C(C(Cc1ccccc1)NS(=O)(=O)c1ccc2nsnc2c1)N1CCn2c1nc1ccccc12,C24H20N6O3S2,BNJICQAIXJRZCR-UHFFFAOYSA-N,"InChI=1S/C24H20N6O3S2/c31-23(30-13-12-29-22-9-5-4-8-19(22)25-24(29)30)21(14-16-6-2-1-3-7-16)28-35(32,33)17-10-11-18-20(15-17)27-34-26-18/h1-11,15,21,28H,12-14H2",504.6,Small molecule,0.0,%,'=',Inhibition,,2.98,110.08,8.0,1.0,6.0,0.38,35.0,5.0,1.0,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
CHEMBL1631625,CCC1CCCCN1CCNC(=O)C(Cc1ccccc1)NS(=O)(=O)c1ccc2nsnc2c1,C24H31N5O3S2,GTQBBIGLKRCDMK-UHFFFAOYSA-N,"InChI=1S/C24H31N5O3S2/c1-2-19-10-6-7-14-29(19)15-13-25-24(30)23(16-18-8-4-3-5-9-18)28-34(31,32)20-11-12-21-22(17-20)27-33-26-21/h3-5,8-9,11-12,17,19,23,28H,2,6-7,10,13-16H2,1H3,(H,25,30)",501.68,Small molecule,0.0,%,'=',Inhibition,,2.96,104.29,7.0,2.0,10.0,0.44,34.0,3.0,1.0,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
CHEMBL1631626,O=C(NCc1ccccc1Cl)C(Cc1ccccc1)NS(=O)(=O)c1cccc2cccnc12,C25H22ClN3O3S,TVEHYAVOBBKKBX-UHFFFAOYSA-N,"InChI=1S/C25H22ClN3O3S/c26-21-13-5-4-10-20(21)17-28-25(30)22(16-18-8-2-1-3-9-18)29-33(31,32)23-14-6-11-19-12-7-15-27-24(19)23/h1-15,22,29H,16-17H2,(H,28,30)",479.99,Small molecule,21.4,%,'=',Inhibition,,4.09,88.16,4.0,2.0,8.0,0.4,33.0,4.0,0.0,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
CHEMBL1631627,O=C(NCc1ccc(Cl)cc1)C(Cc1ccccc1)NS(=O)(=O)c1cccc2cccnc12,C25H22ClN3O3S,CSMAMECUZJQCNJ-UHFFFAOYSA-N,"InChI=1S/C25H22ClN3O3S/c26-21-13-11-19(12-14-21)17-28-25(30)22(16-18-6-2-1-3-7-18)29-33(31,32)23-10-4-8-20-9-5-15-27-24(20)23/h1-15,22,29H,16-17H2,(H,28,30)",479.99,Small molecule,9.1,%,'=',Inhibition,,4.09,88.16,4.0,2.0,8.0,0.4,33.0,4.0,0.0,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
CHEMBL1631734,COc1ccc(OC)c(CNC(=O)C2CCCN(c3ncnc4onc(C)c34)C2)c1,C21H25N5O4,CDVMDHHSQHQEDO-UHFFFAOYSA-N,"InChI=1S/C21H25N5O4/c1-13-18-19(23-12-24-21(18)30-25-13)26-8-4-5-14(11-26)20(27)22-10-15-9-16(28-2)6-7-17(15)29-3/h6-7,9,12,14H,4-5,8,10-11H2,1-3H3,(H,22,27)",411.46,Small molecule,0.0,%,'=',Inhibition,,2.48,102.61,8.0,1.0,6.0,0.66,30.0,3.0,0.0,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
CHEMBL1631736,O=C(CCCn1c(=O)c2sccc2n(Cc2ccc(F)cc2Cl)c1=O)NCc1ccco1,C22H19ClFN3O4S,FXYPFYQKNCHESV-UHFFFAOYSA-N,"InChI=1S/C22H19ClFN3O4S/c23-17-11-15(24)6-5-14(17)13-27-18-7-10-32-20(18)21(29)26(22(27)30)8-1-4-19(28)25-12-16-3-2-9-31-16/h2-3,5-7,9-11H,1,4,8,12-13H2,(H,25,28)",475.93,Small molecule,12.2,%,'=',Inhibition,,3.76,86.24,7.0,1.0,8.0,0.42,32.0,4.0,0.0,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
CHEMBL1631749,O=C(Cn1c(=O)n(Cc2ccc3c(c2)OCO3)c(=O)c2ccccc21)NCCc1ccccc1,C26H23N3O5,JJAXRHZATSPGND-UHFFFAOYSA-N,"InChI=1S/C26H23N3O5/c30-24(27-13-12-18-6-2-1-3-7-18)16-28-21-9-5-4-8-20(21)25(31)29(26(28)32)15-19-10-11-22-23(14-19)34-17-33-22/h1-11,14H,12-13,15-17H2,(H,27,30)",457.49,Small molecule,25.9,%,'=',Inhibition,,2.3,91.56,7.0,1.0,7.0,0.46,34.0,4.0,0.0,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
CHEMBL1632507,CC1(C)CC(=O)c2cc(C(=O)NCCCN3CCOCC3)c(=O)n(-c3ccc(Cl)cc3)c2C1,C25H30ClN3O4,UOCJVIJZMYGWIT-UHFFFAOYSA-N,"InChI=1S/C25H30ClN3O4/c1-25(2)15-21-19(22(30)16-25)14-20(24(32)29(21)18-6-4-17(26)5-7-18)23(31)27-8-3-9-28-10-12-33-13-11-28/h4-7,14H,3,8-13,15-16H2,1-2H3,(H,27,31)",471.99,Small molecule,18.0,%,'=',Inhibition,,3.1,80.64,6.0,1.0,6.0,0.65,33.0,2.0,0.0,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
CHEMBL1632510,O=C(CSc1nc2ccccc2n1S(=O)(=O)c1ccc(Cl)cc1)NCCc1ccccc1,C23H20ClN3O3S2,GDEFZYZCPQWCAB-UHFFFAOYSA-N,"InChI=1S/C23H20ClN3O3S2/c24-18-10-12-19(13-11-18)32(29,30)27-21-9-5-4-8-20(21)26-23(27)31-16-22(28)25-15-14-17-6-2-1-3-7-17/h1-13H,14-16H2,(H,25,28)",486.02,Small molecule,13.6,%,'=',Inhibition,,4.38,81.06,6.0,1.0,8.0,0.37,32.0,4.0,0.0,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
CHEMBL1632514,O=C(N/N=C1\C(=O)N(CN(Cc2ccccc2)Cc2ccccc2)c2ccccc21)c1cccs1,C28H24N4O2S,YREWIQAJQWFRGB-WCTVFOPTSA-N,"InChI=1S/C28H24N4O2S/c33-27(25-16-9-17-35-25)30-29-26-23-14-7-8-15-24(23)32(28(26)34)20-31(18-21-10-3-1-4-11-21)19-22-12-5-2-6-13-22/h1-17H,18-20H2,(H,30,33)/b29-26-",480.59,Small molecule,3.8,%,'=',Inhibition,,4.89,65.01,5.0,1.0,8.0,0.37,35.0,4.0,0.0,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
CHEMBL1631748,O=c1c(/C=N/Cc2ccco2)c(CSc2ccc(Cl)cc2)[nH]n1-c1nc2ccccc2s1,C23H17ClN4O2S2,MCVUVXZGPCCVIY-DHRITJCHSA-N,"InChI=1S/C23H17ClN4O2S2/c24-15-7-9-17(10-8-15)31-14-20-18(13-25-12-16-4-3-11-30-16)22(29)28(27-20)23-26-19-5-1-2-6-21(19)32-23/h1-11,13,27H,12,14H2/b25-13+",481.0,Small molecule,,%,,Inhibition,,5.93,76.18,7.0,1.0,7.0,0.23,32.0,5.0,1.0,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
CHEMBL1630982,O=C(NCc1ccc2c(c1)OCO2)C(Cc1ccccc1)NS(=O)(=O)c1cccc2cccnc12,C26H23N3O5S,RBKAYBAQPXQFML-UHFFFAOYSA-N,"InChI=1S/C26H23N3O5S/c30-26(28-16-19-11-12-22-23(15-19)34-17-33-22)21(14-18-6-2-1-3-7-18)29-35(31,32)24-10-4-8-20-9-5-13-27-25(20)24/h1-13,15,21,29H,14,16-17H2,(H,28,30)",489.55,Small molecule,,%,,Inhibition,,3.17,106.62,6.0,2.0,8.0,0.39,35.0,4.0,0.0,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
CHEMBL1630962,CC(C)[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@@H](N)CSSC[C@@H](C(=O)O)NC1=O,C25H35N5O6S2,RNYSLTKEMLNTBH-FSGKZVOOSA-N,"InChI=1S/C25H35N5O6S2/c1-14(2)20-23(33)28-18(25(35)36)13-38-37-12-16(26)24(34)30-10-6-9-19(30)22(32)27-17(21(31)29-20)11-15-7-4-3-5-8-15/h3-5,7-8,14,16-20H,6,9-13,26H2,1-2H3,(H,27,32)(H,28,33)(H,29,31)(H,35,36)/t16-,17-,18-,19+,20-/m0/s1",565.72,Protein,,%,,Inhibition,,0.14,170.93,8.0,5.0,4.0,0.32,38.0,1.0,1.0,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
CHEMBL1630982,O=C(NCc1ccc2c(c1)OCO2)C(Cc1ccccc1)NS(=O)(=O)c1cccc2cccnc12,C26H23N3O5S,RBKAYBAQPXQFML-UHFFFAOYSA-N,"InChI=1S/C26H23N3O5S/c30-26(28-16-19-11-12-22-23(15-19)34-17-33-22)21(14-18-6-2-1-3-7-18)29-35(31,32)24-10-4-8-20-9-5-13-27-25(20)24/h1-13,15,21,29H,14,16-17H2,(H,28,30)",489.55,Small molecule,,%,,Inhibition,,3.17,106.62,6.0,2.0,8.0,0.39,35.0,4.0,0.0,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
CHEMBL1631748,O=c1c(/C=N/Cc2ccco2)c(CSc2ccc(Cl)cc2)[nH]n1-c1nc2ccccc2s1,C23H17ClN4O2S2,MCVUVXZGPCCVIY-DHRITJCHSA-N,"InChI=1S/C23H17ClN4O2S2/c24-15-7-9-17(10-8-15)31-14-20-18(13-25-12-16-4-3-11-30-16)22(29)28(27-20)23-26-19-5-1-2-6-21(19)32-23/h1-11,13,27H,12,14H2/b25-13+",481.0,Small molecule,,%,,Inhibition,,5.93,76.18,7.0,1.0,7.0,0.23,32.0,5.0,1.0,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
CHEMBL1630962,CC(C)[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@@H](N)CSSC[C@@H](C(=O)O)NC1=O,C25H35N5O6S2,RNYSLTKEMLNTBH-FSGKZVOOSA-N,"InChI=1S/C25H35N5O6S2/c1-14(2)20-23(33)28-18(25(35)36)13-38-37-12-16(26)24(34)30-10-6-9-19(30)22(32)27-17(21(31)29-20)11-15-7-4-3-5-8-15/h3-5,7-8,14,16-20H,6,9-13,26H2,1-2H3,(H,27,32)(H,28,33)(H,29,31)(H,35,36)/t16-,17-,18-,19+,20-/m0/s1",565.72,Protein,,%,,Inhibition,,0.14,170.93,8.0,5.0,4.0,0.32,38.0,1.0,1.0,CHEMBL2111407,Integrin alpha-V/beta-1,Homo sapiens
CHEMBL1630964,O=C(NCc1cccnc1)C(Cc1ccccc1)NS(=O)(=O)c1cccc2nsnc12,C21H19N5O3S2,AHAVCFVTEOPZSB-UHFFFAOYSA-N,"InChI=1S/C21H19N5O3S2/c27-21(23-14-16-8-5-11-22-13-16)18(12-15-6-2-1-3-7-15)26-31(28,29)19-10-4-9-17-20(19)25-30-24-17/h1-11,13,18,26H,12,14H2,(H,23,27)",453.55,Small molecule,35.0,%,'=',Inhibition,,2.29,113.94,7.0,2.0,8.0,0.42,31.0,4.0,0.0,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
CHEMBL1630967,COc1ccc([N+](=O)[O-])cc1NC(=O)C(Cc1ccccc1)NS(=O)(=O)c1cccc2nsnc12,C22H19N5O6S2,WKLCIWPKZDCOQF-UHFFFAOYSA-N,"InChI=1S/C22H19N5O6S2/c1-33-19-11-10-15(27(29)30)13-17(19)23-22(28)18(12-14-6-3-2-4-7-14)26-35(31,32)20-9-5-8-16-21(20)25-34-24-16/h2-11,13,18,26H,12H2,1H3,(H,23,28)",513.56,Small molecule,8.0,%,'=',Inhibition,,3.14,153.42,9.0,2.0,9.0,0.26,35.0,4.0,1.0,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
CHEMBL1630991,Cc1ccc(CNC(=O)C(Cc2ccccc2)NS(=O)(=O)c2cccc3cccnc23)cc1,C26H25N3O3S,GBVWBZQUKMHNTR-UHFFFAOYSA-N,"InChI=1S/C26H25N3O3S/c1-19-12-14-21(15-13-19)18-28-26(30)23(17-20-7-3-2-4-8-20)29-33(31,32)24-11-5-9-22-10-6-16-27-25(22)24/h2-16,23,29H,17-18H2,1H3,(H,28,30)",459.57,Small molecule,0.0,%,'=',Inhibition,,3.75,88.16,4.0,2.0,8.0,0.42,33.0,4.0,0.0,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
CHEMBL1630987,O=C(NCc1ccccc1)C(Cc1ccccc1)NS(=O)(=O)c1cccc2cccnc12,C25H23N3O3S,QXESJZFDLWTTPT-UHFFFAOYSA-N,"InChI=1S/C25H23N3O3S/c29-25(27-18-20-11-5-2-6-12-20)22(17-19-9-3-1-4-10-19)28-32(30,31)23-15-7-13-21-14-8-16-26-24(21)23/h1-16,22,28H,17-18H2,(H,27,29)",445.54,Small molecule,11.2,%,'=',Inhibition,,3.44,88.16,4.0,2.0,8.0,0.43,32.0,4.0,0.0,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
CHEMBL1630989,Cc1cc(NC(=O)C(Cc2ccccc2)NS(=O)(=O)c2cccc3cccnc23)no1,C22H20N4O4S,ARDFQGGIRARAHA-UHFFFAOYSA-N,"InChI=1S/C22H20N4O4S/c1-15-13-20(25-30-15)24-22(27)18(14-16-7-3-2-4-8-16)26-31(28,29)19-11-5-9-17-10-6-12-23-21(17)19/h2-13,18,26H,14H2,1H3,(H,24,25,27)",436.49,Small molecule,9.6,%,'=',Inhibition,,3.06,114.19,6.0,2.0,7.0,0.46,31.0,4.0,0.0,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
CHEMBL1507832,O=C(CC(NS(=O)(=O)c1ccc(Cl)cc1)c1ccco1)NCc1cccnc1,C19H18ClN3O4S,DFCKLWYHRRMRBY-UHFFFAOYSA-N,"InChI=1S/C19H18ClN3O4S/c20-15-5-7-16(8-6-15)28(25,26)23-17(18-4-2-10-27-18)11-19(24)22-13-14-3-1-9-21-12-14/h1-10,12,17,23H,11,13H2,(H,22,24)",419.89,Small molecule,9.6,%,'=',Inhibition,,3.05,101.3,5.0,2.0,8.0,0.58,28.0,3.0,0.0,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
CHEMBL1630975,O=C(NCc1ccccc1Cl)C(Cc1ccccc1)NS(=O)(=O)c1cccc2nsnc12,C22H19ClN4O3S2,CDTGUERHUHJUFI-UHFFFAOYSA-N,"InChI=1S/C22H19ClN4O3S2/c23-17-10-5-4-9-16(17)14-24-22(28)19(13-15-7-2-1-3-8-15)27-32(29,30)20-12-6-11-18-21(20)26-31-25-18/h1-12,19,27H,13-14H2,(H,24,28)",487.01,Small molecule,0.0,%,'=',Inhibition,,3.55,101.05,6.0,2.0,8.0,0.4,32.0,4.0,0.0,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
CHEMBL1630976,CCOC(=O)N1CCC(NC(=O)C(Cc2ccccc2)NS(=O)(=O)c2cccc3nsnc23)CC1,C23H27N5O5S2,ZIWKIBAICHNEQS-UHFFFAOYSA-N,"InChI=1S/C23H27N5O5S2/c1-2-33-23(30)28-13-11-17(12-14-28)24-22(29)19(15-16-7-4-3-5-8-16)27-35(31,32)20-10-6-9-18-21(20)26-34-25-18/h3-10,17,19,27H,2,11-15H2,1H3,(H,24,29)",517.63,Small molecule,0.0,%,'=',Inhibition,,2.32,130.59,8.0,2.0,8.0,0.47,35.0,3.0,1.0,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
CHEMBL1630983,COc1ccc(NC(=O)C(Cc2ccccc2)NS(=O)(=O)c2cccc3cccnc23)c(OC)c1,C26H25N3O5S,BCXRZGFHZUTQRD-UHFFFAOYSA-N,"InChI=1S/C26H25N3O5S/c1-33-20-13-14-21(23(17-20)34-2)28-26(30)22(16-18-8-4-3-5-9-18)29-35(31,32)24-12-6-10-19-11-7-15-27-25(19)24/h3-15,17,22,29H,16H2,1-2H3,(H,28,30)",491.57,Small molecule,22.5,%,'=',Inhibition,,3.78,106.62,6.0,2.0,9.0,0.37,35.0,4.0,0.0,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
CHEMBL1630962,CC(C)[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@@H](N)CSSC[C@@H](C(=O)O)NC1=O,C25H35N5O6S2,RNYSLTKEMLNTBH-FSGKZVOOSA-N,"InChI=1S/C25H35N5O6S2/c1-14(2)20-23(33)28-18(25(35)36)13-38-37-12-16(26)24(34)30-10-6-9-19(30)22(32)27-17(21(31)29-20)11-15-7-4-3-5-8-15/h3-5,7-8,14,16-20H,6,9-13,26H2,1-2H3,(H,27,32)(H,28,33)(H,29,31)(H,35,36)/t16-,17-,18-,19+,20-/m0/s1",565.72,Protein,53.0,%,'=',Inhibition,,0.14,170.93,8.0,5.0,4.0,0.32,38.0,1.0,1.0,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
CHEMBL1630982,O=C(NCc1ccc2c(c1)OCO2)C(Cc1ccccc1)NS(=O)(=O)c1cccc2cccnc12,C26H23N3O5S,RBKAYBAQPXQFML-UHFFFAOYSA-N,"InChI=1S/C26H23N3O5S/c30-26(28-16-19-11-12-22-23(15-19)34-17-33-22)21(14-18-6-2-1-3-7-18)29-35(31,32)24-10-4-8-20-9-5-13-27-25(20)24/h1-13,15,21,29H,14,16-17H2,(H,28,30)",489.55,Small molecule,46.5,%,'=',Inhibition,,3.17,106.62,6.0,2.0,8.0,0.39,35.0,4.0,0.0,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
CHEMBL1630966,NS(=O)(=O)c1ccc(CCNC(=O)C(Cc2ccccc2)NS(=O)(=O)c2cccc3nsnc23)cc1,C23H23N5O5S3,JWSUXYYWBYXPLG-UHFFFAOYSA-N,"InChI=1S/C23H23N5O5S3/c24-35(30,31)18-11-9-16(10-12-18)13-14-25-23(29)20(15-17-5-2-1-3-6-17)28-36(32,33)21-8-4-7-19-22(21)27-34-26-19/h1-12,20,28H,13-15H2,(H,25,29)(H2,24,30,31)",545.67,Small molecule,9.6,%,'=',Inhibition,,1.59,161.21,8.0,3.0,10.0,0.27,36.0,4.0,1.0,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
CHEMBL1630978,O=C(NCc1ccc2c(c1)OCO2)C(Cc1ccccc1)NS(=O)(=O)c1cccc2nsnc12,C23H20N4O5S2,ZLFKRVWFHLDWKP-UHFFFAOYSA-N,"InChI=1S/C23H20N4O5S2/c28-23(24-13-16-9-10-19-20(12-16)32-14-31-19)18(11-15-5-2-1-3-6-15)27-34(29,30)21-8-4-7-17-22(21)26-33-25-17/h1-10,12,18,27H,11,13-14H2,(H,24,28)",496.57,Small molecule,0.0,%,'=',Inhibition,,2.63,119.51,8.0,2.0,8.0,0.38,34.0,4.0,0.0,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
CHEMBL1631631,O=C(C(Cc1ccccc1)NS(=O)(=O)c1cccc2cccnc12)N1CCOCC1,C22H23N3O4S,JMTKHMHVSYWLFC-UHFFFAOYSA-N,"InChI=1S/C22H23N3O4S/c26-22(25-12-14-29-15-13-25)19(16-17-6-2-1-3-7-17)24-30(27,28)20-10-4-8-18-9-5-11-23-21(18)20/h1-11,19,24H,12-16H2",425.51,Small molecule,4.5,%,'=',Inhibition,,1.98,88.6,5.0,1.0,6.0,0.65,30.0,3.0,0.0,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
CHEMBL1631632,COc1cccc(CNC(=O)C(Cc2ccccc2)NS(=O)(=O)c2cccc3cccnc23)c1,C26H25N3O4S,BHXGRIUNHJHVNX-UHFFFAOYSA-N,"InChI=1S/C26H25N3O4S/c1-33-22-13-5-10-20(16-22)18-28-26(30)23(17-19-8-3-2-4-9-19)29-34(31,32)24-14-6-11-21-12-7-15-27-25(21)24/h2-16,23,29H,17-18H2,1H3,(H,28,30)",475.57,Small molecule,0.8,%,'=',Inhibition,,3.45,97.39,5.0,2.0,9.0,0.39,34.0,4.0,0.0,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
CHEMBL1631727,O=C(NCCc1ccc(Cl)cc1)C1CCCN(c2ncnc3onc(-c4ccc(F)cc4)c23)C1,C25H23ClFN5O2,XKNTVHGPROYVQU-UHFFFAOYSA-N,"InChI=1S/C25H23ClFN5O2/c26-19-7-3-16(4-8-19)11-12-28-24(33)18-2-1-13-32(14-18)23-21-22(17-5-9-20(27)10-6-17)31-34-25(21)30-15-29-23/h3-10,15,18H,1-2,11-14H2,(H,28,33)",479.94,Small molecule,14.5,%,'=',Inhibition,,4.65,84.15,6.0,1.0,6.0,0.43,34.0,4.0,0.0,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
CHEMBL1631733,Cc1noc2ncnc(N3CCCC(C(=O)NCc4ccc5c(c4)OCO5)C3)c12,C20H21N5O4,JIVLQWFSTDHNDX-UHFFFAOYSA-N,"InChI=1S/C20H21N5O4/c1-12-17-18(22-10-23-20(17)29-24-12)25-6-2-3-14(9-25)19(26)21-8-13-4-5-15-16(7-13)28-11-27-15/h4-5,7,10,14H,2-3,6,8-9,11H2,1H3,(H,21,26)",395.42,Small molecule,3.0,%,'=',Inhibition,,2.19,102.61,8.0,1.0,4.0,0.72,29.0,3.0,0.0,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
CHEMBL1632509,COc1ccc(CCNC(=O)CN(CCc2ccccc2)S(=O)(=O)c2ccccc2)cc1OC,C26H30N2O5S,QLIJNHDCSKNFAR-UHFFFAOYSA-N,"InChI=1S/C26H30N2O5S/c1-32-24-14-13-22(19-25(24)33-2)15-17-27-26(29)20-28(18-16-21-9-5-3-6-10-21)34(30,31)23-11-7-4-8-12-23/h3-14,19H,15-18,20H2,1-2H3,(H,27,29)",482.6,Small molecule,15.2,%,'=',Inhibition,,3.3,84.94,5.0,1.0,12.0,0.43,34.0,3.0,0.0,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
CHEMBL1630982,O=C(NCc1ccc2c(c1)OCO2)C(Cc1ccccc1)NS(=O)(=O)c1cccc2cccnc12,C26H23N3O5S,RBKAYBAQPXQFML-UHFFFAOYSA-N,"InChI=1S/C26H23N3O5S/c30-26(28-16-19-11-12-22-23(15-19)34-17-33-22)21(14-18-6-2-1-3-7-18)29-35(31,32)24-10-4-8-20-9-5-13-27-25(20)24/h1-13,15,21,29H,14,16-17H2,(H,28,30)",489.55,Small molecule,1.6,nM,'=',EC50,8.8,3.17,106.62,6.0,2.0,8.0,0.39,35.0,4.0,0.0,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
CHEMBL1631618,O=C(NCc1cccs1)C(Cc1ccccc1)NS(=O)(=O)c1ccc2nsnc2c1,C20H18N4O3S3,JAWWTEWTINNUOD-UHFFFAOYSA-N,"InChI=1S/C20H18N4O3S3/c25-20(21-13-15-7-4-10-28-15)19(11-14-5-2-1-3-6-14)24-30(26,27)16-8-9-17-18(12-16)23-29-22-17/h1-10,12,19,24H,11,13H2,(H,21,25)",458.59,Small molecule,2.5,nM,'=',EC50,8.6,2.96,101.05,7.0,2.0,8.0,0.42,30.0,4.0,0.0,CHEMBL1907598,Integrin alpha-V/beta-3,Homo sapiens
