Smiles,Standard Value,Standard Units,Standard Type,Standard Relation,pChEMBL Value,Molecule ChEMBL ID,Molecular Weight,AlogP,Target ChEMBL ID,Target Name,Target Organism
CCN1CCN(Cc2nc3ccccc3c(=O)n2-c2ccccc2F)CC1,,,FC,,,CHEMBL3344437,366.44,2.66,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
O=c1c2cc([N+](=O)[O-])ccc2nc(CN2CCCCC2)n1-c1ccccc1F,0.4,,FC,'=',,CHEMBL3183411,382.4,3.42,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
CCN1CCN(Cc2nc3ccc([N+](=O)[O-])cc3c(=O)n2Cc2ccccc2)CC1,,,FC,,,CHEMBL3344450,407.47,2.49,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
Nc1nccc2c1ncn2[C@@H]1[C@@H](O)[C@@H](O)[C@H]2C[C@H]21,,,Activity,,,CHEMBL4101868,246.27,-0.07,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
C=C1CC2OC3[C@H]4C(C[C@@H](C)[C@@H](OC(C)=O)[C@@H]24)[C@@H](C)CO[C@@]3(C)CC[C@H]1OO,,,Activity,,,CHEMBL463297,394.51,3.6,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
CSc1c(C(N)=O)ncn1C1O[C@H](CO)[C@@H](O)[C@H]1O,0.0017,M,ED50,'>',,CHEMBL605015,289.31,-1.68,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
NC(=O)c1cn([C@@H]2C=C(CO)[C@@H](O)[C@H]2O)cn1,100000.0,nM,IC50,'>',,CHEMBL381539,239.23,-1.82,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
CCN1CCN(Cc2nc3ccc(C(=O)N(C)C)cc3c(=O)n2-c2ccccc2)CC1,25000.0,nM,EC50,'>',,CHEMBL3344443,419.53,2.23,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
CCN1CCN(Cc2nc3ccc(-c4cccnc4)cc3c(=O)n2-c2ccccc2)CC1,25000.0,nM,EC50,'>',,CHEMBL3344445,425.54,3.59,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
CCOc1ccccc1-c1cc(C(=O)NC/C=C/S(C)(=O)=O)n[nH]1,300.0,nM,EC50,'=',6.52,CHEMBL5594644,349.41,1.76,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
CCN1CCN(Cc2nc3ccc([N+](=O)[O-])cc3c(=O)n2-c2ccccc2F)CC1,300.0,nM,EC50,'=',6.52,CHEMBL1399083,411.44,2.57,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
CCN1CCN(Cc2nc3ccc([N+](=O)[O-])cc3c(=O)n2-c2ccccc2F)CC1,,,FC,,,CHEMBL1399083,411.44,2.57,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
COc1ccc(NC(=O)c2cc([N+](=O)[O-])ccc2/N=C2\CN(C)CCN2C)cc1,,%,Inhibition,,,CHEMBL3183844,397.44,2.76,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
CN1CCN(C)/C(=N/c2ccc([N+](=O)[O-])cc2C(=O)Nc2ccccc2)C1,,%,Inhibition,,,CHEMBL3186763,367.41,2.75,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
CN1CCN(C)/C(=N/c2ccc([N+](=O)[O-])cc2C(=O)Nc2ccccc2)C1,127.0,%,Survival,'=',,CHEMBL3186763,367.41,2.75,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
CN1CCN(C)/C(=N/c2ccc([N+](=O)[O-])cc2C(=O)Nc2ccccc2)C1,66000.0,nM,EC50,'=',4.18,CHEMBL3186763,367.41,2.75,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
CCN1CCN(Cc2nc3ccc(-c4nnn[nH]4)cc3c(=O)n2-c2ccccc2)CC1,25000.0,nM,EC50,'>',,CHEMBL3344441,416.49,1.7,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
CCN1CCN(Cc2nc3ccc([N+](=O)[O-])cc3c(=O)n2-c2cccc(F)c2)CC1,400.0,nM,EC50,'=',6.4,CHEMBL3182305,411.44,2.57,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
CCN1CCN(Cc2nc3ccc([N+](=O)[O-])cc3c(=O)n2-c2ccc(F)cc2)CC1,800.0,nM,EC50,'=',6.1,CHEMBL3184211,411.44,2.57,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
O=c1c2cc([N+](=O)[O-])ccc2nc(CN2CCCNC2)n1-c1ccccc1,1100.0,nM,EC50,'=',5.96,CHEMBL3184344,365.39,2.05,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
Nc1nccc2c1ncn2C1=CC[C@@H](O)[C@H]1O,,,Activity,,,CHEMBL4565849,232.24,-0.02,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
Nc1nc(F)cc2c1ncn2C1=C[C@H](CO)[C@@H](O)[C@H]1O,,,Activity,,,CHEMBL5275097,280.26,-0.66,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
CN(C)CC(=O)c1ccc2sc3ccc(C(=O)CN(C)C)cc3c2c1.Cl,,%,Inhibition,,,CHEMBL3273729,390.94,3.54,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
Nc1ncc(Br)c2c1ncn2[C@@H]1C(F)=C[C@@H](O)[C@H]1O,,,Activity,,,CHEMBL4874341,329.13,0.91,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
CN1CCN(C)/C(=N/c2ccc([N+](=O)[O-])cc2C(=O)NCc2ccccc2)C1,3700.0,nM,EC50,'=',5.43,CHEMBL3342036,381.44,2.43,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
CN1CCN(C)/C(=N/c2cc(F)ccc2C(=O)Nc2ccccc2)C1,25000.0,nM,EC50,'>',,CHEMBL3342039,340.4,2.99,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
CN1CCN(C)/C(=N/c2ccc(F)cc2C(=O)Nc2ccccc2)C1,6400.0,nM,EC50,'=',5.19,CHEMBL3183397,340.4,2.99,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
CN1CCN(C)/C(=N/c2cc(F)c(F)cc2C(=O)Nc2ccccc2)C1,4400.0,nM,EC50,'=',5.36,CHEMBL3342040,358.39,3.12,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
CCN1CCN(Cc2nc3ccc(C(=O)O)cc3c(=O)n2-c2ccccc2)CC1,,,FC,,,CHEMBL3344440,392.46,2.22,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
O=c1c2cc([N+](=O)[O-])ccc2nc(CN2CCCNCC2)n1-c1ccccc1,,,FC,,,CHEMBL3186385,379.42,2.09,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
COc1cccc(NC(=O)c2cc([N+](=O)[O-])ccc2/N=C2\CN(C)CCN2C)c1,,,FC,,,CHEMBL3342032,397.44,2.76,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
CN1CCN(C)/C(=N/c2ccc([N+](=O)[O-])cc2C(=O)Nc2cccc(F)c2)C1,,,FC,,,CHEMBL3342033,385.4,2.89,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
CN1CCN(C)/C(=N/c2ccc(C(F)(F)F)cc2C(=O)Nc2ccccc2)C1,,,FC,,,CHEMBL3342041,390.41,3.86,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
CN1CCN(C)/C(=N/c2cc(F)c(C#N)cc2C(=O)Nc2ccccc2)C1,,,FC,,,CHEMBL3342042,365.41,2.86,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
CN1CCN(C)/C(=N/c2ccc(C#N)cc2C(=O)Nc2cccc(F)c2)C1,1.4,,FC,'>',,CHEMBL3184472,365.41,2.86,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
Nc1ncnc2c1ncn2[C@@H]1C[C@H]([C@@H](O)CO)[C@@H](O)[C@H]1O,,,Activity,,,CHEMBL4227895,295.3,-1.96,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
CCN1CCN(Cc2nc3ccc([N+](=O)[O-])cc3c(=O)n2-c2ccccc2)CC1,7.8,,FC,'>',,CHEMBL3188049,393.45,2.43,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
CCN1CCN(Cc2nc3ccc(-c4ccccn4)cc3c(=O)n2-c2ccccc2)CC1,,,FC,,,CHEMBL3344444,425.54,3.59,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
CN1CCN(Cc2nc3ccc([N+](=O)[O-])cc3c(=O)n2-c2ccccc2F)CC1,7.1,,FC,'=',,CHEMBL3186609,397.41,2.18,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
CC(C)N1CCN(Cc2nc3ccc([N+](=O)[O-])cc3c(=O)n2-c2ccccc2F)CC1,,,FC,,,CHEMBL3188318,425.46,2.96,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
O=C1CN(Cc2nc3ccc([N+](=O)[O-])cc3c(=O)n2-c2ccccc2F)CCN1,,,FC,,,CHEMBL3344447,397.37,1.36,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
COc1ccc(-n2c(CN3CCNCC3)nc3ccc([N+](=O)[O-])cc3c2=O)cc1,7.4,,FC,'>',,CHEMBL3183668,395.42,1.71,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
CN1CCN(C)/C(=N/c2ccc([N+](=O)[O-])cc2C(=O)Nc2ccsc2)C1,,,FC,,,CHEMBL3342030,373.44,2.82,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
CN1CCN(C)/C(=N/c2ccc([N+](=O)[O-])cc2C(=O)Nc2ccc(F)cc2)C1,,,FC,,,CHEMBL3342034,385.4,2.89,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
CN1CCN(C)/C(=N/c2ccc([N+](=O)[O-])cc2C(=O)Nc2ccccc2)C1,20.0,nM,EC50,'=',7.7,CHEMBL3186763,367.41,2.75,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
COc1ccc(NC(=O)c2cc([N+](=O)[O-])ccc2/N=C2\CN(C)CCN2C)cc1,16000000.0,,FC,'=',,CHEMBL3183844,397.44,2.76,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
COc1ccc(NC(=O)c2cc([N+](=O)[O-])ccc2/N=C2\CN(C)CCN2C)cc1,,%,Inhibition,,,CHEMBL3183844,397.44,2.76,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
CC(C)(C)C(OCc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]/c1=N\O)c1ccccc1,30.27,%,Inhibition,'=',,CHEMBL5419211,435.48,0.38,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
CC(C)(C)C(OCc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]/c1=N\O)c1ccccc1Cl,95.28,%,Inhibition,'=',,CHEMBL5395310,469.92,1.04,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
CC(C)C(OCc1c[nH]c(=O)[nH]c1=O)c1ccccc1,7.76,%,Activity,'=',,CHEMBL5410516,274.32,1.98,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
CC(C)(C)C(OCc1c[nH]c(=O)[nH]c1=O)c1ccccc1Cl,4.74,%,Activity,'=',,CHEMBL5421535,322.79,3.02,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
CC(OCc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]c1=O)c1ccccc1,5.05,%,Activity,'=',,CHEMBL5427207,378.38,-0.57,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
CC(OCc1cn([C@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]c1=O)c1ccccc1,25.09,%,Activity,'=',,CHEMBL5439666,378.38,-0.57,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
CCC(OCc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]/c1=N\O)c1ccccc1,4.87,%,Activity,'=',,CHEMBL5411436,407.42,-0.25,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
CC(C)(C)C(OCc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]/c1=N\O)c1ccccc1Cl,37630.0,nM,EC50,'=',4.42,CHEMBL5395310,469.92,1.04,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
N=c1[nH]c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)cc1COCc1ccccc1Cl,28.99,%,Inhibition,'=',,CHEMBL5403759,397.82,-0.36,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
CC(C)(C)C(OCc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]c1=N)c1ccccc1Cl,29.3,%,Inhibition,'=',,CHEMBL5400191,453.92,1.22,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
CN1CCN(C)/C(=N/c2ccc([N+](=O)[O-])cc2C(=O)Nc2ccccc2)C1,,%,Inhibition,,,CHEMBL3186763,367.41,2.75,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
COc1ccc(NC(=O)c2cc([N+](=O)[O-])ccc2/N=C2\CN(C)CCN2C)cc1,170.0,nM,EC50,'=',6.77,CHEMBL3183844,397.44,2.76,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
CN1CCN(C)/C(=N/c2ccc([N+](=O)[O-])cc2C(=O)Nc2ccccc2)C1,50000.0,nM,EC50,'>',,CHEMBL3186763,367.41,2.75,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
CCN1CCN(Cc2nc3ccc(S(=O)(=O)O)cc3c(=O)n2-c2ccccc2)CC1,,,FC,,,CHEMBL3344439,428.51,1.77,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
COc1ccccc1-n1c(CN2CCNCC2)nc2ccc([N+](=O)[O-])cc2c1=O,,,FC,,,CHEMBL3344452,395.42,1.71,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
CN(C)c1ccc(-n2c(CN3CCNCC3)nc3ccc([N+](=O)[O-])cc3c2=O)cc1,,,FC,,,CHEMBL3344454,408.46,1.77,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
CCN1CCN(c2nc3ccc([N+](=O)[O-])cc3c(=O)n2-c2ccccc2)CC1,,,FC,,,CHEMBL3344455,379.42,2.44,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
O=c1c2cc([N+](=O)[O-])ccc2nc(CN2CCCCC2)n1-c1ccccc1F,4700.0,nM,EC50,'=',5.33,CHEMBL3183411,382.4,3.42,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
CCN1CCN(Cc2nc3ccc([N+](=O)[O-])cc3c(=O)n2Cc2ccccc2)CC1,25000.0,nM,EC50,'>',,CHEMBL3344450,407.47,2.49,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
O=c1c2cc([N+](=O)[O-])ccc2nc(CN2CCNCC2)n1-c1ccccc1,200.0,nM,EC50,'=',6.7,CHEMBL3181850,365.39,1.7,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
CN(C)c1ccc(-n2c(CN3CCNCC3)nc3ccc([N+](=O)[O-])cc3c2=O)cc1,25000.0,nM,EC50,'>',,CHEMBL3344454,408.46,1.77,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
COC(=O)c1ccc(/N=C2\CN(C)CCN2C)c(C(=O)Nc2ccccc2)c1,2000.0,nM,EC50,'=',5.7,CHEMBL3342044,380.45,2.63,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
COc1ccc(NC(=O)c2cc([N+](=O)[O-])ccc2/N=C2\CN(C)CCN2C)cc1,,,FC,,,CHEMBL3183844,397.44,2.76,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
CCN1CCN(Cc2nc3ccc([N+](=O)[O-])cc3c(=O)n2-c2ccccc2F)CC1,251.0,,FC,'=',,CHEMBL1399083,411.44,2.57,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
NC(=O)c1cn([C@@H]2C=C(CO)[C@@H](O)[C@H]2O)nn1,0.0,,Selectivity index,'=',,CHEMBL203308,240.22,-2.43,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
COC(=O)/C=C/CNC(=O)c1cc(C)cc2c1NC(C)(C)C=C2C,8700.0,nM,EC50,'=',5.06,CHEMBL4791410,328.41,3.06,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
CC1=CC(C)(C)Nc2c(C(=O)NC/C=C/S(C)(=O)=O)cccc21,2000.0,nM,EC50,'=',5.7,CHEMBL4753529,334.44,2.58,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
CN1CCN(C)C2C1=Nc1ccc(C#N)cc1C(=O)N2c1ccccc1,7000.0,nM,EC50,'=',5.16,CHEMBL5072900,345.41,2.45,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
COc1ccc(N2C(=O)c3cc(C#N)cc(-c4ccc(C)nc4)c3N=C3[C@H]2N(C)CCN3C)cc1F,,,Activity,,,CHEMBL5080706,484.54,3.97,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
CN1CCN(C)C2C1=Nc1ccc([N+](=O)[O-])cc1C(=O)N2c1ccc(F)cc1,2.9,,Activity,'=',,CHEMBL5081454,383.38,2.63,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
CN1CCN(C)C2C1=Nc1ccc([N+](=O)[O-])cc1C(=O)N2c1ccccc1,2.6,,Activity,'=',,CHEMBL5080159,365.39,2.49,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
COc1ccc(N2C(=O)c3cc(C#N)cc(-c4ccc(C)nc4)c3N=C3C2N(C)CCN3C)cc1F,5.2,,Activity,'=',,CHEMBL5073057,484.54,3.97,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
NC(=O)c1ncn([C@@H]2C=C(CO)[C@@H](O)[C@H]2O)n1,100000.0,nM,EC50,'>',,CHEMBL204499,240.22,-2.43,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
CN1CCN(C)/C(=N/c2ccc([N+](=O)[O-])cc2C(=O)Nc2ccccc2)C1,17000.0,nM,EC50,'=',4.77,CHEMBL3186763,367.41,2.75,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
CN1CCN(C)/C(=N/c2ccc([N+](=O)[O-])cc2C(=O)Nc2ccccc2)C1,380.0,,Ratio EC50,'=',,CHEMBL3186763,367.41,2.75,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
CN(C)CC(=O)c1ccc2oc3ccc(C(=O)CN(C)C)cc3c2c1.Cl,,%,Inhibition,,,CHEMBL3273709,374.87,3.07,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
Nc1ncc(F)c2c1ncn2[C@@H]1C=C(CCO)[C@@H](O)[C@H]1O,,,Activity,,,CHEMBL3604362,294.29,-0.26,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
Nc1nc(F)cc2c1ncn2[C@@H]1C=C(CO)[C@@H](O)[C@H]1O,,,Activity,,,CHEMBL3604363,280.26,-0.65,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
CN1CCN(C)/C(=N/c2cc(F)c(C#N)cc2C(=O)Nc2ccccc2)C1,400.0,nM,EC50,'=',6.4,CHEMBL3342042,365.41,2.86,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
CC(=O)O[C@H]1[C@H]2C3/C=C(/C)[C@H](O)CC[C@]4(C)OC[C@H](C)C(C[C@H]1C)[C@@H]2C4O3,,,Activity,,,CHEMBL517959,378.51,3.1,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
Nc1ncc(Br)c2c1ncn2[C@H]1C=C[C@H](O)[C@@H]1O,,,Activity,,,CHEMBL4097787,311.14,0.61,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
Nc1ncc(Br)c2c1ncn2[C@@H]1[C@@H](O)[C@@H](O)[C@H]2C[C@H]21,,,Activity,,,CHEMBL4081268,325.17,0.69,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
CN1CCN(C)/C(=N/c2ccc([N+](=O)[O-])cc2C(=O)Nc2ccccc2)C1,40.0,nM,EC50,'=',7.4,CHEMBL3186763,367.41,2.75,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
CCN1CCN(Cc2nc3ccc([N+](=O)[O-])cc3c(=O)n2-c2ccccc2F)CC1,3.0,,FC,'=',,CHEMBL1399083,411.44,2.57,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
CC(O)C(CP(=O)(O)O)OCn1ccc(=O)[nH]c1=O,320.0,ug ml-1,Dose,'=',,CHEMBL14254,294.2,-1.56,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
NC(=O)c1ncn([C@@H]2C=C(CO)[C@@H](O)[C@H]2O)n1,100000.0,nM,IC50,'>',,CHEMBL204499,240.22,-2.43,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
Nc1nccc2c1ncn2C1=C[C@@H](CO)[C@H](O)[C@@H]1O,,,Activity,,,CHEMBL3753489,262.27,-0.8,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
C=C1CC2OC3[C@H]4C(C[C@@H](C)[C@@H](OC(C)=O)[C@@H]24)[C@@H](C)CO[C@@]3(C)CC[C@@H]1O,,,Activity,,,CHEMBL518068,378.51,3.1,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
Nc1ncnc2c1ncn2[C@@H]1C[C@H]([C@H](O)CO)[C@@H](O)[C@H]1O,,,Activity,,,CHEMBL4228979,295.3,-1.96,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
CCN1CCN([C@@H](c2ccccc2)c2ccc(Cl)cc2)CC1,1000.0,nM,EC50,'>=',,CHEMBL3769592,314.86,4.07,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
CC(C)(C)C(OCc1c[nH]c(=O)[nH]c1=O)c1ccccc1,11.66,%,Inhibition,'=',,CHEMBL5412849,288.35,2.37,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
CC(C)(C)C(OCc1c[nH]c(=O)[nH]c1=O)c1ccccc1,4.02,%,Activity,'=',,CHEMBL5412849,288.35,2.37,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
N=c1[nH]c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)cc1COCc1ccccc1,18.86,%,Activity,'=',,CHEMBL5412001,363.37,-1.02,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
O=C1N[C@H]2[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@@H]2c2cc3c(cc21)OCO3,,,Activity,,,CHEMBL98481,309.27,-1.93,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
Nc1ncnc2c1ncn2[C@H]1[C@H](O)[C@H](O)[C@@H](CO)C12CC2,,,Activity,,,CHEMBL1795900,291.31,-0.93,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
CO[C@@H]1CC[C@]2(C)OC[C@H](C)C3C[C@@H](C)[C@@H](OC(C)=O)[C@H]4C(C[C@H]1C)OC2[C@@H]34,,,Activity,,,CHEMBL522273,394.55,3.83,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
COc1cc2c(cc1NC(=O)c1ccc(C(C)(C)C)cc1)CCCC2,2.1,uM,EC90,'=',,CHEMBL1498496,337.46,5.12,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
CC(C)C(OCc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]c1=O)c1ccccc1,9.09,%,Activity,'=',,CHEMBL5396451,406.44,0.06,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
O=c1[nH]c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)cc1COC(c1ccccc1)C1CCCCC1,16.28,%,Activity,'=',,CHEMBL5434104,446.5,0.99,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
N=c1[nH]c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)cc1COC(c1ccccc1)C1CCCCC1,17.83,%,Activity,'=',,CHEMBL5403298,445.52,1.11,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
Cc1ccccc1C(OCc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]c1=N)C(C)(C)C,22.95,%,Activity,'=',,CHEMBL5428857,433.51,0.88,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
O=c1[nH]/c(=N\O)c(COCc2ccccc2Cl)cn1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,6.38,%,Activity,'=',,CHEMBL5430405,413.81,-0.55,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
CC(C)C(OCc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]/c1=N\O)c1ccccc1,9.54,%,Activity,'=',,CHEMBL5412742,421.45,-0.01,CHEMBL613726,Venezuelan equine encephalitis virus,Venezuelan equine encephalitis virus
