reactants,products,reactionString,ruleName,rxn_str,feasibilityScore_rule1,feasibilityLabel_rule1,feasibilityScore_rule2,feasibilityLabel_rule2,feasibilityScore_rule3,feasibilityLabel_rule3,feasibilityScore_rule4,feasibilityLabel_rule4
C[C@H]1C(=O)OC(=CCNC(N)=[NH2+])C1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,C[C@H]1C(=O)OC(=CC=O)C1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.NC(N)=[NH2+],C[C@H]1C(=O)OC(=CCNC(N)=[NH2+])C1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O >> C[C@H]1C(=O)OC(=CC=O)C1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.NC(N)=[NH2+],rule0157_2,C[C@H]1C(=O)OC(=CCNC(N)=[NH2+])C1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O>>C[C@H]1C(=O)OC(=CC=O)C1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.NC(N)=[NH2+],0.11341009,0,0.008983518,0,0.0015406853,0,0.0399458,0
C=CCC(C=C1OC(=O)CC1=O)NC(N)=[NH2+].O=C=O,C=C(CC(C=C1OC(=O)CC1=O)NC(N)=[NH2+])C(=O)O,C=CCC(C=C1OC(=O)CC1=O)NC(N)=[NH2+].O=C=O >> C=C(CC(C=C1OC(=O)CC1=O)NC(N)=[NH2+])C(=O)O,rule0023_17,C=CCC(C=C1OC(=O)CC1=O)NC(N)=[NH2+].O=C=O>>C=C(CC(C=C1OC(=O)CC1=O)NC(N)=[NH2+])C(=O)O,0.0034863737,0,0.0014528933,0,0.020470256,0,0.007289813,0
C=CC[C@H]1C(=O)OC(=CC(C=C)NC(N)=[NH2+])C1=O.O,C=CC(C=C1OC(=O)[C@H](CC(=C)O)C1O)NC(N)=[NH2+],C=CC[C@H]1C(=O)OC(=CC(C=C)NC(N)=[NH2+])C1=O.O >> C=CC(C=C1OC(=O)[C@H](CC(=C)O)C1O)NC(N)=[NH2+],rule0070_6,C=CC[C@H]1C(=O)OC(=CC(C=C)NC(N)=[NH2+])C1=O.O>>C=CC(C=C1OC(=O)[C@H](CC(=C)O)C1O)NC(N)=[NH2+],0.03460329,0,0.00031338749,0,0.26763955,0,0.013762388,0
C=CC[C@H]1C(=O)OC(=CCNC(N)=[NH2+])C1=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,C=C[C@H]1C(=O)OC(=CCNC(N)=[NH2+])C1=O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,C=CC[C@H]1C(=O)OC(=CCNC(N)=[NH2+])C1=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O >> C=C[C@H]1C(=O)OC(=CCNC(N)=[NH2+])C1=O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,rule0545_2,C=CC[C@H]1C(=O)OC(=CCNC(N)=[NH2+])C1=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O>>C=C[C@H]1C(=O)OC(=CCNC(N)=[NH2+])C1=O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,0.96707547,1,0.91713756,1,0.8962899,1,0.27329758,0
C=CC[C@H]1C(=O)OC(=CCNC(N)=O)C1=O.O,C=CC[C@H]1C(=O)OC(=C(O)CNC(N)O)C1=O,C=CC[C@H]1C(=O)OC(=CCNC(N)=O)C1=O.O >> C=CC[C@H]1C(=O)OC(=C(O)CNC(N)O)C1=O,rule0070_6,C=CC[C@H]1C(=O)OC(=CCNC(N)=O)C1=O.O>>C=CC[C@H]1C(=O)OC(=C(O)CNC(N)O)C1=O,0.25611988,0,0.0864448,0,0.061919775,0,0.023669887,0
C=CC[C@H]1C(=O)OC(=CC(O)NC(N)=[NH2+])C1O.O=O,C=CC[C@H]1C(=O)OC(=CC(=O)NC(N)=[NH2+])C1O.OO,C=CC[C@H]1C(=O)OC(=CC(O)NC(N)=[NH2+])C1O.O=O >> C=CC[C@H]1C(=O)OC(=CC(=O)NC(N)=[NH2+])C1O.OO,rule0074_18,C=CC[C@H]1C(=O)OC(=CC(O)NC(N)=[NH2+])C1O.O=O>>C=CC[C@H]1C(=O)OC(=CC(=O)NC(N)=[NH2+])C1O.OO,0.009736734,0,0.018654726,0,0.34056923,0,0.49857777,0
C=CC(O)[C@H]1C(=O)OC(=CCNC(N)=[NH2+])C1=O.O,C=CC(O)[C@H]1C(=O)OC(O)(CCNC(N)=[NH2+])C1=O,C=CC(O)[C@H]1C(=O)OC(=CCNC(N)=[NH2+])C1=O.O >> C=CC(O)[C@H]1C(=O)OC(O)(CCNC(N)=[NH2+])C1=O,rule0020_19,C=CC(O)[C@H]1C(=O)OC(=CCNC(N)=[NH2+])C1=O.O>>C=CC(O)[C@H]1C(=O)OC(O)(CCNC(N)=[NH2+])C1=O,0.0013828375,0,0.0018810951,0,0.049512736,0,0.005082626,0
C=CC[C@@H](C(=O)O)C(=O)C(O)=CCNC(N)=[NH2+],C=CC[C@@H](C(=O)O)C(O)C1=CC(NC(N)=[NH2+])O1,C=CC[C@@H](C(=O)O)C(=O)C(O)=CCNC(N)=[NH2+] >> C=CC[C@@H](C(=O)O)C(O)C1=CC(NC(N)=[NH2+])O1,rule0169_1,C=CC[C@@H](C(=O)O)C(=O)C(O)=CCNC(N)=[NH2+]>>C=CC[C@@H](C(=O)O)C(O)C1=CC(NC(N)=[NH2+])O1,0.05424689,0,0.009864773,0,0.15253069,0,0.6062428,0
C=CC(C(=O)O)[C@H]1C(=O)OC(=CCNC(N)=[NH2+])C1=O,C=CC(CNC(N)=[NH2+])=C1OC(=O)[C@H](CC(=O)O)C1=O,C=CC(C(=O)O)[C@H]1C(=O)OC(=CCNC(N)=[NH2+])C1=O >> C=CC(CNC(N)=[NH2+])=C1OC(=O)[C@H](CC(=O)O)C1=O,rule0028_47,C=CC(C(=O)O)[C@H]1C(=O)OC(=CCNC(N)=[NH2+])C1=O>>C=CC(CNC(N)=[NH2+])=C1OC(=O)[C@H](CC(=O)O)C1=O,0.0155158,0,0.0022645947,0,0.15566191,0,0.41568887,0
C=CC[C@@H]1C(=O)C(=CC(O)NC(N)=[NH2+])OC1O,C=CC[C@@H]1C2=[N+]=C(N)NC(O)C=C2OC1O.O,C=CC[C@@H]1C(=O)C(=CC(O)NC(N)=[NH2+])OC1O >> C=CC[C@@H]1C2=[N+]=C(N)NC(O)C=C2OC1O.O,rule0146_1,C=CC[C@@H]1C(=O)C(=CC(O)NC(N)=[NH2+])OC1O>>C=CC[C@@H]1C2=[N+]=C(N)NC(O)C=C2OC1O.O,0.6155359,1,0.16311666,0,0.023855522,0,0.02980377,0
C=CC[C@@H](C(=O)O)C(=O)C(O)=CCNC(N)=[NH2+],C=C(O)C(=O)[C@@H](CC=CCNC(N)=[NH2+])C(=O)O,C=CC[C@@H](C(=O)O)C(=O)C(O)=CCNC(N)=[NH2+] >> C=C(O)C(=O)[C@@H](CC=CCNC(N)=[NH2+])C(=O)O,rule0028_51,C=CC[C@@H](C(=O)O)C(=O)C(O)=CCNC(N)=[NH2+]>>C=C(O)C(=O)[C@@H](CC=CCNC(N)=[NH2+])C(=O)O,0.265603,0,0.053052887,0,0.451161,0,0.42776427,0
C=CC[C@H]1C(=O)OC(=C(C=C)CNC(N)=[NH2+])C1=O.O,C=CC[C@H]1C(=O)OC(=C(CNC(N)=[NH2+])C(=C)O)C1O,C=CC[C@H]1C(=O)OC(=C(C=C)CNC(N)=[NH2+])C1=O.O >> C=CC[C@H]1C(=O)OC(=C(CNC(N)=[NH2+])C(=C)O)C1O,rule0070_6,C=CC[C@H]1C(=O)OC(=C(C=C)CNC(N)=[NH2+])C1=O.O>>C=CC[C@H]1C(=O)OC(=C(CNC(N)=[NH2+])C(=C)O)C1O,0.020618904,0,0.0071392357,0,0.1282155,0,0.076018155,0
C=C(O)C[C@@H]1C(=O)C(=CCNC(N)=[NH2+])OC1O.Cl,C=C(Cl)C[C@@H]1C(=O)C(=CCNC(N)=[NH2+])OC1O.O,C=C(O)C[C@@H]1C(=O)C(=CCNC(N)=[NH2+])OC1O.Cl >> C=C(Cl)C[C@@H]1C(=O)C(=CCNC(N)=[NH2+])OC1O.O,rule0183_6,C=C(O)C[C@@H]1C(=O)C(=CCNC(N)=[NH2+])OC1O.Cl>>C=C(Cl)C[C@@H]1C(=O)C(=CCNC(N)=[NH2+])OC1O.O,0.030400626,0,0.005929863,0,0.028603284,0,0.37857914,0
C=CC[C@@H](C(=O)O)C(=O)C(O)=CCNC(N)=[NH2+].C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,C=C(C)C[C@@H](C(=O)O)C(=O)C(O)=CCNC(N)=[NH2+].Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,C=CC[C@@H](C(=O)O)C(=O)C(O)=CCNC(N)=[NH2+].C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O >> C=C(C)C[C@@H](C(=O)O)C(=O)C(O)=CCNC(N)=[NH2+].Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,rule0546_1,C=CC[C@@H](C(=O)O)C(=O)C(O)=CCNC(N)=[NH2+].C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O>>C=C(C)C[C@@H](C(=O)O)C(=O)C(O)=CCNC(N)=[NH2+].Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,0.99610114,1,0.9943153,1,0.29920265,0,0.2517004,0
C=C(O)C[C@@H]1C(=O)C(=CCNC(N)=[NH2+])OC1O,C=C(O)C(CNC(N)=[NH2+])=C1OC(O)[C@H](C)C1=O,C=C(O)C[C@@H]1C(=O)C(=CCNC(N)=[NH2+])OC1O >> C=C(O)C(CNC(N)=[NH2+])=C1OC(O)[C@H](C)C1=O,rule0028_50,C=C(O)C[C@@H]1C(=O)C(=CCNC(N)=[NH2+])OC1O>>C=C(O)C(CNC(N)=[NH2+])=C1OC(O)[C@H](C)C1=O,0.09108172,0,0.011706529,0,0.09445082,0,0.9107894,1
