reactants,products,reactionString,ruleName
CCC(CO)C[C@H]1CC(=CCO)OC1=O.CCC(CO)C[C@H]1CC(=CCO)OC1=O,CCC(CO)C[C@@H]1C(=O)OC(=CCO)C1CO.CCCC[C@H]1CC(=CCO)OC1=O,CCC(CO)C[C@H]1CC(=CCO)OC1=O.CCC(CO)C[C@H]1CC(=CCO)OC1=O >> CCC(CO)C[C@@H]1C(=O)OC(=CCO)C1CO.CCCC[C@H]1CC(=CCO)OC1=O,rule0126_2
C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.O=C1OC(=CCO)C[C@@H]1CCCCO,COCCCC[C@H]1CC(=CCO)OC1=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.O=C1OC(=CCO)C[C@@H]1CCCCO >> COCCCC[C@H]1CC(=CCO)OC1=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,rule0011_50
CCCC[C@@H](CC(O)=CCO)C(=O)O,CCCC1OC(O)[C@@H]1CC(O)=CCO,CCCC[C@@H](CC(O)=CCO)C(=O)O >> CCCC1OC(O)[C@@H]1CC(O)=CCO,rule0169_1
CCCC[C@H]1CC(=CC=O)OC1=O.O,CCCC(O)[C@H]1CC(=CCO)OC1=O,CCCC[C@H]1CC(=CC=O)OC1=O.O >> CCCC(O)[C@H]1CC(=CCO)OC1=O,rule0070_6
CCCC[C@]1(C)CC(=CCO)OC1=O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,CCCC(C)[C@]1(C)CC(=CCO)OC1=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,CCCC[C@]1(C)CC(=CCO)OC1=O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O >> CCCC(C)[C@]1(C)CC(=CCO)OC1=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,rule0043_12
CCCC(CO)[C@H]1CC(=CCO)OC1=O,CCC(C)(CO)[C@H]1CC(=CCO)OC1=O,CCCC(CO)[C@H]1CC(=CCO)OC1=O >> CCC(C)(CO)[C@H]1CC(=CCO)OC1=O,rule0028_51
CCCC[C@H]1CC(=CC(O)CO)OC1=O,O=C1OC(=CCO)C[C@@H]1CCCCCO,CCCC[C@H]1CC(=CC(O)CO)OC1=O >> O=C1OC(=CCO)C[C@@H]1CCCCCO,rule0028_50
CCCC[C@H]1CC(=CC(C)O)OC1=O,C=C1C[C@H](CC(CC)C(C)O)C(=O)O1,CCCC[C@H]1CC(=CC(C)O)OC1=O >> C=C1C[C@H](CC(CC)C(C)O)C(=O)O1,rule0028_50
CCCC[C@H]1CC(=CCO)OC1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,CCC(O)C[C@H]1CC(=CCO)OC1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,CCCC[C@H]1CC(=CCO)OC1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O >> CCC(O)C[C@H]1CC(=CCO)OC1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,rule0004_13
CCCC[C@H]1CC2(OC1=O)OC2CO.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,CCCC[C@H]1CC(=CCO)OC1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,CCCC[C@H]1CC2(OC1=O)OC2CO.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O >> CCCC[C@H]1CC(=CCO)OC1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,rule0068_1
