reactants,products,reactionString,ruleName
C=CCC=C1OC(=O)[C@@H](CCCC)[C@H]1O,C=CC[C@@]1(O)C(=C)OC(=O)[C@H]1CCCC,C=CCC=C1OC(=O)[C@@H](CCCC)[C@H]1O >> C=CC[C@@]1(O)C(=C)OC(=O)[C@H]1CCCC,rule0028_51
C=CCC=C1OC(=O)[C@@H](CCCC)[C@H]1O,CC=CC=C1OC(=O)[C@@H](CCCC)[C@H]1O,C=CCC=C1OC(=O)[C@@H](CCCC)[C@H]1O >> CC=CC=C1OC(=O)[C@@H](CCCC)[C@H]1O,rule0028_51
C=CCC=C1OC(=O)[C@@H](CCCC)[C@H]1O.O,C=CCCC1(O)OC(=O)[C@@H](CCCC)[C@H]1O,C=CCC=C1OC(=O)[C@@H](CCCC)[C@H]1O.O >> C=CCCC1(O)OC(=O)[C@@H](CCCC)[C@H]1O,rule0020_19
C=CCC=C1OC(=O)[C@@H](CCCC)[C@H]1O,C=CCC=C1OC(=O)C[C@@]1(O)CCCC,C=CCC=C1OC(=O)[C@@H](CCCC)[C@H]1O >> C=CCC=C1OC(=O)C[C@@]1(O)CCCC,rule0028_51
C=CCC=C1OC(=O)[C@@H](CCCC)[C@H]1O,C=C(CC=C1OC(=O)[C@@H](C)[C@H]1O)CCC,C=CCC=C1OC(=O)[C@@H](CCCC)[C@H]1O >> C=C(CC=C1OC(=O)[C@@H](C)[C@H]1O)CCC,rule0028_51
C=CCC=C1OC(=O)[C@@H](CCCC)[C@H]1O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,C=CCC=C1OC(=O)[C@@H](CC(O)CC)[C@H]1O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,C=CCC=C1OC(=O)[C@@H](CCCC)[C@H]1O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O >> C=CCC=C1OC(=O)[C@@H](CC(O)CC)[C@H]1O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,rule0004_13
C=CCC=C1OC(=O)[C@@H](CCCC)[C@H]1O,C=CCC=C1OC(=O)[C@@](C)(CCC)[C@H]1O,C=CCC=C1OC(=O)[C@@H](CCCC)[C@H]1O >> C=CCC=C1OC(=O)[C@@](C)(CCC)[C@H]1O,rule0028_51
C=CCC=C1OC(=O)[C@@H](CCCC)[C@H]1O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,C=CCC=C1OC(=O)[C@@H](CCC(C)O)[C@H]1O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,C=CCC=C1OC(=O)[C@@H](CCCC)[C@H]1O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O >> C=CCC=C1OC(=O)[C@@H](CCC(C)O)[C@H]1O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,rule0004_13
C=CCC=C1OC(=O)[C@@H](CCCC)[C@H]1O.O,C=C(O)CC=C1OC(O)[C@@H](CCCC)[C@H]1O,C=CCC=C1OC(=O)[C@@H](CCCC)[C@H]1O.O >> C=C(O)CC=C1OC(O)[C@@H](CCCC)[C@H]1O,rule0070_6
C=CCC=C1OC(=O)[C@@H](CCCC)[C@H]1O,C=C(CC)CC=C1OC(=O)[C@@H](CC)[C@H]1O,C=CCC=C1OC(=O)[C@@H](CCCC)[C@H]1O >> C=C(CC)CC=C1OC(=O)[C@@H](CC)[C@H]1O,rule0028_51
C=CCCC=C1OC(=O)[C@@H](CCCC)[C@H]1O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,C=CCC=C1OC(=O)[C@@H](CCCC)[C@H]1O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,C=CCCC=C1OC(=O)[C@@H](CCCC)[C@H]1O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O >> C=CCC=C1OC(=O)[C@@H](CCCC)[C@H]1O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,rule0545_2
C=CCC=C1OC(=O)[C@@H](CCCC)[C@H]1O.O,C=CCC(O)=C1OC(O)[C@@H](CCCC)[C@H]1O,C=CCC=C1OC(=O)[C@@H](CCCC)[C@H]1O.O >> C=CCC(O)=C1OC(O)[C@@H](CCCC)[C@H]1O,rule0070_6
C=CCC=C1OC(=O)[C@@H](CCCC)[C@H]1O.O,C=CC(O)C=C1OC(O)[C@@H](CCCC)[C@H]1O,C=CCC=C1OC(=O)[C@@H](CCCC)[C@H]1O.O >> C=CC(O)C=C1OC(O)[C@@H](CCCC)[C@H]1O,rule0070_6
C=CCC=C1OC(=O)[C@@H](CCCC)[C@H]1O,C=C(C)C=C1OC(=O)[C@@H](CCCC)[C@H]1O,C=CCC=C1OC(=O)[C@@H](CCCC)[C@H]1O >> C=C(C)C=C1OC(=O)[C@@H](CCCC)[C@H]1O,rule0028_51
C=CCC=C1OC(=O)[C@@H](CCCC)[C@H]1O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,CCCC[C@@H]1C(=O)OC(=CCC2CO2)[C@@H]1O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,C=CCC=C1OC(=O)[C@@H](CCCC)[C@H]1O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O >> CCCC[C@@H]1C(=O)OC(=CCC2CO2)[C@@H]1O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,rule0077_4
C=CCC=C1OC(=O)[C@@H](CCCC)[C@H]1O.O,C=CCC=C1OC(O)[C@@H](CCCCO)[C@H]1O,C=CCC=C1OC(=O)[C@@H](CCCC)[C@H]1O.O >> C=CCC=C1OC(O)[C@@H](CCCCO)[C@H]1O,rule0070_6
C=CCC=C1OC(=O)[C@@H](CCCC)[C@H]1O,C=C[C@@]1(O)C(=CC)OC(=O)[C@H]1CCCC,C=CCC=C1OC(=O)[C@@H](CCCC)[C@H]1O >> C=C[C@@]1(O)C(=CC)OC(=O)[C@H]1CCCC,rule0028_51
C=CCC=C1OC(=O)[C@@H](CCCC)[C@H]1O,C=CCC(C)=C1OC(=O)[C@@H](CCC)[C@H]1O,C=CCC=C1OC(=O)[C@@H](CCCC)[C@H]1O >> C=CCC(C)=C1OC(=O)[C@@H](CCC)[C@H]1O,rule0028_51
