reactants,products,reactionString,ruleName
C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.O=C1OC(=Cc2ccc(O)cc2)C(=O)[C@H]1O,COc1ccc(C=C2OC(=O)[C@H](O)C2=O)cc1.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.O=C1OC(=Cc2ccc(O)cc2)C(=O)[C@H]1O >> COc1ccc(C=C2OC(=O)[C@H](O)C2=O)cc1.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,rule0011_46
O=C(O)[C@H](O)C(=O)C(O)=Cc1ccccc1,O=C(C1=Cc2ccc(cc2)O1)[C@@H](O)C(O)O,O=C(O)[C@H](O)C(=O)C(O)=Cc1ccccc1 >> O=C(C1=Cc2ccc(cc2)O1)[C@@H](O)C(O)O,rule0169_1
O=C(O)[C@H](O)C(=O)C(O)=Cc1ccccc1.OO,O=C(O)[C@H](O)C(O)C(O)=Cc1ccccc1.O=O,O=C(O)[C@H](O)C(=O)C(O)=Cc1ccccc1.OO >> O=C(O)[C@H](O)C(O)C(O)=Cc1ccccc1.O=O,rule0078_11
NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O.O=C(O)[C@H](O)C(=O)C(O)=Cc1ccccc1,NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=C[C@H](O)C(=O)C(O)=Cc1ccccc1.O=O,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O.O=C(O)[C@H](O)C(=O)C(O)=Cc1ccccc1 >> NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=C[C@H](O)C(=O)C(O)=Cc1ccccc1.O=O,rule0005_60
O=C(O)[C@H](O)C(=O)C(O)=Cc1ccccc1,O=C1C(O)=Cc2ccc(cc2)O[C@H]1C(O)O,O=C(O)[C@H](O)C(=O)C(O)=Cc1ccccc1 >> O=C1C(O)=Cc2ccc(cc2)O[C@H]1C(O)O,rule0169_1
O=C1OC(C(O)c2ccccc2)C(=O)[C@H]1O,O=CC1OC(=O)[C@H](O)C1=O.c1ccccc1,O=C1OC(C(O)c2ccccc2)C(=O)[C@H]1O >> O=CC1OC(=O)[C@H](O)C1=O.c1ccccc1,rule0053_13
O=C1OC(C(O)c2ccccc2)C(=O)[C@H]1O,O=C1COC(=O)[C@@H]1O.O=Cc1ccccc1,O=C1OC(C(O)c2ccccc2)C(=O)[C@H]1O >> O=C1COC(=O)[C@@H]1O.O=Cc1ccccc1,rule0053_13
O=C(O)[C@H](O)C(=O)C(O)=Cc1ccccc1,O=C(O)[C@@H]1Oc2cccc(c2)C=C(O)C1O,O=C(O)[C@H](O)C(=O)C(O)=Cc1ccccc1 >> O=C(O)[C@@H]1Oc2cccc(c2)C=C(O)C1O,rule0169_1
O=C1OC(C(O)c2ccccc2)C(=O)[C@H]1O.O=O,O=C(c1ccccc1)C1OC(=O)[C@H](O)C1=O.OO,O=C1OC(C(O)c2ccccc2)C(=O)[C@H]1O.O=O >> O=C(c1ccccc1)C1OC(=O)[C@H](O)C1=O.OO,rule0074_09
O=C1OC(C(O)c2ccccc2)C(=O)[C@H]1O,O=C1COC(=O)[C@]1(O)C(O)c1ccccc1,O=C1OC(C(O)c2ccccc2)C(=O)[C@H]1O >> O=C1COC(=O)[C@]1(O)C(O)c1ccccc1,rule0028_50
O=C=O.Oc1ccccc1,O=C(O)c1ccc(O)cc1,O=C=O.Oc1ccccc1 >> O=C(O)c1ccc(O)cc1,rule0023_09
