reactants,products,reactionString,ruleName,rxn_str,feasibilityScore_rule1,feasibilityLabel_rule1,feasibilityScore_rule2,feasibilityLabel_rule2,feasibilityScore_rule3,feasibilityLabel_rule3,feasibilityScore_rule4,feasibilityLabel_rule4
Cc1nc(C=C(O)C(=O)[C@@H](O)C(=O)O)cs1.N,Cc1nc(C(N)C(O)C(=O)[C@@H](O)C(=O)O)cs1,Cc1nc(C=C(O)C(=O)[C@@H](O)C(=O)O)cs1.N >> Cc1nc(C(N)C(O)C(=O)[C@@H](O)C(=O)O)cs1,rule0257_1,Cc1nc(C=C(O)C(=O)[C@@H](O)C(=O)O)cs1.N>>Cc1nc(C(N)C(O)C(=O)[C@@H](O)C(=O)O)cs1,0.013340121,0,0.003190479,0,0.108738214,0,0.18245332,0
Cc1nc(C=C(O)C(=O)[C@@H](O)C(=O)O)cs1,Cc1nc2c(s1)O[C@@H](C(=O)O)C(O)C(O)=C2,Cc1nc(C=C(O)C(=O)[C@@H](O)C(=O)O)cs1 >> Cc1nc2c(s1)O[C@@H](C(=O)O)C(O)C(O)=C2,rule0169_1,Cc1nc(C=C(O)C(=O)[C@@H](O)C(=O)O)cs1>>Cc1nc2c(s1)O[C@@H](C(=O)O)C(O)C(O)=C2,0.024546893,0,0.31850094,0,0.09432343,0,0.2611475,0
Cc1nc(C=C(O)C(=O)[C@@H](O)C(=O)O)cs1,O=C1C(O)=Cc2csc(n2)COC(O)[C@@H]1O,Cc1nc(C=C(O)C(=O)[C@@H](O)C(=O)O)cs1 >> O=C1C(O)=Cc2csc(n2)COC(O)[C@@H]1O,rule0169_1,Cc1nc(C=C(O)C(=O)[C@@H](O)C(=O)O)cs1>>O=C1C(O)=Cc2csc(n2)COC(O)[C@@H]1O,0.043653574,0,0.008319538,0,0.011907446,0,0.048754323,0
Cc1nc(C=C(O)C(=O)[C@@H](O)C(=O)O)cs1.OO,Cc1nc(C=C(O)C(=O)[C@@H](O)C=O)cs1.O.O=O,Cc1nc(C=C(O)C(=O)[C@@H](O)C(=O)O)cs1.OO >> Cc1nc(C=C(O)C(=O)[C@@H](O)C=O)cs1.O.O=O,rule0147_2,Cc1nc(C=C(O)C(=O)[C@@H](O)C(=O)O)cs1.OO>>Cc1nc(C=C(O)C(=O)[C@@H](O)C=O)cs1.O.O=O,2.7233798e-05,0,2.2298114e-05,0,5.6731325e-05,0,0.0028920784,0
Cc1nc(C=C(O)C(=O)[C@@H](O)C(=O)O)cs1,Cc1nc(C(=C(O)C=O)[C@@H](O)C(=O)O)cs1,Cc1nc(C=C(O)C(=O)[C@@H](O)C(=O)O)cs1 >> Cc1nc(C(=C(O)C=O)[C@@H](O)C(=O)O)cs1,rule0028_46,Cc1nc(C=C(O)C(=O)[C@@H](O)C(=O)O)cs1>>Cc1nc(C(=C(O)C=O)[C@@H](O)C(=O)O)cs1,0.0007690687,0,0.0014025959,0,0.0028521842,0,0.031027203,0
CC(=O)O[C@H]1C(=O)OC(=Cc2csc(C)n2)C1=O.CC(=O)O[C@H]1C(=O)OC(=Cc2csc(C)n2)C1=O,CC(=O)O[C@]1(C)C(=O)OC(=Cc2csc(C)n2)C1=O.Cc1nc(C=C2OC(=O)[C@H](OC=O)C2=O)cs1,CC(=O)O[C@H]1C(=O)OC(=Cc2csc(C)n2)C1=O.CC(=O)O[C@H]1C(=O)OC(=Cc2csc(C)n2)C1=O >> CC(=O)O[C@]1(C)C(=O)OC(=Cc2csc(C)n2)C1=O.Cc1nc(C=C2OC(=O)[C@H](OC=O)C2=O)cs1,rule0126_2,CC(=O)O[C@H]1C(=O)OC(=Cc2csc(C)n2)C1=O.CC(=O)O[C@H]1C(=O)OC(=Cc2csc(C)n2)C1=O>>CC(=O)O[C@]1(C)C(=O)OC(=Cc2csc(C)n2)C1=O.Cc1nc(C=C2OC(=O)[C@H](OC=O)C2=O)cs1,0.000757044,0,0.00021784933,0,0.00032880707,0,0.010346299,0
CC(=O)O[C@H]1C(=O)OC(=Cc2csc(C)n2)C1=O.OO,Cc1nc(C=C2OC(=O)[C@H](OC(C)O)C2=O)cs1.O=O,CC(=O)O[C@H]1C(=O)OC(=Cc2csc(C)n2)C1=O.OO >> Cc1nc(C=C2OC(=O)[C@H](OC(C)O)C2=O)cs1.O=O,rule0078_17,CC(=O)O[C@H]1C(=O)OC(=Cc2csc(C)n2)C1=O.OO>>Cc1nc(C=C2OC(=O)[C@H](OC(C)O)C2=O)cs1.O=O,9.439424e-06,0,9.073126e-07,0,0.00028501017,0,0.008116044,0
Cc1nc(C=C(O)C(=O)[C@@H](O)C(=O)O)cs1.Cl,Cc1nc(C=C(O)C(=O)[C@@H](O)C(=O)Cl)cs1.O,Cc1nc(C=C(O)C(=O)[C@@H](O)C(=O)O)cs1.Cl >> Cc1nc(C=C(O)C(=O)[C@@H](O)C(=O)Cl)cs1.O,rule0183_6,Cc1nc(C=C(O)C(=O)[C@@H](O)C(=O)O)cs1.Cl>>Cc1nc(C=C(O)C(=O)[C@@H](O)C(=O)Cl)cs1.O,0.028158916,0,0.012639812,0,0.03247602,0,0.39453724,0
CC(=O)O[C@H]1C(=O)OC(=Cc2csc(C)n2)C1=O,CCc1nc(C=C2OC(=O)[C@H](OC=O)C2=O)cs1,CC(=O)O[C@H]1C(=O)OC(=Cc2csc(C)n2)C1=O >> CCc1nc(C=C2OC(=O)[C@H](OC=O)C2=O)cs1,rule0028_51,CC(=O)O[C@H]1C(=O)OC(=Cc2csc(C)n2)C1=O>>CCc1nc(C=C2OC(=O)[C@H](OC=O)C2=O)cs1,0.012688876,0,0.016520891,0,0.4935315,0,0.032521613,0
Cc1nc(C=C(O)C(=O)[C@@H](O)C(=O)O)cs1.OO,Cc1nc(C=C(O)C(O)[C@@H](O)C(=O)O)cs1.O=O,Cc1nc(C=C(O)C(=O)[C@@H](O)C(=O)O)cs1.OO >> Cc1nc(C=C(O)C(O)[C@@H](O)C(=O)O)cs1.O=O,rule0078_13,Cc1nc(C=C(O)C(=O)[C@@H](O)C(=O)O)cs1.OO>>Cc1nc(C=C(O)C(O)[C@@H](O)C(=O)O)cs1.O=O,9.393024e-06,0,0.0001278963,0,0.0010803539,0,0.00878475,0
