reactants,products,reactionString,ruleName
C=CCC=C1OC(=O)[C@@H](O)C1=O.C=CCC=C1OC(=O)[C@@H](O)C1=O,C=CC(=C)CC=C1OC(=O)[C@@H](O)C1=O.CC=C1OC(=O)[C@@H](O)C1=O,C=CCC=C1OC(=O)[C@@H](O)C1=O.C=CCC=C1OC(=O)[C@@H](O)C1=O >> C=CC(=C)CC=C1OC(=O)[C@@H](O)C1=O.CC=C1OC(=O)[C@@H](O)C1=O,rule0126_2
C=CC(O)CC=C1OC(=O)[C@@H](O)C1O,C=CC(O)C1(O)C(=CC)OC(=O)[C@H]1O,C=CC(O)CC=C1OC(=O)[C@@H](O)C1O >> C=CC(O)C1(O)C(=CC)OC(=O)[C@H]1O,rule0028_50
CC=CCC=C1OC(=O)[C@@H](O)C1=O.CC=CCC=C1OC(=O)[C@@H](O)C1=O,C=CCC=C1OC(=O)[C@@H](O)C1=O.CC=C(C)CC=C1OC(=O)[C@@H](O)C1=O,CC=CCC=C1OC(=O)[C@@H](O)C1=O.CC=CCC=C1OC(=O)[C@@H](O)C1=O >> C=CCC=C1OC(=O)[C@@H](O)C1=O.CC=C(C)CC=C1OC(=O)[C@@H](O)C1=O,rule0126_2
C=CCC(C=C1OC(=O)[C@@H](O)C1=O)CC=C,C=CCCCC(=C)C=C1OC(=O)[C@@H](O)C1=O,C=CCC(C=C1OC(=O)[C@@H](O)C1=O)CC=C >> C=CCCCC(=C)C=C1OC(=O)[C@@H](O)C1=O,rule0028_51
C=CC[C@]1(O)C(=O)OC(=CC)C1=O.C=CC[C@]1(O)C(=O)OC(=CC)C1=O,C=CC[C@]1(O)C(=O)OC(=C)C1=O.CC=CC[C@]1(O)C(=O)OC(=CC)C1=O,C=CC[C@]1(O)C(=O)OC(=CC)C1=O.C=CC[C@]1(O)C(=O)OC(=CC)C1=O >> C=CC[C@]1(O)C(=O)OC(=C)C1=O.CC=CC[C@]1(O)C(=O)OC(=CC)C1=O,rule0126_2
CCCCC=C1OC(=O)[C@@H](O)C1=O.CCCCC=C1OC(=O)[C@@H](O)C1=O,CC=C1OC(=O)[C@@H](O)C1=O.CCCC(CC)CC=C1OC(=O)[C@@H](O)C1=O,CCCCC=C1OC(=O)[C@@H](O)C1=O.CCCCC=C1OC(=O)[C@@H](O)C1=O >> CC=C1OC(=O)[C@@H](O)C1=O.CCCC(CC)CC=C1OC(=O)[C@@H](O)C1=O,rule0126_2
C=CCCC(C)=C1OC(=O)[C@@H](O)C1=O.O,C=CC(O)CC(C)=C1OC(=O)[C@@H](O)C1O,C=CCCC(C)=C1OC(=O)[C@@H](O)C1=O.O >> C=CC(O)CC(C)=C1OC(=O)[C@@H](O)C1O,rule0070_6
C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.O=C1OC(=CCCC2CO2)C(=O)[C@@H]1O,CC(CC=C1OC(=O)[C@@H](O)C1=O)C1CO1.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.O=C1OC(=CCCC2CO2)C(=O)[C@@H]1O >> CC(CC=C1OC(=O)[C@@H](O)C1=O)C1CO1.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,rule0043_12
C=CCCC(O)=C1OC(=O)[C@@H](O)C1O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,C=CCC(O)=C1OC(=O)[C@@H](O)C1O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,C=CCCC(O)=C1OC(=O)[C@@H](O)C1O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O >> C=CCC(O)=C1OC(=O)[C@@H](O)C1O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,rule0545_2
C=C(C=C1OC(=O)[C@@H](O)C1=O)CC.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,CC=CC=C1OC(=O)[C@@H](O)C1=O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,C=C(C=C1OC(=O)[C@@H](O)C1=O)CC.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O >> CC=CC=C1OC(=O)[C@@H](O)C1=O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,rule0545_2
