reactants,products,reactionString,ruleName
CCCNC(=O)[C@@](C)(N)C=C1C[C@H](OC)C(=O)O1.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O.O=P(O)(O)O,CCCN.CO[C@H]1CC(=C[C@](C)(N)C(=O)O)OC1=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,CCCNC(=O)[C@@](C)(N)C=C1C[C@H](OC)C(=O)O1.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O.O=P(O)(O)O >> CCCN.CO[C@H]1CC(=C[C@](C)(N)C(=O)O)OC1=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,rule0049_22
CO[C@H]1CC(=C[C@@H](C)CNC(O)[C@H](C)N)OC1=O,CO[C@H]1CC(=C[C@@H](C)C(C)NC(O)CN)OC1=O,CO[C@H]1CC(=C[C@@H](C)CNC(O)[C@H](C)N)OC1=O >> CO[C@H]1CC(=C[C@@H](C)C(C)NC(O)CN)OC1=O,rule0028_51
CCC(CNC(=O)[C@H](C)N)=C1C[C@H](OC)C(=O)O1.O,CO[C@H]1CC(=C(CCO)CNC(O)[C@H](C)N)OC1=O,CCC(CNC(=O)[C@H](C)N)=C1C[C@H](OC)C(=O)O1.O >> CO[C@H]1CC(=C(CCO)CNC(O)[C@H](C)N)OC1=O,rule0070_6
CCO[C@H]1CC(=CCCNC(=O)[C@H](C)N)OC1=O,CCO[C@]1(C)CC(=CCCNC(=O)CN)OC1=O,CCO[C@H]1CC(=CCCNC(=O)[C@H](C)N)OC1=O >> CCO[C@]1(C)CC(=CCCNC(=O)CN)OC1=O,rule0028_51
CO[C@H]1CC(=C[C@@H](C)C(O)NC(=O)[C@H](C)N)OC1O,CCC=C1C[C@H](OC)C(O)O1.C[C@H](N)C(=O)NC=O,CO[C@H]1CC(=C[C@@H](C)C(O)NC(=O)[C@H](C)N)OC1O >> CCC=C1C[C@H](OC)C(O)O1.C[C@H](N)C(=O)NC=O,rule0053_20
CO[C@H]1CC(=C[C@@](C)(O)CNC(O)[C@H](C)N)OC1=O,CO[C@]1(C)CC(=C[C@H](O)CNC(O)[C@H](C)N)OC1=O,CO[C@H]1CC(=C[C@@](C)(O)CNC(O)[C@H](C)N)OC1=O >> CO[C@]1(C)CC(=C[C@H](O)CNC(O)[C@H](C)N)OC1=O,rule0028_51
CO[C@H]1CC(=C[C@@H](C)CNC(=O)CCN)OC1=O,CO[C@H]1CC(=C[C@@H](CCN)CNC(C)=O)OC1=O,CO[C@H]1CC(=C[C@@H](C)CNC(=O)CCN)OC1=O >> CO[C@H]1CC(=C[C@@H](CCN)CNC(C)=O)OC1=O,rule0028_51
CO[C@H]1CC(=C([C@H](C)N)[C@@H](C)CNC=O)OC1=O.O,CO[C@H]1CC(=C([C@H](C)N)[C@@](C)(O)CNC=O)OC1O,CO[C@H]1CC(=C([C@H](C)N)[C@@H](C)CNC=O)OC1=O.O >> CO[C@H]1CC(=C([C@H](C)N)[C@@](C)(O)CNC=O)OC1O,rule0070_6
CO[C@H]1CC(=C[C@@H](C)CNC(O)[C@@](C)(N)O)OC1=O,CO[C@H]1CC(=C(C)CCNC(O)[C@@](C)(N)O)OC1=O,CO[C@H]1CC(=C[C@@H](C)CNC(O)[C@@](C)(N)O)OC1=O >> CO[C@H]1CC(=C(C)CCNC(O)[C@@](C)(N)O)OC1=O,rule0028_51
C=C1OC(=O)[C@@H](OC)C1[C@@H](C)CNC(=O)[C@H](C)N,C=C1C[C@H](OC[C@@H](C)CNC(=O)[C@H](C)N)C(=O)O1,C=C1OC(=O)[C@@H](OC)C1[C@@H](C)CNC(=O)[C@H](C)N >> C=C1C[C@H](OC[C@@H](C)CNC(=O)[C@H](C)N)C(=O)O1,rule0028_51
