PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Standard Type,Standard Relation,Standard Value
33,520011210,177645068,C1CCN(CC1)C(=O)C2=CC3=CC=CC=C3N2CC4=CC=CC=C4,Unspecified,,,,Ratio CC50/EC50,=,11
34,520011267,177645090,CN1CCCN(CC1)C(=O)C2=CC3=C(N2CC4=CC(=CC=C4)C(F)(F)F)C=CO3,Unspecified,,,,Ratio CC50/EC50,=,40
35,520011699,177645295,CN(C)C1CCN(CC1)C(=O)C2=CC3=C(N2CC4=CC=C(C=C4)Cl)C=CO3,Unspecified,,,,Ratio CC50/EC50,=,58
36,520012400,177645622,CN1CCCN(CC1)C(=O)C2=CC3=C(N2CC4=CC=C(C=C4)Cl)C=CO3,Unspecified,,,,Ratio CC50/EC50,=,71
37,520012893,10521053,CN(C)CCNC(=O)C1=CN(C2=CC=CC=C21)CC3=CC=C(C=C3)F,Unspecified,,,,Ratio CC50/EC50,=,21
38,520013196,177645953,CN(C)CCNC(=O)C1=CC2=CC=CC=C2N1CC3=CC=C(C=C3)F,Unspecified,,,,Ratio CC50/EC50,=,16
39,520013466,177646073,CN1CCN(CC1)CCCNC(=O)C2=CC3=C(N2CC4=CC=C(C=C4)Cl)C=CO3,Unspecified,,,,Ratio CC50/EC50,=,42
40,520013564,177646117,CN(C)C1CCN(CC1)C(=O)C2=CC=CN2CC3=CC=CC=C3,Unspecified,,,,Ratio CC50/EC50,=,90
41,520015995,177647060,CN(C)C1CCN(CC1)C(=O)C2=CC3=CC=CC=C3N2CC4=CC=C(C=C4)C5=CC=CC=C5,Unspecified,,,,Ratio CC50/EC50,=,14
42,520016979,177647492,CN(C)C1CCN(CC1)C(=O)C2=CC3=C(N2CC4=CC(=CC=C4)C(F)(F)F)C=CO3,Unspecified,,,,Ratio CC50/EC50,=,67
43,520018439,42790937,CN(C)CCNC(=O)C1=CC2=C(N1CC3=CC(=CC=C3)C(F)(F)F)C=CO2,Unspecified,,,,Ratio CC50/EC50,=,32
44,520018495,177648217,CN(C)C1CCN(CC1)C(=O)C2=CC3=CC=CC=C3N2CC4=CC=C(C=C4)OC,Unspecified,,,,Ratio CC50/EC50,~,-190
45,520019112,177648491,CN(C)C1CCN(CC1)C(=O)C2=CN(C3=CC=CC=C32)CC4=CC=CC=C4,Unspecified,,,,Ratio CC50/EC50,=,-35
46,520019608,177648726,CN(C)C1CCN(CC1)C(=O)C2=CC3=CC=CC=C3N2CC4=CC=CC=C4,Unspecified,,,,Ratio CC50/EC50,~,180
47,520020171,177648986,C1=CC(=CC(=C1)C(F)(F)F)CN2C3=C(C=C2C(=O)NCCCN4C=CN=C4)OC=C3,Unspecified,,,,Ratio CC50/EC50,=,13
48,520020220,177649008,C1COCCN1C2=CC=C(C=C2)NC(=O)C3=CC4=C(N3CC5=CC=C(C=C5)Cl)C=CO4,Unspecified,,,,Ratio CC50/EC50,=,1
49,520020681,52023243,CN1C2=C(C=C1C(=O)NCCN(C)C)OC=C2,Unspecified,,,,Ratio CC50/EC50,=,1
50,520021626,177649638,CN(C)CC1CN(C1)C(=O)C2=CC3=C(N2CC4=CC=C(C=C4)Cl)C=CO3,Unspecified,,,,Ratio CC50/EC50,=,46
51,520022097,177649871,CN(C)C1CCN(CC1)C(=O)C2=CC3=CC=CC=C3N2CC4=CC=C(C=C4)Cl,Unspecified,,,,Ratio CC50/EC50,=,44
