PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Standard Type,Standard Relation,Standard Value,Standard Units
26,442057915,156017620,COC(=O)C1=CC2=C(C=C1)N(CC2)C(=O)C3=CC=C(C=C3)CN4CCCCC4,Unspecified,,,,Inhibition,=,51.2,%
27,442058244,124346730,C1CCN(CC1)CC2=CC=C(C=C2)C(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F,Unspecified,,,,Inhibition,=,98.2,%
28,442058286,156017889,CNS(=O)(=O)C1=CC=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCCCC3,Unspecified,,,,Inhibition,=,3.3,%
29,442058505,156018046,C1CCN(CC1)CC2=CC=C(C=C2)C(=O)N3CCC4=C3C=C(C=C4)C(F)(F)F,Unspecified,,,,Inhibition,=,59.2,%
30,442058733,156018209,C1CCN(CC1)CC2=CC=C(C=C2)C(=O)NC3=CC=C(C=C3)C45CC6CC(C4)CC(C6)C5,Unspecified,,,,Inhibition,=,99,%
31,442058961,156018379,C1CCC(CC1)CCNC(=O)C2=CC=C(C=C2)CN3CCCCC3,Unspecified,,,,Inhibition,=,27.3,%
32,442059204,156018553,C1CCN(CC1)CC2=CC=C(C=C2)C(=O)NC3=CC=C(C=C3)C4CC4,Unspecified,,,,Inhibition,=,66.2,%
33,442059433,19061770,COC(=O)C1=CC(=CC=C1)NC(=O)C2=CC=C(C=C2)CN3CCCCC3,Unspecified,,,,Inhibition,=,0,%
34,442059457,156018721,COC(=O)C1=CC2=C(C=C1)N(CC2)C(=O)C3=CC=C(S3)CN4CCCCC4,Unspecified,,,,Inhibition,=,0,%
35,442059684,156018884,CS(=O)(=O)C1=CC=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCCCC3,Unspecified,,,,Inhibition,=,17.4,%
36,442060156,156019221,CC(C1=CC=C(C=C1)C(=O)N2CCC3=C2C=C(C=C3)C(F)(F)F)N4CCCCC4,Unspecified,,,,Inhibition,=,76.9,%
37,442060288,156019313,CC(C1=CC=C(C=C1)C(=O)NC2=CC=C(C=C2)C3CCCCC3)N4CCCCC4,Unspecified,,,,Inhibition,=,88.9,%
38,442060377,156019376,COC(=O)C1=CC=C(C=C1)NC(=O)C2=CC=C(S2)CN3CCCCC3,Unspecified,,,,Inhibition,=,27.2,%
39,442060390,156019388,C1CCN(CC1)CC2=CC=C(C=C2)C(=O)N3C=CC4=C3C=C(C=C4)C(F)(F)F,Unspecified,,,,Inhibition,=,0,%
40,442060609,156019541,C1CCN(CC1)CC2=CC=C(C=C2)C(=O)NCC3CCC(CC3)(F)F,Unspecified,,,,Inhibition,=,23,%
41,442060729,53281807,CC(C)C1=CC=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCCCC3,Unspecified,,,,Inhibition,=,67.5,%
42,442061890,156020438,C1CCN(CC1)CC2=CC=C(C=C2)C(=O)NC3=CC=C(C=C3)N4CCC(CC4)(F)F,Unspecified,,,,Inhibition,=,88.8,%
43,442061981,126034583,C1COCCN1CC2=CC=C(C=C2)C(=O)NC3=CC=C(C=C3)C45CC6CC(C4)CC(C6)C5,Unspecified,,,,Inhibition,=,72.5,%
44,442062305,156020728,C1CCN(CC1)CC2=CC=C(C=C2)C(=O)N3CCC4=C3C=C(C=C4)F,Unspecified,,,,Inhibition,=,13.5,%
45,442062857,156021112,C1CCN(CC1)CC2=CC=C(C=C2)C(=O)N3CCC4=C3C=CC(=C4)C(F)(F)F,Unspecified,,,,Inhibition,=,49.6,%
46,442063326,41455479,COC(=O)C1=CC=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCCCC3,Unspecified,,,,Inhibition,=,90.7,%
47,442064230,156022056,C1CCN(CC1)CC2=CC=C(C=C2)C(=O)NC3=CC(=C(C=C3)C(F)(F)F)Cl,Unspecified,,,,Inhibition,=,98.5,%
