reactants,products,reactionString,ruleName
COCC=C(O)C(=O)[C@@H](C)C(=O)O,COC1C=C(O)C(=O)[C@@H](C)C(O)O1,COCC=C(O)C(=O)[C@@H](C)C(=O)O >> COC1C=C(O)C(=O)[C@@H](C)C(O)O1,rule0169_1
COC(C)C=C1OC(=O)[C@H](C)C1=O.COC(C)C=C1OC(=O)[C@H](C)C1=O,C=C1OC(=O)[C@H](C)C1=O.COC(C)COC(C)C=C1OC(=O)[C@H](C)C1=O,COC(C)C=C1OC(=O)[C@H](C)C1=O.COC(C)C=C1OC(=O)[C@H](C)C1=O >> C=C1OC(=O)[C@H](C)C1=O.COC(C)COC(C)C=C1OC(=O)[C@H](C)C1=O,rule0126_2
C=C1OC(=O)[C@](C)(COC)C1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,C=C1OC(=O)[C@](C)(C(=O)OC)C1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,C=C1OC(=O)[C@](C)(COC)C1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O >> C=C1OC(=O)[C@](C)(C(=O)OC)C1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,rule0165_2
COCC=C(O)C(=O)[C@@H](C)C(=O)O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,COCC=C(O)C(=O)[C@@H](C)C(O)O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,COCC=C(O)C(=O)[C@@H](C)C(=O)O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1 >> COCC=C(O)C(=O)[C@@H](C)C(O)O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,rule0003_153
COCC(C)=C1OC(=O)[C@H](C)C1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,COCC(C)C1OC(=O)[C@H](C)C1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,COCC(C)=C1OC(=O)[C@H](C)C1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1 >> COCC(C)C1OC(=O)[C@H](C)C1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,rule0027_63
COCC=C1OC(=O)[C@H](CCOC)C1=O,COCCC(C=C1OC(=O)CC1=O)OC,COCC=C1OC(=O)[C@H](CCOC)C1=O >> COCCC(C=C1OC(=O)CC1=O)OC,rule0028_51
COCC=C(O)C(=O)[C@@H](C)C(=O)O,COCC=C(O)C(=O)[C@H]1CC1=O.O,COCC=C(O)C(=O)[C@@H](C)C(=O)O >> COCC=C(O)C(=O)[C@H]1CC1=O.O,rule0245_1
C[C@H]1C(=O)OC(=CC=O)C1=O.C[C@H]1C(=O)OC(=CC=O)C1=O,C=C1OC(=O)[C@H](C)C1=O.O=CC=C1OC(=O)[C@H](CC=O)C1=O,C[C@H]1C(=O)OC(=CC=O)C1=O.C[C@H]1C(=O)OC(=CC=O)C1=O >> C=C1OC(=O)[C@H](C)C1=O.O=CC=C1OC(=O)[C@H](CC=O)C1=O,rule0126_2
COCC=C1OC(=O)[C@](C)(COC)C1=O,COCC=C1OC(=O)[C@H](CCOC)C1=O,COCC=C1OC(=O)[C@](C)(COC)C1=O >> COCC=C1OC(=O)[C@H](CCOC)C1=O,rule0028_50
COC(O)C=C1OC(=O)[C@H](C)C1O,C=C1OC(=O)[C@H](CC(O)OC)C1O,COC(O)C=C1OC(=O)[C@H](C)C1O >> C=C1OC(=O)[C@H](CC(O)OC)C1O,rule0028_50
