"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL1632512";"";"None";"436.33";"1";"5.49";"3254-0703";"O=C(N/N=C/c1ccc(Br)s1)c1cc(-c2ccccc2)nc2ccccc12";"Inhibition";"'='";"5.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1637635";"Inhibition of human alphaVbeta3 receptor expressed in african green monkey Vero E6 cells assessed as inhibition of SNV infection in cells at 1 uM by immunofluorescent assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Vero";"None";"";"";"";"CHEMBL1907598";"Integrin alpha-V/beta-3";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1629507";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3307520";"";"";"";"5.0"
"CHEMBL1631748";"";"None";"481.00";"1";"5.93";"8012-0652";"O=c1c(/C=N/Cc2ccco2)c(CSc2ccc(Cl)cc2)[nH]n1-c1nc2ccccc2s1";"EC50";"'='";"1.3";"nM";"8.89";"";"";"UO_0000065";"18.47";"0.38";"2.96";"11.66";"0";"CHEMBL1637636";"Inhibition of human alphaVbeta3 receptor expressed in african green monkey Vero E6 cells assessed as inhibition of SNV infection in cells by immunofluorescent assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Vero";"None";"";"";"";"CHEMBL1907598";"Integrin alpha-V/beta-3";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1629507";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3307520";"";"";"";"1.3"
"CHEMBL1631748";"";"None";"481.00";"1";"5.93";"8012-0652";"O=c1c(/C=N/Cc2ccco2)c(CSc2ccc(Cl)cc2)[nH]n1-c1nc2ccccc2s1";"Inhibition";"";"";"%";"";"";"Active";"UO_0000187";"";"";"";"";"0";"CHEMBL1637638";"Inhibition of human integrase alphaVbeta3 expressed in african green monkey Vero E6 cells assessed as inhibition of Andes CHI-7913 viral entry at 1 mM";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Vero";"None";"";"";"";"CHEMBL1907598";"Integrin alpha-V/beta-3";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1629507";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3307520";"";"";"";""
"CHEMBL1631618";"";"None";"458.59";"0";"2.96";"C481-1256";"O=C(NCc1cccs1)C(Cc1ccccc1)NS(=O)(=O)c1ccc2nsnc2c1";"Inhibition";"";"";"%";"";"";"Active";"UO_0000187";"";"";"";"";"0";"CHEMBL1637637";"Inhibition of human integrase alphaVbeta3 expressed in african green monkey Vero E6 cells assessed as inhibition of Andes CHI-7913 viral entry at 10 uM";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Vero";"None";"";"";"";"CHEMBL1907598";"Integrin alpha-V/beta-3";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1629507";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3307520";"";"";"";""
"CHEMBL1631618";"";"None";"458.59";"0";"2.96";"C481-1256";"O=C(NCc1cccs1)C(Cc1ccccc1)NS(=O)(=O)c1ccc2nsnc2c1";"Inhibition";"";"";"%";"";"";"Active";"UO_0000187";"";"";"";"";"0";"CHEMBL1637641";"Inhibition of human integrase alphaVbeta3 expressed in african green monkey Vero E6 cells assessed as inhibition of SNV SN77734 entry at 10 uM";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Vero";"None";"";"";"";"CHEMBL1907598";"Integrin alpha-V/beta-3";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1629507";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3307520";"";"";"";""
"CHEMBL1631748";"";"None";"481.00";"1";"5.93";"8012-0652";"O=c1c(/C=N/Cc2ccco2)c(CSc2ccc(Cl)cc2)[nH]n1-c1nc2ccccc2s1";"Inhibition";"";"";"%";"";"";"Dose-dependent effect";"UO_0000187";"";"";"";"";"0";"CHEMBL1637636";"Inhibition of human alphaVbeta3 receptor expressed in african green monkey Vero E6 cells assessed as inhibition of SNV infection in cells by immunofluorescent assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Vero";"None";"";"";"";"CHEMBL1907598";"Integrin alpha-V/beta-3";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1629507";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3307520";"";"";"";""
"CHEMBL1630965";"";"None";"453.55";"0";"2.92";"C481-0192";"Cc1cccc(NC(=O)C(Cc2ccccc2)NS(=O)(=O)c2cccc3nsnc23)n1";"Inhibition";"'='";"17.7";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1637635";"Inhibition of human alphaVbeta3 receptor expressed in african green monkey Vero E6 cells assessed as inhibition of SNV infection in cells at 1 uM by immunofluorescent assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Vero";"None";"";"";"";"CHEMBL1907598";"Integrin alpha-V/beta-3";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1629507";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3307520";"";"";"";"17.7"
"CHEMBL1630969";"";"None";"498.59";"0";"3.24";"C481-0801";"COc1ccc(OC)c(NC(=O)C(Cc2ccccc2)NS(=O)(=O)c2cccc3nsnc23)c1";"Inhibition";"'='";"6.4";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1637635";"Inhibition of human alphaVbeta3 receptor expressed in african green monkey Vero E6 cells assessed as inhibition of SNV infection in cells at 1 uM by immunofluorescent assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Vero";"None";"";"";"";"CHEMBL1907598";"Integrin alpha-V/beta-3";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1629507";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3307520";"";"";"";"6.4"
"CHEMBL1630971";"";"None";"482.59";"0";"2.91";"C481-1088";"COc1ccccc1CNC(=O)C(Cc1ccccc1)NS(=O)(=O)c1cccc2nsnc12";"Inhibition";"'='";"4.8";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1637635";"Inhibition of human alphaVbeta3 receptor expressed in african green monkey Vero E6 cells assessed as inhibition of SNV infection in cells at 1 uM by immunofluorescent assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Vero";"None";"";"";"";"CHEMBL1907598";"Integrin alpha-V/beta-3";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1629507";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3307520";"";"";"";"4.8"
"CHEMBL1630974";"";"None";"466.59";"0";"3.46";"C481-0808";"CC(NC(=O)C(Cc1ccccc1)NS(=O)(=O)c1cccc2nsnc12)c1ccccc1";"Inhibition";"'='";"2.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1637635";"Inhibition of human alphaVbeta3 receptor expressed in african green monkey Vero E6 cells assessed as inhibition of SNV infection in cells at 1 uM by immunofluorescent assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Vero";"None";"";"";"";"CHEMBL1907598";"Integrin alpha-V/beta-3";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1629507";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3307520";"";"";"";"2.0"
"CHEMBL1630977";"";"None";"470.62";"0";"3.59";"C481-1403";"O=C(NCCC1=CCCCC1)C(Cc1ccccc1)NS(=O)(=O)c1cccc2nsnc12";"Inhibition";"'='";"0.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1637635";"Inhibition of human alphaVbeta3 receptor expressed in african green monkey Vero E6 cells assessed as inhibition of SNV infection in cells at 1 uM by immunofluorescent assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Vero";"None";"";"";"";"CHEMBL1907598";"Integrin alpha-V/beta-3";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1629507";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3307520";"";"";"";"0.0"
"CHEMBL1630986";"";"None";"479.99";"0";"4.72";"G319-0036";"Cc1ccc(Cl)cc1NC(=O)C(Cc1ccccc1)NS(=O)(=O)c1cccc2cccnc12";"Inhibition";"'='";"14.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1637635";"Inhibition of human alphaVbeta3 receptor expressed in african green monkey Vero E6 cells assessed as inhibition of SNV infection in cells at 1 uM by immunofluorescent assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Vero";"None";"";"";"";"CHEMBL1907598";"Integrin alpha-V/beta-3";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1629507";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3307520";"";"";"";"14.0"
