starter_Canonical_SMILES,Canonical_SMILES,generationSteps,DerivativeSimScore,NonDerivativeSimScore
CC[C@H]1CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,CC[C@H]1CC(=C[C@@H](C)CN(C(N)=O)C(=O)O)OC1=O,2,0.5769,
CC[C@H]1CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,CC[C@H]1CC(=C(O)[C@@H](C)CNC(=O)O)OC1O,2,0.2833,
CC[C@H]1CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,CC[C@H]1CC(=C[C@@H](C)C(O)NC(=O)O)OC1O,2,0.2951,
CC[C@H]1CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,CC[C@H]1CC(=C[C@@H](CO)CNC(=O)O)OC1O,2,0.3167,
CC[C@H]1CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,CC[C@H]1CC(O)(C[C@@H](C)CNC(=O)O)OC1=O,2,0.339,
CC[C@H]1CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,CC[C@H]1CC(=C[C@@H](CO)CNC(O)O)OC1=O,2,0.549,
CC[C@H]1CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,CC[C@@H](CC(O)=C[C@@H](C)CNC(=O)O)C(=O)O,2,0.2456,
CC[C@H]1CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,CC[C@H]1CC(=C[C@@](C)(O)CNC(=O)O)OC1O,2,0.2581,
CC[C@H]1CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,C[C@H](C=C1C[C@H](CCO)C(=O)O1)CNC(O)O,2,0.5192,
CC[C@H]1CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,CC[C@H]1CC(=C[C@@H](C)C(O)NC(O)O)OC1=O,2,0.54,
CC[C@H]1CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,C[C@H](C=C1C[C@H](CCO)C(O)O1)CNC(=O)O,2,0.3793,
CC[C@H]1CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,CC(O)[C@H]1CC(=C[C@@H](C)CNC(O)O)OC1=O,2,0.4615,
CC[C@H]1CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,CC[C@H]1CC(=C[C@@](C)(O)CNC(O)O)OC1=O,2,0.4364,
CC[C@H]1CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,CC(O)[C@H]1CC(=C[C@@H](C)CNC(=O)O)OC1O,2,0.3929,
CC[C@H]1CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,CC[C@H]1CC(=C(O)[C@@H](C)CNC(O)O)OC1=O,2,0.4,
CC[C@H]1CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,CC[C@H]1CC(=C[C@@H](CO)CNC(=O)O)OC1=O,2,0.58,
CC[C@H]1CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,CC(O)[C@H]1CC(=C[C@@H](C)CNC(=O)O)OC1=O,2,0.5294,
CC[C@H]1CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,CC[C@H]1CC(=C[C@@H](C)C(O)NC(=O)O)OC1=O,2,0.549,
CC[C@H]1CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,CC[C@H]1CC(=C(O)[C@@H](C)CNC(=O)O)OC1=O,2,0.4528,
CC[C@H]1CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,CC[C@H]1CC2(OC1=O)OC2[C@@H](C)CNC(=O)O,2,0.3333,
