reactants,products,reactionString,ruleName,thermo,reactionType
C=CCC1=CC(=C(C)CO)OC1=O.Cl,C=CCC1=CC(=C(C)CCl)OC1=O.O,C=CCC1=CC(=C(C)CO)OC1=O.Cl >> C=CCC1=CC(=C(C)CCl)OC1=O.O,rule0183_6,No_Thermo,Enzymatic
CC1=CC(=CCO)OC1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,CC1=CC(=CC(=O)O)OC1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,CC1=CC(=CCO)OC1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O >> CC1=CC(=CC(=O)O)OC1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,rule0165_2,No_Thermo,Enzymatic
C=CC(C)C1=CC(=CCO)OC1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,CCC(C)C1=CC(=CCO)OC1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,C=CC(C)C1=CC(=CCO)OC1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1 >> CCC(C)C1=CC(=CCO)OC1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,rule0027_62,No_Thermo,Enzymatic
C=CCC1=CC(=CC(C)O)OC1=O,C=CCC1=C(C(C)O)C(=C)OC1=O,C=CCC1=CC(=CC(C)O)OC1=O >> C=CCC1=C(C(C)O)C(=C)OC1=O,rule0028_50,No_Thermo,Enzymatic
*C1=C(*)C(=O)C(*)=C(*)C1=O.C=CCC1=CC(=CC(O)CO)OC1=O,*c1c(*)c(O)c(*)c(*)c1O.C=CCC1=CC(=CC(=O)CO)OC1=O,*C1=C(*)C(=O)C(*)=C(*)C1=O.C=CCC1=CC(=CC(O)CO)OC1=O >> *c1c(*)c(O)c(*)c(*)c1O.C=CCC1=CC(=CC(=O)CO)OC1=O,rule0467_8,No_Thermo,Enzymatic
C=C(C)CC1=CC(=CCO)OC1=O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,C=C(C)CC1=CC(=CC(C)O)OC1=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,C=C(C)CC1=CC(=CCO)OC1=O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O >> C=C(C)CC1=CC(=CC(C)O)OC1=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,rule0043_12,No_Thermo,Enzymatic
O=C1OC(=CCO)C=C1CCCO.O=C1OC(=CCO)C=C1CCCO,CCC1=CC(=CCO)OC1=O.O=C1OC(=CCO)C(CO)=C1CCCO,O=C1OC(=CCO)C=C1CCCO.O=C1OC(=CCO)C=C1CCCO >> CCC1=CC(=CCO)OC1=O.O=C1OC(=CCO)C(CO)=C1CCCO,rule0126_2,No_Thermo,Enzymatic
C=C(O)CC1=CC(=CCO)OC1O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,C=C(O)CC1=CC(=CC=O)OC1O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,C=C(O)CC1=CC(=CCO)OC1O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1 >> C=C(O)CC1=CC(=CC=O)OC1O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,rule0002_153,No_Thermo,Enzymatic
C=CCC1=CC(=CC)OC1=O.O,C=CCC1=CC(O)(CC)OC1=O,C=CCC1=CC(=CC)OC1=O.O >> C=CCC1=CC(O)(CC)OC1=O,rule0020_19,No_Thermo,Enzymatic
C=C(CC1=CC(=CCO)OC1=O)C(=O)O,C=C(CC(CO)=C1C=CC(=O)O1)C(=O)O,C=C(CC1=CC(=CCO)OC1=O)C(=O)O >> C=C(CC(CO)=C1C=CC(=O)O1)C(=O)O,rule0028_47,No_Thermo,Enzymatic
C=CCC1=CC(=C(O)CO)OC1O.CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,C=CCC1=CC(=C(CO)OC(C)=O)OC1O.CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCS,C=CCC1=CC(=C(O)CO)OC1O.CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O >> C=CCC1=CC(=C(CO)OC(C)=O)OC1O.CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCS,rule0062_17,No_Thermo,Enzymatic
C=CCC1=CC(=CC(=O)O)OC1=O,C=CC1=C(C)C(=O)OC1=CC(=O)O,C=CCC1=CC(=CC(=O)O)OC1=O >> C=CC1=C(C)C(=O)OC1=CC(=O)O,rule0028_51,No_Thermo,Enzymatic
C=CCC1=CC(=C(C=C)CO)OC1=O,C=CC(=C1C=C(C)C(=O)O1)C(O)C=C,C=CCC1=CC(=C(C=C)CO)OC1=O >> C=CC(=C1C=C(C)C(=O)O1)C(O)C=C,rule0028_51,No_Thermo,Enzymatic
