starter_Canonical_SMILES,Canonical_SMILES,generationSteps,DerivativeSimScore,NonDerivativeSimScore
CC[C@H](C=C1C=C(O)C(=O)O1)C(N)=O,CCC1=C(O)C(=O)OC1=C(C(N)=O)[C@@H](CC)C(N)=O,2,0.3333,
CC[C@H](C=C1C=C(O)C(=O)O1)C(N)=O,CC(=C1OC(=O)C(O)=C1[C@@H](C)C(N)=O)[C@@H](C)C(N)=O,2,0.2745,
CC[C@H](C=C1C=C(O)C(=O)O1)C(N)=O,CCC1=C(O)C(=O)OC1=C[C@@H](CCC(N)=O)C(N)=O,2,0.3922,
CC[C@H](C=C1C=C(O)C(=O)O1)C(N)=O,CCC1=C(O)C(=O)OC1=C[C@H](C(N)=O)C(C)C(N)=O,2,0.3529,
CC[C@H](C=C1C=C(O)C(=O)O1)C(N)=O,CC[C@H](C=C1C=C(O)C(=O)O1)C(=O)NCC(=O)NC,2,0.6087,
CC[C@H](C=C1C=C(O)C(=O)O1)C(N)=O,CC(CCC(N)=O)[C@H](C=C1C=C(O)C(=O)O1)C(N)=O,2,0.5652,
CC[C@H](C=C1C=C(O)C(=O)O1)C(N)=O,NC(=O)CCC(C=C1C=C(O)C(=O)O1)CCC(N)=O,2,0.5714,
CC[C@H](C=C1C=C(O)C(=O)O1)C(N)=O,CCC(C=C1C=C(O)C(=O)O1)(CC)C(=O)NC(N)=O,2,0.4792,
CC[C@H](C=C1C=C(O)C(=O)O1)C(N)=O,CCCC[C@H](C=C1C=C(O)C(=O)O1)C(=O)NC(N)=O,2,0.5957,
CC[C@H](C=C1C=C(O)C(=O)O1)C(N)=O,CCC(C[C@H](C=C1C=C(O)C(=O)O1)C(N)=O)C(N)=O,2,0.775,
CC[C@H](C=C1C=C(O)C(=O)O1)C(N)=O,CC(C(N)=O)C(C=C1C=C(O)C(=O)O1)C(C)C(N)=O,2,0.625,
CC[C@H](C=C1C=C(O)C(=O)O1)C(N)=O,CCC(C=C1C=C(O)C(=O)O1)(CCC(N)=O)C(N)=O,2,0.4694,
CC[C@H](C=C1C=C(O)C(=O)O1)C(N)=O,CC[C@H](C=C1OC(=O)C(O)=C1CCC(N)=O)C(N)=O,2,0.4792,
CC[C@H](C=C1C=C(O)C(=O)O1)C(N)=O,CCC(C)[C@H](C=C1C=C(O)C(=O)O1)C(=O)NC(N)=O,2,0.5745,
CC[C@H](C=C1C=C(O)C(=O)O1)C(N)=O,CCC(=C1C=C(O)C(=O)O1)[C@H](C(N)=O)C(C)C(N)=O,2,0.4468,
CC[C@H](C=C1C=C(O)C(=O)O1)C(N)=O,CC1=C(O)C(=O)OC1=C([C@@H](C)C(N)=O)[C@@H](C)C(N)=O,2,0.2917,0.2045
CC[C@H](C=C1C=C(O)C(=O)O1)C(N)=O,CCC(=C1OC(=O)C(O)=C1C(N)=O)[C@@H](CC)C(N)=O,2,0.3333,
CC[C@H](C=C1C=C(O)C(=O)O1)C(N)=O,CC(C(N)=O)C(C)(CC=C1C=C(O)C(=O)O1)C(N)=O,2,0.5,
CC[C@H](C=C1C=C(O)C(=O)O1)C(N)=O,CCC(C=C1C=C(O)C(=O)O1)(C(=O)NC)C(=O)NC,2,0.4468,
CC[C@H](C=C1C=C(O)C(=O)O1)C(N)=O,CCC(C)C(C=C1C=C(O)C(=O)O1)(C(N)=O)C(N)=O,2,0.5556,
CC[C@H](C=C1C=C(O)C(=O)O1)C(N)=O,NC(=O)CCCC[C@H](C=C1C=C(O)C(=O)O1)C(N)=O,2,0.6667,
CC[C@H](C=C1C=C(O)C(=O)O1)C(N)=O,CCC1=C(O)C(=O)OC1=CC(CC)(C(N)=O)C(N)=O,2,0.2941,
CC[C@H](C=C1C=C(O)C(=O)O1)C(N)=O,CNC(=O)CC[C@H](C=C1C=C(O)C(=O)O1)C(=O)NC,2,0.5319,
CC[C@H](C=C1C=C(O)C(=O)O1)C(N)=O,NC(=O)CCC(CC=C1C=C(O)C(=O)O1)CC(N)=O,2,0.449,
CC[C@H](C=C1C=C(O)C(=O)O1)C(N)=O,CC(CC[C@H](C=C1C=C(O)C(=O)O1)C(N)=O)C(N)=O,2,0.7073,
CC[C@H](C=C1C=C(O)C(=O)O1)C(N)=O,CC(=C1C=C(O)C(=O)O1)[C@@H](C[C@@H](C)C(N)=O)C(N)=O,2,0.4082,
CC[C@H](C=C1C=C(O)C(=O)O1)C(N)=O,CCC(C=C1C=C(O)C(=O)O1)(C(N)=O)C(C)C(N)=O,2,0.5319,
CC[C@H](C=C1C=C(O)C(=O)O1)C(N)=O,CCC(=C1C=C(O)C(=O)O1)[C@@H](CC)C(=O)NC(N)=O,2,0.4118,
CC[C@H](C=C1C=C(O)C(=O)O1)C(N)=O,C[C@@H](C(N)=O)C(C[C@@H](C)C(N)=O)=C1C=C(O)C(=O)O1,2,0.4167,
CC[C@H](C=C1C=C(O)C(=O)O1)C(N)=O,CC(CC(CC=C1C=C(O)C(=O)O1)C(N)=O)C(N)=O,2,0.5106,
CC[C@H](C=C1C=C(O)C(=O)O1)C(N)=O,CCC(C)[C@@H](C(N)=O)C(C(N)=O)=C1C=C(O)C(=O)O1,2,0.4583,
CC[C@H](C=C1C=C(O)C(=O)O1)C(N)=O,CC[C@@H](C(N)=O)C(CCC(N)=O)=C1C=C(O)C(=O)O1,2,0.4583,
CC[C@H](C=C1C=C(O)C(=O)O1)C(N)=O,CC1=C(O)C(=O)OC1=C[C@@H](C[C@@H](C)C(N)=O)C(N)=O,2,0.38,
CC[C@H](C=C1C=C(O)C(=O)O1)C(N)=O,CCCC[C@@H](C(N)=O)C(C(N)=O)=C1C=C(O)C(=O)O1,2,0.42,
CC[C@H](C=C1C=C(O)C(=O)O1)C(N)=O,CCC(C)(C(N)=O)[C@H](C=C1C=C(O)C(=O)O1)C(N)=O,2,0.6,
CC[C@H](C=C1C=C(O)C(=O)O1)C(N)=O,CNC(=O)C(C)[C@H](C=C1C=C(O)C(=O)O1)C(=O)NC,2,0.4783,
CC[C@H](C=C1C=C(O)C(=O)O1)C(N)=O,CCC(CC)(C(N)=O)C(C(N)=O)=C1C=C(O)C(=O)O1,2,0.3958,
CC[C@H](C=C1C=C(O)C(=O)O1)C(N)=O,CC(=C1C=C(O)C(=O)O1)[C@](C)(C(N)=O)[C@@H](C)C(N)=O,2,0.38,
CC[C@H](C=C1C=C(O)C(=O)O1)C(N)=O,CCC(C)[C@H](C=C1OC(=O)C(O)=C1C(N)=O)C(N)=O,2,0.3725,
CC[C@H](C=C1C=C(O)C(=O)O1)C(N)=O,CCC(C=C1OC(=O)C(O)=C1C(N)=O)(CC)C(N)=O,2,0.2885,
CC[C@H](C=C1C=C(O)C(=O)O1)C(N)=O,CC(CC(=C1C=C(O)C(=O)O1)C(C)C(N)=O)C(N)=O,2,0.4167,
CC[C@H](C=C1C=C(O)C(=O)O1)C(N)=O,CC[C@@H](C(=O)NC)C(C(=O)NC)=C1C=C(O)C(=O)O1,2,0.38,
CC[C@H](C=C1C=C(O)C(=O)O1)C(N)=O,CCC(CC(N)=O)[C@H](C=C1C=C(O)C(=O)O1)C(N)=O,2,0.6364,
CC[C@H](C=C1C=C(O)C(=O)O1)C(N)=O,NC(=O)CCCC(CCC(N)=O)=C1C=C(O)C(=O)O1,2,0.3617,
CC[C@H](C=C1C=C(O)C(=O)O1)C(N)=O,CC[C@@H](C(N)=O)C(=C1C=C(O)C(=O)O1)C(C)C(N)=O,2,0.4783,
CC[C@H](C=C1C=C(O)C(=O)O1)C(N)=O,CC(CC=C1OC(=O)C(O)=C1C(C)C(N)=O)C(N)=O,2,0.3077,
CC[C@H](C=C1C=C(O)C(=O)O1)C(N)=O,CC1=C(O)C(=O)OC1=C[C@](C)(C(N)=O)[C@@H](C)C(N)=O,2,0.2778,
CC[C@H](C=C1C=C(O)C(=O)O1)C(N)=O,CC[C@H](C=C1OC(=O)C(O)=C1C(=O)NC)C(=O)NC,2,0.3462,
CC[C@H](C=C1C=C(O)C(=O)O1)C(N)=O,CC[C@H](C=C1OC(=O)C(O)=C1C(C)C(N)=O)C(N)=O,2,0.5,0.2449
CC[C@H](C=C1C=C(O)C(=O)O1)C(N)=O,C[C@H](C=C1OC(=O)C(O)=C1C[C@@H](C)C(N)=O)C(N)=O,2,0.34,
CC[C@H](C=C1C=C(O)C(=O)O1)C(N)=O,NC(=O)CCCC=C1OC(=O)C(O)=C1CCC(N)=O,2,0.2453,
CC[C@H](C=C1C=C(O)C(=O)O1)C(N)=O,NC(=O)CCC(CCC=C1C=C(O)C(=O)O1)C(N)=O,2,0.4792,
CC[C@H](C=C1C=C(O)C(=O)O1)C(N)=O,CCC1=C(O)C(=O)OC1=C[C@@H](CC)C(=O)NC(N)=O,2,0.3846,
CC[C@H](C=C1C=C(O)C(=O)O1)C(N)=O,CCC(=C1C=C(O)C(=O)O1)[C@@H](CCC(N)=O)C(N)=O,2,0.42,
CC[C@H](C=C1C=C(O)C(=O)O1)C(N)=O,CCCC(C(N)=O)[C@H](C=C1C=C(O)C(=O)O1)C(N)=O,2,0.6136,
CC[C@H](C=C1C=C(O)C(=O)O1)C(N)=O,CCCC[C@H](C=C1OC(=O)C(O)=C1C(N)=O)C(N)=O,2,0.3922,
CC[C@H](C=C1C=C(O)C(=O)O1)C(N)=O,CC(C(N)=O)C(C)[C@H](C=C1C=C(O)C(=O)O1)C(N)=O,2,0.5952,
CC[C@H](C=C1C=C(O)C(=O)O1)C(N)=O,CCCCC(C=C1C=C(O)C(=O)O1)(C(N)=O)C(N)=O,2,0.5,
CC[C@H](C=C1C=C(O)C(=O)O1)C(N)=O,CCC(=C1C=C(O)C(=O)O1)C(CC)(C(N)=O)C(N)=O,2,0.3958,
CC[C@H](C=C1C=C(O)C(=O)O1)C(N)=O,N#CC(N)(O)CC[C@H](C=C1C=C(O)C(=O)O1)C(N)=O,2,0.5833,
CC[C@H](C=C1C=C(O)C(=O)O1)C(N)=O,CC[C@H](C=C1OC(=O)C(O)=C1C(N)(O)C#N)C(N)=O,2,0.4423,
CC[C@H](C=C1C=C(O)C(=O)O1)C(N)=O,CCC(C=C1C=C(O)C(=O)O1)(C(N)=O)C(N)(O)C#N,2,0.4423,
CC[C@H](C=C1C=C(O)C(=O)O1)C(N)=O,CC([C@H](C=C1C=C(O)C(=O)O1)C(N)=O)C(N)(O)C#N,2,0.5,
CC[C@H](C=C1C=C(O)C(=O)O1)C(N)=O,CC(C(N)=O)[C@H](C=C1C=C(O)C(=O)O1)C(N)(O)C#N,2,0.5,
CC[C@H](C=C1C=C(O)C(=O)O1)C(N)=O,CC[C@@H](C(N)=O)C(=C1C=C(O)C(=O)O1)C(N)(O)C#N,2,0.4151,
