starter_Canonical_SMILES,Canonical_SMILES,generationSteps,DerivativeSimScore,NonDerivativeSimScore
C=CC[C@@H]1C(=O)OC(=Cc2c[nH]c(Cl)c2Cl)C1=O,C=CC[C@H](C(=O)Cl)C(=O)C(O)=Cc1c[nH]c(Cl)c1Cl,2,0.3509,
C=CC[C@@H]1C(=O)OC(=Cc2c[nH]c(Cl)c2Cl)C1=O,C=CC[C@H](C(=O)O)C(=O)C(Cl)=Cc1c[nH]c(Cl)c1Cl,2,0.3818,
C=CC[C@@H]1C(=O)OC(=Cc2c[nH]c(Cl)c2Cl)C1=O,C=C(Cl)C[C@H]1C(=O)C(=Cc2c[nH]c(Cl)c2Cl)OC1O,2,0.4815,
C=CC[C@@H]1C(=O)OC(=Cc2c[nH]c(Cl)c2Cl)C1=O,C=C(Cl)C[C@@H]1C(=O)OC(=Cc2c[nH]c(Cl)c2Cl)C1O,2,0.4545,
C=CC[C@@H]1C(=O)OC(=Cc2c[nH]c(Cl)c2Cl)C1=O,C=CC(Cl)[C@H]1C(=O)C(=Cc2c[nH]c(Cl)c2Cl)OC1O,2,0.4815,
C=CC[C@@H]1C(=O)OC(=Cc2c[nH]c(Cl)c2Cl)C1=O,O=C1OC(=Cc2c[nH]c(Cl)c2Cl)C(=O)[C@@H]1CCCCl,2,0.6739,
C=CC[C@@H]1C(=O)OC(=Cc2c[nH]c(Cl)c2Cl)C1=O,C=CC(Cl)[C@@H]1C(=O)OC(=Cc2c[nH]c(Cl)c2Cl)C1O,2,0.4545,
C=CC[C@@H]1C(=O)OC(=Cc2c[nH]c(Cl)c2Cl)C1=O,C=CC(O)[C@H](C(=O)O)C(O)C(O)=Cc1c[nH]c(Cl)c1Cl,2,0.3103,
C=CC[C@@H]1C(=O)OC(=Cc2c[nH]c(Cl)c2Cl)C1=O,C=CC[C@](O)(C(=O)C(O)=Cc1c[nH]c(Cl)c1Cl)C(O)O,2,0.3621,
C=CC[C@@H]1C(=O)OC(=Cc2c[nH]c(Cl)c2Cl)C1=O,C=CC[C@H](C(=O)O)C(=O)C(O)C(O)c1c[nH]c(Cl)c1Cl,2,0.2881,
C=CC[C@@H]1C(=O)OC(=Cc2c[nH]c(Cl)c2Cl)C1=O,O=C1C(=Cc2c[nH]c(Cl)c2Cl)OC(O)[C@H]1C(O)CCO,2,0.4386,
C=CC[C@@H]1C(=O)OC(=Cc2c[nH]c(Cl)c2Cl)C1=O,O=C1OC(=Cc2c[nH]c(Cl)c2Cl)C(O)[C@@H]1C(O)CCO,2,0.4138,
