starter_Canonical_SMILES,Canonical_SMILES,generationSteps,DerivativeSimScore,NonDerivativeSimScore
CC(C)[C@@H]1C(=O)OC(=Cc2ccccc2)C1=O,C=C1OC(=O)[C@@H](C(C)CC(=O)O)C1=O,2,0.3261,
CC(C)[C@@H]1C(=O)OC(=Cc2ccccc2)C1=O,C=C1OC(=O)[C@@H](C(C)(C)C(=O)O)C1=O,2,0.2083,
CC(C)[C@@H]1C(=O)OC(=Cc2ccccc2)C1=O,C=C(O)C(=O)[C@@H](C(=O)O)C(C)C,2,0.1364,
CC(C)[C@@H]1C(=O)OC(=Cc2ccccc2)C1=O,C=C1OC(O)[C@@H](C(C)(C)O)C1=O,2,0.1429,
CC(C)[C@@H]1C(=O)OC(=Cc2ccccc2)C1=O,C=C1OC(=O)[C@@H](C(C)CO)C1O,2,0.2041,
CC(C)[C@@H]1C(=O)OC(=Cc2ccccc2)C1=O,C=C1OC(=O)[C@@H](C(C)(C)O)C1O,2,0.1667,
CC(C)[C@@H]1C(=O)OC(=Cc2ccccc2)C1=O,C=C1OC(O)[C@@H](C(C)CO)C1=O,2,0.18,
CC(C)[C@@H]1C(=O)OC(=Cc2ccccc2)C1=O,C=C1OC(=O)[C@@H](C(C)(C)O)C1=O,2,0.1957,
CC(C)[C@@H]1C(=O)OC(=Cc2ccccc2)C1=O,C=C1OC(=O)[C@@H](C(C)CO)C1=O,2,0.3182,
CC(C)[C@@H]1C(=O)OC(=Cc2ccccc2)C1=O,C=C1OC(=O)[C@](C)(C(C)C)C1=O,2,0.1739,
CC(C)[C@@H]1C(=O)OC(=Cc2ccccc2)C1=O,C=C1OC(=O)[C@@H](C(C)CC)C1=O,2,0.3256,
CC(C)[C@@H]1C(=O)OC(=Cc2ccccc2)C1=O,C=C1OC(=O)[C@@H](C(C)(C)C)C1=O,2,0.2045,0.2045
CC(C)[C@@H]1C(=O)OC(=Cc2ccccc2)C1=O,CC=C1OC(=O)[C@@H](C(C)C)C1=O,2,0.5714,
CC(C)[C@@H]1C(=O)OC(=Cc2ccccc2)C1=O,C=C1OC(=O)[C@@H](C(C)C)C1=O,1,0.4722,0.1667
CC(C)[C@@H]1C(=O)OC(=Cc2ccccc2)C1=O,C=C1OC(=O)[C@](C)(CC)C1=O,2,0.125,
CC(C)[C@@H]1C(=O)OC(=Cc2ccccc2)C1=O,CC=C1OC(=O)[C@@H](CC)C1=O,2,0.2857,
CC(C)[C@@H]1C(=O)OC(=Cc2ccccc2)C1=O,CC(C)C=C1OC(=O)CC1=O,2,0.2273,
CC(C)[C@@H]1C(=O)OC(=Cc2ccccc2)C1=O,C=C1OC(=O)[C@@H](CCC)C1=O,2,0.1957,
CC(C)[C@@H]1C(=O)OC(=Cc2ccccc2)C1=O,C=C1OC(=O)[C@@H](CC)C1=O,2,0.2045,
