starter_Canonical_SMILES,Canonical_SMILES,generationSteps,DerivativeSimScore,NonDerivativeSimScore,feasibilityScore_rule3
CC(C)CC=C1CCC(=O)O1,CC(C)CC=C(O)C(CC(=O)O)S(=O)O,2,0.2045,,0.6277969
CC(C)CC=C1CCC(=O)O1,CC(=O)OC(=CCC(C)C)CCC(=O)O,2,0.2326,,0.59339863
CC(C)CC=C1CCC(=O)O1,CC(=O)OC1CCC(=C(O)CC(C)C)O1,2,0.2041,,0.8702836
CC(C)CC=C1CCC(=O)O1,CC(C)CC(C)CC(O)=C1CCC(=O)O1,2,0.375,0.3235,0.9783166
CC(C)CC=C1CCC(=O)O1,CC(C)CC=C(O)C(CC(=O)O)OO,2,0.2381,,0.72887504
CC(C)CC=C1CCC(=O)O1,CC(C)CC(OO)C(O)=CCC(=O)O,2,0.1818,,0.6915975
CC(C)CC=C1CCC(=O)O1,CC(C)CCC(O)(O)CCC(=O)O,2,0.1429,,0.8630298
CC(C)CC=C1CCC(=O)O1,CC(C)CC(O)C(O)CCC(=O)O,2,0.1463,,0.599921
CC(C)CC=C1CCC(=O)O1,CC(C)CC(O)=C(O)CCC(=O)O,2,0.1538,,0.8550443
CC(C)CC=C1CCC(=O)O1,CC(C)CC1OC1(O)CCC(=O)O,2,0.1522,,0.8434115
CC(C)CC=C1CCC(=O)O1,CC(CO)CC(O)=C1CCC(O)O1,2,0.1702,,0.88096714
CC(C)CC=C1CCC(=O)O1,CCC(C)CC(O)=C1CCC(O)O1,2,0.1702,,0.93886673
CC(C)CC=C1CCC(=O)O1,COC(CC(C)C)=C1CCC(O)O1,2,0.1957,,0.65909046
CC(C)CC=C1CCC(=O)O1,CC(C)CC=C(O)C(C)CC(=O)O,2,0.2308,,0.9564372
CC(C)CC=C1CCC(=O)O1,CC(CC(C)C)=C(O)CCC(=O)O,2,0.1463,,0.83879745
CC(C)CC=C1CCC(=O)O1,CC(C)C(C)C=C(O)CCC(=O)O,2,0.1463,,0.80522925
CC(C)CC=C1CCC(=O)O1,COC(=CCC(C)C)CCC(=O)O,2,0.2143,,0.7954323
CC(C)CC=C1CCC(=O)O1,CC(C)(O)CC(O)=C1CCC(=O)O1,2,0.3,,0.84382147
