starter_Canonical_SMILES,Canonical_SMILES,generationSteps,DerivativeSimScore,NonDerivativeSimScore,feasibilityScore_rule3
CCCC[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)[C@@H]1O,CCCC[C@H](C(=O)O)[C@@H](O)C(O)=C[C@@H](C)CN,2,0.2188,,0.92761683
CCCC[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)[C@@H]1O,CCCC[C@@H]1C(=O)OC(C[C@@H](C)CN)[C@@H]1O,2,0.35,,0.7422959
CCCC[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)[C@@H]1O,CCC=C1OC(=O)[C@](CN)(CCCC)[C@H]1O,2,0.2656,,0.77861935
CCCC[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)[C@@H]1O,CCCC[C@@H]1C(=O)OC(=C(CC)CN)[C@@H]1O,2,0.4107,,0.68667054
CCCC[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)[C@@H]1O,CCC(C)C[C@@H]1C(=O)OC(=CCCN)[C@@H]1O,2,0.3667,,0.6023829
CCCC[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)[C@@H]1O,CCC[C@@H]1C(=O)OC(=C[C@@H](C)C(C)N)[C@@H]1O,2,0.5385,,0.83621645
CCCC[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)[C@@H]1O,CCCC[C@H](C=C1OC(=O)[C@@H](C)[C@H]1O)CN,2,0.3898,,0.63357586
CCCC[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)[C@@H]1O,CCCC(N)[C@H](C)C=C1OC(=O)[C@@H](C)[C@H]1O,2,0.3966,,0.73249865
CCCC[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)[C@@H]1O,CCCCC(N)[C@H](C)C=C1OC(=O)C[C@H]1O,2,0.3387,,0.8685348
CCCC[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)[C@@H]1O,CCCC(=C1OC(=O)[C@@H](C)[C@H]1O)[C@@H](C)CN,2,0.2698,,0.680678
CCCC[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)[C@@H]1O,CCCC[C@@H]1C(=O)OC(=C[C@@H](C)CN)[C@@H]1O,1,0.6735,0.1875,0.69684124
CCCC[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)[C@@H]1O,CCCC[C@@H]1C(=O)OC(=C(C)CCN)[C@@H]1O,2,0.4035,,0.6451818
CCCC[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)[C@@H]1O,CCC(N)[C@H](C)C=C1OC(=O)[C@@H](CC)[C@H]1O,2,0.4545,,0.8173359
CCCC[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)[C@@H]1O,CCCCC[C@H](C=C1OC(=O)C[C@H]1O)CN,2,0.2969,,0.70995945
CCCC[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)[C@@H]1O,CCC(=C1OC(=O)[C@@H](CC)[C@H]1O)[C@@H](C)CN,2,0.2951,,0.62326366
