starter_Canonical_SMILES,Canonical_SMILES,generationSteps,DerivativeSimScore,NonDerivativeSimScore,feasibilityScore_rule3
CC[C@H]1C(=O)OC(=CCC(C)C)C1=O,CC[C@@H](C(=O)O)C(=O)C(O)=C(C)CC(C)C,2,0.1522,,0.8409401
CC[C@H]1C(=O)OC(=CCC(C)C)C1=O,CC[C@H]1C(=O)OC(C(O)CC(C)C)C1O,2,0.2826,,0.92152053
CC[C@H]1C(=O)OC(=CCC(C)C)C1=O,CCCC(C)CC(O)=C1OC(O)CC1=O,2,0.1923,,0.7862505
CC[C@H]1C(=O)OC(=CCC(C)C)C1=O,CC[C@@H](C(=O)O)C(=O)C(O)=C(C)C(C)C,2,0.1333,,0.8120368
CC[C@H]1C(=O)OC(=CCC(C)C)C1=O,CCC(CC(C)C)C1(O)OC(=O)CC1=O,2,0.2041,,0.7700853
CC[C@H]1C(=O)OC(=CCC(C)C)C1=O,CCC(CC(C)C)=C(O)C(=O)CC(=O)O,2,0.1522,,0.9827151
CC[C@H]1C(=O)OC(=CCC(C)C)C1=O,CCC(C)(C)CC=C(O)C(=O)CC(=O)O,2,0.102,,0.86818135
CC[C@H]1C(=O)OC(=CCC(C)C)C1=O,CC=C1OC(=O)[C@H](CCC(C)(C)O)C1O,2,0.2245,,0.61794114
CC[C@H]1C(=O)OC(=CCC(C)C)C1=O,CCC(C(O)=C1OC(O)CC1=O)C(C)C,2,0.2,,0.81358075
CC[C@H]1C(=O)OC(=CCC(C)C)C1=O,CC[C@H]1C(=O)OC(=C(O)CC(C)C)C1O,1,0.3111,,0.64709365
CC[C@H]1C(=O)OC(=CCC(C)C)C1=O,CC(O)=C1OC(=O)[C@H](CCC(C)C)C1O,2,0.2553,,0.73308367
CC[C@H]1C(=O)OC(=CCC(C)C)C1=O,CCC(CC(C)(C)O)=C1OC(O)CC1=O,2,0.1765,,0.796495
CC[C@H]1C(=O)OC(=CCC(C)C)C1=O,CCC(C=C1OC(=O)CC1O)C(C)CO,2,0.26,,0.7897708
CC[C@H]1C(=O)OC(=CCC(C)C)C1=O,CC(O)=C1OC(=O)[C@H](C(C)C(C)C)C1O,2,0.2174,,0.8483726
CC[C@H]1C(=O)OC(=CCC(C)C)C1=O,CC(CC(C)C)=C(O)C(=O)[C@@H](C)C(=O)O,2,0.1333,,0.902385
CC[C@H]1C(=O)OC(=CCC(C)C)C1=O,CCCC(C)CC=C(O)C(=O)CC(=O)O,2,0.1667,,0.77769625
CC[C@H]1C(=O)OC(=CCC(C)C)C1=O,CCCC(C)CC1OC12OC(=O)CC2=O,2,0.1961,,0.9571728
CC[C@H]1C(=O)OC(=CCC(C)C)C1=O,CC(C)CC(CCO)=C1OC(=O)CC1=O,2,0.2083,,0.7744656
CC[C@H]1C(=O)OC(=CCC(C)C)C1=O,CCCC(C)CC(O)=C1OC(=O)CC1=O,2,0.2,,0.973478
CC[C@H]1C(=O)OC(=CCC(C)C)C1=O,CC(C)CC(=C1OC(=O)CC1=O)C(C)O,2,0.2128,,0.9190965
CC[C@H]1C(=O)OC(=CCC(C)C)C1=O,CCC(C)(C)CC1OC12OC(=O)CC2=O,2,0.1569,,0.9785156
CC[C@H]1C(=O)OC(=CCC(C)C)C1=O,CCC(CC(C)(C)O)=C1OC(=O)CC1=O,2,0.16,,0.94826615
CC[C@H]1C(=O)OC(=CCC(C)C)C1=O,CCC(C(O)=C1OC(=O)CC1=O)C(C)C,2,0.2083,,0.9243116
CC[C@H]1C(=O)OC(=CCC(C)C)C1=O,CC(O)=C1OC(=O)[C@H](C(C)C(C)C)C1=O,2,0.25,,0.9281791
