starter_Canonical_SMILES,Canonical_SMILES,generationSteps,DerivativeSimScore,NonDerivativeSimScore,feasibilityScore_rule3
O=C1OC(=Cc2ccccc2)[C@H](O)[C@H]1O,O=C(Cl)[C@H](O)[C@@H](O)C(O)=Cc1ccccc1,2,0.2619,,0.6409893
O=C1OC(=Cc2ccccc2)[C@H](O)[C@H]1O,CO[C@H]1C(C(O)c2ccccc2)OC(=O)[C@@H]1O,2,0.3261,,0.75360245
O=C1OC(=Cc2ccccc2)[C@H](O)[C@H]1O,CO[C@@H](C(O)=Cc1ccccc1)[C@@H](O)C(=O)O,2,0.2667,,0.7854221
O=C1OC(=Cc2ccccc2)[C@H](O)[C@H]1O,COC(=C1OC(=O)[C@H](O)[C@H]1O)c1ccccc1,2,0.45,,0.64698476
O=C1OC(=Cc2ccccc2)[C@H](O)[C@H]1O,CO[C@H]1C(=C(O)c2ccccc2)OC(=O)[C@@H]1O,2,0.4048,,0.690205
O=C1OC(=Cc2ccccc2)[C@H](O)[C@H]1O,CO[C@H]1C(=O)OC(=C(O)c2ccccc2)[C@@H]1O,2,0.381,,0.82447934
O=C1OC(=Cc2ccccc2)[C@H](O)[C@H]1O,O=C(O)[C@H](O)[C@@H](O)C(O)Cc1ccccc1,2,0.1818,,0.92887396
O=C1OC(=Cc2ccccc2)[C@H](O)[C@H]1O,O=C1OC(C(O)c2ccccc2)[C@H](O)[C@H]1O,1,0.3333,,0.99353033
O=C1OC(=Cc2ccccc2)[C@H](O)[C@H]1O,O=C(O)[C@H](O)[C@@H](O)C(O)=Cc1ccccc1,1,0.275,,0.95653355
O=C1OC(=Cc2ccccc2)[C@H](O)[C@H]1O,O=C1OC(=C(O)c2ccccc2)[C@H](O)[C@H]1O,1,0.4722,,0.7143266
O=C1OC(=Cc2ccccc2)[C@H](O)[C@H]1O,O=C(c1ccccc1)C1OC(=O)[C@H](O)[C@H]1O,2,0.3415,,0.814041
O=C1OC(=Cc2ccccc2)[C@H](O)[C@H]1O,CO[C@H]1C(=Cc2ccccc2)OC(=O)[C@@H]1O,1,0.6857,,0.8812071
O=C1OC(=Cc2ccccc2)[C@H](O)[C@H]1O,CO[C@H]1C(=O)OC(=Cc2ccccc2)[C@@H]1O,1,0.7059,,0.92877096
O=C1OC(=Cc2ccccc2)[C@H](O)[C@H]1O,OC[C@H](O)[C@@H](O)C(O)=Cc1ccccc1,2,0.2381,,0.905319
O=C1OC(=Cc2ccccc2)[C@H](O)[C@H]1O,O=C(O)C[C@@H](O)C(O)=Cc1ccccc1,2,0.2619,,0.6265401
O=C1OC(=Cc2ccccc2)[C@H](O)[C@H]1O,O=C1O[C@@H](C(O)=Cc2ccccc2)[C@H]1O,2,0.4474,,0.69653106
O=C1OC(=Cc2ccccc2)[C@H](O)[C@H]1O,O=C1[C@H](O)[C@]1(O)C(O)=Cc1ccccc1,2,0.359,,0.6276145
O=C1OC(=Cc2ccccc2)[C@H](O)[C@H]1O,C=C1OC(=O)[C@H](OC)[C@H]1O,2,0.2821,0.2258,0.6162264
