starter_Canonical_SMILES,Canonical_SMILES,generationSteps,DerivativeSimScore,NonDerivativeSimScore,feasibilityScore_rule3
CCC=C1C=C(C(C)C)C(=O)O1,CCC=C1C=C(C(C)COC(C)=O)C(=O)O1,2,0.641,,0.9970374
CCC=C1C=C(C(C)C)C(=O)O1,CCC=C1C=C(C(C)(C)OC(C)=O)C(=O)O1,2,0.4419,,0.9665672
CCC=C1C=C(C(C)C)C(=O)O1,CC(=O)OCCC=C1C=C(C(C)C)C(=O)O1,2,0.575,,0.9923983
CCC=C1C=C(C(C)C)C(=O)O1,CC(=O)OC(C)C=C1C=C(C(C)C)C(=O)O1,2,0.5128,,0.96553916
CCC=C1C=C(C(C)C)C(=O)O1,CCC(OC(C)=O)=C1C=C(C(C)C)C(=O)O1,2,0.439,,0.6461422
CCC=C1C=C(C(C)C)C(=O)O1,CCCC(=O)C(CC)=C(C(=O)O)C(C)C,2,0.1304,,0.9525589
CCC=C1C=C(C(C)C)C(=O)O1,CCC(CCO)=C1C=C(C(C)C)C(=O)O1,2,0.439,,0.6979695
CCC=C1C=C(C(C)C)C(=O)O1,CCC=C1C=C(C(C)CC(C)O)C(=O)O1,2,0.6667,,0.61243
CCC=C1C=C(C(C)C)C(=O)O1,CCC1=C(C(C)C)C(=O)OC12OC2CC,2,0.2609,,0.8502959
CCC=C1C=C(C(C)C)C(=O)O1,CCCCC=C1C=C(C(C)CO)C(=O)O1,2,0.55,,0.61276567
CCC=C1C=C(C(C)C)C(=O)O1,CCC(C)(C)C1=CC(=CCCO)OC1=O,2,0.3636,,0.90999573
CCC=C1C=C(C(C)C)C(=O)O1,CCC(C)C=C1C=C(C(C)(C)O)C(=O)O1,2,0.3953,,0.8602061
CCC=C1C=C(C(C)C)C(=O)O1,CCC(C)C(O)=C1C=C(C(C)C)C(=O)O1,2,0.4615,,0.9417911
CCC=C1C=C(C(C)C)C(=O)O1,CCCCC(O)=C1C=C(C(C)C)C(=O)O1,2,0.475,,0.90704817
CCC=C1C=C(C(C)C)C(=O)O1,CCCC(C)C1=CC(=C(O)CC)OC1=O,2,0.3409,,0.8846378
CCC=C1C=C(C(C)C)C(=O)O1,CCC1(CC)OC12C=C(C(C)C)C(=O)O2,2,0.35,,0.9035748
CCC=C1C=C(C(C)C)C(=O)O1,CCC(O)=C1C=C(C(C)(C)CC)C(=O)O1,2,0.2391,,0.8405883
CCC=C1C=C(C(C)C)C(=O)O1,CC(C=C1C=C(C(C)C)C(=O)O1)CCO,2,0.5526,,0.91415757
CCC=C1C=C(C(C)C)C(=O)O1,CCC(C)C=C1C=C(C(C)CO)C(=O)O1,2,0.4634,,0.7521061
CCC=C1C=C(C(C)C)C(=O)O1,CC(C)C1=CC(=CCCCCO)OC1=O,2,0.6667,,0.9450052
CCC=C1C=C(C(C)C)C(=O)O1,CCC(C=C1C=C(C(C)C)C(=O)O1)CO,2,0.5789,,0.7353003
CCC=C1C=C(C(C)C)C(=O)O1,CCCCC=C1C=C(C(C)(C)O)C(=O)O1,2,0.4286,,0.86150014
