reactants,products,reactionString,ruleName,thermo,reactionType
O=C(O)CC(=O)C(O)=Cc1c[nH]c(Cl)c1Cl,O=C1CC(O)C(O)=Cc2c([nH]c(Cl)c2Cl)O1,O=C(O)CC(=O)C(O)=Cc1c[nH]c(Cl)c1Cl >> O=C1CC(O)C(O)=Cc2c([nH]c(Cl)c2Cl)O1,rule0169_1,No_Thermo,Enzymatic
N.O=C(O)CC(=O)C(O)=Cc1c[nH]c(Cl)c1Cl,NC(c1c[nH]c(Cl)c1Cl)C(O)C(=O)CC(=O)O,N.O=C(O)CC(=O)C(O)=Cc1c[nH]c(Cl)c1Cl >> NC(c1c[nH]c(Cl)c1Cl)C(O)C(=O)CC(=O)O,rule0257_1,No_Thermo,Enzymatic
O=C(O)CC(=O)C(O)=Cc1c[nH]c(Cl)c1Cl,O=C(O)CC(O)c1cc2c(Cl)c(Cl)[nH]c2o1,O=C(O)CC(=O)C(O)=Cc1c[nH]c(Cl)c1Cl >> O=C(O)CC(O)c1cc2c(Cl)c(Cl)[nH]c2o1,rule0169_1,No_Thermo,Enzymatic
O=C(O)CC(=O)C(O)=Cc1c[nH]c(Cl)c1Cl,O.O=C1C=C(C(O)=Cc2c[nH]c(Cl)c2Cl)O1,O=C(O)CC(=O)C(O)=Cc1c[nH]c(Cl)c1Cl >> O.O=C1C=C(C(O)=Cc2c[nH]c(Cl)c2Cl)O1,rule0138_1,No_Thermo,Enzymatic
O=C(O)CC(=O)C(O)=Cc1c[nH]c(Cl)c1Cl.OO,O=C(O)CC(=O)C(O)Cc1c[nH]c(Cl)c1Cl.O=O,O=C(O)CC(=O)C(O)=Cc1c[nH]c(Cl)c1Cl.OO >> O=C(O)CC(=O)C(O)Cc1c[nH]c(Cl)c1Cl.O=O,rule0114_4,No_Thermo,Enzymatic
NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=C(O)CC(=O)C(O)=Cc1c[nH]c(Cl)c1Cl.O=O,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O.O=C(O)CC(=O)OC(O)=Cc1c[nH]c(Cl)c1Cl,NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=C(O)CC(=O)C(O)=Cc1c[nH]c(Cl)c1Cl.O=O >> NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O.O=C(O)CC(=O)OC(O)=Cc1c[nH]c(Cl)c1Cl,rule0083_11,No_Thermo,Enzymatic
N.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=C(O)CC(=O)C(O)=Cc1c[nH]c(Cl)c1Cl,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.NC(O)CC(=O)C(O)=Cc1c[nH]c(Cl)c1Cl.O,N.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=C(O)CC(=O)C(O)=Cc1c[nH]c(Cl)c1Cl >> NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.NC(O)CC(=O)C(O)=Cc1c[nH]c(Cl)c1Cl.O,rule0166_2,No_Thermo,Enzymatic
C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.O=C(O)CC(=O)C(O)=Cc1c[nH]c(Cl)c1Cl,COC(=O)CC(=O)C(O)=Cc1c[nH]c(Cl)c1Cl.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.O=C(O)CC(=O)C(O)=Cc1c[nH]c(Cl)c1Cl >> COC(=O)CC(=O)C(O)=Cc1c[nH]c(Cl)c1Cl.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,rule0011_48,No_Thermo,Enzymatic
O=C(O)CC(=O)C(O)=Cc1c[nH]c(Cl)c1Cl.OO,O=C(O)CC(O)C(O)=Cc1c[nH]c(Cl)c1Cl.O=O,O=C(O)CC(=O)C(O)=Cc1c[nH]c(Cl)c1Cl.OO >> O=C(O)CC(O)C(O)=Cc1c[nH]c(Cl)c1Cl.O=O,rule0078_11,No_Thermo,Enzymatic
O=C(O)CC(=O)C(O)=Cc1c[nH]c(Cl)c1Cl,O=C(O)CC(O)C1=C(c2c[nH]c(Cl)c2Cl)O1,O=C(O)CC(=O)C(O)=Cc1c[nH]c(Cl)c1Cl >> O=C(O)CC(O)C1=C(c2c[nH]c(Cl)c2Cl)O1,rule0169_1,No_Thermo,Enzymatic
O.O=C(O)CC(=O)C(O)=Cc1c[nH]c(Cl)c1Cl,O=C(O)CC(=O)CO.O=Cc1c[nH]c(Cl)c1Cl,O.O=C(O)CC(=O)C(O)=Cc1c[nH]c(Cl)c1Cl >> O=C(O)CC(=O)CO.O=Cc1c[nH]c(Cl)c1Cl,rule0210_1,No_Thermo,Enzymatic
O.O=C(O)CC(=O)C(O)=Cc1c[nH]c(Cl)c1Cl,CC(=O)O.O=C(O)C(O)=Cc1c[nH]c(Cl)c1Cl,O.O=C(O)CC(=O)C(O)=Cc1c[nH]c(Cl)c1Cl >> CC(=O)O.O=C(O)C(O)=Cc1c[nH]c(Cl)c1Cl,rule0085_2,No_Thermo,Enzymatic
O=C(O)CC(=O)C(O)=Cc1c[nH]c(Cl)c1Cl,O=C(CC(O)O)c1cc2c(Cl)c(Cl)[nH]c2o1,O=C(O)CC(=O)C(O)=Cc1c[nH]c(Cl)c1Cl >> O=C(CC(O)O)c1cc2c(Cl)c(Cl)[nH]c2o1,rule0169_1,No_Thermo,Enzymatic
O=C(O)CC(=O)C(O)=Cc1c[nH]c(Cl)c1Cl,O=C1OC1C(O)C(O)=Cc1c[nH]c(Cl)c1Cl,O=C(O)CC(=O)C(O)=Cc1c[nH]c(Cl)c1Cl >> O=C1OC1C(O)C(O)=Cc1c[nH]c(Cl)c1Cl,rule0169_1,No_Thermo,Enzymatic
CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O.O=C(O)CC(=O)C(O)=Cc1c[nH]c(Cl)c1Cl,CC(=O)OC(=Cc1c[nH]c(Cl)c1Cl)C(=O)CC(=O)O.CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCS,CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O.O=C(O)CC(=O)C(O)=Cc1c[nH]c(Cl)c1Cl >> CC(=O)OC(=Cc1c[nH]c(Cl)c1Cl)C(=O)CC(=O)O.CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCS,rule0062_17,No_Thermo,Enzymatic
O=C(O)CC(=O)C(O)=Cc1c[nH]c(Cl)c1Cl,O=C(O)C1OC(=Cc2c[nH]c(Cl)c2Cl)C1O,O=C(O)CC(=O)C(O)=Cc1c[nH]c(Cl)c1Cl >> O=C(O)C1OC(=Cc2c[nH]c(Cl)c2Cl)C1O,rule0169_1,No_Thermo,Enzymatic
O=C(O)CC(=O)C(O)=Cc1c[nH]c(Cl)c1Cl,O=C1CC(O)Oc2[nH]c(Cl)c(Cl)c2C=C1O,O=C(O)CC(=O)C(O)=Cc1c[nH]c(Cl)c1Cl >> O=C1CC(O)Oc2[nH]c(Cl)c(Cl)c2C=C1O,rule0169_1,No_Thermo,Enzymatic
