starter_Canonical_SMILES,Canonical_SMILES,generationSteps,DerivativeSimScore,NonDerivativeSimScore,feasibilityScore_rule3
C=CC[C@@H]1C(=O)OC(=CCCC)[C@H]1O,C=CC[C@H](C(=O)Cl)[C@H](O)C(O)=CCCC,2,0.2264,,0.90207285
C=CC[C@@H]1C(=O)OC(=CCCC)[C@H]1O,C=CC[C@H](C(=O)O)[C@H](Cl)C(O)=CCCC,2,0.2308,,0.8800568
C=CC[C@@H]1C(=O)OC(=CCCC)[C@H]1O,C=CC[C@H](C(=O)O)[C@H](O)C(O)C(O)CCC,2,0.1923,,0.68262833
C=CC[C@@H]1C(=O)OC(=CCCC)[C@H]1O,C=CC[C@H](C(=O)O)[C@H](O)C(O)=CCC(C)O,2,0.1481,,0.99752945
C=CC[C@@H]1C(=O)OC(=CCCC)[C@H]1O,C=CC[C@H](C(=O)O)[C@H](O)C(O)=CCCCO,2,0.1429,,0.99617577
C=CC[C@@H]1C(=O)OC(=CCCC)[C@H]1O,C=CC[C@H](C(=O)O)[C@H](OC)C(O)=CCCC,2,0.2453,,0.7203495
C=CC[C@@H]1C(=O)OC(=CCCC)[C@H]1O,C=CC[C@H](C(=O)O)[C@H](O)C(O)=CCCCC,2,0.2075,,0.9940102
C=CC[C@@H]1C(=O)OC(=CCCC)[C@H]1O,C=CC[C@H](C(=O)O)[C@H](O)C(O)=CCC(C)C,2,0.1481,,0.99739707
C=CC[C@@H]1C(=O)OC(=CCCC)[C@H]1O,C=CC(C)[C@H](C(=O)O)[C@H](O)C(O)=CCCC,2,0.2075,,0.9773761
C=CC[C@@H]1C(=O)OC(=CCCC)[C@H]1O,C=CC[C@H](C(=O)OC)[C@H](O)C(O)=CCCC,2,0.2407,,0.70256007
C=CC[C@@H]1C(=O)OC(=CCCC)[C@H]1O,C=CC[C@H](C(=O)O)[C@H](O)C(O)=C(C)CCC,2,0.1852,,0.75747895
C=CC[C@@H]1C(=O)OC(=CCCC)[C@H]1O,C=CC[C@H](C(=O)O)[C@H](O)C(O)=CC(C)CC,2,0.1636,,0.9845861
C=CC[C@@H]1C(=O)OC(=CCCC)[C@H]1O,C=CC(C)[C@@H]1C(=O)OC(=CC(O)CC)[C@H]1O,2,0.3529,,0.97055614
C=CC[C@@H]1C(=O)OC(=CCCC)[C@H]1O,C=CC(C)[C@@H]1C(=O)OC2(OC2CCC)[C@H]1O,2,0.3019,,0.8489426
C=CC[C@@H]1C(=O)OC(=CCCC)[C@H]1O,C=C(O)C[C@@H]1C(=O)OC(=C(C)CCC)[C@H]1O,2,0.34,,0.62723285
C=CC[C@@H]1C(=O)OC(=CCCC)[C@H]1O,C=CC(C)[C@@H]1C(=O)OC(=C(O)CCC)[C@H]1O,2,0.3269,,0.9023805
C=CC[C@@H]1C(=O)OC(=CCCC)[C@H]1O,C=C[C@@H]1C(=O)OC(=CCCC)[C@H]1OC(C)=O,2,0.4894,,0.8368895
C=CC[C@@H]1C(=O)OC(=CCCC)[C@H]1O,CCCC=C(O)[C@@H](O)[C@H](CCC)C(=O)O,2,0.1765,,0.9778152
C=CC[C@@H]1C(=O)OC(=CCCC)[C@H]1O,C=CC[C@H](C(=O)O)[C@H](O)C(O)CCCC,2,0.1887,,0.9913515
C=CC[C@@H]1C(=O)OC(=CCCC)[C@H]1O,C=CC[C@H](C(O)O)[C@H](O)C(O)=CCCC,2,0.22,,0.83952224
C=CC[C@@H]1C(=O)OC(=CCCC)[C@H]1O,C=CC[C@H](C(N)O)[C@H](O)C(O)=CCCC,2,0.2115,,0.91730165
C=CC[C@@H]1C(=O)OC(=CCCC)[C@H]1O,CC=C1OC(=O)[C@@H](C(CC)CCO)[C@@H]1O,2,0.3137,,0.6550718
C=CC[C@@H]1C(=O)OC(=CCCC)[C@H]1O,C=CC(CC)[C@H](C(=O)O)[C@H](O)C(O)=CC,2,0.1509,,0.9829978
C=CC[C@@H]1C(=O)OC(=CCCC)[C@H]1O,C=CC(CCC)[C@H](C(=O)O)[C@H](O)C(=C)O,2,0.1698,,0.9149218
C=CC[C@@H]1C(=O)OC(=CCCC)[C@H]1O,C=CCC(C)CC=C(O)[C@@H](O)CC(=O)O,2,0.1481,,0.9087297
C=CC[C@@H]1C(=O)OC(=CCCC)[C@H]1O,C=CC[C@H](C(=O)O)[C@H](O)C(O)=CCCC,1,0.2353,,0.99125755
C=CC[C@@H]1C(=O)OC(=CCCC)[C@H]1O,C=CC(C=C(O)[C@@H](O)[C@H](C)C(=O)O)CC,2,0.1481,,0.9430761
C=CC[C@@H]1C(=O)OC(=CCCC)[C@H]1O,C=CC(C)CC=C(O)[C@@H](O)[C@H](C)C(=O)O,2,0.1296,,0.91674477
C=CC[C@@H]1C(=O)OC(=CCCC)[C@H]1O,C=CC[C@H](C(=O)O)[C@@](C)(O)C(O)=CCC,2,0.1667,,0.85171807
C=CC[C@@H]1C(=O)OC(=CCCC)[C@H]1O,CC=CC[C@H](C(=O)O)[C@H](O)C(O)=CCC,2,0.1071,,0.9971079
C=CC[C@@H]1C(=O)OC(=CCCC)[C@H]1O,C=CC[C@@](O)(CC(=O)O)C(O)=CCCC,2,0.2353,,0.84263355
C=CC[C@@H]1C(=O)OC(=CCCC)[C@H]1O,C=CC[C@H](C(=O)O)[C@H](O)C(O)=CC(C)C,2,0.1509,,0.9973642
C=CC[C@@H]1C(=O)OC(=CCCC)[C@H]1O,C=CCCCC=C(O)[C@@H](O)[C@H](C)C(=O)O,2,0.1698,,0.98801607
C=CC[C@@H]1C(=O)OC(=CCCC)[C@H]1O,C=CCC(CCC)=C(O)[C@@H](O)CC(=O)O,2,0.1887,,0.8882561
C=CC[C@@H]1C(=O)OC(=CCCC)[C@H]1O,C=CC[C@H](C(=O)O)[C@H](O)C(C)CC=CO,2,0.1455,,0.6854307
C=CC[C@@H]1C(=O)OC(=CCCC)[C@H]1O,C=CCC(C=C(O)[C@@H](O)CC(=O)O)CC,2,0.1667,,0.8100346
C=CC[C@@H]1C(=O)OC(=CCCC)[C@H]1O,C=CC[C@H](C)[C@H](O)C(O)=CCCC(=O)O,2,0.1698,,0.9135178
C=CC[C@@H]1C(=O)OC(=CCCC)[C@H]1O,C=CC(C)[C@H](C(=O)O)[C@H](O)C(O)=CCC,2,0.1481,,0.9911176
C=CC[C@@H]1C(=O)OC(=CCCC)[C@H]1O,C=CC(CC(=O)O)[C@H](O)C(O)=CCCC,2,0.2115,,0.72580504
