reactants,products,reactionString,ruleName,thermo,reactionType
N.NC(=O)O,NC(N)=O.O,N.NC(=O)O >> NC(N)=O.O,rule0055_2,No_Thermo,Enzymatic
CC[C@H](C=C1C=C(OCC(N)=O)C(=O)O1)C(N)=O,CCC(C=C1C=C(OC)C(=O)O1)(C(N)=O)C(N)=O,CC[C@H](C=C1C=C(OCC(N)=O)C(=O)O1)C(N)=O >> CCC(C=C1C=C(OC)C(=O)O1)(C(N)=O)C(N)=O,rule0028_51,No_Thermo,Enzymatic
CC[C@H](C=C1C=C(OC)C(=O)O1)C(N)(O)C#N.O,CC[C@H](C(O)=C1C=C(OC)C(O)O1)C(N)(O)C#N,CC[C@H](C=C1C=C(OC)C(=O)O1)C(N)(O)C#N.O >> CC[C@H](C(O)=C1C=C(OC)C(O)O1)C(N)(O)C#N,rule0070_6,No_Thermo,Enzymatic
CC[C@H](C=C1OC(=O)C(OC)=C1C)C(N)=O.CC[C@H](C=C1OC(=O)C(OC)=C1C)C(N)=O,CCCC=C1OC(=O)C(OC)=C1C.CC[C@@H](C(N)=O)C(C(N)=O)=C1OC(=O)C(OC)=C1C,CC[C@H](C=C1OC(=O)C(OC)=C1C)C(N)=O.CC[C@H](C=C1OC(=O)C(OC)=C1C)C(N)=O >> CCCC=C1OC(=O)C(OC)=C1C.CC[C@@H](C(N)=O)C(C(N)=O)=C1OC(=O)C(OC)=C1C,rule0126_2,No_Thermo,Enzymatic
CC[C@H](C(O)=C1C=C(OC)C(=O)O1)C(N)O,COC1=CC(=C(O)CCCC(N)O)OC1=O,CC[C@H](C(O)=C1C=C(OC)C(=O)O1)C(N)O >> COC1=CC(=C(O)CCCC(N)O)OC1=O,rule0028_50,No_Thermo,Enzymatic
CC[C@H](C=C1C=C(OC)C(=O)O1)OC(N)=O,COC1=CC(=CCCCOC(N)=O)OC1=O,CC[C@H](C=C1C=C(OC)C(=O)O1)OC(N)=O >> COC1=CC(=CCCCOC(N)=O)OC1=O,rule0028_51,No_Thermo,Enzymatic
COC1=CC(=CCC(N)=O)OC1=O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,COC1=CC(=C(C)CC(N)=O)OC1=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,COC1=CC(=CCC(N)=O)OC1=O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O >> COC1=CC(=C(C)CC(N)=O)OC1=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,rule0043_12,No_Thermo,Enzymatic
CC[C@H](CC1C=C(OC)C(=O)O1)C(N)=O,CCOC1=CC(C[C@@H](C)C(N)=O)OC1=O,CC[C@H](CC1C=C(OC)C(=O)O1)C(N)=O >> CCOC1=CC(C[C@@H](C)C(N)=O)OC1=O,rule0028_51,No_Thermo,Enzymatic
COC1=CC(=C[C@@H](CCO)C(N)O)OC1=O,COC1=CC(=C(CCO)CC(N)O)OC1=O,COC1=CC(=C[C@@H](CCO)C(N)O)OC1=O >> COC1=CC(=C(CCO)CC(N)O)OC1=O,rule0028_51,No_Thermo,Enzymatic
C=C1OC(=O)C(OC)=C1[C@@H](CC)C(N)=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,C=C1OC(=O)C(OC)=C1[C@@H](CC)OC(N)=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,C=C1OC(=O)C(OC)=C1[C@@H](CC)C(N)=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O >> C=C1OC(=O)C(OC)=C1[C@@H](CC)OC(N)=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,rule0083_11,No_Thermo,Enzymatic
COC1=CC(=C[C@@H](C(C)O)C(N)O)OC1=O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,COC1=CC(=C[C@H](C(N)O)C(C)(C)O)OC1=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,COC1=CC(=C[C@@H](C(C)O)C(N)O)OC1=O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O >> COC1=CC(=C[C@H](C(N)O)C(C)(C)O)OC1=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,rule0043_12,No_Thermo,Enzymatic
CC[C@H](C=C1C=C(OC)C(=O)O1)C(=O)OC.CC[C@H](C=C1C=C(OC)C(=O)O1)C(=O)OC,CC[C@H](C=C1OC(=O)C(OC)=C1C)C(=O)OC.COC(=O)[C@H](C)C=C1C=C(OC)C(=O)O1,CC[C@H](C=C1C=C(OC)C(=O)O1)C(=O)OC.CC[C@H](C=C1C=C(OC)C(=O)O1)C(=O)OC >> CC[C@H](C=C1OC(=O)C(OC)=C1C)C(=O)OC.COC(=O)[C@H](C)C=C1C=C(OC)C(=O)O1,rule0126_2,No_Thermo,Enzymatic
CCCC=C1OC(=O)C(OC)=C1C(N)=O.O,COC1=C(C(N)O)C(=CCC(C)O)OC1=O,CCCC=C1OC(=O)C(OC)=C1C(N)=O.O >> COC1=C(C(N)O)C(=CCC(C)O)OC1=O,rule0070_6,No_Thermo,Enzymatic
CCC1=C(OC)C(=O)OC1=C[C@@H](CC)C(N)=O,CCC1=C(OC)C(=O)OC1=C[C@H](C#N)CC.O,CCC1=C(OC)C(=O)OC1=C[C@@H](CC)C(N)=O >> CCC1=C(OC)C(=O)OC1=C[C@H](C#N)CC.O,rule0241_3,No_Thermo,Enzymatic
CC[C@@](O)(C=C1C=C(OC)C(O)O1)C(N)=O.CC[C@@](O)(C=C1C=C(OC)C(O)O1)C(N)=O,CC[C@@](O)(C=C1C=C(O)C(O)O1)C(N)=O.CC[C@@](O)(C=C1C=C(OC)C(OC)O1)C(N)=O,CC[C@@](O)(C=C1C=C(OC)C(O)O1)C(N)=O.CC[C@@](O)(C=C1C=C(OC)C(O)O1)C(N)=O >> CC[C@@](O)(C=C1C=C(O)C(O)O1)C(N)=O.CC[C@@](O)(C=C1C=C(OC)C(OC)O1)C(N)=O,rule0001_88,No_Thermo,Enzymatic
CC[C@H](CC1C=C(OC)C(=O)O1)C(N)=O,CCC1=C(OC)C(=O)OC1CCC(N)=O,CC[C@H](CC1C=C(OC)C(=O)O1)C(N)=O >> CCC1=C(OC)C(=O)OC1CCC(N)=O,rule0028_51,No_Thermo,Enzymatic
COC1=CC(=C[C@H](C(N)=O)C(C)C(N)=O)OC1=O,CC[C@H](C=C1C=C(OCC(N)=O)C(=O)O1)C(N)=O,COC1=CC(=C[C@H](C(N)=O)C(C)C(N)=O)OC1=O >> CC[C@H](C=C1C=C(OCC(N)=O)C(=O)O1)C(N)=O,rule0028_51,No_Thermo,Enzymatic
CC[C@H](C=C1C=C(OC)C(=O)O1)C(N)(O)C#N.Cl,CC[C@H](C=C1C=C(OC)C(=O)O1)C(N)(Cl)C#N.O,CC[C@H](C=C1C=C(OC)C(=O)O1)C(N)(O)C#N.Cl >> CC[C@H](C=C1C=C(OC)C(=O)O1)C(N)(Cl)C#N.O,rule0183_6,No_Thermo,Enzymatic
CCC(C=C1C=C(OC)C(=O)O1)(CC)C(N)=O,COC1=CC(=CC(C)(C(N)=O)C(C)C)OC1=O,CCC(C=C1C=C(OC)C(=O)O1)(CC)C(N)=O >> COC1=CC(=CC(C)(C(N)=O)C(C)C)OC1=O,rule0028_51,No_Thermo,Enzymatic
CCC(=C1C=C(OC)C(=O)O1)[C@@H](CC)C(N)=O.O,CCC(=C1C=C(OC)C(O)O1)[C@@H](CCO)C(N)=O,CCC(=C1C=C(OC)C(=O)O1)[C@@H](CC)C(N)=O.O >> CCC(=C1C=C(OC)C(O)O1)[C@@H](CCO)C(N)=O,rule0070_6,No_Thermo,Enzymatic
CC[C@@H](C(N)=O)C(C)=C1C=C(OC)C(=O)O1,COC1=CC(=C[C@H](C(N)=O)C(C)C)OC1=O,CC[C@@H](C(N)=O)C(C)=C1C=C(OC)C(=O)O1 >> COC1=CC(=C[C@H](C(N)=O)C(C)C)OC1=O,rule0028_51,No_Thermo,Enzymatic
CC[C@H](C=C1C=C(OC)C(=O)O1)C(N)=O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,CC[C@@H](C(N)=O)C(C)=C1C=C(OC)C(=O)O1.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,CC[C@H](C=C1C=C(OC)C(=O)O1)C(N)=O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O >> CC[C@@H](C(N)=O)C(C)=C1C=C(OC)C(=O)O1.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,rule0043_12,No_Thermo,Enzymatic
CC[C@H](C=C1C=C(OC)C(=O)O1)C(=O)NC.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,CC[C@H](C=C1C=C(OC)C(=O)O1)OC(=O)NC.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,CC[C@H](C=C1C=C(OC)C(=O)O1)C(=O)NC.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O >> CC[C@H](C=C1C=C(OC)C(=O)O1)OC(=O)NC.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,rule0083_11,No_Thermo,Enzymatic
CC[C@H](C=C1C=C(OC)C(=O)O1)C(N)(O)C#N.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,CC[C@@](C)(C=C1C=C(OC)C(=O)O1)C(N)(O)C#N.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,CC[C@H](C=C1C=C(OC)C(=O)O1)C(N)(O)C#N.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O >> CC[C@@](C)(C=C1C=C(OC)C(=O)O1)C(N)(O)C#N.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,rule0043_12,No_Thermo,Enzymatic
COC1=CC(=C[C@@H](CCC(N)=O)C(N)=O)OC1=O,NC(=O)CCCC=C1C=C(OCC(N)=O)C(=O)O1,COC1=CC(=C[C@@H](CCC(N)=O)C(N)=O)OC1=O >> NC(=O)CCCC=C1C=C(OCC(N)=O)C(=O)O1,rule0028_51,No_Thermo,Enzymatic
CCC[C@H](C=C1C=C(OC)C(=O)O1)C(N)=O,CCC(C=C1C=C(OC)C(=O)O1)CC(N)=O,CCC[C@H](C=C1C=C(OC)C(=O)O1)C(N)=O >> CCC(C=C1C=C(OC)C(=O)O1)CC(N)=O,rule0028_51,No_Thermo,Enzymatic
COC1=CC(=C[C@H](C(N)=O)C(C)O)OC1=O.COC1=CC(=C[C@H](C(N)=O)C(C)O)OC1=O,COC1=CC(=C[C@@H](CO)C(N)=O)OC1=O.COC1=CC(=C[C@H](C(N)=O)C(C)(C)O)OC1=O,COC1=CC(=C[C@H](C(N)=O)C(C)O)OC1=O.COC1=CC(=C[C@H](C(N)=O)C(C)O)OC1=O >> COC1=CC(=C[C@@H](CO)C(N)=O)OC1=O.COC1=CC(=C[C@H](C(N)=O)C(C)(C)O)OC1=O,rule0126_2,No_Thermo,Enzymatic
CCC[C@H](C=C1C=C(OC)C(=O)O1)C(N)=O.CCC[C@H](C=C1C=C(OC)C(=O)O1)C(N)=O,CCCCC=C1C=C(OC)C(=O)O1.COC1=CC(=C[C@@H](CC(C)C(N)=O)C(N)=O)OC1=O,CCC[C@H](C=C1C=C(OC)C(=O)O1)C(N)=O.CCC[C@H](C=C1C=C(OC)C(=O)O1)C(N)=O >> CCCCC=C1C=C(OC)C(=O)O1.COC1=CC(=C[C@@H](CC(C)C(N)=O)C(N)=O)OC1=O,rule0126_2,No_Thermo,Enzymatic
CC[C@@H](C(N)=O)C(O)=C1C=C(OC)C(O)O1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,CC[C@H](C=C1C=C(OC)C(O)O1)C(N)=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,CC[C@@H](C(N)=O)C(O)=C1C=C(OC)C(O)O1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1 >> CC[C@H](C=C1C=C(OC)C(O)O1)C(N)=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,rule0025_39,No_Thermo,Enzymatic
