reactants,products,reactionString,ruleName,thermo,reactionType
CC[C@@](O)(C=C1OC(O)CC1=O)C(N)=O.CC[C@@](O)(C=C1OC(O)CC1=O)C(N)=O,CC(C)[C@@](O)(C=C1OC(O)CC1=O)C(N)=O.C[C@@](O)(C=C1OC(O)CC1=O)C(N)=O,CC[C@@](O)(C=C1OC(O)CC1=O)C(N)=O.CC[C@@](O)(C=C1OC(O)CC1=O)C(N)=O >> CC(C)[C@@](O)(C=C1OC(O)CC1=O)C(N)=O.C[C@@](O)(C=C1OC(O)CC1=O)C(N)=O,rule0126_2,No_Thermo,Enzymatic
N.NC(=O)O,NC(N)=O.O,N.NC(=O)O >> NC(N)=O.O,rule0055_2,No_Thermo,Enzymatic
CC1C(=O)OC(=C[C@@H](C)C(N)=O)C1=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O.O=P(O)(O)OP(=O)(O)O,CC1C(=O)OC(=C[C@@H](C)C(=O)O)C1=O.N.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,CC1C(=O)OC(=C[C@@H](C)C(N)=O)C1=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O.O=P(O)(O)OP(=O)(O)O >> CC1C(=O)OC(=C[C@@H](C)C(=O)O)C1=O.N.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,rule0385_2,No_Thermo,Enzymatic
CC[C@@H](C#N)C=C1OC(=O)CC1=O.CC[C@@H](C#N)C=C1OC(=O)CC1=O,CCC(C#N)(C#N)C=C1OC(=O)CC1=O.CCCC=C1OC(=O)CC1=O,CC[C@@H](C#N)C=C1OC(=O)CC1=O.CC[C@@H](C#N)C=C1OC(=O)CC1=O >> CCC(C#N)(C#N)C=C1OC(=O)CC1=O.CCCC=C1OC(=O)CC1=O,rule0126_2,No_Thermo,Enzymatic
CC[C@H](C=C1OC(=O)C(C)C1=O)C(N)=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O.O=P(O)(O)OP(=O)(O)O,CC[C@H](C=C1OC(=O)C(C)C1=O)C(=O)O.N.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,CC[C@H](C=C1OC(=O)C(C)C1=O)C(N)=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O.O=P(O)(O)OP(=O)(O)O >> CC[C@H](C=C1OC(=O)C(C)C1=O)C(=O)O.N.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,rule0385_2,No_Thermo,Enzymatic
C[C@H](C=C1OC(=O)CC1=O)C(N)=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,C[C@@H](C(N)=O)C(O)=C1OC(=O)CC1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,C[C@H](C=C1OC(=O)CC1=O)C(N)=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O >> C[C@@H](C(N)=O)C(O)=C1OC(=O)CC1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,rule0004_13,No_Thermo,Enzymatic
C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.NC(=O)CC[C@H](C=C1OC(=O)CC1=O)C(N)=O,C=C(C1OC(=O)CC1=O)[C@@H](CCC(N)=O)C(N)=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.NC(=O)CC[C@H](C=C1OC(=O)CC1=O)C(N)=O >> C=C(C1OC(=O)CC1=O)[C@@H](CCC(N)=O)C(N)=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,rule0546_1,No_Thermo,Enzymatic
CCCC(C(N)=O)=C1OC(=O)CC1=O.CCCC(C(N)=O)=C1OC(=O)CC1=O,CCCC(C(N)=O)=C1OC(=O)C(C(N)=O)C1=O.CCCC=C1OC(=O)CC1=O,CCCC(C(N)=O)=C1OC(=O)CC1=O.CCCC(C(N)=O)=C1OC(=O)CC1=O >> CCCC(C(N)=O)=C1OC(=O)C(C(N)=O)C1=O.CCCC=C1OC(=O)CC1=O,rule0126_2,No_Thermo,Enzymatic
CC[C@@](O)(C=C1OC(=O)CC1=O)C(N)=O,CC[C@@]1(C(N)O)OC1=C1OC(=O)CC1=O,CC[C@@](O)(C=C1OC(=O)CC1=O)C(N)=O >> CC[C@@]1(C(N)O)OC1=C1OC(=O)CC1=O,rule0169_1,No_Thermo,Enzymatic
C=C1OC(=O)C([C@@H](CC)C(N)=O)C1=O.O,C=C1OC(=O)C([C@@H](CCO)C(N)O)C1=O,C=C1OC(=O)C([C@@H](CC)C(N)=O)C1=O.O >> C=C1OC(=O)C([C@@H](CCO)C(N)O)C1=O,rule0070_6,No_Thermo,Enzymatic
