starter_Canonical_SMILES,Canonical_SMILES,generationSteps,DerivativeSimScore,NonDerivativeSimScore
CC(C)[C@H]1CC(=CC=Cc2ccccc2)OC1=O,C=C(C=C1C[C@H](C(C)C)C(=O)O1)C(=O)O,2,0.4681,
CC(C)[C@H]1CC(=CC=Cc2ccccc2)OC1=O,C=CC(C(=O)O)=C1C[C@H](C(C)C)C(=O)O1,2,0.38,
CC(C)[C@H]1CC(=CC=Cc2ccccc2)OC1=O,C=CC=C1C[C@H](C(C)CC(=O)O)C(=O)O1,2,0.44,
CC(C)[C@H]1CC(=CC=Cc2ccccc2)OC1=O,C=CC=C1C[C@H](C(C)(C)C(=O)O)C(=O)O1,2,0.3019,
CC(C)[C@H]1CC(=CC=Cc2ccccc2)OC1=O,C=CC=CC=C1C[C@H](C(C)C)C(=O)O1,2,0.5952,0.4048
CC(C)[C@H]1CC(=CC=Cc2ccccc2)OC1=O,C=CC=C1C[C@H](C(C)(C)C=C)C(=O)O1,2,0.3,
CC(C)[C@H]1CC(=CC=Cc2ccccc2)OC1=O,C=CC=C1OC(=O)[C@@H](C(C)C)C1C=C,2,0.25,
CC(C)[C@H]1CC(=CC=Cc2ccccc2)OC1=O,C=CC=C1C[C@H](C(C)CC=C)C(=O)O1,2,0.4375,
CC(C)[C@H]1CC(=CC=Cc2ccccc2)OC1=O,C=CC=C1C[C@@](C=C)(C(C)C)C(=O)O1,2,0.2222,
CC(C)[C@H]1CC(=CC=Cc2ccccc2)OC1=O,C=CC(C=C)=C1C[C@H](C(C)C)C(=O)O1,2,0.383,
CC(C)[C@H]1CC(=CC=Cc2ccccc2)OC1=O,C=CC(=C)C=C1C[C@H](C(C)C)C(=O)O1,2,0.4468,
CC(C)[C@H]1CC(=CC=Cc2ccccc2)OC1=O,C=C(O)C=C1C[C@H](C(C)C)C(O)O1,2,0.2264,
CC(C)[C@H]1CC(=CC=Cc2ccccc2)OC1=O,C=CCC1(O)C[C@H](C(C)C)C(=O)O1,2,0.2593,
CC(C)[C@H]1CC(=CC=Cc2ccccc2)OC1=O,C=CC(O)=C1C[C@H](C(C)C)C(O)O1,2,0.2037,
CC(C)[C@H]1CC(=CC=Cc2ccccc2)OC1=O,CC(C)[C@H]1CC(=CCCO)OC1=O,2,0.4565,
CC(C)[C@H]1CC(=CC=Cc2ccccc2)OC1=O,C=CC=C(O)C[C@@H](C(=O)O)C(C)C,2,0.1091,
CC(C)[C@H]1CC(=CC=Cc2ccccc2)OC1=O,C=CC=C1C[C@H](C(C)(C)O)C(O)O1,2,0.1818,
CC(C)[C@H]1CC(=CC=Cc2ccccc2)OC1=O,C=CC=C1C[C@H](C(C)CO)C(O)O1,2,0.193,
CC(C)[C@H]1CC(=CC=Cc2ccccc2)OC1=O,C=C(O)C=C1C[C@H](C(C)C)C(=O)O1,2,0.5,
