starter_Canonical_SMILES,Canonical_SMILES,generationSteps,DerivativeSimScore,NonDerivativeSimScore,feasibilityScore_rule3
CO[C@H]1CC(=Cc2ccc(N)cc2)OC1=O,CO[C@@H](CC(O)=C(O)c1ccc(N)cc1)C(=O)O,2,0.2264,,0.93508583
CO[C@H]1CC(=Cc2ccc(N)cc2)OC1=O,CO[C@H]1CC(C(O)c2ccc(N)cc2O)OC1=O,2,0.3393,,0.72589064
CO[C@H]1CC(=Cc2ccc(N)cc2)OC1=O,CO[C@@H](CC(O)=Cc1ccc(N)cc1O)C(=O)O,2,0.2,,0.78454036
CO[C@H]1CC(=Cc2ccc(N)cc2)OC1=O,CO[C@H]1CC(=CC2=CC=C(N)C(O)C2O)OC1=O,1,0.5532,,0.74698234
CO[C@H]1CC(=Cc2ccc(N)cc2)OC1=O,CO[C@H]1CC(=Cc2ccc(N)c(O)c2O)OC1=O,2,0.587,,0.7140106
CO[C@H]1CC(=Cc2ccc(N)cc2)OC1=O,CO[C@H]1CC(=Cc2cc(O)c(N)c(O)c2)OC1=O,2,0.6512,,0.64116925
CO[C@H]1CC(=Cc2ccc(N)cc2)OC1=O,CO[C@H]1CC(=Cc2c(O)cc(N)cc2O)OC1=O,2,0.6136,,0.71647936
CO[C@H]1CC(=Cc2ccc(N)cc2)OC1=O,CO[C@H]1CC(=C(O)c2ccc(N)cc2O)OC1=O,2,0.451,,0.84163237
CO[C@H]1CC(=Cc2ccc(N)cc2)OC1=O,NC1=CC=C(C=C2C[C@H](O)C(=O)O2)C(O)C1O,2,0.3333,,0.92632943
CO[C@H]1CC(=Cc2ccc(N)cc2)OC1=O,CO[C@H]1CC(=Cc2ccc(N)cc2O)OC1=O,1,0.6444,,0.6846724
CO[C@H]1CC(=Cc2ccc(N)cc2)OC1=O,CO[C@H]1CC(=Cc2ccc(N)c(O)c2)OC1=O,1,0.6818,,0.82901084
CO[C@H]1CC(=Cc2ccc(N)cc2)OC1=O,CO[C@H]1CC(=C(O)c2cccc(N)c2)OC1=O,2,0.4314,,0.97362673
CO[C@H]1CC(=Cc2ccc(N)cc2)OC1=O,CO[C@H]1CC(=C(O)c2ccc(N)cc2)OC1=O,1,0.5333,,0.8956263
CO[C@H]1CC(=Cc2ccc(N)cc2)OC1=O,Nc1ccc(C(O)=C2C[C@H](O)C(=O)O2)cc1,2,0.3265,,0.99650383
CO[C@H]1CC(=Cc2ccc(N)cc2)OC1=O,Nc1ccc(C=C2C[C@H](O)C(=O)O2)cc1O,2,0.4286,,0.6189988
CO[C@H]1CC(=Cc2ccc(N)cc2)OC1=O,Nc1ccc(C=C2C[C@H](O)C(=O)O2)c(O)c1,2,0.4,,0.9921131
CO[C@H]1CC(=Cc2ccc(N)cc2)OC1=O,CO[C@H]1Cc2cc3ccc(cc3O)nc1o2,2,0.2281,,0.6210527
CO[C@H]1CC(=Cc2ccc(N)cc2)OC1=O,CO[C@H]1Cc2oc1nc1ccc(cc1)c2O,2,0.2642,,0.88451487
CO[C@H]1CC(=Cc2ccc(N)cc2)OC1=O,CO[C@H]1Cc2cc3ccc(nc1o2)c(O)c3,2,0.2241,,0.66353506
CO[C@H]1CC(=Cc2ccc(N)cc2)OC1=O,Nc1ccc(C=C2C[C@H](O)C(=O)O2)cc1,1,0.625,,0.97411174
CO[C@H]1CC(=Cc2ccc(N)cc2)OC1=O,CO[C@H]1Cc2cc3ccc(cc3)nc1o2,1,0.2453,,0.8745938
CO[C@H]1CC(=Cc2ccc(N)cc2)OC1=O,CO[C@H]1CC(=C=O)OC1=O,2,0.4048,0.1842,0.928109
