starter_Canonical_SMILES,Canonical_SMILES,generationSteps,DerivativeSimScore,NonDerivativeSimScore
CC=C1OC(=O)[C@H](CC)[C@H]1O,CC=C(O)C(C)[C@@H](C(=O)O)[C@@H](O)C(O)=CC,2,0.1163,
CC=C1OC(=O)[C@H](CC)[C@H]1O,CC=C(O)C(O)(C(O)=CC)[C@@H](CC)C(=O)O,2,0.1667,
CC=C1OC(=O)[C@H](CC)[C@H]1O,CC=C(O)CC[C@@H](C(=O)O)[C@@H](O)C(O)=CC,2,0.1304,
CC=C1OC(=O)[C@H](CC)[C@H]1O,CC=C(O)C(C)=C(O)[C@H](O)[C@@H](CC)C(=O)O,2,0.1522,
CC=C1OC(=O)[C@H](CC)[C@H]1O,CC=C(O)CC=C(O)[C@H](O)[C@@H](CC)C(=O)O,2,0.1489,0.1316
CC=C1OC(=O)[C@H](CC)[C@H]1O,CC=C(O)[C@H](O)[C@](CC)(C(=O)O)C(O)=CC,2,0.1556,
CC=C1OC(=O)[C@H](CC)[C@H]1O,CC[C@H]1C(=O)OC(=C(C)C(O)(O)C#N)[C@@H]1O,2,0.4286,
CC=C1OC(=O)[C@H](CC)[C@H]1O,CC[C@H]1C(=O)OC(=CCC(O)(O)C#N)[C@@H]1O,2,0.55,
CC=C1OC(=O)[C@H](CC)[C@H]1O,CC=C1OC(=O)[C@H](CCC(O)(O)C#N)[C@H]1O,2,0.55,
CC=C1OC(=O)[C@H](CC)[C@H]1O,CC=C1OC(=O)[C@H](C(C)C(O)(O)C#N)[C@H]1O,2,0.4186,
CC=C1OC(=O)[C@H](CC)[C@H]1O,CC=C1OC(=O)[C@H](CC)[C@H]1OC(C)(O)C#N,2,0.4884,
CC=C1OC(=O)[C@H](CC)[C@H]1O,CC=C1OC(=O)[C@H](CCC(=O)Cl)[C@H]1O,2,0.6111,
CC=C1OC(=O)[C@H](CC)[C@H]1O,CC=C1OC(=O)[C@H](C(C)C(=O)Cl)[C@H]1O,2,0.4615,
CC=C1OC(=O)[C@H](CC)[C@H]1O,CC[C@H]1C(=O)OC(=CCC(=O)Cl)[C@@H]1O,2,0.6286,
CC=C1OC(=O)[C@H](CC)[C@H]1O,CC[C@H]1C(=O)OC(=C(C)C(=O)Cl)[C@@H]1O,2,0.4737,
CC=C1OC(=O)[C@H](CC)[C@H]1O,CC[C@H]1C(=O)OC(N)(C(C)C(=O)O)[C@@H]1O,2,0.3182,
CC=C1OC(=O)[C@H](CC)[C@H]1O,CC[C@H]1C(O)OC(=C(C)O)[C@@H]1OC(C)=O,2,0.2128,
CC=C1OC(=O)[C@H](CC)[C@H]1O,CC=C1OC(=O)[C@H](CC)[C@H]1OC(O)CO,2,0.525,
CC=C1OC(=O)[C@H](CC)[C@H]1O,CC[C@H]1C(=O)OC(O)(CC)[C@@H]1OC(C)=O,2,0.2889,
CC=C1OC(=O)[C@H](CC)[C@H]1O,CC=C(OC(C)=O)[C@H](O)[C@@H](CC)C(=O)O,2,0.1489,
CC=C1OC(=O)[C@H](CC)[C@H]1O,CC=C1OC(O)[C@H](CCOC(C)=O)[C@H]1O,2,0.3111,
CC=C1OC(=O)[C@H](CC)[C@H]1O,CC=C(O)[C@H](O)[C@@H](CC)C(=O)OC(C)=O,2,0.1489,
CC=C1OC(=O)[C@H](CC)[C@H]1O,CC=C1OC(OC(C)=O)[C@H](CCO)[C@H]1O,2,0.3043,
CC=C1OC(=O)[C@H](CC)[C@H]1O,CC=C1OC(=O)[C@H](CCO)[C@H]1OC(C)O,2,0.4186,
CC=C1OC(=O)[C@H](CC)[C@H]1O,CC[C@H]1C(O)OC(=CCO)[C@@H]1OC(C)=O,2,0.25,
CC=C1OC(=O)[C@H](CC)[C@H]1O,CC[C@H]1C(=O)OC(=C(C)O)[C@@H]1OC(C)O,2,0.3409,
CC=C1OC(=O)[C@H](CC)[C@H]1O,CC=C1OC(O)[C@H](CCO)[C@H]1OC(C)=O,2,0.2766,
CC=C1OC(=O)[C@H](CC)[C@H]1O,CC[C@H]1C(O)OC(=CCOC(C)=O)[C@@H]1O,2,0.2826,
CC=C1OC(=O)[C@H](CC)[C@H]1O,CC[C@H]1C(=O)OC(=CCO)[C@@H]1OC(C)O,2,0.4186,
CC=C1OC(=O)[C@H](CC)[C@H]1O,CC[C@H]1C(OC(C)=O)OC(=C(C)O)[C@@H]1O,2,0.2391,
CC=C1OC(=O)[C@H](CC)[C@H]1O,CC[C@H]1C(OC(C)=O)OC(=CCO)[C@@H]1O,2,0.2766,
CC=C1OC(=O)[C@H](CC)[C@H]1O,CC=C(O)[C@H](OC(C)=O)[C@@H](CC)C(=O)O,2,0.1522,
CC=C1OC(=O)[C@H](CC)[C@H]1O,CC=C1OC(O)[C@H](C(C)O)[C@H]1OC(C)=O,2,0.2553,
CC=C1OC(=O)[C@H](CC)[C@H]1O,CC=C1OC(O)[C@H](CC)[C@H]1OC(=O)CO,2,0.3333,
CC=C1OC(=O)[C@H](CC)[C@H]1O,CC=C1OC(OC(C)=O)[C@H](C(C)O)[C@H]1O,2,0.2826,
CC=C1OC(=O)[C@H](CC)[C@H]1O,CC[C@H]1C(=O)OC(CC)(OC(C)=O)[C@@H]1O,2,0.3256,
CC=C1OC(=O)[C@H](CC)[C@H]1O,CC=C1OC(=O)[C@H](C(C)O)[C@H]1OC(C)O,2,0.3571,
CC=C1OC(=O)[C@H](CC)[C@H]1O,CC[C@H]1C(O)OC(=C(C)OC(C)=O)[C@@H]1O,2,0.25,
CC=C1OC(=O)[C@H](CC)[C@H]1O,CC=C1OC(O)[C@H](C(C)OC(C)=O)[C@H]1O,2,0.2889,
CC=C1OC(=O)[C@H](CC)[C@H]1O,CC=C1OC(=O)[C@H](C(C)(C)C(=O)O)[C@H]1O,2,0.4737,
CC=C1OC(=O)[C@H](CC)[C@H]1O,CC[C@H]1C(=O)OC(=CCC(=O)OC)[C@@H]1O,2,0.6111,
CC=C1OC(=O)[C@H](CC)[C@H]1O,CCC=C1OC(=O)[C@H](CCC(=O)O)[C@H]1O,2,0.5128,
CC=C1OC(=O)[C@H](CC)[C@H]1O,CC[C@H]1C(=O)OC(=CCCC(=O)O)[C@@H]1O,2,0.5946,
CC=C1OC(=O)[C@H](CC)[C@H]1O,CCC(C(=O)O)=C1OC(=O)[C@H](CC)[C@H]1O,2,0.4737,
CC=C1OC(=O)[C@H](CC)[C@H]1O,CC=C1OC(=O)[C@H](CCC(=O)O)[C@]1(C)O,2,0.2826,
CC=C1OC(=O)[C@H](CC)[C@H]1O,CC=C1OC(=O)[C@H](CC)[C@H]1OC(=O)CO,2,0.5385,
CC=C1OC(=O)[C@H](CC)[C@H]1O,CC=C1OC(=O)[C@H](C(C)C(=O)O)[C@]1(C)O,2,0.2609,
CC=C1OC(=O)[C@H](CC)[C@H]1O,CC(C)=C1OC(=O)[C@H](CCC(=O)O)[C@H]1O,2,0.3333,
CC=C1OC(=O)[C@H](CC)[C@H]1O,CC(C(=O)O)=C1OC(=O)[C@H](C(C)C)[C@H]1O,2,0.25,
CC=C1OC(=O)[C@H](CC)[C@H]1O,CC[C@H]1C(=O)OC(=CCOC(C)=O)[C@@H]1O,2,0.5789,
CC=C1OC(=O)[C@H](CC)[C@H]1O,CC[C@H]1C(=O)OC(=C(C)C(=O)O)[C@@H]1OC,2,0.381,
CC=C1OC(=O)[C@H](CC)[C@H]1O,CC=C1OC(=O)[C@H](C(C)OC(C)=O)[C@H]1O,2,0.439,
CC=C1OC(=O)[C@H](CC)[C@H]1O,CC=C1OC(=O)[C@H](CC(C)C(=O)O)[C@H]1O,2,0.6111,
CC=C1OC(=O)[C@H](CC)[C@H]1O,CC=C1OC(=O)[C@H](C(C)C(=O)OC)[C@H]1O,2,0.45,
CC=C1OC(=O)[C@H](CC)[C@H]1O,CCC[C@H]1C(=O)OC(=C(C)C(=O)O)[C@@H]1O,2,0.3571,
CC=C1OC(=O)[C@H](CC)[C@H]1O,CC[C@H]1C(=O)OC(=CCO)[C@@H]1OC(C)=O,2,0.4286,
CC=C1OC(=O)[C@H](CC)[C@H]1O,CC=C1OC(=O)[C@H](CCOC(C)=O)[C@H]1O,2,0.5789,
