starter_Canonical_SMILES,Canonical_SMILES,generationSteps,DerivativeSimScore,NonDerivativeSimScore,feasibilityScore_rule3
O=C1OC(=CCO)C=C1O,CC(O)(C#N)OCC=C1C=C(O)C(=O)O1,2,0.525,,0.7402573
O=C1OC(=CCO)C=C1O,CC(=O)OC1=CC(=CCCl)OC1=O,2,0.3659,,0.8620759
O=C1OC(=CCO)C=C1O,CC(O)OCC=C1C=C(O)C(=O)O1,2,0.5556,,0.770554
O=C1OC(=CCO)C=C1O,CC(C=C1C=C(O)C(=O)O1)OC=O,2,0.4474,,0.68259734
O=C1OC(=CCO)C=C1O,CC(COC=O)=C1C=C(O)C(=O)O1,2,0.375,,0.96568745
O=C1OC(=CCO)C=C1O,COC(=O)CC=C1C=C(O)C(=O)O1,2,0.5714,,0.8517063
O=C1OC(=CCO)C=C1O,CC(O)OCc1oc2cc1OC2=O,2,0.1915,,0.9431624
O=C1OC(=CCO)C=C1O,CC(=O)OCC=C1C=C(O)C(=O)O1,1,0.5714,,0.98614395
O=C1OC(=CCO)C=C1O,CC1=C(O)C(=O)OC1=CCOC=O,2,0.2558,,0.97817856
O=C1OC(=CCO)C=C1O,CC(=O)OC1=CC(=CC=O)OC1=O,2,0.2857,,0.91389585
O=C1OC(=CCO)C=C1O,O=C1OC(=C(O)CCl)C=C1O,2,0.4,,0.82705534
O=C1OC(=CCO)C=C1O,O=C(Cl)C=C1C=C(O)C(=O)O1,2,0.5312,,0.86756927
O=C1OC(=CCO)C=C1O,NC1(CC(=O)O)C=C(O)C(=O)O1,2,0.2439,,0.90959966
O=C1OC(=CCO)C=C1O,CCOCC=C1C=C(O)C(=O)O1,2,0.5882,,0.9856683
O=C1OC(=CCO)C=C1O,COC(=O)C=C1C=C(O)C(=O)O1,2,0.4857,,0.68608373
O=C1OC(=CCO)C=C1O,O=C1OC(=CCCl)C=C1O,1,0.6897,,0.8358314
O=C1OC(=CCO)C=C1O,O=C1Oc2cc1oc2C(O)O,2,0.2,,0.86509246
O=C1OC(=CCO)C=C1O,O=C(O)C=C1C=C(O)C(=O)O1,1,0.5484,,0.77299184
O=C1OC(=CCO)C=C1O,NC(=O)C=C1C=C(O)C(=O)O1,2,0.5312,,0.700024
O=C1OC(=CCO)C=C1O,C=C1C=C(OC(C)=O)C(=O)O1,2,0.2195,,0.85273993
O=C1OC(=CCO)C=C1O,NCC=C1C=C(O)C(=O)O1,2,0.6897,,0.84355325
O=C1OC(=CCO)C=C1O,O=CC=C1C=C(O)C(=O)O1,1,0.5667,,0.96179825
O=C1OC(=CCO)C=C1O,O=C=C=C1C=C(O)C(=O)O1,2,0.3824,,0.7607178
O=C1OC(=CCO)C=C1O,N#CC=C1C=C(O)C(=O)O1,2,0.5312,,0.79704523
O=C1OC(=CCO)C=C1O,CC(=O)C=C(O)C(=O)O,2,0.0833,,0.8543232
O=C1OC(=CCO)C=C1O,O=C=C1C=C(O)C(=O)O1,2,0.4062,,0.994453
O=C1OC(=CCO)C=C1O,C=C1C=C(O)C(=O)O1,1,0.4333,,0.9669999
