reactants,products,reactionString,ruleName,thermo,reactionType
CO[C@@H]1CC(C=C2CCC(=O)O2)=CC[C@H]1O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,CO[C@@H]1CC(C=C2CCC(=O)O2)=CC(O)[C@H]1O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,CO[C@@H]1CC(C=C2CCC(=O)O2)=CC[C@H]1O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O >> CO[C@@H]1CC(C=C2CCC(=O)O2)=CC(O)[C@H]1O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,rule0004_11,No_Thermo,Enzymatic
O=C(O)CCC(O)=CC1=CC[C@@H](O)[C@H](O)C1,CCC(O)=CC1=C(C(=O)O)C[C@@H](O)[C@H](O)C1,O=C(O)CCC(O)=CC1=CC[C@@H](O)[C@H](O)C1 >> CCC(O)=CC1=C(C(=O)O)C[C@@H](O)[C@H](O)C1,rule0028_50,No_Thermo,Enzymatic
O=C(O)CCC(O)=CC1=CC[C@@H](O)[C@H](O)C1,OC(O)CCC1=C(C2=CC[C@@H](O)[C@H](O)C2)O1,O=C(O)CCC(O)=CC1=CC[C@@H](O)[C@H](O)C1 >> OC(O)CCC1=C(C2=CC[C@@H](O)[C@H](O)C2)O1,rule0169_1,No_Thermo,Enzymatic
CO[C@@H]1CC=C(C=C2CCC(=O)O2)C[C@H]1O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.O=C1CCC(=CC2=CC[C@@H](O)[C@H](O)C2)O1,CO[C@@H]1CC=C(C=C2CCC(=O)O2)C[C@H]1O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O >> C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.O=C1CCC(=CC2=CC[C@@H](O)[C@H](O)C2)O1,rule0010_65,No_Thermo,Enzymatic
C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.O=C(O)CCC(O)=CC1=CC[C@@H](O)[C@H](O)C1,CC(CC(=O)O)C(O)=CC1=CC[C@@H](O)[C@H](O)C1.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.O=C(O)CCC(O)=CC1=CC[C@@H](O)[C@H](O)C1 >> CC(CC(=O)O)C(O)=CC1=CC[C@@H](O)[C@H](O)C1.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,rule0043_12,No_Thermo,Enzymatic
N.O=C(O)CCC(O)=CC1=CC[C@@H](O)[C@H](O)C1,NC(=O)CCC(O)=CC1=CC[C@@H](O)[C@H](O)C1.O,N.O=C(O)CCC(O)=CC1=CC[C@@H](O)[C@H](O)C1 >> NC(=O)CCC(O)=CC1=CC[C@@H](O)[C@H](O)C1.O,rule0055_2,No_Thermo,Enzymatic
NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=C(O)CCC(O)=CC1=CC[C@@H](O)[C@H](O)C1,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O.OCCCC(O)=CC1=CC[C@@H](O)[C@H](O)C1,NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=C(O)CCC(O)=CC1=CC[C@@H](O)[C@H](O)C1 >> NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O.OCCCC(O)=CC1=CC[C@@H](O)[C@H](O)C1,rule0164_2,No_Thermo,Enzymatic
CO[C@@H]1CC=C(C=C2CCC(=O)O2)C[C@H]1O.O,CO.O=C1CCC(=CC2=CC[C@@H](O)[C@H](O)C2)O1,CO[C@@H]1CC=C(C=C2CCC(=O)O2)C[C@H]1O.O >> CO.O=C1CCC(=CC2=CC[C@@H](O)[C@H](O)C2)O1,rule0007_203,No_Thermo,Enzymatic
Cl.O=C(O)CCC(O)=CC1=CC[C@@H](O)[C@H](O)C1,O.O=C(Cl)CCC(O)=CC1=CC[C@@H](O)[C@H](O)C1,Cl.O=C(O)CCC(O)=CC1=CC[C@@H](O)[C@H](O)C1 >> O.O=C(Cl)CCC(O)=CC1=CC[C@@H](O)[C@H](O)C1,rule0183_6,No_Thermo,Enzymatic
O=C(O)CCC(O)=CC1=CC[C@@H](O)[C@H](O)C1,O=C(O)CCC1C=C(C=CO)C[C@@H](O)[C@@H]1O,O=C(O)CCC(O)=CC1=CC[C@@H](O)[C@H](O)C1 >> O=C(O)CCC1C=C(C=CO)C[C@@H](O)[C@@H]1O,rule0028_47,No_Thermo,Enzymatic
