reactants,products,reactionString,ruleName,thermo,reactionType
C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.O=C(O)[C@@H](O)CC(O)=Cc1c[nH]c(Cl)c1Cl,CC(C(O)=Cc1c[nH]c(Cl)c1Cl)[C@H](O)C(=O)O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.O=C(O)[C@@H](O)CC(O)=Cc1c[nH]c(Cl)c1Cl >> CC(C(O)=Cc1c[nH]c(Cl)c1Cl)[C@H](O)C(=O)O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,rule0043_12,No_Thermo,Enzymatic
O=C(O)[C@@H](O)CC(O)=Cc1c[nH]c(Cl)c1Cl,C[C@H](O)C(=O)O.O=C=Cc1c[nH]c(Cl)c1Cl,O=C(O)[C@@H](O)CC(O)=Cc1c[nH]c(Cl)c1Cl >> C[C@H](O)C(=O)O.O=C=Cc1c[nH]c(Cl)c1Cl,rule0053_20,No_Thermo,Enzymatic
Cl.O=C(O)[C@@H](O)CC(O)=Cc1c[nH]c(Cl)c1Cl,O.O=C(O)[C@@H](O)CC(Cl)=Cc1c[nH]c(Cl)c1Cl,Cl.O=C(O)[C@@H](O)CC(O)=Cc1c[nH]c(Cl)c1Cl >> O.O=C(O)[C@@H](O)CC(Cl)=Cc1c[nH]c(Cl)c1Cl,rule0183_6,No_Thermo,Enzymatic
NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O.O=C(O)[C@@H](O)CC(O)=Cc1c[nH]c(Cl)c1Cl,NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=C[C@@H](O)CC(O)=Cc1c[nH]c(Cl)c1Cl.O=O,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O.O=C(O)[C@@H](O)CC(O)=Cc1c[nH]c(Cl)c1Cl >> NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=C[C@@H](O)CC(O)=Cc1c[nH]c(Cl)c1Cl.O=O,rule0005_60,No_Thermo,Enzymatic
NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=C(O)[C@@H](O)CC(O)=Cc1c[nH]c(Cl)c1Cl,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O.O=C(O)CCC(O)=Cc1c[nH]c(Cl)c1Cl,NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=C(O)[C@@H](O)CC(O)=Cc1c[nH]c(Cl)c1Cl >> NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O.O=C(O)CCC(O)=Cc1c[nH]c(Cl)c1Cl,rule0025_39,No_Thermo,Enzymatic
CC(=O)O[C@H]1CC(=Cc2c[nH]c(Cl)c2Cl)OC1=O.CC(=O)O[C@H]1CC(=Cc2c[nH]c(Cl)c2Cl)OC1=O,CC(=O)O[C@H]1CC(=C(C)c2c[nH]c(Cl)c2Cl)OC1=O.O=CO[C@H]1CC(=Cc2c[nH]c(Cl)c2Cl)OC1=O,CC(=O)O[C@H]1CC(=Cc2c[nH]c(Cl)c2Cl)OC1=O.CC(=O)O[C@H]1CC(=Cc2c[nH]c(Cl)c2Cl)OC1=O >> CC(=O)O[C@H]1CC(=C(C)c2c[nH]c(Cl)c2Cl)OC1=O.O=CO[C@H]1CC(=Cc2c[nH]c(Cl)c2Cl)OC1=O,rule0126_2,No_Thermo,Enzymatic
O.O=C1OC(=Cc2c[nH]c(Cl)c2Cl)C[C@@H]1O,O=C(O)[C@@H](O)CC(O)=Cc1c[nH]c(Cl)c1Cl,O.O=C1OC(=Cc2c[nH]c(Cl)c2Cl)C[C@@H]1O >> O=C(O)[C@@H](O)CC(O)=Cc1c[nH]c(Cl)c1Cl,rule0035_7,No_Thermo,Enzymatic
CC(=O)O[C@H]1CC(=Cc2c[nH]c(Cl)c2Cl)OC1=O.O,O=C(CO)O[C@H]1CC(=Cc2c[nH]c(Cl)c2Cl)OC1O,CC(=O)O[C@H]1CC(=Cc2c[nH]c(Cl)c2Cl)OC1=O.O >> O=C(CO)O[C@H]1CC(=Cc2c[nH]c(Cl)c2Cl)OC1O,rule0070_6,No_Thermo,Enzymatic
Cl.O=C(O)[C@@H](O)CC(O)=Cc1c[nH]c(Cl)c1Cl,O.O=C(O)[C@@H](Cl)CC(O)=Cc1c[nH]c(Cl)c1Cl,Cl.O=C(O)[C@@H](O)CC(O)=Cc1c[nH]c(Cl)c1Cl >> O.O=C(O)[C@@H](Cl)CC(O)=Cc1c[nH]c(Cl)c1Cl,rule0183_5,No_Thermo,Enzymatic
CC(=O)O[C@H]1CC(=Cc2c[nH]c(Cl)c2Cl)OC1=O.CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCS,CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O.O=C1OC(=Cc2c[nH]c(Cl)c2Cl)C[C@@H]1O,CC(=O)O[C@H]1CC(=Cc2c[nH]c(Cl)c2Cl)OC1=O.CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCS >> CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O.O=C1OC(=Cc2c[nH]c(Cl)c2Cl)C[C@@H]1O,rule0061_4,No_Thermo,Enzymatic
