starter_Canonical_SMILES,Canonical_SMILES,generationSteps,DerivativeSimScore,NonDerivativeSimScore,feasibilityScore_rule3
CCC1=CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,CCC1=CC(=C[C@@H](C)CNC(C)=O)OC1=O,2,0.75,,0.9328745
CCC1=CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,CCC1=CC(=C(O)[C@@H](C)CN)OC1=O,2,0.3846,,0.82617545
CCC1=CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,C[C@H](C=C1C=C(CCO)C(=O)O1)CN,2,0.4898,,0.67117846
CCC1=CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,CCC1=CC(=C[C@@H](C)C(=O)O)OC1=O,2,0.5652,,0.9219281
CCC1=CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,CCC1=CC(=C(C)[C@@H](C)CN)OC1=O,2,0.3846,,0.6224519
CCC1=CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,CCC1=CC(C[C@@H](C)CN)OC1=O,2,0.2679,,0.8485098
CCC1=CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,CCC1=CC(=C[C@@H](C)CO)OC1=O,2,0.6136,,0.91320354
CCC1=CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,CCC(N)[C@H](C)C=C1C=CC(=O)O1,2,0.3208,,0.8473066
CCC1=CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,CC1=C(C)C(=C[C@@H](C)CN)OC1=O,2,0.2642,,0.7558515
CCC1=CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,CC1=CC(=C[C@@H](C)C(C)N)OC1=O,2,0.3673,,0.9176377
CCC1=CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,CCC=C1C=C(CCCN)C(=O)O1,2,0.3725,,0.8018509
CCC1=CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,CC1=CC(=C(C)[C@@H](C)CN)OC1=O,2,0.25,,0.7016623
CCC1=CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,CC[C@H](C=C1C=C(C)C(=O)O1)CN,2,0.3396,,0.88090444
CCC1=CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,CCC1=CC(=CCC(C)N)OC1=O,2,0.5106,,0.689135
CCC1=CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,CC1=CC(=CC(C)(C)CN)OC1=O,2,0.2778,,0.8072062
CCC1=CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,CC(C)C1=CC(=CCCN)OC1=O,2,0.2963,,0.6295428
CCC1=CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,CCC1=CC(=C[C@@H](C)CN)OC1=O,1,0.6136,0.1765,0.5997097
CCC1=CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,C=C1C=C(CC[C@@H](C)CN)C(=O)O1,2,0.2679,,0.6534152
CCC1=CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,CCC1=CC(=C(CC)CN)OC1=O,2,0.3529,,0.71108085
CCC1=CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,C=C1OC(=O)C(CC)=C1[C@@H](C)CN,2,0.2545,,0.6016898
CCC1=CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,CCC=C1OC(=O)C(CC)=C1CN,2,0.2407,,0.79597473
CCC1=CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,C=C1C=C(C(C)[C@@H](C)CN)C(=O)O1,2,0.2321,,0.63754183
CCC1=CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,CC(=O)[C@H](C)C=C1C=C(C)C(=O)O1,2,0.3529,,0.9009647
CCC1=CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,C=C1OC(=O)C(CC)=C1[C@@H](C)C=O,2,0.2545,,0.7194721
CCC1=CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,CC1=C(C)C(=C[C@@H](C)C=O)OC1=O,2,0.2037,,0.6481124
CCC1=CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,CCC1=CC(=C[C@@H](C)C=O)OC1=O,1,0.5217,,0.7401977
CCC1=CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,CC[C@@H](C=O)C=C1C=C(C)C(=O)O1,2,0.3208,,0.6281277
CCC1=CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,CCc1cc2oc1=NC[C@H](C)C=2,2,0.129,,0.8046941
CCC1=CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,CCC=C1C=C(CC)C(=O)O1,2,0.4444,0.0698,0.7185369
