starter_Canonical_SMILES,Canonical_SMILES,generationSteps,DerivativeSimScore,NonDerivativeSimScore,feasibilityScore_rule3
O=C1C[C@H](O)C(=Cc2c[nH]c(Cl)c2Cl)O1,CC(O)(C#N)O[C@H]1CC(=O)OC1=Cc1c[nH]c(Cl)c1Cl,2,0.566,,0.71254873
O=C1C[C@H](O)C(=Cc2c[nH]c(Cl)c2Cl)O1,CC(=O)O[C@@H](CC(=O)O)C(O)=Cc1c[nH]c(Cl)c1Cl,2,0.3036,,0.6415655
O=C1C[C@H](O)C(=Cc2c[nH]c(Cl)c2Cl)O1,COC(=O)O[C@H]1CC(=O)OC1=Cc1c[nH]c(Cl)c1Cl,2,0.625,,0.8387628
O=C1C[C@H](O)C(=Cc2c[nH]c(Cl)c2Cl)O1,CCC(=O)O[C@H]1CC(=O)OC1=Cc1c[nH]c(Cl)c1Cl,2,0.6,,0.66742396
O=C1C[C@H](O)C(=Cc2c[nH]c(Cl)c2Cl)O1,CC(O)O[C@H]1CC(=O)OC1=Cc1c[nH]c(Cl)c1Cl,2,0.625,,0.9156752
O=C1C[C@H](O)C(=Cc2c[nH]c(Cl)c2Cl)O1,CC(N)O[C@H]1CC(=O)OC1=Cc1c[nH]c(Cl)c1Cl,2,0.5918,,0.7866561
O=C1C[C@H](O)C(=Cc2c[nH]c(Cl)c2Cl)O1,C[C@@]1(OC=O)CC(=O)OC1=Cc1c[nH]c(Cl)c1Cl,2,0.4423,,0.67931545
O=C1C[C@H](O)C(=Cc2c[nH]c(Cl)c2Cl)O1,CC(=O)O[C@H]1CC(=O)OC1=Cc1c[nH]c(Cl)c1Cl,1,0.6383,,0.8396841
O=C1C[C@H](O)C(=Cc2c[nH]c(Cl)c2Cl)O1,O=C(O)C[C@H](Cl)C(O)=Cc1c[nH]c(Cl)c1Cl,2,0.36,,0.6963063
O=C1C[C@H](O)C(=Cc2c[nH]c(Cl)c2Cl)O1,CO[C@@H](CC(=O)O)C(O)=Cc1c[nH]c(Cl)c1Cl,2,0.3396,,0.7803165
O=C1C[C@H](O)C(=Cc2c[nH]c(Cl)c2Cl)O1,CCO[C@H]1CC(=O)OC1=Cc1c[nH]c(Cl)c1Cl,2,0.617,,0.8661592
O=C1C[C@H](O)C(=Cc2c[nH]c(Cl)c2Cl)O1,O=C(O)C[C@H](O)C(O)Cc1c[nH]c(Cl)c1Cl,2,0.2453,,0.9516606
O=C1C[C@H](O)C(=Cc2c[nH]c(Cl)c2Cl)O1,O=C(O)C[C@H](O)C(O)=Cc1c[nH]c(Cl)c1Cl,1,0.3333,,0.85155356
O=C1C[C@H](O)C(=Cc2c[nH]c(Cl)c2Cl)O1,CO[C@H]1CC(=O)OC1=Cc1c[nH]c(Cl)c1Cl,1,0.6744,,0.632683
O=C1C[C@H](O)C(=Cc2c[nH]c(Cl)c2Cl)O1,OCC[C@H](O)C(O)=Cc1c[nH]c(Cl)c1Cl,2,0.3137,,0.9094065
O=C1C[C@H](O)C(=Cc2c[nH]c(Cl)c2Cl)O1,O=C[C@H](O)C(O)=Cc1c[nH]c(Cl)c1Cl,2,0.3542,,0.6864262
O=C1C[C@H](O)C(=Cc2c[nH]c(Cl)c2Cl)O1,C[C@H](O)C(O)=Cc1c[nH]c(Cl)c1Cl,2,0.3404,,0.718799
O=C1C[C@H](O)C(=Cc2c[nH]c(Cl)c2Cl)O1,O=CC(O)=Cc1c[nH]c(Cl)c1Cl,2,0.3864,,0.62873155
