starter_Canonical_SMILES,Canonical_SMILES,generationSteps,DerivativeSimScore,NonDerivativeSimScore,feasibilityScore_rule3
C[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)C1=O,C[C@@H]1C(=O)OC(=C(Cl)[C@@H](C)CNC(O)[C@H](C)N)C1=O,2,0.375,,0.62699836
C[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)C1=O,C[C@H](N)C(=O)NC[C@H](C)C(Cl)=C1OC(=O)[C@@H](C)C1O,2,0.4444,,0.8956421
C[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)C1=O,C[C@@H]1C(=O)OC(=C(O)[C@@H](C)CNC(Cl)[C@H](C)N)C1=O,2,0.375,,0.7774833
C[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)C1=O,C[C@@H]1C(=O)OC(=C(Cl)[C@@H](C)CNC(=O)[C@H](C)N)C1=O,2,0.5714,,0.5946878
C[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)C1=O,C[C@H](N)C(=O)NC[C@](C)(O)CC1OC(=O)[C@@H](C)C1O,2,0.3621,,0.88206553
C[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)C1=O,C[C@@H](CNC(O)[C@@](C)(N)O)CC1OC(=O)[C@@H](C)C1=O,2,0.2581,,0.84495425
C[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)C1=O,C[C@@H](CNC(=O)[C@@H](N)CO)CC1OC(=O)[C@@H](C)C1O,2,0.339,,0.7811268
C[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)C1=O,C[C@H](N)C(N)NC[C@H](C)C(O)=C1OC(=O)[C@@H](C)C1O,2,0.3103,,0.7333785
C[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)C1=O,C[C@@H](CNC(=O)[C@@H](N)CO)CC1OC(=O)[C@@H](C)C1=O,2,0.3684,,0.8399041
C[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)C1=O,C[C@H](C(=O)O)C(=O)C(O)=CC(C)(C)CNC(=O)CN,2,0.1803,,0.7010928
C[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)C1=O,C[C@H](N)C(=O)NCCCC(O)=C1OC(=O)[C@@H](C)C1O,2,0.386,,0.83101165
C[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)C1=O,C[C@@H](CNC(=O)O[C@H](C)N)CC1OC(=O)[C@@H](C)C1=O,2,0.322,,0.9468984
C[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)C1=O,CCCNC(O)[C@@H](N)CC(O)=C1OC(=O)[C@@H](C)C1=O,2,0.322,,0.80313843
C[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)C1=O,C[C@H](N)C(=O)NC[C@H](C)C(O)=C1OC(=O)[C@@H](C)C1O,1,0.4615,,0.7958064
C[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)C1=O,CNC(O)[C@@H](N)C[C@H](C)C(O)=C1OC(=O)[C@@H](C)C1=O,2,0.3509,,0.8330627
C[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)C1=O,CC(NC(=O)CN)[C@H](C)C(O)=C1OC(O)[C@@H](C)C1=O,2,0.2419,,0.88666004
C[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)C1=O,C[C@H]1C(=O)C(=C(O)C(C)(C)CNC(=O)CN)OC1O,2,0.2258,,0.8135981
C[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)C1=O,CC[C@@H]1C(=O)OC(=C(O)[C@@H](C)CNC(O)CN)C1=O,2,0.2581,,0.92789304
C[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)C1=O,CC[C@@H](CNC(O)CN)C(O)=C1OC(=O)[C@@H](C)C1=O,2,0.322,,0.6006865
C[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)C1=O,C[C@H]1C(=O)C(=C[C@@](C)(O)CNC(=O)CCN)OC1O,2,0.25,,0.62262106
C[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)C1=O,CC(NC(O)CN)[C@H](C)C(O)=C1OC(=O)[C@@H](C)C1=O,2,0.3333,,0.938034
C[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)C1=O,C[C@@H](CNC(=O)CN)C(O)=C1OC(=O)C(C)(C)C1O,2,0.2581,,0.84475714
C[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)C1=O,CNC(O)[C@@](C)(N)[C@H](C)C(O)=C1OC(=O)[C@@H](C)C1=O,2,0.3158,,0.8378173
C[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)C1=O,CCC(NC(=O)[C@H](C)N)C(O)=C1OC(=O)[C@@H](C)C1O,2,0.3509,,0.88491094
C[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)C1=O,C[C@H](C=C1OC(O)[C@@H](C)C1=O)C(C)(O)NC(=O)CN,2,0.2903,,0.89879966
C[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)C1=O,C[C@H](N)C(=C1OC(O)[C@@H](C)C1=O)[C@@H](C)CNC(=O)O,2,0.3276,,0.9456901
C[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)C1=O,CC(=C(O)C(=O)[C@H](C)C(=O)O)[C@@H](C)CNC(=O)CN,2,0.2069,,0.6640685
C[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)C1=O,C[C@@H](CNC(=O)CN)C(O)=C1OC(O)C(C)(C)C1=O,2,0.2381,,0.7907675
C[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)C1=O,CCC(NC(O)[C@H](C)N)C(O)=C1OC(=O)[C@@H](C)C1=O,2,0.3509,,0.79680365
C[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)C1=O,C[C@H](N)C[C@@H]1C(=O)OC(=C(O)[C@@H](C)CNCO)C1=O,2,0.2833,,0.59814996
C[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)C1=O,C[C@@H]1C(=O)OC(=C(O)C(C)(C)CNC(=O)CN)C1O,2,0.2419,,0.97440434
C[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)C1=O,C[C@H](N)[C@]1(C)C(=O)OC(=C(O)[C@@H](C)CNC=O)C1O,2,0.254,,0.8345895
C[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)C1=O,C[C@@H]1C(=O)OC(=C[C@@](C)(O)CNC(=O)CCN)C1O,2,0.25,,0.70181453
C[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)C1=O,C[C@@H]1C(=O)OC(=C[C@@H](C)C(C)(O)NC(=O)CN)C1O,2,0.2903,,0.8819394
C[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)C1=O,C[C@H](N)C(=O)NCCCC(O)=C1OC(O)[C@@H](C)C1=O,2,0.3621,,0.6258456
C[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)C1=O,CC(CCNC(=O)[C@H](C)N)=C(O)C(=O)[C@H](C)C(=O)O,2,0.2963,,0.70294243
C[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)C1=O,C[C@@H]1C(=O)OC(=C(O)C(C)(C)CNC(O)CN)C1=O,2,0.3051,,0.88792056
C[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)C1=O,CC(NC(O)C(N)O)[C@H](C)C=C1OC(=O)[C@@H](C)C1=O,2,0.5102,,0.71848595
C[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)C1=O,C[C@@H]1C(=O)OC(=C(O)[C@@H](C)CNC(O)CCN)C1=O,2,0.3448,,0.6228587
C[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)C1=O,C[C@H](N)C(NC(=O)O)[C@H](C)C=C1OC(=O)[C@@H](C)C1O,2,0.3051,,0.6941049
C[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)C1=O,CC(NC(=O)CN)[C@H](C)C=C(O)C(=O)[C@H](C)C(=O)O,2,0.1695,,0.900323
C[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)C1=O,CC(NC(=O)CN)[C@H](C)C(O)=C1OC(=O)[C@@H](C)C1O,2,0.2833,,0.8937522
C[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)C1=O,CC[C@@H]1C(=O)OC(O)(C[C@@H](C)CNC(=O)CN)C1=O,2,0.254,,0.6714359
C[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)C1=O,CC(CC(O)=C1OC(=O)[C@@H](C)C1O)NC(=O)[C@H](C)N,2,0.3571,,0.8186434
C[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)C1=O,C[C@@H]1C(=O)OC(=C(O)[C@@H](C)C(NCO)[C@H](C)N)C1=O,2,0.3571,,0.5931417
C[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)C1=O,C[C@@H]1C(=O)OC(O)(CCCCNC(=O)[C@H](C)N)C1=O,2,0.3929,,0.817885
