starter_Canonical_SMILES,Canonical_SMILES,generationSteps,DerivativeSimScore,NonDerivativeSimScore,feasibilityScore_rule3
CO[C@H]1CC(=CC(C)C)OC1=O,CO[C@@H](CC(O)=C(C)C(C)C)C(=O)O,2,0.1277,,0.77973014
CO[C@H]1CC(=CC(C)C)OC1=O,CO[C@H]1CC(=C(CO)C(C)C)OC1O,2,0.2553,,0.6292749
CO[C@H]1CC(=CC(C)C)OC1=O,CCC(C)C(C)=C1C[C@H](OC)C(=O)O1,2,0.4524,,0.66941625
CO[C@H]1CC(=CC(C)C)OC1=O,CO[C@@H](CC(O)CC(C)C)C(=O)O,2,0.1304,,0.88999003
CO[C@H]1CC(=CC(C)C)OC1=O,CO[C@H]1CC(CC(C)(C)C)OC1=O,2,0.3023,,0.978292
CO[C@H]1CC(=CC(C)C)OC1=O,CO[C@H]1CC(C(C)C(C)C)OC1=O,2,0.375,,0.91997296
CO[C@H]1CC(=CC(C)C)OC1=O,CCO[C@H]1CC(CC(C)C)OC1=O,2,0.2609,,0.9235831
CO[C@H]1CC(=CC(C)C)OC1=O,CCC(C)CC1C[C@H](OC)C(=O)O1,2,0.3409,,0.8041311
CO[C@H]1CC(=CC(C)C)OC1=O,CCCC(C)=C1C[C@H](OC)C(=O)O1,2,0.4048,,0.8207418
CO[C@H]1CC(=CC(C)C)OC1=O,CC=C1C[C@H](OCC(C)C)C(=O)O1,2,0.475,,0.78281367
CO[C@H]1CC(=CC(C)C)OC1=O,CCC(C)C=C1C[C@H](OC)C(=O)O1,1,0.7143,,0.7523515
CO[C@H]1CC(=CC(C)C)OC1=O,CO[C@H]1CC(=C(C)C(C)C)OC1=O,1,0.5,,0.872669
CO[C@H]1CC(=CC(C)C)OC1=O,CC=C1C[C@](OC)(C(C)C)C(=O)O1,2,0.2955,,0.9113519
CO[C@H]1CC(=CC(C)C)OC1=O,CO[C@H]1CC(=CC(C)(C)C)OC1=O,1,0.6,,0.83646816
CO[C@H]1CC(=CC(C)C)OC1=O,CCO[C@H]1CC(=CC(C)C)OC1=O,1,0.6857,,0.82988256
CO[C@H]1CC(=CC(C)C)OC1=O,CCC(CC)=C1C[C@H](OC)C(=O)O1,2,0.4359,,0.6355275
CO[C@H]1CC(=CC(C)C)OC1=O,CC=C1OC(=O)[C@@H](OC)C1C(C)C,2,0.3415,,0.656475
CO[C@H]1CC(=CC(C)C)OC1=O,CCC(C)C1C[C@H](OC)C(=O)O1,2,0.3571,,0.98144484
CO[C@H]1CC(=CC(C)C)OC1=O,CO[C@H]1CC(CC(C)C)OC1=O,1,0.3659,,0.8983815
CO[C@H]1CC(=CC(C)C)OC1=O,CCCC1C[C@@](C)(OC)C(=O)O1,2,0.1875,,0.95568484
CO[C@H]1CC(=CC(C)C)OC1=O,CO[C@H]1CC(C)(C(C)C)OC1=O,2,0.3947,,0.66127753
CO[C@H]1CC(=CC(C)C)OC1=O,CO[C@@H]1C(=O)OCC1CC(C)C,2,0.3023,,0.89185786
CO[C@H]1CC(=CC(C)C)OC1=O,CO[C@]1(C(C)C)CC(C)OC1=O,2,0.25,,0.86449456
CO[C@H]1CC(=CC(C)C)OC1=O,CC(C)CO[C@H]1CC(C)OC1=O,2,0.2727,,0.67836857
CO[C@H]1CC(=CC(C)C)OC1=O,CO[C@]1(CC(C)C)CCOC1=O,2,0.2222,,0.6109125
CO[C@H]1CC(=CC(C)C)OC1=O,CCCC1C[C@H](OCC)C(=O)O1,2,0.2174,,0.95605433
CO[C@H]1CC(=CC(C)C)OC1=O,CCC(C)C=C1C[C@H](O)C(=O)O1,2,0.4146,,0.96077126
CO[C@H]1CC(=CC(C)C)OC1=O,CC(=C1C[C@H](O)C(=O)O1)C(C)C,2,0.2857,,0.9953987
CO[C@H]1CC(=CC(C)C)OC1=O,CC(C)(C)C=C1C[C@H](O)C(=O)O1,2,0.3171,,0.9775743
CO[C@H]1CC(=CC(C)C)OC1=O,CC(C)CC1C[C@H](O)C(=O)O1,2,0.2273,,0.98657054
CO[C@H]1CC(=CC(C)C)OC1=O,CC(C)C=C1C[C@H](O)C(=O)O1,1,0.5882,,0.86939734
