reactants,products,reactionString,ruleName,thermo,reactionType
CCCCCC[C@H]1CC(=CC=O)OC1=O.O,O=C1OC(=CCO)C[C@@H]1CCCCCCO,CCCCCC[C@H]1CC(=CC=O)OC1=O.O >> O=C1OC(=CCO)C[C@@H]1CCCCCCO,rule0070_6,No_Thermo,Enzymatic
CCCCCC[C@H]1CC(=CC=O)OC1=O,CCCC(C=O)=C1C[C@H](CCC)C(=O)O1,CCCCCC[C@H]1CC(=CC=O)OC1=O >> CCCC(C=O)=C1C[C@H](CCC)C(=O)O1,rule0028_51,No_Thermo,Enzymatic
CCCCCC[C@H]1CC(=CC=O)OC1=O.N.OO,CCCCCC[C@H]1CC(=CCN)OC1=O.O.O=O,CCCCCC[C@H]1CC(=CC=O)OC1=O.N.OO >> CCCCCC[C@H]1CC(=CCN)OC1=O.O.O=O,rule0091_14,No_Thermo,Enzymatic
CCCCCC[C@H]1CC(=CC=O)OC1=O.O,CC(O)CCCC[C@H]1CC(=CCO)OC1=O,CCCCCC[C@H]1CC(=CC=O)OC1=O.O >> CC(O)CCCC[C@H]1CC(=CCO)OC1=O,rule0070_6,No_Thermo,Enzymatic
CCCCCC[C@H]1CC(=CC=O)OC1=O.N.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,CCCCCC[C@H]1CC(=CCN)OC1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,CCCCCC[C@H]1CC(=CC=O)OC1=O.N.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1 >> CCCCCC[C@H]1CC(=CCN)OC1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,rule0166_2,No_Thermo,Enzymatic
CCCCCC[C@H]1CC(=CC=O)OC1=O,CCCC(=O)C=C1C[C@H](CCC)C(=O)O1,CCCCCC[C@H]1CC(=CC=O)OC1=O >> CCCC(=O)C=C1C[C@H](CCC)C(=O)O1,rule0028_51,No_Thermo,Enzymatic
CCCCCC[C@H]1CC(=CC=O)OC1=O.N,CCCCCC[C@H]1CC(N)(CC=O)OC1=O,CCCCCC[C@H]1CC(=CC=O)OC1=O.N >> CCCCCC[C@H]1CC(N)(CC=O)OC1=O,rule0257_1,No_Thermo,Enzymatic
CCCCCC[C@H]1CC(=CC=O)OC1=O.O,CCCC(O)CC[C@H]1CC(=CC=O)OC1O,CCCCCC[C@H]1CC(=CC=O)OC1=O.O >> CCCC(O)CC[C@H]1CC(=CC=O)OC1O,rule0070_6,No_Thermo,Enzymatic
CCCCCC[C@H]1CC(=CC=O)OC1=O,C=C1OC(=O)[C@@H](CCCCCC)C1C=O,CCCCCC[C@H]1CC(=CC=O)OC1=O >> C=C1OC(=O)[C@@H](CCCCCC)C1C=O,rule0028_51,No_Thermo,Enzymatic
CCCCCC[C@H]1CC(=CC=O)OC1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,CCCC(O)CC[C@H]1CC(=CC=O)OC1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,CCCCCC[C@H]1CC(=CC=O)OC1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O >> CCCC(O)CC[C@H]1CC(=CC=O)OC1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,rule0004_13,No_Thermo,Enzymatic
