starter_Canonical_SMILES,Canonical_SMILES,generationSteps,DerivativeSimScore,NonDerivativeSimScore,feasibilityScore_rule3
C[C@H](C=C1C=CC(=O)O1)CNC(=O)[C@H](C)N,CC1=CC(=O)OC1=C[C@@H](C)CNC(O)C(N)C(=O)O,2,0.375,,0.6719263
C[C@H](C=C1C=CC(=O)O1)CNC(=O)[C@H](C)N,CC1=CC(=O)OC1=C[C@@H](C)CNC(=O)CNC(N)=O,2,0.4074,,0.8541416
C[C@H](C=C1C=CC(=O)O1)CNC(=O)[C@H](C)N,CC1=CC(=C[C@@H](C)CNC(=O)CNC(N)=O)OC1=O,2,0.4259,,0.94406396
C[C@H](C=C1C=CC(=O)O1)CNC(=O)[C@H](C)N,CC(NC(=O)CNC(N)=O)[C@H](C)C=C1C=CC(=O)O1,2,0.4902,,0.962519
C[C@H](C=C1C=CC(=O)O1)CNC(=O)[C@H](C)N,C[C@H](N)C(O)NC[C@H](C)C(Cl)=C1C=CC(=O)O1,2,0.3585,,0.7522426
C[C@H](C=C1C=CC(=O)O1)CNC(=O)[C@H](C)N,C[C@H](N)C(Cl)NC[C@H](C)C(O)=C1C=CC(=O)O1,2,0.3585,,0.91674757
C[C@H](C=C1C=CC(=O)O1)CNC(=O)[C@H](C)N,C[C@H](N)C(O)NC(Cl)[C@H](C)C=C1C=CC(=O)O1,2,0.4694,,0.66065556
C[C@H](C=C1C=CC(=O)O1)CNC(=O)[C@H](C)N,C[C@H](N)C(Cl)NC(O)[C@H](C)C=C1C=CC(=O)O1,2,0.4694,,0.8327097
C[C@H](C=C1C=CC(=O)O1)CNC(=O)[C@H](C)N,C[C@H](N)C(O)NC[C@H](C)C(O)C(=O)C=CC(=O)O,2,0.2143,,0.77247494
C[C@H](C=C1C=CC(=O)O1)CNC(=O)[C@H](C)N,C[C@H](N)C(O)NC(O)[C@H](C)CC(=O)C=CC(=O)O,2,0.1964,,0.69077647
C[C@H](C=C1C=CC(=O)O1)CNC(=O)[C@H](C)N,C[C@H](N)C(=O)NC[C@H](C)C(Cl)=C1C=CC(=O)O1,2,0.5652,,0.87993145
C[C@H](C=C1C=CC(=O)O1)CNC(=O)[C@H](C)N,C[C@H](N)C(=O)NC(Cl)[C@H](C)C=C1C=CC(=O)O1,2,0.587,,0.9504359
C[C@H](C=C1C=CC(=O)O1)CNC(=O)[C@H](C)N,C[C@H](C=C1C=CC(=O)O1)C(O)NC(O)[C@@](C)(N)O,2,0.4231,,0.9239746
C[C@H](C=C1C=CC(=O)O1)CNC(=O)[C@H](C)N,C[C@@H](CNC(=O)[C@@H](N)CO)CC(=O)C=CC(=O)O,2,0.2727,,0.6537702
C[C@H](C=C1C=CC(=O)O1)CNC(=O)[C@H](C)N,CN[C@@H](C)C(O)NC(O)[C@H](C)C=C1C=CC(=O)O1,2,0.42,,0.65120906
C[C@H](C=C1C=CC(=O)O1)CNC(=O)[C@H](C)N,CC1=CC(=C[C@@H](C)C(O)NC(O)[C@H](C)N)OC1=O,2,0.2909,,0.78953403
C[C@H](C=C1C=CC(=O)O1)CNC(=O)[C@H](C)N,C[C@H](N)C(O)N(C)C(O)[C@H](C)C=C1C=CC(=O)O1,2,0.449,,0.8445683
C[C@H](C=C1C=CC(=O)O1)CNC(=O)[C@H](C)N,CC(NC(=O)[C@H](C)N)[C@H](C)CC(=O)C=CC(=O)O,2,0.2642,,0.6097202
C[C@H](C=C1C=CC(=O)O1)CNC(=O)[C@H](C)N,CC1=CC(=C[C@@H](C)CNC(O)[C@@](C)(N)O)OC1=O,2,0.3509,,0.60640484
C[C@H](C=C1C=CC(=O)O1)CNC(=O)[C@H](C)N,CC(C(=O)C=CC(=O)O)[C@@H](C)CNC(=O)[C@H](C)N,2,0.3673,,0.62131864
C[C@H](C=C1C=CC(=O)O1)CNC(=O)[C@H](C)N,CC1=CC(=O)OC1=C(O)[C@@H](C)CNC(O)[C@H](C)N,2,0.2759,,0.90011007
C[C@H](C=C1C=CC(=O)O1)CNC(=O)[C@H](C)N,CN[C@@H](C)C(=O)NC[C@H](C)C(O)=C1C=CC(O)O1,2,0.2712,,0.75903285
C[C@H](C=C1C=CC(=O)O1)CNC(=O)[C@H](C)N,CC1=CC(O)OC1=C(O)[C@@H](C)CNC(=O)[C@H](C)N,2,0.3704,,0.7505536
C[C@H](C=C1C=CC(=O)O1)CNC(=O)[C@H](C)N,CC1=CC(=C(O)[C@@H](C)CNC(O)[C@H](C)N)OC1=O,2,0.2542,,0.8027168
C[C@H](C=C1C=CC(=O)O1)CNC(=O)[C@H](C)N,CC[C@@H](CNC(=O)[C@H](C)N)CC(=O)C=CC(=O)O,2,0.3462,,0.6678465
C[C@H](C=C1C=CC(=O)O1)CNC(=O)[C@H](C)N,C[C@H](N)C(O)NC(O)C(C)(C)C=C1C=CC(=O)O1,2,0.4038,,0.68005383
C[C@H](C=C1C=CC(=O)O1)CNC(=O)[C@H](C)N,C[C@H](C=C1C=CC(=O)O1)C(O)NC(O)C(C)(C)N,2,0.4314,,0.87055
C[C@H](C=C1C=CC(=O)O1)CNC(=O)[C@H](C)N,CC(NC(O)[C@@](C)(N)O)[C@H](C)C=C1C=CC(=O)O1,2,0.4231,,0.8584824
C[C@H](C=C1C=CC(=O)O1)CNC(=O)[C@H](C)N,C=C(CC(=O)O)C(=O)C[C@@H](C)CNC(=O)[C@H](C)N,2,0.3333,,0.5958057
C[C@H](C=C1C=CC(=O)O1)CNC(=O)[C@H](C)N,CN[C@@H](C)C(O)NC[C@H](C)C(O)=C1C=CC(=O)O1,2,0.3091,,0.93048966
C[C@H](C=C1C=CC(=O)O1)CNC(=O)[C@H](C)N,CC1=CC(=O)OC1=C[C@@H](C)C(O)NC(O)[C@H](C)N,2,0.2909,,0.63930434
C[C@H](C=C1C=CC(=O)O1)CNC(=O)[C@H](C)N,CN[C@@H](C)C(=O)NC[C@H](C)CC(=O)C=CC(=O)O,2,0.2364,,0.92051077
C[C@H](C=C1C=CC(=O)O1)CNC(=O)[C@H](C)N,C[C@H](N)OC(=O)NC[C@H](C)C(O)=C1C=CC(=O)O1,2,0.3962,,0.87943196
C[C@H](C=C1C=CC(=O)O1)CNC(=O)[C@H](C)N,C[C@@H](CNC(=O)[C@@H](N)CO)C(O)=C1C=CC(=O)O1,2,0.451,,0.7167032
