reactants,products,reactionString,ruleName,thermo,reactionType
N.NC(=O)O,NC(N)=O.O,N.NC(=O)O >> NC(N)=O.O,rule0055_2,No_Thermo,Enzymatic
CC[C@@H](C#N)C=C1OC(=O)C(O)C1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,CC(O)[C@@H](C#N)C=C1OC(=O)C(O)C1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,CC[C@@H](C#N)C=C1OC(=O)C(O)C1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O >> CC(O)[C@@H](C#N)C=C1OC(=O)C(O)C1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,rule0004_13,No_Thermo,Enzymatic
CC(CC=C1OC(=O)C(O)C1=O)C(N)=O.CC(CC=C1OC(=O)C(O)C1=O)C(N)=O,CC(CC(C)C(N)=O)=C1OC(=O)C(O)C1=O.NC(=O)CCC=C1OC(=O)C(O)C1=O,CC(CC=C1OC(=O)C(O)C1=O)C(N)=O.CC(CC=C1OC(=O)C(O)C1=O)C(N)=O >> CC(CC(C)C(N)=O)=C1OC(=O)C(O)C1=O.NC(=O)CCC=C1OC(=O)C(O)C1=O,rule0126_2,No_Thermo,Enzymatic
CC[C@H](C=C1OC(=O)C(O)(CC)C1=O)C(N)=O,CCCC=C1OC(=O)C(O)(C(C)C(N)=O)C1=O,CC[C@H](C=C1OC(=O)C(O)(CC)C1=O)C(N)=O >> CCCC=C1OC(=O)C(O)(C(C)C(N)=O)C1=O,rule0028_51,No_Thermo,Enzymatic
CC[C@H](C=C1OC(=O)C(O)C1=O)C(N)N,CC(=C1OC(=O)C(O)C1=O)[C@@H](C)C(N)N,CC[C@H](C=C1OC(=O)C(O)C1=O)C(N)N >> CC(=C1OC(=O)C(O)C1=O)[C@@H](C)C(N)N,rule0028_51,No_Thermo,Enzymatic
CCCC[C@H](C=C1OC(=O)C(O)C1=O)C(N)=O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,CCCC[C@@H](C(N)=O)C(C)=C1OC(=O)C(O)C1=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,CCCC[C@H](C=C1OC(=O)C(O)C1=O)C(N)=O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O >> CCCC[C@@H](C(N)=O)C(C)=C1OC(=O)C(O)C1=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,rule0043_12,No_Thermo,Enzymatic
C=C1OC(=O)C(O)([C@@H](CC)C(N)=O)C1=O.C=C1OC(=O)C(O)([C@@H](CC)C(N)=O)C1=O,C=C1OC(=O)C(O)([C@@H](C)C(N)=O)C1=O.C=C1OC(=O)C(O)([C@](C)(CC)C(N)=O)C1=O,C=C1OC(=O)C(O)([C@@H](CC)C(N)=O)C1=O.C=C1OC(=O)C(O)([C@@H](CC)C(N)=O)C1=O >> C=C1OC(=O)C(O)([C@@H](C)C(N)=O)C1=O.C=C1OC(=O)C(O)([C@](C)(CC)C(N)=O)C1=O,rule0126_2,No_Thermo,Enzymatic
CCC(C)[C@H](C=C1OC(=O)C(O)C1=O)C(N)=O,CCC(C)[C@]1(C(N)O)C=C2OC(=O)C(O1)C2=O,CCC(C)[C@H](C=C1OC(=O)C(O)C1=O)C(N)=O >> CCC(C)[C@]1(C(N)O)C=C2OC(=O)C(O1)C2=O,rule0169_1,No_Thermo,Enzymatic
C=C1OC(=O)C(O)([C@@H](CC)C(N)=O)C1=O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,C=C1OC(=O)C(O)([C@H](C(N)=O)C(C)C)C1=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,C=C1OC(=O)C(O)([C@@H](CC)C(N)=O)C1=O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O >> C=C1OC(=O)C(O)([C@H](C(N)=O)C(C)C)C1=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,rule0043_12,No_Thermo,Enzymatic
CCC(C)[C@H](C=C1OC(=O)C(O)C1=O)C(N)=O.CCC(C)[C@H](C=C1OC(=O)C(O)C1=O)C(N)=O,CCC(CC)[C@H](C=C1OC(=O)C(O)C1=O)C(N)=O.CCC[C@H](C=C1OC(=O)C(O)C1=O)C(N)=O,CCC(C)[C@H](C=C1OC(=O)C(O)C1=O)C(N)=O.CCC(C)[C@H](C=C1OC(=O)C(O)C1=O)C(N)=O >> CCC(CC)[C@H](C=C1OC(=O)C(O)C1=O)C(N)=O.CCC[C@H](C=C1OC(=O)C(O)C1=O)C(N)=O,rule0126_2,No_Thermo,Enzymatic
