starter_Canonical_SMILES,Canonical_SMILES,generationSteps,DerivativeSimScore,NonDerivativeSimScore,feasibilityScore_rule3
C=CCC1=CC(=CCC(C)C)OC1=O,C=CC(C)C(=CC(=O)CCCC)C(=O)O,2,0.1481,,0.64888513
C=CCC1=CC(=CCC(C)C)OC1=O,C=CC(CC(C)C)C1(O)C=C(C)C(=O)O1,2,0.2692,,0.7011661
C=CCC1=CC(=CCC(C)C)OC1=O,C=CC(C(=CC(=O)CC)C(=O)O)C(C)C,2,0.1538,,0.7876875
C=CCC1=CC(=CCC(C)C)OC1=O,C=CCCC(C)CCC(=O)C=CC(=O)O,2,0.1731,,0.91720706
C=CCC1=CC(=CCC(C)C)OC1=O,C=CCC1=C(C(C)C)C(=C(C)O)OC1O,2,0.2308,,0.8971775
C=CCC1=CC(=CCC(C)C)OC1=O,C=CC(CC(C)C)C(=O)C=C(C)C(=O)O,2,0.2,,0.8710449
C=CCC1=CC(=CCC(C)C)OC1=O,C=CCC(C(=O)O)=C(C)C(=O)CCCC,2,0.1296,,0.88022035
C=CCC1=CC(=CCC(C)C)OC1=O,C=CCC1=CC(O)(C(C)C(C)C)OC1=O,2,0.3913,,0.77219474
C=CCC1=CC(=CCC(C)C)OC1=O,C=CCC(CC(C)C)C(=O)C=CC(=O)O,2,0.2245,,0.7370353
C=CCC1=CC(=CCC(C)C)OC1=O,C=CCC(=CC(=O)C(C)CCC)C(=O)O,2,0.1698,,0.61969805
C=CCC1=CC(=CCC(C)C)OC1=O,CC=C1C=C(C(CCO)C(C)C)C(=O)O1,2,0.3,,0.72455525
C=CCC1=CC(=CCC(C)C)OC1=O,C=CCC(CC(=O)C=CC(=O)O)C(C)C,2,0.2,,0.9166519
C=CCC1=CC(=CCC(C)C)OC1=O,C=CCC(C)(C)CCC(=O)C=CC(=O)O,2,0.1321,,0.7535366
C=CCC1=CC(=CCC(C)C)OC1=O,C=CCC(C(=O)O)=C(C(=O)CC)C(C)C,2,0.1765,,0.81324506
C=CCC1=CC(=CCC(C)C)OC1=O,C=CCC(=CC(=O)C(C)C(C)C)C(=O)O,2,0.18,,0.82642555
C=CCC1=CC(=CCC(C)C)OC1=O,C=CCC1=C(C(C)(C)O)C(=CC)OC1=O,2,0.28,,0.7069136
C=CCC1=CC(=CCC(C)C)OC1=O,C=CCC1=C(C)C(=CCC(C)O)OC1=O,2,0.375,,0.8491208
C=CCC1=CC(=CCC(C)C)OC1=O,C=CCC1=C(C(C)C)C(=CCO)OC1=O,2,0.3542,,0.8987403
C=CCC1=CC(=CCC(C)C)OC1=O,C=C(O)CC1=CC(=C(C)CCC)OC1=O,2,0.25,,0.8686663
C=CCC1=CC(=CCC(C)C)OC1=O,C=CCC1=CC2(OC1=O)OC2(C)C(C)C,2,0.383,,0.89015716
C=CCC1=CC(=CCC(C)C)OC1=O,C=CC(C=C1C=C(C)C(=O)O1)C(C)CO,2,0.34,,0.78185606
C=CCC1=CC(=CCC(C)C)OC1=O,C=CCC1=CC(=O)OC1=C(O)CC(C)C,2,0.4348,,0.67497325
C=CCC1=CC(=CCC(C)C)OC1=O,C=CC(C1=CC2(OC1=O)OC2C)C(C)C,2,0.2264,,0.77241796
C=CCC1=CC(=CCC(C)C)OC1=O,C=CCC(C(O)=C1C=CC(=O)O1)C(C)C,2,0.3061,,0.70763105
C=CCC1=CC(=CCC(C)C)OC1=O,C=C(O)CC(C)CC=C1C=C(C)C(=O)O1,2,0.4255,,0.8623281
C=CCC1=CC(=CCC(C)C)OC1=O,C=CC(C1=CC(=CCO)OC1=O)C(C)C,2,0.4043,,0.9318643
C=CCC1=CC(=CCC(C)C)OC1=O,C=CC(CC(C)CO)=C1C=C(C)C(=O)O1,2,0.2885,,0.81236905
C=CCC1=CC(=CCC(C)C)OC1=O,C=CCC1=C(C(C)C)C(=C(C)O)OC1=O,2,0.3333,,0.68400884
C=CCC1=CC(=CCC(C)C)OC1=O,C=CC(C)C1=CC2(OC1=O)OC2CCC,2,0.2364,,0.8688787
C=CCC1=CC(=CCC(C)C)OC1=O,C=CCC1=CC2(OC1=O)OC2(C)CCC,2,0.32,,0.73654705
C=CCC1=CC(=CCC(C)C)OC1=O,C=CC1(CC(C)C)OC12C=C(C)C(=O)O2,2,0.28,,0.6258675
C=CCC1=CC(=CCC(C)C)OC1=O,C=CC(CC(C)(C)O)=C1C=C(C)C(=O)O1,2,0.25,,0.84975845
C=CCC1=CC(=CCC(C)C)OC1=O,C=CC(C)C1=CC(=CCCCO)OC1=O,2,0.3878,,0.954523
C=CCC1=CC(=CCC(C)C)OC1=O,C=CCC(CO)CC=C1C=C(C)C(=O)O1,2,0.4565,,0.90855134
C=CCC1=CC(=CCC(C)C)OC1=O,C=CCC1=CC(=O)OC1=CC(O)C(C)C,2,0.4043,,0.7448915
C=CCC1=CC(=CCC(C)C)OC1=O,C=CC(C)C1=CC(=CCC(C)O)OC1=O,2,0.4667,,0.9303522
C=CCC1=CC(=CCC(C)C)OC1=O,C=CCC(CC(C)CO)=C1C=CC(=O)O1,2,0.2692,,0.85211426
