starter_Canonical_SMILES,Canonical_SMILES,generationSteps,DerivativeSimScore,NonDerivativeSimScore
COC1=CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,COC1=CC(=C[C@@H](C)C(O)NC(Cl)[C@H](C)N)OC1=O,2,0.5283,
COC1=CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,COC1=CC(=C(O)[C@@H](C)CNC(Cl)[C@H](C)N)OC1=O,2,0.4068,
COC1=CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,COC1=CC(=C(Cl)[C@@H](C)CNC(=O)[C@H](C)N)OC1O,2,0.4,
COC1=CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,COC1=CC(=C[C@@H](C)CNC(Cl)[C@@H](N)CO)OC1=O,2,0.6226,
COC1=CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,COC1=CC(=C[C@@H](C)CNC(=O)[C@@H](N)CCl)OC1O,2,0.4746,
COC1=CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,COC1=CC(=C[C@@H](C)CNC(Cl)[C@@](C)(N)O)OC1=O,2,0.5926,
COC1=CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,COC1=CC(=C[C@@H](CCl)CNC(O)[C@H](C)N)OC1=O,2,0.5357,
COC1=CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,COC1=CC(=C[C@@H](C)CNC(=O)[C@@](C)(N)Cl)OC1O,2,0.4032,
COC1=CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,COC1=CC(=C[C@@H](C)C(Cl)NC(O)[C@H](C)N)OC1=O,2,0.5283,
COC1=CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,COC1=CC(=C[C@@H](C)CNC(O)[C@@](C)(N)Cl)OC1=O,2,0.5926,
COC1=CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,COC1=CC(=C[C@@](C)(Cl)CNC(=O)[C@H](C)N)OC1O,2,0.381,
COC1=CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,COC1=CC(=C(Cl)[C@@H](C)CNC(O)[C@H](C)N)OC1=O,2,0.4068,
COC1=CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,COC1=CC(=C[C@@H](CO)CNC(Cl)[C@H](C)N)OC1=O,2,0.5636,
COC1=CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,COC1=CC(=C[C@@](C)(Cl)CNC(O)[C@H](C)N)OC1=O,2,0.4576,
COC1=CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,COC1=CC(=C[C@@](C)(O)CNC(Cl)[C@H](C)N)OC1=O,2,0.4576,
COC1=CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,COC1=CC(=C[C@@H](C)CNC(O)[C@@H](N)CCl)OC1=O,2,0.6226,
COC1=CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,COC1=CC(=C[C@@H](C)C(Cl)NC(=O)[C@H](C)N)OC1O,2,0.3833,
COC1=CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,COC(=CC(=O)C[C@@H](C)CNC(=O)[C@H](C)N)C(=O)Cl,2,0.3571,
COC1=CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,COC1=CC(=C[C@@H](CCl)CNC(=O)[C@H](C)N)OC1O,2,0.45,
COC1=CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,COC(N)(CC(=O)C[C@@H](C)CNC(=O)[C@H](C)N)C(=O)O,2,0.3684,
COC1=CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,COC(C(=O)O)C(N)C(=O)C[C@@H](C)CNC(=O)[C@H](C)N,2,0.3571,
COC1=CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,COC1=CC(=C[C@@H](C)CNC(=O)[C@@H](N)CCl)OC1=O,2,0.7917,
COC1=CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,COC1=CC(=C[C@@H](C)C(Cl)NC(=O)[C@H](C)N)OC1=O,2,0.64,
COC1=CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,COC1=CC(=C[C@@](C)(Cl)CNC(=O)[C@H](C)N)OC1=O,2,0.6226,
