reactants,products,reactionString,ruleName,thermo,reactionType
C[C@H](C=C1C=C(O)C(=O)O1)CN1C(=O)[C@@H]1C,CC(CC=C1C=C(O)C(=O)O1)N1C(=O)[C@@H]1C,C[C@H](C=C1C=C(O)C(=O)O1)CN1C(=O)[C@@H]1C >> CC(CC=C1C=C(O)C(=O)O1)N1C(=O)[C@@H]1C,rule0028_51,No_Thermo,Enzymatic
C[C@@H](CNC(=O)[C@H](C)N)CC1(O)C=C(O)C(=O)O1,C[C@H](N)C(O)NC[C@H](C)C1OC2=CC1(O)OC2=O,C[C@@H](CNC(=O)[C@H](C)N)CC1(O)C=C(O)C(=O)O1 >> C[C@H](N)C(O)NC[C@H](C)C1OC2=CC1(O)OC2=O,rule0169_1,No_Thermo,Enzymatic
C[C@H](N)C(=O)NC[C@](C)(O)C=C1C=C(O)C(O)O1,C[C@H](N)C(NC=O)[C@](C)(O)C=C1C=C(O)C(O)O1,C[C@H](N)C(=O)NC[C@](C)(O)C=C1C=C(O)C(O)O1 >> C[C@H](N)C(NC=O)[C@](C)(O)C=C1C=C(O)C(O)O1,rule0028_51,No_Thermo,Enzymatic
CC[C@H](C=C1C=C(O)C(=O)O1)CNC(=O)[C@H](C)N,CC(C=C1C=C(O)C(=O)O1)CCNC(=O)[C@H](C)N,CC[C@H](C=C1C=C(O)C(=O)O1)CNC(=O)[C@H](C)N >> CC(C=C1C=C(O)C(=O)O1)CCNC(=O)[C@H](C)N,rule0028_51,No_Thermo,Enzymatic
C[C@H](N)C(=O)NC[C@](C)(O)C=C1C=C(O)C(=O)O1,CC(=C1C=C(O)C(=O)O1)[C@@H](O)CNC(=O)[C@H](C)N,C[C@H](N)C(=O)NC[C@](C)(O)C=C1C=C(O)C(=O)O1 >> CC(=C1C=C(O)C(=O)O1)[C@@H](O)CNC(=O)[C@H](C)N,rule0028_51,No_Thermo,Enzymatic
C[C@H](N)C(O)NC[C@H](C)C(O)=C1C=C(O)C(=O)O1.C[C@H](N)C(O)NC[C@H](C)C(O)=C1C=C(O)C(=O)O1,CC[C@H](N)C(O)NC[C@H](C)C(O)=C1C=C(O)C(=O)O1.C[C@@H](CNC(O)CN)C(O)=C1C=C(O)C(=O)O1,C[C@H](N)C(O)NC[C@H](C)C(O)=C1C=C(O)C(=O)O1.C[C@H](N)C(O)NC[C@H](C)C(O)=C1C=C(O)C(=O)O1 >> CC[C@H](N)C(O)NC[C@H](C)C(O)=C1C=C(O)C(=O)O1.C[C@@H](CNC(O)CN)C(O)=C1C=C(O)C(=O)O1,rule0126_2,No_Thermo,Enzymatic
CC1=C(O)C(=O)OC1=C[C@@H](C)CNC(=O)[C@H](C)N,CC1=C(O)C(=O)OC1=C(C)[C@@H](C)CNC(=O)CN,CC1=C(O)C(=O)OC1=C[C@@H](C)CNC(=O)[C@H](C)N >> CC1=C(O)C(=O)OC1=C(C)[C@@H](C)CNC(=O)CN,rule0028_51,No_Thermo,Enzymatic
C[C@@H](C=O)C=C1C=C(O)C(=O)O1.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,CC(C)(C=O)C=C1C=C(O)C(=O)O1.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,C[C@@H](C=O)C=C1C=C(O)C(=O)O1.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O >> CC(C)(C=O)C=C1C=C(O)C(=O)O1.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,rule0043_12,No_Thermo,Enzymatic
C[C@H](C=C1C=C(O)C(=O)O1)CNC(=O)CN.O,C[C@H](C=C1C=C(O)C(=O)O1)CN.NCC(=O)O,C[C@H](C=C1C=C(O)C(=O)O1)CNC(=O)CN.O >> C[C@H](C=C1C=C(O)C(=O)O1)CN.NCC(=O)O,rule0013_57,No_Thermo,Enzymatic
C[C@@H](CNC(=O)[C@H](C)N)CC(=O)C=C(O)C(=O)O,C[C@H]1CNC(O)[C@@H](N)COC(=O)C(O)=CC(=O)C1,C[C@@H](CNC(=O)[C@H](C)N)CC(=O)C=C(O)C(=O)O >> C[C@H]1CNC(O)[C@@H](N)COC(=O)C(O)=CC(=O)C1,rule0169_1,No_Thermo,Enzymatic
