starter_Canonical_SMILES,Canonical_SMILES,generationSteps,DerivativeSimScore,NonDerivativeSimScore,feasibilityScore_rule3
CCC=C1C[C@H](CC)C(=O)O1,CCC(OC(C)=O)=C1C[C@H](CC)C(O)O1,2,0.2128,,0.62848115
CCC=C1C[C@H](CC)C(=O)O1,CCC(O)=C1C[C@H](CC)C(OC(C)=O)O1,2,0.2128,,0.668176
CCC=C1C[C@H](CC)C(=O)O1,CCC(Cl)=C1C[C@H](CC)C(O)O1,2,0.2093,,0.7859128
CCC=C1C[C@H](CC)C(=O)O1,CCC(O)=C1C[C@H](CCO)C(O)O1,2,0.1739,,0.92951554
CCC=C1C[C@H](CC)C(=O)O1,CCC(O)=C(O)C[C@H](CC)C(=O)O,2,0.0952,,0.6797934
CCC=C1C[C@H](CC)C(=O)O1,CC[C@H]1CC2(OC1=O)OC2(O)CC,2,0.3095,,0.66958445
CCC=C1C[C@H](CC)C(=O)O1,CCCC(O)C[C@H](CC)C(=O)O,2,0.0909,,0.99157727
CCC=C1C[C@H](CC)C(=O)O1,CCC(O)C1C[C@H](CC)C(O)O1,2,0.1591,,0.7348976
CCC=C1C[C@H](CC)C(=O)O1,CC(O)=C1C[C@H](C(C)C)C(O)O1,2,0.1364,,0.8782197
CCC=C1C[C@H](CC)C(=O)O1,CCC(O)=C1CC(C)(C)C(O)O1,2,0.1591,,0.8987807
CCC=C1C[C@H](CC)C(=O)O1,C=C(O)C(CC)[C@H](CC)C(=O)O,2,0.1,,0.90911543
CCC=C1C[C@H](CC)C(=O)O1,CCC(CC)=C(O)CCC(=O)O,2,0.1026,,0.92031604
CCC=C1C[C@H](CC)C(=O)O1,CCC(C)C=C(O)CCC(=O)O,2,0.1163,,0.6629253
CCC=C1C[C@H](CC)C(=O)O1,CCC(O)=C1OC(O)[C@@H](C)C1C,2,0.1395,,0.9061546
CCC=C1C[C@H](CC)C(=O)O1,CC=C(O)C(C)[C@H](CC)C(=O)O,2,0.119,,0.93180686
CCC=C1C[C@H](CC)C(=O)O1,CC[C@]1(C)CC(=C(C)O)OC1O,2,0.1556,,0.90072626
CCC=C1C[C@H](CC)C(=O)O1,CCC(O)=C1OC(O)CC1CC,2,0.2439,,0.7375901
CCC=C1C[C@H](CC)C(=O)O1,CCCCC(O)=C1CCC(O)O1,2,0.1522,,0.92288953
CCC=C1C[C@H](CC)C(=O)O1,CCC=C(O)C(CC)CC(=O)O,2,0.1429,,0.95126307
CCC=C1C[C@H](CC)C(=O)O1,CCCC1C[C@H](C(C)O)C(=O)O1,2,0.2273,,0.9903134
CCC=C1C[C@H](CC)C(=O)O1,CCC[C@H]1CC(=C(C)O)OC1O,2,0.186,,0.8043104
CCC=C1C[C@H](CC)C(=O)O1,CCC(C)C(O)=C1CCC(O)O1,2,0.1522,,0.6377809
CCC=C1C[C@H](CC)C(=O)O1,CCC=C(O)C(C)[C@H](C)C(=O)O,2,0.15,,0.9862444
CCC=C1C[C@H](CC)C(=O)O1,C=C(O)C[C@@H](C(=O)O)C(C)CC,2,0.0909,,0.85773045
CCC=C1C[C@H](CC)C(=O)O1,CCC(O)C1C[C@H](CC)C(=O)O1,2,0.325,,0.9474937
CCC=C1C[C@H](CC)C(=O)O1,CC=C(O)C[C@@H](C(=O)O)C(C)C,2,0.0952,,0.86778164
CCC=C1C[C@H](CC)C(=O)O1,CCC(O)=C1C[C@H](CC)C(O)O1,1,0.2143,,0.6834968
CCC=C1C[C@H](CC)C(=O)O1,CCC(C)C1C[C@H](CC)C(=O)O1,2,0.3421,,0.9896255
CCC=C1C[C@H](CC)C(=O)O1,CCCC1C[C@H](C(C)C)C(=O)O1,2,0.2381,,0.97416717
CCC=C1C[C@H](CC)C(=O)O1,CC[C@H]1CC(CC(C)C)OC1=O,2,0.3333,,0.92974114
CCC=C1C[C@H](CC)C(=O)O1,CCCC1C[C@H](CCC)C(=O)O1,2,0.2895,,0.9701269
CCC=C1C[C@H](CC)C(=O)O1,CC1(C)CC(=CCCO)OC1=O,2,0.2619,,0.94045675
CCC=C1C[C@H](CC)C(=O)O1,CC(O)=C1C[C@H](C(C)C)C(=O)O1,2,0.275,,0.89284194
CCC=C1C[C@H](CC)C(=O)O1,CCC1CC(=O)OC1=CCCO,2,0.4103,,0.638426
CCC=C1C[C@H](CC)C(=O)O1,CC[C@@H]1C(=O)OC(=C(C)O)C1C,2,0.2821,,0.95544606
CCC=C1C[C@H](CC)C(=O)O1,CCC(C)C(O)=C1CCC(=O)O1,2,0.2093,,0.8527469
CCC=C1C[C@H](CC)C(=O)O1,CCC(O)=C1C[C@H](CC)C(=O)O1,1,0.4857,,0.877109
CCC=C1C[C@H](CC)C(=O)O1,CC(C=C1CCC(=O)O1)CCO,2,0.2273,,0.6380799
CCC=C1C[C@H](CC)C(=O)O1,CCC1OC12C[C@H](CC)C(=O)O2,1,0.3333,,0.67171425
CCC=C1C[C@H](CC)C(=O)O1,CC(=C1C[C@H](C)C(=O)O1)C(C)O,2,0.2381,,0.86198556
CCC=C1C[C@H](CC)C(=O)O1,CCC(O)=C1CC(C)(C)C(=O)O1,2,0.2143,,0.96904594
CCC=C1C[C@H](CC)C(=O)O1,CCC[C@H]1CC(=C(C)O)OC1=O,2,0.359,,0.86553395
CCC=C1C[C@H](CC)C(=O)O1,CCCCC(O)=C1CCC(=O)O1,2,0.2093,,0.97179157
CCC=C1C[C@H](CC)C(=O)O1,CCCC(O)=C1C[C@H](C)C(=O)O1,2,0.2927,,0.96588933
CCC=C1C[C@H](CC)C(=O)O1,CCC(O)=C1OC(=O)[C@@H](C)C1C,2,0.2564,,0.9911349
CCC=C1C[C@H](CC)C(=O)O1,CCC(C)C1OC12CCC(=O)O2,2,0.1957,,0.8947825
CCC=C1C[C@H](CC)C(=O)O1,C=C1C[C@H](C(C)C(C)O)C(=O)O1,2,0.2381,,0.69144326
CCC=C1C[C@H](CC)C(=O)O1,CC(O)C=C1OC(=O)[C@@H](C)C1C,2,0.2195,,0.63721484
CCC=C1C[C@H](CC)C(=O)O1,CCC1OC12OC(=O)[C@@H](C)C2C,2,0.2439,,0.6912672
CCC=C1C[C@H](CC)C(=O)O1,CCC(=C1CCC(=O)O1)C(C)O,2,0.2093,,0.88397455
CCC=C1C[C@H](CC)C(=O)O1,CCC(O)=C1OC(=O)CC1CC,2,0.3684,,0.99211454
CCC=C1C[C@H](CC)C(=O)O1,CCC1CC(=O)OC12OC2CC,2,0.2683,,0.7069419
CCC=C1C[C@H](CC)C(=O)O1,CCC1(CC)OC12CCC(=O)O2,2,0.225,,0.61410034
CCC=C1C[C@H](CC)C(=O)O1,CC(O)C=C1CC(C)(C)C(=O)O1,2,0.2093,,0.87548256
CCC=C1C[C@H](CC)C(=O)O1,CC(C)C=C1OC(=O)[C@@H](C)C1C,2,0.2308,,0.95176834
CCC=C1C[C@H](CC)C(=O)O1,CC(=C1C[C@H](C)C(=O)O1)C(C)C,2,0.2439,,0.84254265
CCC=C1C[C@H](CC)C(=O)O1,CCC(C)=C1OC(=O)[C@@H](C)C1C,2,0.2564,,0.86263406
CCC=C1C[C@H](CC)C(=O)O1,CCCC=C1CC(C)(C)C(=O)O1,2,0.3,,0.66370577
