starter_Canonical_SMILES,Canonical_SMILES,generationSteps,DerivativeSimScore,NonDerivativeSimScore,feasibilityScore_rule3
C=CC[C@H]1CC(=C[C@@H](CC)C(N)=O)OC1=O,C=CC[C@@H](CC(O)=C[C@@H](CCO)C(N)O)C(=O)O,2,0.1746,,0.70312244
C=CC[C@H]1CC(=C[C@@H](CC)C(N)=O)OC1=O,C=CC[C@H]1CC(=C[C@@H](CC(O)O)C(N)O)OC1=O,2,0.56,,0.7005452
C=CC[C@H]1CC(=C[C@@H](CC)C(N)=O)OC1=O,C=C(O)C[C@H]1CC(C[C@@H](CC)C(N)=O)OC1O,2,0.2419,,0.82306194
C=CC[C@H]1CC(=C[C@@H](CC)C(N)=O)OC1=O,C=CC[C@H]1CC(=C[C@@H](CC)C(N)(O)O)OC1O,2,0.3448,,0.65401864
C=CC[C@H]1CC(=C[C@@H](CC)C(N)=O)OC1=O,C=CC[C@H]1CC(C[C@@H](CCO)C(N)O)OC1=O,2,0.339,,0.7803634
C=CC[C@H]1CC(=C[C@@H](CC)C(N)=O)OC1=O,C=CC[C@@H](CC(O)C[C@@H](CC)C(N)=O)C(=O)O,2,0.2727,,0.74866724
C=CC[C@H]1CC(=C[C@@H](CC)C(N)=O)OC1=O,C=CC[C@@H](CC(O)=C[C@@H](CC)C(N)N)C(=O)O,2,0.2203,,0.71335405
C=CC[C@H]1CC(=C[C@@H](CC)C(N)=O)OC1=O,C=CC[C@H]1CC(=C(O)[C@@H](CC)C(N)N)OC1O,2,0.3051,,0.99240416
C=CC[C@H]1CC(=C[C@@H](CC)C(N)=O)OC1=O,C=CC[C@H]1CC(=C[C@@H](CCO)C(N)O)OC1=O,1,0.56,,0.9576994
C=CC[C@H]1CC(=C[C@@H](CC)C(N)=O)OC1=O,C=CC[C@H]1CC(=C[C@@H](CCO)C(N)N)OC1=O,2,0.5714,,0.7800229
C=CC[C@H]1CC(=C[C@@H](CC)C(N)=O)OC1=O,C=C(O)C[C@H]1CC(=C[C@@H](CC)C(N)N)OC1=O,2,0.4717,,0.6621267
C=CC[C@H]1CC(=C[C@@H](CC)C(N)=O)OC1=O,C=CC[C@H]1CC(=C[C@@H](CC)C(N)(N)O)OC1=O,2,0.6458,,0.6012284
C=CC[C@H]1CC(=C[C@@H](CC)C(N)=O)OC1=O,C=CC[C@H]1CC(=C[C@H](C(N)N)C(C)O)OC1=O,2,0.5918,,0.62763906
C=CC[C@H]1CC(=C[C@@H](CC)C(N)=O)OC1=O,C=CC[C@H]1CC(=C(O)[C@@H](CC)C(N)N)OC1=O,2,0.5,,0.8886102
C=CC[C@H]1CC(=C[C@@H](CC)C(N)=O)OC1=O,C=CC[C@H]1CC(=C[C@@H](CCO)C(=O)O)OC1=O,2,0.6383,,0.9347388
C=CC[C@H]1CC(=C[C@@H](CC)C(N)=O)OC1=O,C=CC[C@H]1CC(C[C@@H](CC)C(N)O)OC1=O,2,0.3929,,0.84521
C=CC[C@H]1CC(=C[C@@H](CC)C(N)=O)OC1=O,C=C[C@H]1CC(=C[C@@H](CCO)C(N)O)OC1=O,2,0.3818,,0.9436273
C=CC[C@H]1CC(=C[C@@H](CC)C(N)=O)OC1=O,C=CC[C@H]1CC(C[C@@H](CC)C(N)N)OC1=O,2,0.3818,,0.70466775
C=CC[C@H]1CC(=C[C@@H](CC)C(N)=O)OC1=O,C=CC[C@H]1CC(C[C@@H](CC)C(=O)O)OC1=O,2,0.4,,0.8915083
C=CC[C@H]1CC(=C[C@@H](CC)C(N)=O)OC1=O,C=CCC(=C1CCC(=O)O1)[C@@H](CC)C(N)O,2,0.2881,,0.96274513
C=CC[C@H]1CC(=C[C@@H](CC)C(N)=O)OC1=O,C=CC[C@]1(C(N)=O)CC(CCCC)OC1=O,2,0.2787,,0.85257524
C=CC[C@H]1CC(=C[C@@H](CC)C(N)=O)OC1=O,C=CC[C@H]1CC(CC(C)CC(N)=O)OC1=O,2,0.4,,0.70154214
C=CC[C@H]1CC(=C[C@@H](CC)C(N)=O)OC1=O,C=CCC1CC(=O)OC1C[C@@H](CC)C(N)=O,2,0.4182,,0.98348445
C=CC[C@H]1CC(=C[C@@H](CC)C(N)=O)OC1=O,C=CC(C)[C@H]1CC(C[C@@H](C)C(N)=O)OC1=O,2,0.3103,,0.9383146
C=CC[C@H]1CC(=C[C@@H](CC)C(N)=O)OC1=O,C=CC[C@H]1CC(=C[C@@H](CC)C(N)O)OC1=O,1,0.6596,,0.96142435
C=CC[C@H]1CC(=C[C@@H](CC)C(N)=O)OC1=O,C=CCC(C1CCC(=O)O1)[C@@H](CC)C(N)=O,2,0.3509,,0.9639599
C=CC[C@H]1CC(=C[C@@H](CC)C(N)=O)OC1=O,C=CC[C@]1(C)CC(C[C@@H](C)C(N)=O)OC1=O,2,0.3,,0.8138174
C=CC[C@H]1CC(=C[C@@H](CC)C(N)=O)OC1=O,C=CC(C)[C@H](CC1C[C@H](C)C(=O)O1)C(N)=O,2,0.3103,,0.9102085
C=CC[C@H]1CC(=C[C@@H](CC)C(N)=O)OC1=O,C=CC[C@H]1CC(C[C@@H](CC)C(N)=O)OC1=O,1,0.4717,,0.6540734
C=CC[C@H]1CC(=C[C@@H](CC)C(N)=O)OC1=O,C=CC[C@@H]1C(=O)OC(=C[C@@H](C)C(N)O)C1C,2,0.3333,,0.8029557
C=CC[C@H]1CC(=C[C@@H](CC)C(N)=O)OC1=O,C=CC(C[C@@H](CC)C(N)=O)[C@H]1CCOC1=O,2,0.3571,,0.6476106
C=CC[C@H]1CC(=C[C@@H](CC)C(N)=O)OC1=O,C=CCC(C)[C@H](CC1CCC(=O)O1)C(N)=O,2,0.3276,,0.9624419
C=CC[C@H]1CC(=C[C@@H](CC)C(N)=O)OC1=O,C=CC1C(C[C@@H](CC)C(N)=O)OC(=O)[C@H]1C,2,0.3818,,0.8832674
C=CC[C@H]1CC(=C[C@@H](CC)C(N)=O)OC1=O,C=C(C)C[C@H]1CC(C[C@@H](C)C(N)=O)OC1=O,2,0.2881,,0.79423887
C=CC[C@H]1CC(=C[C@@H](CC)C(N)=O)OC1=O,C=CC[C@H]1CC(C(CCC)C(N)=O)OC1=O,2,0.4444,,0.6458601
C=CC[C@H]1CC(=C[C@@H](CC)C(N)=O)OC1=O,CC=CC[C@H]1CC(=C[C@@H](C)C(N)N)OC1=O,2,0.451,,0.7990082
C=CC[C@H]1CC(=C[C@@H](CC)C(N)=O)OC1=O,C=CC[C@H]1CC(=CC(C)CC(N)N)OC1=O,2,0.5833,,0.8218858
