reactants,products,reactionString,ruleName,thermo,reactionType
C=CC(=C1OC(=O)[C@H](C)[C@@H]1O)c1ccc[nH]1,C=Cc1cc[nH]c1C=C1OC(=O)[C@H](C)[C@@H]1O,C=CC(=C1OC(=O)[C@H](C)[C@@H]1O)c1ccc[nH]1 >> C=Cc1cc[nH]c1C=C1OC(=O)[C@H](C)[C@@H]1O,rule0028_51,No_Thermo,Enzymatic
C=C(O)C[C@H]1C(=O)OC(=Cc2ccc[nH]2)[C@H]1O.O,C=C(O)C[C@@H](C(=O)O)[C@H](O)C(O)=Cc1ccc[nH]1,C=C(O)C[C@H]1C(=O)OC(=Cc2ccc[nH]2)[C@H]1O.O >> C=C(O)C[C@@H](C(=O)O)[C@H](O)C(O)=Cc1ccc[nH]1,rule0035_7,No_Thermo,Enzymatic
C=CC[C@@]1(O)CC(=O)OC1=Cc1ccc[nH]1,C=CCC(=C1OC(=O)C[C@@H]1O)c1ccc[nH]1,C=CC[C@@]1(O)CC(=O)OC1=Cc1ccc[nH]1 >> C=CCC(=C1OC(=O)C[C@@H]1O)c1ccc[nH]1,rule0028_51,No_Thermo,Enzymatic
C=CC(=C1OC(=O)[C@H](C)[C@@H]1O)c1ccc[nH]1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,C=CC1(c2ccc[nH]2)OC12OC(=O)[C@H](C)[C@@H]2O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,C=CC(=C1OC(=O)[C@H](C)[C@@H]1O)c1ccc[nH]1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O >> C=CC1(c2ccc[nH]2)OC12OC(=O)[C@H](C)[C@@H]2O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,rule0077_4,No_Thermo,Enzymatic
C=CC[C@@H](C(=O)O)[C@H](O)C(O)=Cc1ccc[nH]1,C=CC[C@@H](C(O)O)[C@H](O)C1=C(c2ccc[nH]2)O1,C=CC[C@@H](C(=O)O)[C@H](O)C(O)=Cc1ccc[nH]1 >> C=CC[C@@H](C(O)O)[C@H](O)C1=C(c2ccc[nH]2)O1,rule0169_1,No_Thermo,Enzymatic
C=CC(O)[C@H]1C(=O)OC(=Cc2ccc[nH]2)[C@H]1O,C=C[C@]1(O)C(=Cc2ccc[nH]2)OC(=O)[C@@H]1CO,C=CC(O)[C@H]1C(=O)OC(=Cc2ccc[nH]2)[C@H]1O >> C=C[C@]1(O)C(=Cc2ccc[nH]2)OC(=O)[C@@H]1CO,rule0028_51,No_Thermo,Enzymatic
C=CC[C@@H](C(=O)O)[C@H](O)C(O)=Cc1ccc[nH]1.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,C=CC[C@@H](C(=O)O)[C@H](O)C=Cc1ccc[nH]1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,C=CC[C@@H](C(=O)O)[C@H](O)C(O)=Cc1ccc[nH]1.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O >> C=CC[C@@H](C(=O)O)[C@H](O)C=Cc1ccc[nH]1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,rule0005_60,No_Thermo,Enzymatic
C=CC[C@@H](C(=O)O)[C@H](O)C(O)=Cc1ccc[nH]1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,C=CC[C@@H](C(O)O)[C@H](O)C(O)=Cc1ccc[nH]1.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,C=CC[C@@H](C(=O)O)[C@H](O)C(O)=Cc1ccc[nH]1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1 >> C=CC[C@@H](C(O)O)[C@H](O)C(O)=Cc1ccc[nH]1.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,rule0003_155,No_Thermo,Enzymatic
C=CCc1cc[nH]c1C=C1OC(=O)C[C@@H]1O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O.O=C1C[C@H](O)C(=Cc2[nH]ccc2CC2CO2)O1,C=CCc1cc[nH]c1C=C1OC(=O)C[C@@H]1O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O >> NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O.O=C1C[C@H](O)C(=Cc2[nH]ccc2CC2CO2)O1,rule0077_4,No_Thermo,Enzymatic
C=CC[C@@]1(O)CC(=O)OC1=Cc1ccc[nH]1,C=Cc1cc[nH]c1C=C1OC(=O)C[C@@]1(C)O,C=CC[C@@]1(O)CC(=O)OC1=Cc1ccc[nH]1 >> C=Cc1cc[nH]c1C=C1OC(=O)C[C@@]1(C)O,rule0028_51,No_Thermo,Enzymatic
