starter_Canonical_SMILES,Canonical_SMILES,generationSteps,DerivativeSimScore,NonDerivativeSimScore,feasibilityScore_rule3
CCCC=C1OC(=O)[C@H](CCCC)[C@H]1O,CCCC[C@@H](C(=O)O)[C@@H](O)C(O)C(O)CCC,2,0.16,,0.59880143
CCCC=C1OC(=O)[C@H](CCCC)[C@H]1O,CCCC[C@@H](C(=O)O)[C@@H](O)C(O)=C(O)CCC,2,0.1538,,0.62082845
CCCC=C1OC(=O)[C@H](CCCC)[C@H]1O,CCCC=C(O)[C@H](O)[C@@H](CCCCO)C(=O)O,2,0.1852,,0.9832243
CCCC=C1OC(=O)[C@H](CCCC)[C@H]1O,CCCC=C(O)[C@H](O)[C@@H](CCC(C)O)C(=O)O,2,0.1698,,0.9722653
CCCC=C1OC(=O)[C@H](CCCC)[C@H]1O,CCCC=C(O)[C@H](O)[C@@H](CC(O)CC)C(=O)O,2,0.1731,,0.9849783
CCCC=C1OC(=O)[C@H](CCCC)[C@H]1O,CCCC[C@@H](C(=O)O)[C@@H](O)C(O)=CCCCO,2,0.1852,,0.9926258
CCCC=C1OC(=O)[C@H](CCCC)[C@H]1O,CCCC[C@@H](C(=O)O)[C@@H](O)C(O)=CCC(C)O,2,0.1667,,0.9654755
CCCC=C1OC(=O)[C@H](CCCC)[C@H]1O,CCCCC(O)[C@H](O)[C@@H](CCCC)C(=O)O,2,0.1667,,0.98505265
CCCC=C1OC(=O)[C@H](CCCC)[C@H]1O,CCCC=C(O)[C@H](O)[C@@H](CCCC)C(O)O,2,0.2041,,0.8926769
CCCC=C1OC(=O)[C@H](CCCC)[C@H]1O,CCCC=C(O)[C@H](O)[C@@H](CCCC)C(N)O,2,0.2,,0.79207975
CCCC=C1OC(=O)[C@H](CCCC)[C@H]1O,CC=C(O)[C@H](O)[C@@H](CCC(C)CC)C(=O)O,2,0.1111,,0.9800315
CCCC=C1OC(=O)[C@H](CCCC)[C@H]1O,CCCC(C)=C(O)[C@H](O)[C@@H](CCC)C(=O)O,2,0.1132,,0.6451111
CCCC=C1OC(=O)[C@H](CCCC)[C@H]1O,C=C(O)[C@H](O)[C@@H](CCCCCCC)C(=O)O,2,0.1569,,0.9162404
CCCC=C1OC(=O)[C@H](CCCC)[C@H]1O,CCCC[C@@H](C(=O)O)[C@@H](O)C(O)=CC(C)C,2,0.1731,,0.98650694
CCCC=C1OC(=O)[C@H](CCCC)[C@H]1O,CCCC(CC)[C@H]1C(O)OC(=C(C)O)[C@@H]1O,2,0.2157,,0.7519712
CCCC=C1OC(=O)[C@H](CCCC)[C@H]1O,CC=C(O)[C@H](O)[C@@H](CC(CC)CC)C(=O)O,2,0.1154,,0.98979247
CCCC=C1OC(=O)[C@H](CCCC)[C@H]1O,CCCC(O)=C1OC(O)[C@@](C)(CCC)[C@H]1O,2,0.1698,,0.66656667
CCCC=C1OC(=O)[C@H](CCCC)[C@H]1O,CCCC(C)CC=C(O)[C@H](O)[C@@H](C)C(=O)O,2,0.1296,,0.953705
CCCC=C1OC(=O)[C@H](CCCC)[C@H]1O,CC=C(O)[C@H](O)[C@H](C(=O)O)C(CC)CCC,2,0.1538,,0.92453516
