reactants,products,reactionString,ruleName,thermo,reactionType
CC=C1OC(=O)[C@H](C(C)C)[C@H]1O.O,CC=C1OC(O)[C@H](C(C)(C)O)[C@H]1O,CC=C1OC(=O)[C@H](C(C)C)[C@H]1O.O >> CC=C1OC(O)[C@H](C(C)(C)O)[C@H]1O,rule0070_6,No_Thermo,Enzymatic
CC[C@H]1C(=O)OC(=CC(C)C(=O)O)[C@@H]1O,CC1C=C2OC(=O)[C@H](CCC1=O)[C@H]2O.O,CC[C@H]1C(=O)OC(=CC(C)C(=O)O)[C@@H]1O >> CC1C=C2OC(=O)[C@H](CCC1=O)[C@H]2O.O,rule0245_1,No_Thermo,Enzymatic
C=C1OC(=O)[C@H](C(C)CC)[C@H]1O.C=C1OC(=O)[C@H](C(C)CC)[C@H]1O,C=C1OC(=O)[C@H](C(C)(C)CC)[C@H]1O.C=C1OC(=O)[C@H](C(C)C)[C@H]1O,C=C1OC(=O)[C@H](C(C)CC)[C@H]1O.C=C1OC(=O)[C@H](C(C)CC)[C@H]1O >> C=C1OC(=O)[C@H](C(C)(C)CC)[C@H]1O.C=C1OC(=O)[C@H](C(C)C)[C@H]1O,rule0126_2,No_Thermo,Enzymatic
CCC=C(O)[C@H](O)[C@@H](CC)C(=O)O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,CCC=C(O)[C@H](O)[C@@H](CC)OC(=O)O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,CCC=C(O)[C@H](O)[C@@H](CC)C(=O)O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O >> CCC=C(O)[C@H](O)[C@@H](CC)OC(=O)O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,rule0083_11,No_Thermo,Enzymatic
CCC(CC)=C1OC(=O)[C@H](CC)[C@H]1O,CCC(CC)=C1OC(=O)C(C)(C)[C@H]1O,CCC(CC)=C1OC(=O)[C@H](CC)[C@H]1O >> CCC(CC)=C1OC(=O)C(C)(C)[C@H]1O,rule0028_51,No_Thermo,Enzymatic
CCC=C1OC(=O)[C@H](CC)[C@]1(C)O,CC=C1OC(=O)[C@H](CCC)[C@]1(C)O,CCC=C1OC(=O)[C@H](CC)[C@]1(C)O >> CC=C1OC(=O)[C@H](CCC)[C@]1(C)O,rule0028_51,No_Thermo,Enzymatic
CCC=C1OC(=O)[C@H](CCC(=O)O)[C@H]1O.OO,CCC=C1OC(=O)[C@H](CCC=O)[C@H]1O.O.O=O,CCC=C1OC(=O)[C@H](CCC(=O)O)[C@H]1O.OO >> CCC=C1OC(=O)[C@H](CCC=O)[C@H]1O.O.O=O,rule0147_2,No_Thermo,Enzymatic
C=C1OC(=O)[C@H](C(C)CC)[C@H]1O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,C=C1OC(=O)[C@H](C(CC)CO)[C@H]1O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,C=C1OC(=O)[C@H](C(C)CC)[C@H]1O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O >> C=C1OC(=O)[C@H](C(CC)CO)[C@H]1O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,rule0004_13,No_Thermo,Enzymatic
CCCC=C1OC(=O)[C@H](C)[C@H]1O.O,CCCCC1(O)OC(=O)[C@H](C)[C@H]1O,CCCC=C1OC(=O)[C@H](C)[C@H]1O.O >> CCCCC1(O)OC(=O)[C@H](C)[C@H]1O,rule0020_19,No_Thermo,Enzymatic
CC=C1OC(=O)[C@H](C(C)C)[C@H]1O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,CC=C1OC(=O)[C@H](C(C)CC)[C@H]1O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,CC=C1OC(=O)[C@H](C(C)C)[C@H]1O.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O >> CC=C1OC(=O)[C@H](C(C)CC)[C@H]1O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,rule0043_12,No_Thermo,Enzymatic
