reactants,products,reactionString,ruleName,thermo,reactionType
*C1=C(*)C(=O)C(*)=C(*)C1=O.C=CC(CO)[C@H]1CC(=CCO)OC1=O,*c1c(*)c(O)c(*)c(*)c1O.C=CC(CO)[C@H]1CC(=CC=O)OC1=O,*C1=C(*)C(=O)C(*)=C(*)C1=O.C=CC(CO)[C@H]1CC(=CCO)OC1=O >> *c1c(*)c(O)c(*)c(*)c1O.C=CC(CO)[C@H]1CC(=CC=O)OC1=O,rule0467_8,No_Thermo,Enzymatic
C=CC[C@H]1CC(=C(CO)C(=O)O)OC1=O.N.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,C=CC[C@H]1CC(=C(CO)C(N)=O)OC1=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O.O=P(O)(O)OP(=O)(O)O,C=CC[C@H]1CC(=C(CO)C(=O)O)OC1=O.N.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O >> C=CC[C@H]1CC(=C(CO)C(N)=O)OC1=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O.O=P(O)(O)OP(=O)(O)O,rule0386_2,No_Thermo,Enzymatic
C=CC(O)[C@H]1CC(=CCO)OC1O.O=O,C=CC(=O)[C@H]1CC(=CCO)OC1O.OO,C=CC(O)[C@H]1CC(=CCO)OC1O.O=O >> C=CC(=O)[C@H]1CC(=CCO)OC1O.OO,rule0074_18,No_Thermo,Enzymatic
C=CC[C@@H]1C(=O)OC(=CCO)C1CO.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,C=CC[C@@H]1C(=O)OC(=CCO)C1C=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O.O,C=CC[C@@H]1C(=O)OC(=CCO)C1CO.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O >> C=CC[C@@H]1C(=O)OC(=CCO)C1C=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O.O,rule0073_5,No_Thermo,Enzymatic
C=CC(C)[C@H]1CC(=CCO)OC1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,C=CC(CO)[C@H]1CC(=CCO)OC1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,C=CC(C)[C@H]1CC(=CCO)OC1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O >> C=CC(CO)[C@H]1CC(=CCO)OC1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,rule0004_13,No_Thermo,Enzymatic
C=CC[C@H]1CC(=CC(O)CO)OC1=O.C=CC[C@H]1CC(=CC(O)CO)OC1=O,C=CC[C@@H]1C(=O)OC(=CC(O)CO)C1C=C.C[C@H]1CC(=CC(O)CO)OC1=O,C=CC[C@H]1CC(=CC(O)CO)OC1=O.C=CC[C@H]1CC(=CC(O)CO)OC1=O >> C=CC[C@@H]1C(=O)OC(=CC(O)CO)C1C=C.C[C@H]1CC(=CC(O)CO)OC1=O,rule0126_2,No_Thermo,Enzymatic
C=CC[C@H]1CC(O)(CCO)OC1=O.C=CC[C@H]1CC(O)(CCO)OC1=O,C=CC[C@H]1CC(O)(C(C=C)CO)OC1=O.C[C@H]1CC(O)(CCO)OC1=O,C=CC[C@H]1CC(O)(CCO)OC1=O.C=CC[C@H]1CC(O)(CCO)OC1=O >> C=CC[C@H]1CC(O)(C(C=C)CO)OC1=O.C[C@H]1CC(O)(CCO)OC1=O,rule0126_2,No_Thermo,Enzymatic
C=CC[C@H]1CC(=CCO)OC1=O,C=CC(O)C=C1C[C@H](C)C(=O)O1,C=CC[C@H]1CC(=CCO)OC1=O >> C=CC(O)C=C1C[C@H](C)C(=O)O1,rule0028_51,No_Thermo,Enzymatic
C=C[C@@]1(C)CC(=CCO)OC1=O.C=C[C@@]1(C)CC(=CCO)OC1=O,C=C[C@@]1(C)CC(=C)OC1=O.C=C[C@@]1(CCO)CC(=CCO)OC1=O,C=C[C@@]1(C)CC(=CCO)OC1=O.C=C[C@@]1(C)CC(=CCO)OC1=O >> C=C[C@@]1(C)CC(=C)OC1=O.C=C[C@@]1(CCO)CC(=CCO)OC1=O,rule0126_2,No_Thermo,Enzymatic
C=CC[C@H]1CC(=CC)OC1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,C=CC[C@H]1CC(=CCO)OC1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,C=CC[C@H]1CC(=CC)OC1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O >> C=CC[C@H]1CC(=CCO)OC1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,rule0004_13,No_Thermo,Enzymatic
