starter_Canonical_SMILES,Canonical_SMILES,generationSteps,DerivativeSimScore,NonDerivativeSimScore,feasibilityScore_rule3
CC[C@@H]1C(=O)OC(=CCC(C)C)[C@@H]1O,CC[C@H](C(=O)O)[C@@H](Cl)C(O)=CCC(C)C,2,0.2292,,0.68307525
CC[C@@H]1C(=O)OC(=CCC(C)C)[C@@H]1O,CC(C)CC=C(O)[C@H](O)[C@H](CCO)C(=O)O,2,0.2,,0.99027705
CC[C@@H]1C(=O)OC(=CCC(C)C)[C@@H]1O,CC[C@H](C(=O)O)[C@@H](O)C(O)=CCC(C)CO,2,0.1731,,0.98613435
CC[C@@H]1C(=O)OC(=CCC(C)C)[C@@H]1O,CC[C@H](C(=O)O)[C@@H](O)C(O)=C(O)CC(C)C,2,0.1633,,0.92307955
CC[C@@H]1C(=O)OC(=CCC(C)C)[C@@H]1O,CC[C@H](C(=O)O)[C@@H](O)C(O)=CC(O)C(C)C,2,0.16,,0.9809064
CC[C@@H]1C(=O)OC(=CCC(C)C)[C@@H]1O,CC(C)CC=C(O)[C@H](O)[C@@H](C(=O)O)C(C)O,2,0.2128,,0.9639746
CC[C@@H]1C(=O)OC(=CCC(C)C)[C@@H]1O,CCC(C)CC=C(O)[C@H](O)[C@H](CC)C(=O)O,2,0.18,,0.98686415
CC[C@@H]1C(=O)OC(=CCC(C)C)[C@@H]1O,CC[C@H](C(=O)OC)[C@@H](O)C(O)=CCC(C)C,2,0.24,,0.6797222
CC[C@@H]1C(=O)OC(=CCC(C)C)[C@@H]1O,CC[C@H](C(=O)O)[C@@H](O)C(O)=CC(C)C(C)C,2,0.16,,0.9801703
CC[C@@H]1C(=O)OC(=CCC(C)C)[C@@H]1O,CC[C@H](C(=O)O)[C@@H](OC)C(O)=CCC(C)C,2,0.2449,,0.6304937
CC[C@@H]1C(=O)OC(=CCC(C)C)[C@@H]1O,CC[C@H](C(O)O)[C@@H](O)C(O)=CCC(C)C,2,0.2174,,0.94042546
CC[C@@H]1C(=O)OC(=CCC(C)C)[C@@H]1O,CC[C@H](C(=O)O)[C@@H](O)C(O)CCC(C)C,2,0.1667,,0.98278296
CC[C@@H]1C(=O)OC(=CCC(C)C)[C@@H]1O,CC[C@H](C(N)O)[C@@H](O)C(O)=CCC(C)C,2,0.2083,,0.94954425
CC[C@@H]1C(=O)OC(=CCC(C)C)[C@@H]1O,C=C1OC(O)[C@@H](C(C)CC(C)(C)O)[C@H]1O,2,0.1961,,0.6523722
CC[C@@H]1C(=O)OC(=CCC(C)C)[C@@H]1O,CC[C@H]1[C@@H](O)C(=CCC(C)C)OC1(O)O,2,0.4762,,0.7086288
CC[C@@H]1C(=O)OC(=CCC(C)C)[C@@H]1O,CCC[C@@H](O)C(O)=C(CC(C)C)C(=O)O,2,0.1633,,0.63656694
CC[C@@H]1C(=O)OC(=CCC(C)C)[C@@H]1O,CCCC(C)=C(O)[C@H](O)[C@H](CC)C(=O)O,2,0.1176,,0.7989791
CC[C@@H]1C(=O)OC(=CCC(C)C)[C@@H]1O,CC[C@](O)(CC(=O)O)C(O)=CCC(C)C,2,0.2553,,0.92811984
CC[C@@H]1C(=O)OC(=CCC(C)C)[C@@H]1O,CC(O)=C1OC(O)[C@@H](CCC(C)C)[C@H]1O,2,0.2245,,0.7675333
CC[C@@H]1C(=O)OC(=CCC(C)C)[C@@H]1O,CCC(C=C(O)[C@H](O)CC(=O)O)C(C)C,2,0.16,,0.74665964
CC[C@@H]1C(=O)OC(=CCC(C)C)[C@@H]1O,CC=C(O)[C@H](O)[C@@](CC)(C(=O)O)C(C)C,2,0.1633,,0.81447953
CC[C@@H]1C(=O)OC(=CCC(C)C)[C@@H]1O,CC[C@@H]1C(=O)OC(C(O)CC(C)C)[C@@H]1O,2,0.3778,,0.7636657
CC[C@@H]1C(=O)OC(=CCC(C)C)[C@@H]1O,CC[C@@H]1C(O)OC(=CCO)[C@]1(O)C(C)C,2,0.26,,0.90058297
CC[C@@H]1C(=O)OC(=CCC(C)C)[C@@H]1O,CC[C@@H]1C(O)OC(=C(C)O)[C@]1(O)C(C)C,2,0.22,,0.6418728
CC[C@@H]1C(=O)OC(=CCC(C)C)[C@@H]1O,C=C1OC(O)[C@@H](C(C)(O)CC(C)C)[C@H]1O,2,0.22,,0.6965378
CC[C@@H]1C(=O)OC(=CCC(C)C)[C@@H]1O,CC[C@@]1(C(C)C)C(O)OC(=C(C)O)[C@@H]1O,2,0.2,,0.9788269
CC[C@@H]1C(=O)OC(=CCC(C)C)[C@@H]1O,CC[C@H](C(=O)O)[C@@H](O)C(O)=C(C)C(C)C,2,0.1429,,0.8250821
