starter_Canonical_SMILES,Canonical_SMILES,generationSteps,DerivativeSimScore,NonDerivativeSimScore,feasibilityScore_rule3
CCC=C1C[C@H](O)C(=O)O1,CCC(O)=C1C[C@H](OC(C)=O)C(O)O1,2,0.2391,,0.59929913
CCC=C1C[C@H](O)C(=O)O1,CCC1OC12C[C@H](OC(C)=O)C(=O)O2,2,0.25,,0.9420126
CCC=C1C[C@H](O)C(=O)O1,CC(=O)O[C@H]1CC(=CC(C)O)OC1=O,2,0.3111,,0.9027315
CCC=C1C[C@H](O)C(=O)O1,CCC(O)=C1C[C@H](OC(C)=O)C(=O)O1,2,0.2889,,0.83585316
CCC=C1C[C@H](O)C(=O)O1,CC(=O)OC(C)C=C1C[C@H](O)C(=O)O1,2,0.475,,0.92569333
CCC=C1C[C@H](O)C(=O)O1,CCCC1C[C@H](OC(C)=O)C(=O)O1,2,0.2391,,0.9685633
CCC=C1C[C@H](O)C(=O)O1,CCC=C1C[C@H](OC(C)O)C(=O)O1,2,0.5526,,0.84629226
CCC=C1C[C@H](O)C(=O)O1,CCC=C1C[C@H](OC(C)N)C(=O)O1,2,0.5128,,0.9097176
CCC=C1C[C@H](O)C(=O)O1,C=C1C[C@@](CC)(OC(C)=O)C(=O)O1,2,0.2174,,0.9322589
CCC=C1C[C@H](O)C(=O)O1,CCC=C1C[C@H](OC(C)=O)C(=O)O1,1,0.5676,,0.84245723
CCC=C1C[C@H](O)C(=O)O1,CC(O)(O)C=C1C[C@H](O)C(=O)O1,2,0.5588,,0.7902235
CCC=C1C[C@H](O)C(=O)O1,CCC=C1C[C@H](OCC)C(=O)O1,2,0.5714,,0.9102036
CCC=C1C[C@H](O)C(=O)O1,CCCC(O)C[C@H](O)C(=O)O,2,0.119,,0.96858335
CCC=C1C[C@H](O)C(=O)O1,CC(O)CC1C[C@H](O)C(O)O1,2,0.1905,,0.88512605
CCC=C1C[C@H](O)C(=O)O1,CC(O)CC1C[C@H](O)C(=O)O1,2,0.2927,,0.9643149
CCC=C1C[C@H](O)C(=O)O1,CCC(O)C1C[C@H](O)C(=O)O1,2,0.325,,0.85852444
CCC=C1C[C@H](O)C(=O)O1,CCC(C)C1C[C@H](O)C(=O)O1,2,0.359,,0.96842605
CCC=C1C[C@H](O)C(=O)O1,CCCC1C[C@H](OC)C(=O)O1,2,0.2326,,0.9435872
CCC=C1C[C@H](O)C(=O)O1,CC(C)CC1C[C@H](O)C(=O)O1,2,0.3,,0.95248944
CCC=C1C[C@H](O)C(=O)O1,CCC(O)=C1C[C@H](O)C(=O)O1,1,0.4857,,0.94347864
CCC=C1C[C@H](O)C(=O)O1,CC(O)C=C1C[C@H](O)C(=O)O1,1,0.5588,,0.80194044
CCC=C1C[C@H](O)C(=O)O1,CCC1OC12C[C@H](O)C(=O)O2,1,0.359,,0.6054553
CCC=C1C[C@H](O)C(=O)O1,CCC1C(C)OC(=O)[C@H]1O,2,0.3243,,0.7045013
CCC=C1C[C@H](O)C(=O)O1,CCCC1C[C@H](O)C(=O)O1,1,0.3421,,0.98615545
CCC=C1C[C@H](O)C(=O)O1,CCCC1COC(=O)[C@H]1O,2,0.3077,,0.8429523
CCC=C1C[C@H](O)C(=O)O1,CCC1OC(=O)[C@@H](O)C1C,2,0.3243,,0.8728571
