starter_Canonical_SMILES,Canonical_SMILES,generationSteps,DerivativeSimScore,NonDerivativeSimScore
C[C@H]1C(=O)OC(=C[C@@H]2CCC[C@H]2C(=O)O)[C@H]1O,C[C@H]1C(=O)OC(=C(C(=O)Cl)C2CCCC2)[C@H]1O,2,0.3878,
C[C@H]1C(=O)OC(=C[C@@H]2CCC[C@H]2C(=O)O)[C@H]1O,O=C(Cl)C[C@H]1C(=O)OC(=CC2CCCC2)[C@H]1O,2,0.3725,
C[C@H]1C(=O)OC(=C[C@@H]2CCC[C@H]2C(=O)O)[C@H]1O,C[C@@H](C(=O)O)[C@H](O)C(O)=C[C@@H]1CCC[C@H]1C(N)=O,2,0.283,
C[C@H]1C(=O)OC(=C[C@@H]2CCC[C@H]2C(=O)O)[C@H]1O,C[C@H]1C(=O)OC(N)(C(C(=O)O)C2CCCC2)[C@H]1O,2,0.2963,
C[C@H]1C(=O)OC(=C[C@@H]2CCC[C@H]2C(=O)O)[C@H]1O,C[C@@H](C(=O)O)[C@H](O)C(O)=C[C@@H]1CCC[C@H]1CO,2,0.2321,
C[C@H]1C(=O)OC(=C[C@@H]2CCC[C@H]2C(=O)O)[C@H]1O,C[C@H]1C(O)OC(=C[C@@H]2CCC[C@H]2C(=O)O)[C@H]1O,2,0.6047,
C[C@H]1C(=O)OC(=C[C@@H]2CCC[C@H]2C(=O)O)[C@H]1O,O=C1OC(=CC2CCCC2)[C@@H](O)[C@H]1CC(O)O,2,0.3529,
C[C@H]1C(=O)OC(=C[C@@H]2CCC[C@H]2C(=O)O)[C@H]1O,C[C@H]1C(=O)OC(=C[C@H]2CCC(C(O)O)C2)[C@H]1O,2,0.4792,
C[C@H]1C(=O)OC(=C[C@@H]2CCC[C@H]2C(=O)O)[C@H]1O,C[C@@H](C(=O)O)[C@H](O)C(O)=C[C@@H]1CCC[C@H]1C=O,2,0.2453,
C[C@H]1C(=O)OC(=C[C@@H]2CCC[C@H]2C(=O)O)[C@H]1O,C[C@H]1C(=O)OC(=CC2(C(O)O)CCCC2)[C@H]1O,2,0.4468,
C[C@H]1C(=O)OC(=C[C@@H]2CCC[C@H]2C(=O)O)[C@H]1O,C[C@H]1C(=O)OC(=C[C@H]2CCCC2C(O)O)[C@H]1O,2,0.6512,
C[C@H]1C(=O)OC(=C[C@@H]2CCC[C@H]2C(=O)O)[C@H]1O,C[C@H]1C(=O)OC(C(C(=O)O)C2CCCC2)[C@H]1O,2,0.3077,
C[C@H]1C(=O)OC(=C[C@@H]2CCC[C@H]2C(=O)O)[C@H]1O,C[C@H]1C(=O)OC(=C[C@@H]2CCC(C(O)O)C2)[C@H]1O,2,0.4792,
C[C@H]1C(=O)OC(=C[C@@H]2CCC[C@H]2C(=O)O)[C@H]1O,C[C@H]1C(=O)OC(=C[C@@H]2CCC[C@H]2C(O)O)[C@H]1O,1,0.6512,
C[C@H]1C(=O)OC(=C[C@@H]2CCC[C@H]2C(=O)O)[C@H]1O,C[C@H]1C(=O)OC(=CC2CCCC2)[C@@]1(O)C(O)O,2,0.2778,
C[C@H]1C(=O)OC(=C[C@@H]2CCC[C@H]2C(=O)O)[C@H]1O,C[C@H]1C(=O)OC(=C(C(O)O)C2CCCC2)[C@H]1O,2,0.3673,
C[C@H]1C(=O)OC(=C[C@@H]2CCC[C@H]2C(=O)O)[C@H]1O,C[C@]1(C(O)O)C(=O)OC(=CC2CCCC2)[C@H]1O,2,0.2778,
C[C@H]1C(=O)OC(=C[C@@H]2CCC[C@H]2C(=O)O)[C@H]1O,C[C@H]1C(=O)OC(=C(C(N)O)C2CCCC2)[C@H]1O,2,0.3529,
C[C@H]1C(=O)OC(=C[C@@H]2CCC[C@H]2C(=O)O)[C@H]1O,NC(O)C[C@H]1C(=O)OC(=CC2CCCC2)[C@H]1O,2,0.3396,
C[C@H]1C(=O)OC(=C[C@@H]2CCC[C@H]2C(=O)O)[C@H]1O,C[C@H]1C(=O)OC(=C[C@@H]2CCC[C@H]2C(N)O)[C@H]1O,2,0.6364,
C[C@H]1C(=O)OC(=C[C@@H]2CCC[C@H]2C(=O)O)[C@H]1O,C[C@H]1C(=O)OC(=C2OC(O)C23CCCC3)[C@H]1O,2,0.3333,
C[C@H]1C(=O)OC(=C[C@@H]2CCC[C@H]2C(=O)O)[C@H]1O,C[C@H]1C(=O)OC2=C[C@@H]3CCC[C@@H]3O[C@@]21C(O)O,2,0.2373,
C[C@H]1C(=O)OC(=C[C@@H]2CCC[C@H]2C(=O)O)[C@H]1O,O=C1OC2=C[C@@H]3CCC[C@H]3C(O)OC[C@@H]1[C@@H]2O,1,0.2456,
C[C@H]1C(=O)OC(=C[C@@H]2CCC[C@H]2C(=O)O)[C@H]1O,O=C(O)CC1CCCC1C=C1OC(=O)C[C@@H]1O,2,0.3846,
C[C@H]1C(=O)OC(=C[C@@H]2CCC[C@H]2C(=O)O)[C@H]1O,C[C@H]1C(=O)OC(=C2OC(O)C3CC[C@@H]2C3)[C@H]1O,2,0.3269,
C[C@H]1C(=O)OC(=C[C@@H]2CCC[C@H]2C(=O)O)[C@H]1O,C[C@]1(C(O)O)C(=O)OC2=CC3(CCCC3)O[C@H]21,2,0.1667,
C[C@H]1C(=O)OC(=C[C@@H]2CCC[C@H]2C(=O)O)[C@H]1O,C[C@H]1C(=O)OC(=C2OC(O)[C@@H]3CCC[C@@H]23)[C@H]1O,1,0.38,
C[C@H]1C(=O)OC(=C[C@@H]2CCC[C@H]2C(=O)O)[C@H]1O,C[C@H]1C(=O)OC2=CC3CCC(C3)OC(O)[C@]21O,2,0.2203,
