starter_Canonical_SMILES,Canonical_SMILES,generationSteps,DerivativeSimScore,NonDerivativeSimScore,feasibilityScore_rule3
CC=C1C=C(C(C)C)C(=O)O1,CC(=O)OCC=C1C=C(C(C)C)C(=O)O1,2,0.5263,,0.9966078
CC=C1C=C(C(C)C)C(=O)O1,CC=C1C=C(C(C)(C)OC(C)=O)C(=O)O1,2,0.4,,0.9696984
CC=C1C=C(C(C)C)C(=O)O1,CC(=O)OC(C)=C1C=C(C(C)C)C(=O)O1,2,0.4211,,0.7916428
CC=C1C=C(C(C)C)C(=O)O1,CC=C1C=C(C(C)COC(C)=O)C(=O)O1,2,0.5946,,0.9953602
CC=C1C=C(C(C)C)C(=O)O1,CCC(=O)C(OO)C(C(=O)O)=C(C)C,2,0.0652,,0.8556111
CC=C1C=C(C(C)C)C(=O)O1,CC=C1C=C(C(C)(CO)CO)C(=O)O1,2,0.4324,,0.6610481
CC=C1C=C(C(C)C)C(=O)O1,CC(=C1C=CC(=O)O1)C(C)CC(C)C,2,0.2143,,0.85690016
CC=C1C=C(C(C)C)C(=O)O1,CC(=C1OC(=O)C=C1C(C)C)C(C)C,2,0.3514,,0.7616321
CC=C1C=C(C(C)C)C(=O)O1,CCC(=O)C(N)C(C(=O)O)C(C)C,2,0.093,,0.6046364
CC=C1C=C(C(C)C)C(=O)O1,CC=C1C=C(C(C)(C)Cl)C(=O)O1,2,0.4706,,0.80491173
CC=C1C=C(C(C)C)C(=O)O1,CC(C)C1=CC(=CCCl)OC1=O,2,0.625,,0.9162502
CC=C1C=C(C(C)C)C(=O)O1,CC=C1C=C(C(C)CCl)C(=O)O1,2,0.6562,,0.893765
CC=C1C=C(C(C)C)C(=O)O1,CCC(=O)C1OC1(C(=O)O)C(C)C,2,0.1111,,0.7506532
CC=C1C=C(C(C)C)C(=O)O1,CC(C)C(=CC(=O)CCO)C(=O)O,2,0.1163,,0.6250754
CC=C1C=C(C(C)C)C(=O)O1,CCC(=O)C(O)=C(C(=O)O)C(C)C,2,0.0976,,0.9791901
CC=C1C=C(C(C)C)C(=O)O1,CCC(=O)C=C(C(=O)O)C(C)CO,2,0.1136,,0.65929073
CC=C1C=C(C(C)C)C(=O)O1,CC(C)C(=O)C=C(C(=O)O)C(C)C,2,0.1316,,0.6606211
CC=C1C=C(C(C)C)C(=O)O1,CC(O)=C1OC(O)C(C(C)C)=C1C,2,0.1395,,0.623321
CC=C1C=C(C(C)C)C(=O)O1,CCC(=O)C(C)=C(C(=O)O)C(C)C,2,0.0976,,0.88202405
CC=C1C=C(C(C)C)C(=O)O1,CCCC(=O)C=C(C(=O)O)C(C)C,2,0.1163,,0.62778
CC=C1C=C(C(C)C)C(=O)O1,CC(C)(O)C1=CC(=CCO)OC1=O,2,0.325,,0.85134864
CC=C1C=C(C(C)C)C(=O)O1,CC(C)C1=CC(=C(O)CO)OC1=O,2,0.4444,,0.890178
CC=C1C=C(C(C)C)C(=O)O1,CC(CO)C1=CC(=CCO)OC1=O,2,0.4595,,0.8607329
CC=C1C=C(C(C)C)C(=O)O1,CC(CO)C1=CC2(OC1=O)OC2C,2,0.2222,,0.8017973
CC=C1C=C(C(C)C)C(=O)O1,CC(O)=C1C=C(C(C)CO)C(=O)O1,2,0.325,,0.95777255
CC=C1C=C(C(C)C)C(=O)O1,CC(C)C1=CC(=CC(O)O)OC1=O,2,0.6452,,0.6280845
CC=C1C=C(C(C)C)C(=O)O1,CC(O)=C1C=C(C(C)(C)O)C(=O)O1,2,0.25,,0.8371303
CC=C1C=C(C(C)C)C(=O)O1,CC=C1C=C(C(C)C(O)O)C(=O)O1,2,0.6774,,0.66008776
CC=C1C=C(C(C)C)C(=O)O1,CC=C1C=C(C(C)COC)C(=O)O1,2,0.6667,,0.79340684
CC=C1C=C(C(C)C)C(=O)O1,CC(O)=C1OC(=O)C(C(C)C)=C1C,2,0.2632,0.225,0.7273244
CC=C1C=C(C(C)C)C(=O)O1,CC=C1C=C(C(C)CCO)C(=O)O1,2,0.6176,,0.99617153
CC=C1C=C(C(C)C)C(=O)O1,CCC(C)C1=CC2(OC1=O)OC2C,2,0.2273,,0.9793214
CC=C1C=C(C(C)C)C(=O)O1,CCC=C1C=C(C(C)CO)C(=O)O1,2,0.4474,,0.806523
CC=C1C=C(C(C)C)C(=O)O1,CCC(C)C1=CC(=CCO)OC1=O,2,0.4474,,0.86208814
CC=C1C=C(C(C)C)C(=O)O1,CC(C)(C)C1=CC(=CCO)OC1=O,2,0.3,,0.8383158
CC=C1C=C(C(C)C)C(=O)O1,CC=C1C=C(C(C)(C)CO)C(=O)O1,2,0.4324,,0.9868253
CC=C1C=C(C(C)C)C(=O)O1,COCC=C1C=C(C(C)C)C(=O)O1,2,0.5882,,0.6114154
CC=C1C=C(C(C)C)C(=O)O1,CC=C1C=C(C(C)(O)CC)C(=O)O1,2,0.4211,,0.7898978
CC=C1C=C(C(C)C)C(=O)O1,CC(CO)=C1C=C(C(C)C)C(=O)O1,2,0.4444,,0.972265
CC=C1C=C(C(C)C)C(=O)O1,CC(O)C=C1C=C(C(C)C)C(=O)O1,2,0.6452,,0.64400065
CC=C1C=C(C(C)C)C(=O)O1,CC(C)=C1C=C(C(C)(C)O)C(=O)O1,2,0.2564,,0.84542596
CC=C1C=C(C(C)C)C(=O)O1,CCC(O)=C1C=C(C(C)C)C(=O)O1,2,0.4444,,0.9608641
CC=C1C=C(C(C)C)C(=O)O1,CC(C)C1=CC(=CCCO)OC1=O,2,0.5882,,0.9366603
CC=C1C=C(C(C)C)C(=O)O1,CCC(C)C1=CC(=C(C)O)OC1=O,2,0.325,,0.98223764
CC=C1C=C(C(C)C)C(=O)O1,CCC1OC12C=C(C(C)C)C(=O)O2,2,0.2857,,0.8826357
CC=C1C=C(C(C)C)C(=O)O1,CCC=C1C=C(C(C)(C)O)C(=O)O1,2,0.325,,0.9208926
CC=C1C=C(C(C)C)C(=O)O1,CC(C)C1=CC2(OC1=O)OC2(C)C,2,0.3333,,0.90751487
CC=C1C=C(C(C)C)C(=O)O1,CC(C)=C1C=C(C(C)CO)C(=O)O1,2,0.3333,,0.9138957
CC=C1C=C(C(C)C)C(=O)O1,CC(O)=C1C=C(C(C)(C)C)C(=O)O1,2,0.225,,0.82391435
CC=C1C=C(C(C)C)C(=O)O1,CC=C1C=C(C(C)C(=O)O)C(=O)O1,2,0.6562,,0.94801795
CC=C1C=C(C(C)C)C(=O)O1,CC(C)C1=CC(=CC(=O)O)OC1=O,2,0.625,,0.6326071
CC=C1C=C(C(C)C)C(=O)O1,CC(C)=C1C=C(C(C)(C)C)C(=O)O1,2,0.2308,,0.8612868
CC=C1C=C(C(C)C)C(=O)O1,CC=C1C=C(C(CC)CC)C(=O)O1,2,0.6452,,0.6219934
CC=C1C=C(C(C)C)C(=O)O1,CCC(C)=C1C=C(C(C)C)C(=O)O1,2,0.4444,,0.6847787
CC=C1C=C(C(C)C)C(=O)O1,CCC=C1C=C(C(C)(C)C)C(=O)O1,2,0.3077,,0.70915973
CC=C1C=C(C(C)C)C(=O)O1,CC(C)=C1OC(=O)C(C(C)C)=C1C,2,0.2632,,0.7603761
CC=C1C=C(C(C)C)C(=O)O1,CCC(C)C1=CC(=C(C)C)OC1=O,2,0.3333,,0.9688176
CC=C1C=C(C(C)C)C(=O)O1,CCC=C1C=C(C(C)CC)C(=O)O1,2,0.4722,,0.8475851
CC=C1C=C(C(C)C)C(=O)O1,CCC(O)C=C(C(=O)O)C(C)C,2,0.119,,0.94993854
