starter_Canonical_SMILES,Canonical_SMILES,generationSteps,DerivativeSimScore,NonDerivativeSimScore,feasibilityScore_rule3
C=CCCC=C1C=C(C(C)C)C(=O)O1,CC(C)C1=CC(=CCCCCCl)OC1=O,2,0.641,,0.66530204
C=CCCC=C1C=C(C(C)C)C(=O)O1,CC(C)C(=CC(=O)CCCCCO)C(=O)O,2,0.1132,,0.7047488
C=CCCC=C1C=C(C(C)C)C(=O)O1,C=CC(Cl)CC=C1C=C(C(C)C)C(=O)O1,2,0.625,,0.941717
C=CCCC=C1C=C(C(C)C)C(=O)O1,C=C(Cl)CCC=C1C=C(C(C)C)C(=O)O1,2,0.65,,0.6291971
C=CCCC=C1C=C(C(C)C)C(=O)O1,C=CCCC(Cl)=C1C=C(C(C)C)C(=O)O1,2,0.5349,,0.7365446
C=CCCC=C1C=C(C(C)C)C(=O)O1,CC(C)(O)C1=CC(=CCCCCO)OC1=O,2,0.383,,0.74966025
C=CCCC=C1C=C(C(C)C)C(=O)O1,CC(CO)C1=CC(=CCCCCO)OC1=O,2,0.5,,0.67694664
C=CCCC=C1C=C(C(C)C)C(=O)O1,CC(C)C1=CC2(OC1=O)OC2CCCCO,2,0.2407,,0.72689927
C=CCCC=C1C=C(C(C)C)C(=O)O1,CC(C)C1=CC(=C(O)CCCCO)OC1=O,2,0.3617,,0.9168112
C=CCCC=C1C=C(C(C)C)C(=O)O1,CC(C)C1=CC(=CCCCC(=O)O)OC1=O,2,0.6098,,0.9140972
C=CCCC=C1C=C(C(C)C)C(=O)O1,C=CCCC(O)=C1C=C(C(C)CO)C(=O)O1,2,0.4167,,0.86541504
C=CCCC=C1C=C(C(C)C)C(=O)O1,C=CCC(O)C(O)=C1C=C(C(C)C)C(=O)O1,2,0.4667,,0.78813595
C=CCCC=C1C=C(C(C)C)C(=O)O1,C=C(O)CCC(O)=C1C=C(C(C)C)C(=O)O1,2,0.4,,0.8967914
C=CCCC=C1C=C(C(C)C)C(=O)O1,C=C(O)CCC=C1C=C(C(C)(C)O)C(=O)O1,2,0.4043,,0.70164955
C=CCCC=C1C=C(C(C)C)C(=O)O1,C=CC(O)CC=C1C=C(C(C)CO)C(=O)O1,2,0.4783,,0.8077504
C=CCCC=C1C=C(C(C)C)C(=O)O1,C=CCCC(O)=C1C=C(C(C)(C)O)C(=O)O1,2,0.3469,,0.728028
C=CCCC=C1C=C(C(C)C)C(=O)O1,CC(C)C1=CC(=C(O)CCC2CO2)OC1=O,2,0.34,,0.82620156
C=CCCC=C1C=C(C(C)C)C(=O)O1,C=C(O)C(O)CC=C1C=C(C(C)C)C(=O)O1,2,0.5714,,0.7324734
C=CCCC=C1C=C(C(C)C)C(=O)O1,C=CC(CC=C1C=C(C(C)C)C(=O)O1)OO,2,0.5814,,0.9155919
C=CCCC=C1C=C(C(C)C)C(=O)O1,C=CC(O)CC(O)=C1C=C(C(C)C)C(=O)O1,2,0.4348,,0.6338125
C=CCCC=C1C=C(C(C)C)C(=O)O1,CCC(C=C=C1C=C(C(C)C)C(=O)O1)OO,2,0.36,,0.8354878
C=CCCC=C1C=C(C(C)C)C(=O)O1,C=CC(O)C(O)C=C1C=C(C(C)C)C(=O)O1,2,0.5366,,0.85384893
C=CCCC=C1C=C(C(C)C)C(=O)O1,C=C(O)CCC=C1C=C(C(C)CO)C(=O)O1,2,0.5111,,0.83077276
C=CCCC=C1C=C(C(C)C)C(=O)O1,CC(C)C1=CC(CCCCCO)OC1=O,2,0.2857,,0.99495596
C=CCCC=C1C=C(C(C)C)C(=O)O1,C=C(CC)CC(=O)C=C(C(=O)O)C(C)C,2,0.1346,,0.85290575
C=CCCC=C1C=C(C(C)C)C(=O)O1,CC(C)C1=CC(=CCCCCO)OC1=O,1,0.641,,0.9450052
C=CCCC=C1C=C(C(C)C)C(=O)O1,CCCCC=C1C=C(C(C)(C)O)C(=O)O1,2,0.3913,,0.9509911
C=CCCC=C1C=C(C(C)C)C(=O)O1,CC=C1C=C(C(C)CCCCO)C(=O)O1,2,0.383,,0.68386394
